DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_76,Associated
0.0737,0.3547,NO
0.0652,0.5018,NO
0.1144,1.0383,NO
0.2164,1.2992,NO
0.0671,1.2091,NO
0.0906,0.8309,NO
0.0589,1.0206,NO
0.0679,0.6257,NO
0.1689,1.0585,NO
0.2469,2.3554,YES
0.0616,0.4107,NO
0.33799999999999997,2.2013,YES
0.2427,0.449,NO
0.2231,0.6533,NO
0.2223,0.4913,NO
0.1142,0.8879,NO
0.0706,1.6385,NO
0.1109,0.3553,NO
0.0747,1.4468,NO
0.2179,0.7211,NO
0.1147,0.88,NO
0.0779,2.9753,YES
0.0804,2.9939,YES
0.1668,2.9989999999999997,YES
0.24,2.785,YES
0.1573,0.9907,NO
0.0716,3.2760000000000002,YES
0.1205,0.6552,NO
0.1072,1.7012,YES
0.2444,1.2585,YES
0.3362,1.2971,NO
0.1579,0.9258,NO
0.1148,1.0523,NO
0.1112,1.3389,NO
0.3947,2.5947,YES
0.0957,2.5514,YES
0.1364,1.2842,NO
0.1056,0.3822,NO
0.0981,1.4413,NO
0.1058,0.6317,NO
0.1797,0.5715,NO
0.1526,0.6519,NO
0.1551,0.6454,NO
0.2811,2.3789,YES
0.0766,1.0469,NO
0.1126,1.7144,YES
0.0341,1.1472,NO
0.3399,3.0193,YES
0.0412,0.8762,NO
0.1212,0.7936,NO
0.0769,0.8357,NO
0.1235,1.2135,NO
0.0802,0.7931,NO
0.1903,1.5869,NO
0.1119,1.0376,NO
0.1008,1.1057,NO
0.0886,0.3436,NO
0.1534,0.2543,NO
0.1331,1.045,NO
0.2865,1.8255,NO
0.1512,1.2852,NO
0.1666,1.1935,NO
0.1465,0.6958,NO
0.0509,0.3203,NO
0.2187,1.1243,NO
0.4574,2.7821,YES
0.1603,1.065,NO
0.2015,2.8294,YES
0.205,0.5303,NO
0.2168,0.8014,NO
0.2136,0.5215,NO
0.1919,0.583,NO
0.1533,2.1576,NO
0.1268,0.1185,NO
0.1947,1.6132,NO
0.1755,0.4557,NO
0.2202,0.8997,NO
0.4465,3.3398,YES
0.4252,3.5137,YES
0.3653,3.5457,YES
0.1771,2.9598,YES
0.1659,1.1215,NO
0.1927,3.4206,YES
0.1251,0.8965,NO
0.1303,1.9711,YES
0.1814,1.4764,YES
0.3356,2.4248,NO
0.1662,1.1326,NO
0.1507,1.1479,NO
0.1441,2.6087,NO
0.3435,2.6661,YES
0.1243,2.7392,YES
0.1731,2.8064,NO
0.0952,0.1226,NO
0.1364,2.6684,NO
0.0887,0.2316,NO
0.2289,1.4192,NO
0.2088,1.2196,NO
0.2075,1.1898,NO
0.1923,2.4906,YES
0.0927,0.9514,NO
0.0821,1.7935,YES
0.0311,1.2633,NO
0.3081,3.2325,YES
0.0406,0.8152,NO
0.1251,0.8199,NO
0.091,0.792,NO
0.11800000000000001,1.5489,NO
0.1053,0.4488,NO
0.2201,2.5482,NO
0.1351,0.9818,NO
0.1328,2.246,NO
0.0724,0.7567,NO
0.0244,0.6682,NO
0.1404,1.1036,YES
0.3348,3.7042,YES
0.2937,3.9001,YES
0.14300000000000002,2.0799,YES
0.0826,0.7079,NO
0.013000000000000001,0.5001,NO
0.2103,2.3183,YES
0.1395,0.1611,NO
0.1325,2.5427,YES
0.1443,0.3562,NO
0.2165,0.4605,NO
0.1934,0.3572,NO
0.1934,0.5012,NO
0.0572,0.4993,NO
0.2318,4.1158,YES
0.0556,0.2948,NO
0.3609,4.2789,YES
0.1417,0.9608,NO
0.255,3.7763,YES
0.0522,0.9828,NO
0.0677,0.7852,NO
0.1439,1.521,NO
0.0494,0.6913,NO
0.1715,1.6734,YES
0.0964,0.7898,NO
0.1343,2.0202,YES
0.1544,0.7551,NO
0.0732,0.24100000000000002,NO
0.1975,1.1207,NO
0.2582,1.5081,NO
0.1977,1.1234,NO
0.1701,0.7144,NO
0.1684,0.879,NO
0.1225,0.6937,NO
0.1458,1.087,NO
0.4028,2.6889999999999996,YES
0.1577,0.6843,NO
0.2904,2.739,YES
0.1987,0.0502,NO
0.1756,0.3188,NO
0.1689,0.2138,NO
0.054000000000000006,0.7175,NO
0.1469,1.7512,NO
0.0547,0.5294,NO
0.1082,1.374,NO
0.2019,0.7906,NO
0.1293,0.7647,NO
0.3897,3.3452,YES
0.3612,3.3589,YES
0.2791,3.3775,YES
0.2894,2.7223,YES
0.2226,1.0811,NO
0.1753,3.4161,YES
0.0979,0.9427,NO
0.0985,0.7253,NO
0.0774,0.8183,NO
0.1069,0.8226,YES
0.3647,4.0889999999999995,YES
0.2531,3.6377,YES
0.1331,1.4954,YES
0.0885,0.7242,NO
0.0604,0.5432,NO
0.2068,2.0347,YES
0.2598,1.2757,NO
0.106,2.2481,YES
0.1459,1.7469999999999999,NO
0.2252,0.9934,NO
0.2571,1.1277,NO
0.2375,1.2129,NO
0.1453,0.5771,NO
0.2245,4.3439,YES
0.141,0.2996,NO
0.2623,3.9607,YES
0.142,1.1312,NO
0.2555,3.6382,YES
0.2049,1.9472,NO
0.2206,2.1952,NO
0.2228,2.6083,NO
0.1032,1.5366,NO
0.1461,1.3921,YES
0.1116,1.8392,NO
0.1326,1.5625,YES
0.1415,0.1978,NO
0.0745,0.0581,NO
0.2381,0.8914,NO
0.19,0.778,NO
0.1547,0.3096,NO
0.1997,0.6457,NO
0.1653,0.3768,NO
0.1536,0.1028,NO
0.1999,0.8241,NO
0.1989,2.0873,YES
0.2045,0.6373,NO
0.2447,2.2878,YES
0.2519,0.1077,NO
0.2036,0.2161,NO
0.2033,0.1383,NO
0.0533,0.2578,NO
0.105,0.9740000000000001,NO
0.055999999999999994,0.0338,NO
0.1113,0.4644,NO
0.2256,0.0801,NO
0.0989,0.2541,NO
0.1879,2.2539,YES
0.1445,2.5810000000000004,YES
0.1901,2.34,YES
0.3108,2.1657,YES
0.2405,0.8173,NO
