DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_91,Associated
0.0737,0.5479999999999999,NO
0.0652,0.73,NO
0.1144,0.8044,NO
0.2164,0.7279,NO
0.0671,0.6142,NO
0.0906,1.2055,NO
0.0589,1.3861,NO
0.0679,0.1494,NO
0.1689,0.5946,NO
0.2469,2.9235,YES
0.0616,0.5094,NO
0.33799999999999997,2.0728,YES
0.2427,0.4209,NO
0.2231,0.6466,NO
0.2223,0.6212,NO
0.1142,0.7742,NO
0.0706,1.6679,NO
0.1109,0.5131,NO
0.0747,0.5274,NO
0.2179,0.6719,NO
0.1147,1.0962,NO
0.0779,2.9384,YES
0.0804,2.5261,YES
0.1668,2.7072,YES
0.24,2.2248,YES
0.1573,0.9851,NO
0.0716,2.0202,YES
0.1205,1.0159,NO
0.1072,2.2307,YES
0.2444,1.0966,YES
0.3362,0.518,NO
0.1579,0.2181,NO
0.1148,0.2601,NO
0.1112,0.5217,NO
0.3947,3.279,YES
0.0957,2.1182,YES
0.1364,0.6478,NO
0.1056,0.1891,NO
0.0981,0.6314,NO
0.1058,0.2756,NO
0.1797,0.4553,NO
0.1526,0.8045,NO
0.1551,0.7176,NO
0.2811,3.0622,YES
0.0766,0.3785,NO
0.1126,2.2956,YES
0.0341,0.3303,NO
0.3399,3.2618,YES
0.0412,0.3196,NO
0.1212,0.1205,NO
0.0769,0.4703,NO
0.1235,0.2843,NO
0.0802,0.1765,NO
0.1903,0.6191,NO
0.1119,0.337,NO
0.1008,0.8378,NO
0.0886,0.5279,NO
0.1534,0.7868,NO
0.1331,1.5201,NO
0.2865,1.5204,NO
0.1512,1.6289,NO
0.1666,1.7945,NO
0.1465,1.2936,NO
0.0509,0.1226,NO
0.2187,1.1902,NO
0.4574,3.4792,YES
0.1603,1.1983,NO
0.2015,2.1439,YES
0.205,0.5622,NO
0.2168,0.7084,NO
0.2136,0.7196,NO
0.1919,0.6915,NO
0.1533,2.7054,NO
0.1268,0.4209,NO
0.1947,1.5687,NO
0.1755,0.6569,NO
0.2202,2.0128,NO
0.4465,3.6379,YES
0.4252,3.2687,YES
0.3653,3.3998,YES
0.1771,2.3636,YES
0.1659,1.7958,NO
0.1927,2.4628,YES
0.1251,1.6861,NO
0.1303,2.5091,YES
0.1814,1.29,YES
0.3356,1.7315,NO
0.1662,0.7553,NO
0.1507,0.9876,NO
0.1441,1.7769,NO
0.3435,3.7278,YES
0.1243,2.1494,YES
0.1731,1.2355,NO
0.0952,1.4751,NO
0.1364,1.2966,NO
0.0887,1.3359999999999999,NO
0.2289,0.8926,NO
0.2088,1.2735,NO
0.2075,1.2646,NO
0.1923,3.2145,YES
0.0927,1.4258,NO
0.0821,2.3872,YES
0.0311,1.3626,NO
0.3081,3.1462,YES
0.0406,1.0954,NO
0.1251,1.6108,NO
0.091,1.7198,NO
0.11800000000000001,1.7887,NO
0.1053,1.3751,NO
0.2201,1.7587,NO
0.1351,1.1263,NO
0.1328,2.0156,NO
0.0724,0.5667,NO
0.0244,0.2491,NO
0.1404,1.7341,YES
0.3348,4.2361,YES
0.2937,3.7536,YES
0.14300000000000002,1.5534,YES
0.0826,0.987,NO
0.013000000000000001,0.2782,NO
0.2103,1.8615,YES
0.1395,0.7372,NO
0.1325,1.9202,YES
0.1443,0.1349,NO
0.2165,0.4631,NO
0.1934,0.8109,NO
0.1934,0.7205,NO
0.0572,0.342,NO
0.2318,5.0025,YES
0.0556,0.20600000000000002,NO
0.3609,5.1883,YES
0.1417,0.2109,NO
0.255,4.4249,YES
0.0522,1.0872,NO
0.0677,1.0971,NO
0.1439,1.4134,NO
0.0494,0.5837,NO
0.1715,2.0579,YES
0.0964,1.032,NO
0.1343,2.1501,YES
0.1544,0.9586,NO
0.0732,0.6881,NO
0.1975,1.6497,NO
0.2582,0.9711,NO
0.1977,1.2132,NO
0.1701,1.8426,NO
0.1684,1.6389,NO
0.1225,0.6147,NO
0.1458,1.2822,NO
0.4028,3.2899,YES
0.1577,1.2539,NO
0.2904,2.2253,YES
0.1987,0.1812,NO
0.1756,0.4022,NO
0.1689,0.47700000000000004,NO
0.054000000000000006,1.0332,NO
0.1469,2.0989,NO
0.0547,0.812,NO
0.1082,1.1521,NO
0.2019,1.0005,NO
0.1293,1.6854,NO
0.3897,3.5128,YES
0.3612,3.0306,YES
0.2791,3.0669,YES
0.2894,2.6716,YES
0.2226,1.8653,NO
0.1753,2.0622,YES
0.0979,1.6581,NO
0.0985,0.5691,NO
0.0774,0.1357,NO
0.1069,0.8168,YES
0.3647,3.6007,YES
0.2531,3.2838,YES
0.1331,0.7934,YES
0.0885,0.8731,NO
0.0604,0.1833,NO
0.2068,1.0629,YES
0.2598,1.1252,NO
0.106,0.9099,YES
0.1459,0.7094,NO
0.2252,0.40399999999999997,NO
0.2571,0.9659,NO
0.2375,0.8246,NO
0.1453,0.1798,NO
0.2245,4.0931,YES
0.141,0.1125,NO
0.2623,3.8373,YES
0.142,0.1633,NO
0.2555,3.3784,YES
0.2049,1.4975,NO
0.2206,1.3186,NO
0.2228,1.1994,NO
0.1032,0.9752,NO
0.1461,1.3164,YES
0.1116,0.7586,NO
0.1326,1.3299,YES
0.1415,0.4183,NO
0.0745,0.748,NO
0.2381,1.6988,NO
0.19,1.0844,NO
0.1547,1.2075,NO
0.1997,2.0163,NO
0.1653,1.2417,NO
0.1536,0.0947,NO
0.1999,1.4595,NO
0.1989,3.5374,YES
0.2045,1.3913,NO
0.2447,2.3376,YES
0.2519,0.1735,NO
0.2036,0.3144,NO
0.2033,0.3393,NO
0.0533,0.6888,NO
0.105,2.2963,NO
0.055999999999999994,0.3985,NO
0.1113,1.0404,NO
0.2256,0.6803,NO
0.0989,1.8002,NO
0.1879,3.8379,YES
0.1445,3.2577,YES
0.1901,3.4872,YES
0.3108,2.7434,YES
0.2405,2.0624,NO
0.1657,2.3911,YES
0.1331,1.7925,NO
0.0949,0.47700000000000004,NO
0.1339,0.4816,NO
0.22399999999999998,1.5568,NO
0.1967,1.0066,NO
0.1436,1.072,NO
0.2079,1.7816,NO
0.1339,0.8744,NO
0.0967,0.1781,NO
0.2198,1.2268,NO
0.3428,2.7994,YES
0.2344,1.4040000000000001,NO
0.1736,1.7306,YES
0.1331,0.2263,NO
0.0735,0.4083,NO
0.0647,0.3735,NO
0.204,0.5354,NO
0.1327,1.9676,NO
0.1655,0.5295,NO
0.31,1.037,NO
0.1309,0.639,NO
0.2819,1.7083,NO
0.4042,3.0062,YES
0.3296,2.6125,YES
0.4941,2.7845,YES
0.1783,2.0492,YES
0.193,1.9143,NO
0.2673,2.2783,YES
0.1726,1.5528,NO
0.1439,0.6761,NO
0.0769,0.7094,NO
0.1953,1.906,NO
0.2342,0.7185,NO
0.2047,0.8735,NO
0.1823,2.2423,NO
0.1684,1.4841,NO
0.1204,0.2621,NO
0.1751,1.5006,NO
0.3579,3.5145,YES
0.1828,1.4764,NO
0.2083,2.3895,YES
0.2252,0.7714,NO
0.2041,0.8532,NO
0.2007,1.0069,NO
0.0498,0.7905,NO
0.1415,1.9844,NO
0.0515,0.5856,NO
0.1207,0.9034,NO
0.1912,0.8442,NO
0.14,1.3323,NO
0.4038,3.6997,YES
0.3494,3.1952,YES
0.2799,3.6455,YES
0.2675,2.6128,YES
0.2206,1.955,NO
0.2003,2.5399,YES
0.1168,2.0529,NO
0.0727,0.5728,NO
0.0714,0.4314,NO
0.10800000000000001,0.6181,NO
0.2886,0.9836,NO
0.1427,1.0553,NO
0.0855,0.8659,NO
0.0605,0.9253,NO
0.0532,0.2571,NO
0.1421,0.5732,NO
0.4397,2.7258,YES
0.0607,0.5055,NO
0.2347,1.9155,YES
0.2118,0.6703,NO
0.2048,0.7052,NO
0.2045,0.8674,NO
0.0849,0.5404,NO
0.1035,1.9356,NO
0.0824,0.4949,NO
0.0975,0.9536,NO
0.1702,0.5506,NO
0.1518,1.3312,NO
0.3372,2.9455,YES
0.3303,2.6794,YES
0.314,2.4972,YES
0.1257,1.8697,YES
0.1375,0.86,NO
0.1128,1.5698,YES
0.099,0.9151,NO
0.1069,0.895,NO
0.0451,0.4783,NO
0.5095,6.2864,YES
0.1431,1.5546,YES
0.1227,1.4237,YES
0.2847,6.0248,YES
0.2237,1.4288,NO
0.1065,0.7909999999999999,NO
0.3266,5.8309,YES
0.0974,0.1448,NO
0.3289,6.1788,YES
0.1059,0.294,NO
0.2131,0.9322,NO
0.1496,1.0615,NO
0.1474,1.0468,NO
0.0902,0.787,NO
0.0993,2.0118,YES
0.0875,0.6478,NO
0.2369,3.6287,YES
0.2129,1.2369,NO
0.1321,2.449,YES
0.1271,1.2498,NO
0.08,0.7511,NO
0.3025,2.2076,NO
0.12,1.5322,NO
0.3399,6.0031,YES
0.2516,2.2128,NO
0.2081,6.3151,YES
0.1799,0.2743,NO
0.1547,0.1392,NO
0.3595,3.2879,YES
0.2156,0.8477,NO
0.1535,0.8512,NO
0.4159,3.3042,YES
0.1827,1.0495,NO
0.1097,0.271,NO
0.5448,3.3813,YES
0.191,0.4276,NO
0.4381,3.3055,YES
0.1528,0.3856,NO
0.3264,0.4064,NO
0.3203,0.8711,NO
0.2648,0.6449,NO
0.171,0.4638,NO
0.21899999999999997,1.5006,NO
0.1398,0.4024,NO
0.3673,1.6799,NO
0.1451,0.7537,NO
0.2637,1.5581,NO
0.1991,0.6921,NO
0.1784,0.5804,NO
0.3767,1.5032,NO
0.1917,1.1627,NO
0.3794,3.2421,YES
0.3359,1.1133,NO
0.2874,3.4772,YES
0.0798,0.8771,NO
0.0364,0.2731,NO
0.2475,4.8793,YES
0.2794,4.2756,YES
0.2232,4.4714,YES
0.2213,4.377,YES
0.1233,1.83,NO
0.0474,0.4205,NO
0.2799,3.8084,YES
0.2328,2.272,NO
0.2608,4.3506,YES
0.1095,0.9398,NO
0.2365,0.7086,NO
0.2061,1.5293,NO
0.2048,1.3184,NO
0.0456,0.6424,NO
0.1795,5.8339,YES
0.0442,0.555,NO
0.27,5.5892,YES
0.1224,0.9331,NO
0.1913,5.3318,YES
0.2397,2.4181,NO
0.2111,2.3367,NO
0.2935,3.6907,NO
0.1155,2.0295,NO
0.243,4.8015,YES
0.1959,2.7967,NO
0.198,4.6284,YES
0.1636,0.6053,NO
0.1646,0.4501,NO
0.3881,4.427,YES
0.1762,1.3156,NO
0.1649,1.1751,NO
0.4197,4.2756,YES
0.1681,1.1623,NO
0.153,0.3933,NO
0.4738,3.7245,YES
0.159,0.6415,NO
0.493,3.945,YES
0.1456,0.2919,NO
0.2244,0.787,NO
0.1542,0.46399999999999997,NO
0.1277,0.8059999999999999,NO
0.1775,0.4202,NO
0.2106,2.0008,NO
0.1654,0.1826,NO
0.3557,3.0978,NO
0.0902,0.5035,NO
0.2663,1.8932,NO
0.2218,1.2471,NO
0.1764,0.7775,NO
0.3901,2.3358,NO
0.21600000000000003,1.1442,NO
0.402,3.9046,YES
0.3584,1.8987,NO
0.3239,4.3554,YES
0.0467,0.772,NO
0.0184,0.1932,NO
0.0544,1.1262,YES
0.1967,3.8692,YES
0.1251,3.4446,YES
0.0526,0.9529,YES
0.0389,1.3159,NO
0.0098,0.4405,NO
0.1204,1.4513,YES
0.1152,0.9968,NO
0.0434,1.4092,YES
0.0994,0.691,NO
0.171,0.8215,NO
0.1733,1.4177,NO
0.1785,1.4022,NO
0.0632,0.4912,NO
0.1652,4.5832,YES
0.0614,0.36700000000000005,NO
0.1533,4.4866,YES
0.1347,0.535,NO
0.1212,3.8412,YES
0.015,1.2806,NO
0.0714,1.2044,NO
0.0698,1.4218,NO
0.035,0.8227,NO
0.0672,1.2187,YES
0.0378,0.8067,NO
0.0637,1.6544,YES
0.3024,2.2341,YES
0.0482,1.1689,YES
0.3634,1.0383,NO
0.1548,0.4484,NO
0.1459,0.5461,NO
0.1506,1.0447,NO
0.2394,3.4171,YES
0.3693,2.0355,YES
0.1404,0.7599,NO
0.0758,0.7387,NO
0.1517,0.9109,NO
0.067,0.6838,NO
0.2131,0.0801,NO
0.16,0.3963,NO
0.1446,0.5489,NO
0.0844,2.9946,YES
0.095,0.7221,NO
0.2419,2.1801,YES
0.026000000000000002,0.7148,NO
0.2985,3.1473,YES
0.0377,0.5885,NO
0.102,0.8615,NO
0.0927,0.7426,NO
0.1259,1.0536,NO
0.1193,0.7587,NO
0.2177,1.0733,NO
0.15,0.6907,NO
0.0996,1.1097,NO
0.0839,0.5464,NO
0.0672,0.5429999999999999,NO
0.3068,5.9724,YES
0.1154,1.1244,YES
0.0802,0.9857,YES
0.3166,5.8714,YES
0.0868,1.5774,NO
0.0677,0.5985,NO
0.5456,5.9119,YES
0.0938,0.3704,NO
0.3771,6.0425,YES
0.0765,0.4075,NO
0.3042,0.9026,NO
0.1867,1.0234,NO
0.2024,1.1358,NO
0.084,0.6423,NO
0.1127,1.6788,YES
0.0773,0.40299999999999997,NO
0.3002,3.1329,YES
0.0821,1.0404,NO
0.1969,1.7606,YES
0.1353,1.2254,NO
0.0942,0.6767,NO
0.3023,2.46,NO
0.1177,1.5169,NO
0.2966,5.375,YES
0.2621,1.9986,NO
0.3631,6.1062,YES
0.1178,0.8061,NO
0.0474,0.5131,NO
0.4277,5.539,YES
0.2214,1.3482,YES
0.2007,1.5651,YES
0.2467,5.6001,YES
0.2192,1.6017,NO
0.1165,0.4832,NO
0.3035,5.0873,YES
0.1886,2.1053,NO
0.2922,4.9755,YES
0.1088,1.4517,NO
0.2277,0.9789,NO
0.1763,1.203,NO
0.1744,1.2383,NO
0.0948,0.6136,NO
0.152,2.528,YES
0.0882,0.4369,NO
0.2267,3.0361,YES
0.1968,0.8711,NO
0.1574,2.4528,YES
0.2134,2.8474,NO
0.1846,2.2791,NO
0.3004,3.5064,NO
0.1322,2.7193,NO
0.3039,5.3857,YES
0.2341,2.6334,NO
0.2137,5.7459,YES
0.1342,0.7204,NO
0.1099,0.4408,NO
0.526,6.4332,YES
0.1623,0.6934,YES
0.1996,1.0144,YES
0.3297,6.2753,YES
0.22699999999999998,1.6393,NO
0.1622,0.5598,NO
0.3372,5.5878,YES
0.1102,0.8451,NO
0.3901,5.8328,YES
0.1022,0.5122,NO
0.1483,0.6236,NO
0.0862,0.9813,NO
0.0629,0.9165,NO
0.2034,0.5311,NO
0.1682,1.4469999999999998,YES
0.1975,0.4773,NO
0.3422,2.7519,YES
0.1773,0.9628,NO
0.2514,1.6228,YES
0.1754,1.3559999999999999,NO
0.1301,0.8339,NO
0.3619,2.5923,NO
0.1715,1.9936,NO
0.3452,5.8566,YES
0.3259,2.3416,NO
0.258,6.1458,YES
0.0709,0.7293,NO
0.0732,0.4634,NO
0.3094,6.6457,YES
0.1091,1.3545,YES
0.0665,1.3338,YES
0.2941,6.3837,YES
0.0664,1.6012,NO
0.0556,0.6235,NO
0.5229,6.1799,YES
0.1003,0.2431,NO
0.3604,6.4804,YES
0.08800000000000001,0.4232,NO
0.2859,1.2703,NO
0.1263,1.5492,NO
0.1497,1.5771,NO
0.1047,0.6055,NO
0.1031,1.9236,YES
0.1016,0.4699,NO
0.3066,3.5656,YES
0.0639,1.1513,NO
0.2147,2.1022,YES
0.1277,1.1354,NO
0.0813,0.6437,NO
0.3135,2.4663,NO
0.1095,1.6032,NO
0.302,5.9976,YES
0.2369,2.2204,NO
