DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_14,Associated
0.0737,1.6339,NO
0.0652,0.3477,NO
0.1144,1.276,NO
0.2164,1.4231,NO
0.0671,0.7104,NO
0.0906,1.6716,NO
0.0589,1.7755,NO
0.0679,0.3843,NO
0.1689,0.8573,NO
0.2469,3.9432,YES
0.0616,1.2054,NO
0.33799999999999997,3.0268,YES
0.2427,0.8797,NO
0.2231,2.2735,NO
0.2223,0.7359,NO
0.1142,0.752,NO
0.0706,1.8516,NO
0.1109,0.5309,NO
0.0747,0.8804,NO
0.2179,0.4889,NO
0.1147,0.7119,NO
0.0779,3.2845,YES
0.0804,3.9492,YES
0.1668,3.5034,YES
0.24,2.8142,YES
0.1573,1.1241,NO
0.0716,3.4835,YES
0.1205,0.9965,NO
0.1072,1.9045,YES
0.2444,0.4002,YES
0.3362,0.5147,NO
0.1579,0.6859,NO
0.1148,0.5441,NO
0.1112,0.4201,NO
0.3947,1.0292,YES
0.0957,0.9615,YES
0.1364,0.3386,NO
0.1056,0.2434,NO
0.0981,0.45299999999999996,NO
0.1058,0.145,NO
0.1797,0.3505,NO
0.1526,0.6205,NO
0.1551,0.1725,NO
0.2811,1.0168,YES
0.0766,1.0059,NO
0.1126,1.5056,YES
0.0341,0.7015,NO
0.3399,1.7439,YES
0.0412,0.5879,NO
0.1212,0.1469,NO
0.0769,0.5344,NO
0.1235,0.3066,NO
0.0802,0.2194,NO
0.1903,0.6886,NO
0.1119,0.1424,NO
0.1008,0.2843,NO
0.0886,1.4015,NO
0.1534,0.4298,NO
0.1331,0.9622,NO
0.2865,1.6491,NO
0.1512,0.7715,NO
0.1666,1.5579,NO
0.1465,1.629,NO
0.0509,0.3901,NO
0.2187,1.2656,NO
0.4574,3.2746,YES
0.1603,1.4421,NO
0.2015,2.4997,YES
0.205,0.3019,NO
0.2168,1.3863,NO
0.2136,0.1191,NO
0.1919,0.8440000000000001,NO
0.1533,1.931,NO
0.1268,0.6774,NO
0.1947,1.075,NO
0.1755,0.6076,NO
0.2202,0.9894,NO
0.4465,2.6710000000000003,YES
0.4252,3.1788,YES
0.3653,2.9652,YES
0.1771,2.3856,YES
0.1659,1.285,NO
0.1927,2.8753,YES
0.1251,1.0521,NO
0.1303,2.029,YES
0.1814,0.3367,YES
0.3356,0.7989,NO
0.1662,0.8158,NO
0.1507,0.4658,NO
0.1441,0.5548,NO
0.3435,1.1540000000000001,YES
0.1243,1.0152,YES
0.1731,0.4777,NO
0.0952,0.7132,NO
0.1364,0.7375,NO
0.0887,0.5199,NO
0.2289,0.6602,NO
0.2088,1.1289,NO
0.2075,0.5068,NO
0.1923,0.8445,YES
0.0927,0.8136,NO
0.0821,1.3531,YES
0.0311,0.5008,NO
0.3081,1.8052,YES
0.0406,0.3031,NO
0.1251,0.5867,NO
0.091,0.9208,NO
0.11800000000000001,0.5651,NO
0.1053,0.8715,NO
0.2201,0.8484,NO
0.1351,0.737,NO
0.1328,0.7102,NO
0.0724,0.8093,NO
0.0244,0.4052,NO
0.1404,1.9058,YES
0.3348,4.6783,YES
0.2937,3.1105,YES
0.14300000000000002,2.0126,YES
0.0826,1.3459,NO
0.013000000000000001,0.3264,NO
0.2103,1.8737,YES
0.1395,1.3223,NO
0.1325,1.8071,YES
0.1443,1.158,NO
0.2165,0.9213,NO
0.1934,1.3746,NO
0.1934,0.7874,NO
0.0572,0.8515,NO
0.2318,4.5516,YES
0.0556,0.6281,NO
0.3609,3.6504,YES
0.1417,0.7073,NO
0.255,3.7604,YES
0.0522,1.0752,NO
0.0677,1.534,NO
0.1439,1.7355,NO
0.0494,0.9445,NO
0.1715,2.2088,YES
0.0964,1.5558,NO
0.1343,1.7724,YES
0.1544,1.9943,NO
0.0732,0.4185,NO
0.1975,1.5266,NO
0.2582,1.6697,NO
0.1977,0.7252,NO
0.1701,1.8545,NO
0.1684,1.8801,NO
0.1225,0.8307,NO
0.1458,1.1986,NO
0.4028,3.6767,YES
0.1577,1.3964,NO
0.2904,2.77,YES
0.1987,0.7485,NO
0.1756,2.2721,NO
0.1689,0.474,NO
0.054000000000000006,0.9640000000000001,NO
0.1469,1.9935,NO
0.0547,1.1317,NO
0.1082,1.1379,NO
0.2019,1.1249,NO
0.1293,1.0192,NO
0.3897,2.911,YES
0.3612,3.705,YES
0.2791,2.9171,YES
0.2894,2.7536,YES
0.2226,1.5008,NO
0.1753,3.1336,YES
0.0979,1.0725,NO
0.0985,0.3902,NO
0.0774,0.2463,NO
0.1069,1.081,YES
0.3647,2.9055,YES
0.2531,2.1325,YES
0.1331,1.3825,YES
0.0885,0.9341,NO
0.0604,0.1643,NO
0.2068,1.2593,YES
0.2598,0.5644,NO
0.106,1.0526,YES
0.1459,0.6011,NO
0.2252,0.5677,NO
0.2571,0.7153,NO
0.2375,0.5939,NO
0.1453,0.5629,NO
0.2245,3.1310000000000002,YES
0.141,0.3339,NO
0.2623,2.4516,YES
0.142,0.4058,NO
0.2555,2.4591,YES
0.2049,0.4232,NO
0.2206,0.6485,NO
0.2228,0.9062,NO
0.1032,0.3512,NO
0.1461,1.3711,YES
0.1116,0.836,NO
0.1326,1.0562,YES
0.1415,1.7703,NO
0.0745,0.4329,NO
0.2381,1.56,NO
0.19,1.8696,NO
0.1547,0.8716,NO
0.1997,1.743,NO
0.1653,1.6526,NO
0.1536,0.5825,NO
0.1999,1.1943,NO
0.1989,3.3663,YES
0.2045,1.5308,NO
0.2447,2.5725,YES
0.2519,1.197,NO
0.2036,2.5155,NO
0.2033,0.9845,NO
0.0533,0.8009999999999999,NO
0.105,2.2092,NO
0.055999999999999994,0.8624,NO
0.1113,1.1086,NO
0.2256,0.8465,NO
0.0989,1.3051,NO
0.1879,2.7995,YES
0.1445,3.6639999999999997,YES
0.1901,3.0255,YES
0.3108,2.5621,YES
0.2405,1.6727,NO
0.1657,3.0458,YES
0.1331,1.1634,NO
0.0949,1.5335,NO
0.1339,0.4385,NO
0.22399999999999998,2.2104,NO
0.1967,1.4893,NO
0.1436,0.7502,NO
0.2079,2.9045,NO
0.1339,1.7715,NO
0.0967,0.5399,NO
0.2198,2.3059,NO
0.3428,3.4251,YES
0.2344,2.4968,NO
0.1736,2.6899,YES
0.1331,0.8365,NO
