DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_SINGLE_LSA_62,Associated
0.0737,0.2076,NO
0.0652,0.2626,NO
0.1144,0.1818,NO
0.2164,0.3384,NO
0.0671,0.1965,NO
0.0906,0.1245,NO
0.0589,0.2626,NO
0.0679,0.2626,NO
0.1689,0.2216,NO
0.2469,0.6882,YES
0.0616,0.1144,NO
0.33799999999999997,1.0,YES
0.2427,0.3701,NO
0.2231,0.3574,NO
0.2223,0.3701,NO
0.1142,0.2626,NO
0.0706,0.1867,NO
0.1109,0.2626,NO
0.0747,0.1818,NO
0.2179,0.2626,NO
0.1147,0.191,NO
0.0779,0.5181,YES
0.0804,0.5954,YES
0.1668,1.0,YES
0.24,1.0,YES
0.1573,0.1285,NO
0.0716,1.0,YES
0.1205,0.1818,NO
0.1072,0.9432,YES
0.2444,1.0,YES
0.3362,0.3639,NO
0.1579,0.3639,NO
0.1148,0.27899999999999997,NO
0.1112,0.3765,NO
0.3947,1.0,YES
0.0957,1.0,YES
0.1364,0.2447,NO
0.1056,0.0312,NO
0.0981,0.4007,NO
0.1058,0.0585,NO
0.1797,0.1044,NO
0.1526,0.1558,NO
0.1551,0.0425,NO
0.2811,1.0,YES
0.0766,0.2735,NO
0.1126,1.0,YES
0.0341,0.3639,NO
0.3399,1.0,YES
0.0412,0.3639,NO
0.1212,0.086,NO
0.0769,0.1354,NO
0.1235,0.1987,NO
0.0802,0.1203,NO
0.1903,0.4007,NO
0.1119,0.1937,NO
0.1008,0.3639,NO
0.0886,0.1671,NO
0.1534,0.3133,NO
0.1331,0.6593,NO
0.2865,0.6139,NO
0.1512,0.3315,NO
0.1666,0.3464,NO
0.1465,0.2344,NO
0.0509,0.1058,NO
0.2187,0.444,NO
0.4574,1.0,YES
0.1603,0.3591,NO
0.2015,1.0,YES
0.205,0.1773,NO
0.2168,0.2391,NO
0.2136,0.1924,NO
0.1919,0.0284,NO
0.1533,0.3076,NO
0.1268,0.2886,NO
0.1947,0.4343,NO
0.1755,0.2508,NO
0.2202,0.3063,NO
0.4465,1.0,YES
0.4252,1.0,YES
0.3653,1.0,YES
0.1771,1.0,YES
0.1659,0.2322,NO
0.1927,1.0,YES
0.1251,0.3063,NO
0.1303,1.0,YES
0.1814,1.0,YES
0.3356,0.6805,NO
0.1662,0.6805,NO
0.1507,0.5217,NO
0.1441,0.5089,NO
0.3435,1.0,YES
0.1243,1.0,YES
0.1731,0.4526,NO
0.0952,0.4136,NO
0.1364,0.5415,NO
0.0887,0.601,NO
0.2289,0.647,NO
0.2088,0.7021,NO
0.2075,0.7021,NO
0.1923,1.0,YES
0.0927,0.5115,NO
0.0821,1.0,YES
0.0311,0.6805,NO
0.3081,1.0,YES
0.0406,0.6805,NO
0.1251,0.4197,NO
0.091,0.4197,NO
0.11800000000000001,0.601,NO
0.1053,0.601,NO
0.2201,0.5415,NO
0.1351,0.601,NO
0.1328,0.6805,NO
0.0724,0.1425,NO
0.0244,0.2248,NO
0.1404,1.0,YES
0.3348,1.0,YES
0.2937,1.0,YES
0.14300000000000002,0.6847,YES
0.0826,0.2995,NO
0.013000000000000001,0.0921,NO
0.2103,0.5022,YES
0.1395,0.3019,NO
0.1325,0.6283,YES
0.1443,0.1607,NO
0.2165,0.3493,NO
0.1934,0.379,NO
0.1934,0.379,NO
0.0572,0.0927,NO
0.2318,1.0,YES
0.0556,0.0921,NO
0.3609,1.0,YES
0.1417,0.2187,NO
0.255,1.0,YES
0.0522,0.3405,NO
0.0677,0.3721,NO
0.1439,0.2743,NO
0.0494,0.3307,NO
0.1715,0.7068,YES
0.0964,0.4619,NO
0.1343,1.0,YES
0.1544,0.1671,NO
0.0732,0.3133,NO
0.1975,0.4056,NO
0.2582,0.6139,NO
0.1977,0.3315,NO
0.1701,0.3464,NO
0.1684,0.2344,NO
0.1225,0.1996,NO
0.1458,0.2731,NO
0.4028,1.0,YES
0.1577,0.3591,NO
0.2904,1.0,YES
0.1987,0.2327,NO
0.1756,0.2525,NO
0.1689,0.2525,NO
0.054000000000000006,0.1996,NO
0.1469,0.1218,NO
0.0547,0.2886,NO
0.1082,0.2672,NO
0.2019,0.2508,NO
0.1293,0.2752,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.3573,NO
0.1753,1.0,YES
0.0979,0.2574,NO
0.0985,0.1425,NO
0.0774,0.2248,NO
0.1069,1.0,YES
0.3647,1.0,YES
0.2531,1.0,YES
0.1331,0.6847,YES
0.0885,0.2995,NO
0.0604,0.1065,NO
0.2068,0.5022,YES
0.2598,0.3019,NO
0.106,0.6283,YES
0.1459,0.1607,NO
0.2252,0.4058,NO
0.2571,0.4403,NO
0.2375,0.4403,NO
0.1453,0.1065,NO
0.2245,1.0,YES
0.141,0.1065,NO
0.2623,1.0,YES
0.142,0.1674,NO
0.2555,1.0,YES
0.2049,0.3405,NO
0.2206,0.3721,NO
0.2228,0.2743,NO
0.1032,0.3307,NO
0.1461,0.7068,YES
0.1116,0.4619,NO
0.1326,1.0,YES
0.1415,0.0685,NO
0.0745,0.1091,NO
0.2381,0.3398,NO
0.19,0.3384,NO
0.1547,0.1965,NO
0.1997,0.1865,NO
0.1653,0.1416,NO
0.1536,0.1058,NO
0.1999,0.284,NO
0.1989,0.6882,YES
0.2045,0.2758,NO
0.2447,1.0,YES
0.2519,0.406,NO
0.2036,0.4406,NO
0.2033,0.4406,NO
0.0533,0.0307,NO
0.105,0.2125,NO
0.055999999999999994,0.1308,NO
0.1113,0.2239,NO
0.2256,0.2508,NO
0.0989,0.1755,NO
0.1879,0.5181,YES
0.1445,0.5954,YES
0.1901,1.0,YES
0.3108,1.0,YES
0.2405,0.1755,NO
