DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_LSA_34,Associated
0.0737,0.3496,NO
0.0652,0.0481,NO
0.1144,0.1782,NO
0.2164,0.3822,NO
0.0671,0.2813,NO
0.0906,0.1782,NO
0.0589,0.4164,NO
0.0679,0.0355,NO
0.1689,0.2323,NO
0.2469,1.0,YES
0.0616,0.4964,NO
0.33799999999999997,1.0,YES
0.2427,0.3104,NO
0.2231,0.3824,NO
0.2223,0.0827,NO
0.1142,0.1207,NO
0.0706,0.3984,NO
0.1109,0.1443,NO
0.0747,0.2804,NO
0.2179,0.1271,NO
0.1147,0.3438,NO
0.0779,0.5044,YES
0.0804,0.6471,YES
0.1668,0.8236,YES
0.24,0.3987,YES
0.1573,0.4758,NO
0.0716,1.0,YES
0.1205,0.2323,NO
0.1072,0.2803,YES
0.2444,1.0,YES
0.3362,0.2287,NO
0.1579,0.1307,NO
0.1148,0.1652,NO
0.1112,0.2287,NO
0.3947,0.7571,YES
0.0957,0.3062,YES
0.1364,0.2113,NO
0.1056,0.1692,NO
0.0981,0.2287,NO
0.1058,0.1443,NO
0.1797,0.2584,NO
0.1526,0.3413,NO
0.1551,0.3148,NO
0.2811,1.0,YES
0.0766,0.1542,NO
0.1126,1.0,YES
0.0341,0.1652,NO
0.3399,1.0,YES
0.0412,0.1652,NO
0.1212,0.1789,NO
0.0769,0.1789,NO
0.1235,0.2425,NO
0.0802,0.1789,NO
0.1903,0.2287,NO
0.1119,0.1322,NO
0.1008,0.2287,NO
0.0886,0.2947,NO
0.1534,0.294,NO
0.1331,0.2381,NO
0.2865,0.5644,NO
0.1512,0.3765,NO
0.1666,0.4162,NO
0.1465,0.3258,NO
0.0509,0.1316,NO
0.2187,0.3753,NO
0.4574,1.0,YES
0.1603,0.2887,NO
0.2015,0.5949,YES
0.205,0.2728,NO
0.2168,0.35200000000000004,NO
0.2136,0.2728,NO
0.1919,0.294,NO
0.1533,0.4327,NO
0.1268,0.294,NO
0.1947,0.3765,NO
0.1755,0.294,NO
0.2202,0.4378,NO
0.4465,1.0,YES
0.4252,1.0,YES
0.3653,1.0,YES
0.1771,1.0,YES
0.1659,0.3753,NO
0.1927,0.5682,YES
0.1251,0.3753,NO
0.1303,0.9153,YES
0.1814,1.0,YES
0.3356,0.2528,NO
0.1662,0.2304,NO
0.1507,0.3559,NO
0.1441,0.2528,NO
0.3435,0.7571,YES
0.1243,1.0,YES
0.1731,0.3559,NO
0.0952,0.2193,NO
0.1364,0.1598,NO
0.0887,0.188,NO
0.2289,0.3157,NO
0.2088,0.3413,NO
0.2075,0.3845,NO
0.1923,1.0,YES
0.0927,0.1922,NO
0.0821,1.0,YES
0.0311,0.2148,NO
0.3081,1.0,YES
0.0406,0.1909,NO
0.1251,0.1769,NO
0.091,0.2065,NO
0.11800000000000001,0.316,NO
0.1053,0.1641,NO
0.2201,0.3559,NO
0.1351,0.1243,NO
0.1328,0.3559,NO
0.0724,0.1749,NO
0.0244,0.11599999999999999,NO
0.1404,0.5033,YES
0.3348,0.7449,YES
0.2937,1.0,YES
0.14300000000000002,0.6382,YES
0.0826,0.344,NO
0.013000000000000001,0.1327,NO
0.2103,1.0,YES
0.1395,0.254,NO
0.1325,0.4491,YES
0.1443,0.254,NO
0.2165,0.3031,NO
0.1934,0.3522,NO
0.1934,0.3553,NO
0.0572,0.1567,NO
0.2318,0.6802,YES
0.0556,0.154,NO
0.3609,1.0,YES
0.1417,0.304,NO
0.255,0.7797,YES
0.0522,0.2431,NO
0.0677,0.462,NO
0.1439,0.2896,NO
0.0494,0.2229,NO
0.1715,1.0,YES
0.0964,0.254,NO
0.1343,1.0,YES
0.1544,0.3496,NO
0.0732,0.2866,NO
0.1975,0.2333,NO
0.2582,0.5644,NO
0.1977,0.3613,NO
0.1701,0.4162,NO
0.1684,0.4164,NO
0.1225,0.2866,NO
0.1458,0.2333,NO
0.4028,1.0,YES
0.1577,0.4964,NO
0.2904,1.0,YES
0.1987,0.3166,NO
0.1756,0.3824,NO
0.1689,0.3166,NO
0.054000000000000006,0.1207,NO
0.1469,0.4327,NO
0.0547,0.2498,NO
0.1082,0.3613,NO
0.2019,0.1656,NO
0.1293,0.4378,NO
0.3897,1.0,YES
0.3612,1.0,YES
0.2791,1.0,YES
0.2894,1.0,YES
0.2226,0.4758,NO
0.1753,1.0,YES
0.0979,0.2458,NO
0.0985,0.27,NO
0.0774,0.1168,NO
0.1069,0.4187,YES
0.3647,0.7909,YES
0.2531,1.0,YES
0.1331,0.5022,YES
0.0885,0.1807,NO
0.0604,0.174,NO
0.2068,0.5253,YES
0.2598,0.2822,NO
0.106,0.2359,YES
0.1459,0.2419,NO
0.2252,0.3335,NO
0.2571,0.3376,NO
0.2375,0.3335,NO
0.1453,0.1493,NO
0.2245,0.594,YES
0.141,0.174,NO
0.2623,1.0,YES
0.142,0.174,NO
0.2555,1.0,YES
0.2049,0.3118,NO
0.2206,0.5347,NO
0.2228,0.4471,NO
0.1032,0.2111,NO
0.1461,0.5253,YES
0.1116,0.2183,NO
0.1326,0.5253,YES
0.1415,0.3496,NO
0.0745,0.3096,NO
0.2381,0.3877,NO
0.19,0.3822,NO
0.1547,0.3069,NO
0.1997,0.4162,NO
0.1653,0.4164,NO
0.1536,0.3096,NO
0.1999,0.3877,NO
0.1989,1.0,YES
0.2045,0.4964,NO
0.2447,1.0,YES
0.2519,0.3298,NO
0.2036,0.3824,NO
0.2033,0.4018,NO
0.0533,0.2816,NO
0.105,0.4327,NO
0.055999999999999994,0.2988,NO
0.1113,0.2405,NO
0.2256,0.2988,NO
0.0989,0.4378,NO
0.1879,0.6851,YES
0.1445,1.0,YES
0.1901,0.8236,YES
0.3108,0.4404,YES
0.2405,0.4758,NO
0.1657,1.0,YES
0.1331,0.3327,NO
0.0949,0.2947,NO
0.1339,0.1374,NO
0.22399999999999998,0.2696,NO
0.1967,0.5644,NO
0.1436,0.3237,NO
0.2079,0.3829,NO
0.1339,0.3258,NO
0.0967,0.1027,NO
0.2198,0.3263,NO
0.3428,0.9462,YES
0.2344,0.3581,NO
0.1736,0.7214,YES
0.1331,0.2244,NO
0.0735,0.35200000000000004,NO
0.0647,0.1078,NO
0.204,0.0871,NO
0.1327,0.39799999999999996,NO
0.1655,0.188,NO
0.31,0.4156,NO
0.1309,0.1656,NO
0.2819,0.4156,NO
0.4042,1.0,YES
0.3296,1.0,YES
0.4941,1.0,YES
0.1783,1.0,YES
0.193,0.3432,NO
0.2673,0.7214,YES
0.1726,0.3263,NO
0.1439,0.3496,NO
0.0769,0.307,NO
0.1953,0.242,NO
0.2342,0.5077,NO
0.2047,0.4809,NO
0.1823,0.4162,NO
0.1684,0.4164,NO
0.1204,0.307,NO
0.1751,0.4809,NO
0.3579,1.0,YES
0.1828,0.4964,NO
0.2083,1.0,YES
0.2252,0.3649,NO
0.2041,0.3824,NO
0.2007,0.3649,NO
0.0498,0.2435,NO
0.1415,0.4327,NO
0.0515,0.2676,NO
0.1207,0.3827,NO
0.1912,0.2435,NO
0.14,0.4378,NO
0.4038,0.8995,YES
