DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_35,Associated
0.0737,0.38299999999999995,NO
0.0652,0.0784,NO
0.1144,0.6785,NO
0.2164,0.7365,NO
0.0671,0.243,NO
0.0906,0.7261,NO
0.0589,0.4468,NO
0.0679,0.3898,NO
0.1689,0.7458,NO
0.2469,1.8423,YES
0.0616,0.8564,NO
0.33799999999999997,0.9276,YES
0.2427,0.3547,NO
0.2231,0.3198,NO
0.2223,0.115,NO
0.1142,0.4463,NO
0.0706,0.1989,NO
0.1109,0.2938,NO
0.0747,0.4691,NO
0.2179,0.3652,NO
0.1147,0.295,NO
0.0779,1.9547,YES
0.0804,1.3812,YES
0.1668,1.4045,YES
0.24,2.2215,YES
0.1573,0.603,NO
0.0716,0.9724,YES
0.1205,0.7761,NO
0.1072,0.6759999999999999,YES
0.2444,0.1382,YES
0.3362,0.4629,NO
0.1579,0.6059,NO
0.1148,0.408,NO
0.1112,0.4774,NO
0.3947,1.4453,YES
0.0957,0.8697,YES
0.1364,0.3182,NO
0.1056,0.2598,NO
0.0981,0.493,NO
0.1058,0.3306,NO
0.1797,0.38,NO
0.1526,0.1329,NO
0.1551,0.1056,NO
0.2811,1.5747,YES
0.0766,0.3901,NO
0.1126,1.2664,YES
0.0341,0.5079,NO
0.3399,0.6001,YES
0.0412,0.4989,NO
0.1212,0.3454,NO
0.0769,0.3571,NO
0.1235,0.2929,NO
0.0802,0.1174,NO
0.1903,0.6217,NO
0.1119,0.266,NO
0.1008,0.449,NO
0.0886,0.22,NO
0.1534,0.0245,NO
0.1331,0.3947,NO
0.2865,0.6318,NO
0.1512,0.4098,NO
0.1666,0.488,NO
0.1465,0.1713,NO
0.0509,0.0834,NO
0.2187,0.4074,NO
0.4574,1.5059,YES
0.1603,0.6625,NO
0.2015,1.0827,YES
0.205,0.1147,NO
0.2168,0.1255,NO
0.2136,0.0456,NO
0.1919,0.21600000000000003,NO
0.1533,0.3657,NO
0.1268,0.2517,NO
0.1947,0.4695,NO
0.1755,0.1384,NO
0.2202,0.3,NO
0.4465,1.5939,YES
0.4252,1.0152,YES
0.3653,1.2602,YES
0.1771,1.0476,YES
0.1659,0.4775,NO
0.1927,0.8367,YES
0.1251,0.489,NO
0.1303,0.3109,YES
0.1814,0.1069,YES
0.3356,0.6193,NO
0.1662,0.3337,NO
0.1507,0.2342,NO
0.1441,0.2736,NO
0.3435,0.5428,YES
0.1243,0.5347,YES
0.1731,0.4082,NO
0.0952,0.1012,NO
0.1364,0.3932,NO
0.0887,0.1159,NO
0.2289,0.3206,NO
0.2088,0.1475,NO
0.2075,0.10400000000000001,NO
0.1923,0.6622,YES
0.0927,0.3285,NO
0.0821,0.4431,YES
0.0311,0.3366,NO
0.3081,0.3802,YES
0.0406,0.4062,NO
0.1251,0.1622,NO
0.091,0.2342,NO
0.11800000000000001,0.1338,NO
0.1053,0.0867,NO
0.2201,0.4233,NO
0.1351,0.2453,NO
0.1328,0.4385,NO
0.0724,0.387,NO
0.0244,0.0285,NO
0.1404,0.4434,YES
0.3348,3.3876,YES
0.2937,2.9553,YES
0.14300000000000002,1.5828,YES
0.0826,0.5568,NO
0.013000000000000001,0.2334,NO
0.2103,0.6364,YES
0.1395,0.2902,NO
0.1325,1.1321,YES
0.1443,0.3527,NO
0.2165,0.7490000000000001,NO
0.1934,0.4196,NO
0.1934,0.4341,NO
0.0572,0.4862,NO
0.2318,2.862,YES
0.0556,0.4016,NO
0.3609,2.6981,YES
0.1417,0.2344,NO
0.255,3.6065,YES
0.0522,0.5576,NO
0.0677,0.6391,NO
0.1439,0.4026,NO
0.0494,0.3952,NO
0.1715,1.3358,YES
0.0964,0.3899,NO
0.1343,0.5531,YES
0.1544,0.5419,NO
0.0732,0.0221,NO
0.1975,0.4847,NO
0.2582,1.1832,NO
0.1977,0.4662,NO
0.1701,0.8428,NO
0.1684,0.5075,NO
0.1225,0.3675,NO
0.1458,0.7407,NO
0.4028,3.2362,YES
0.1577,0.8966,NO
0.2904,2.3494,YES
0.1987,0.3936,NO
0.1756,0.301,NO
0.1689,0.2378,NO
0.054000000000000006,0.5854,NO
0.1469,0.5132,NO
0.0547,0.7062,NO
0.1082,0.7015,NO
0.2019,0.4201,NO
0.1293,0.4496,NO
0.3897,3.3383,YES
0.3612,2.2384,YES
0.2791,2.8006,YES
0.2894,2.465,YES
0.2226,0.7987,NO
0.1753,1.8121,YES
0.0979,0.7184,NO
0.0985,0.1958,NO
0.0774,0.0582,NO
0.1069,0.645,YES
0.3647,1.9579,YES
0.2531,2.4423,YES
0.1331,1.5053,YES
0.0885,0.3685,NO
0.0604,0.1398,NO
0.2068,0.5418,YES
0.2598,0.0998,NO
0.106,1.3354,YES
0.1459,0.2585,NO
0.2252,0.6409,NO
0.2571,0.3544,NO
0.2375,0.3811,NO
0.1453,0.3182,NO
0.2245,1.8966,YES
0.141,0.1879,NO
0.2623,1.9502,YES
0.142,0.2504,NO
0.2555,2.1319,YES
0.2049,0.43,NO
0.2206,0.4231,NO
0.2228,0.3341,NO
0.1032,0.4163,NO
0.1461,1.2794,YES
0.1116,0.4208,NO
0.1326,0.8032,YES
0.1415,0.5047,NO
0.0745,0.0432,NO
0.2381,0.6848,NO
0.19,1.0921,NO
0.1547,0.701,NO
0.1997,0.7188,NO
0.1653,0.3482,NO
0.1536,0.1415,NO
0.1999,0.5966,NO
0.1989,2.2633,YES
0.2045,0.7452,NO
0.2447,1.4825,YES
0.2519,0.7453,NO
0.2036,0.4743,NO
0.2033,0.3775,NO
0.0533,0.4501,NO
0.105,0.6029,NO
0.055999999999999994,0.3791,NO
0.1113,0.5720000000000001,NO
0.2256,0.2531,NO
0.0989,0.7046,NO
0.1879,2.3753,YES
0.1445,1.7813,YES
0.1901,1.6964,YES
0.3108,1.663,YES
0.2405,0.5832,NO
0.1657,0.8604,YES
0.1331,0.7635,NO
0.0949,0.3352,NO
0.1339,0.0539,NO
0.22399999999999998,0.7524,NO
0.1967,0.9309999999999999,NO
0.1436,0.4231,NO
0.2079,0.7102,NO
0.1339,0.1412,NO
0.0967,0.188,NO
0.2198,0.7879,NO
0.3428,1.9948,YES
0.2344,1.0385,NO
0.1736,1.6781,YES
0.1331,0.41,NO
0.0735,0.2381,NO
0.0647,0.1514,NO
0.204,0.2733,NO
0.1327,0.494,NO
0.1655,0.3218,NO
0.31,0.6128,NO
0.1309,0.2232,NO
0.2819,0.5318,NO
0.4042,2.1066,YES
0.3296,1.6875,YES
0.4941,1.8635,YES
0.1783,1.1947,YES
0.193,0.594,NO
0.2673,1.0343,YES
0.1726,0.852,NO
0.1439,0.4174,NO
0.0769,0.0448,NO
0.1953,0.3835,NO
0.2342,0.9022,NO
0.2047,0.2359,NO
0.1823,0.5572,NO
0.1684,0.5409,NO
0.1204,0.3351,NO
0.1751,0.5715,NO
0.3579,3.2342,YES
0.1828,0.6229,NO
0.2083,2.3083,YES
0.2252,0.1569,NO
0.2041,0.1697,NO
0.2007,0.0529,NO
0.0498,0.5064,NO
0.1415,0.4583,NO
0.0515,0.5016,NO
0.1207,0.4659,NO
0.1912,0.242,NO
0.14,0.4105,NO
0.4038,3.2922,YES
0.3494,2.2347,YES
0.2799,2.696,YES
0.2675,2.3969,YES
0.2206,0.3431,NO
0.2003,1.7126,YES
0.1168,0.645,NO
0.0727,0.3175,NO
0.0714,0.0621,NO
0.10800000000000001,0.344,NO
0.2886,0.8465,NO
0.1427,0.1688,NO
0.0855,0.2552,NO
0.0605,0.2309,NO
0.0532,0.2104,NO
0.1421,0.2653,NO
0.4397,1.8988,YES
0.0607,0.3544,NO
0.2347,1.0414,YES
0.2118,0.2931,NO
0.2048,0.2712,NO
0.2045,0.0994,NO
0.0849,0.281,NO
0.1035,0.3937,NO
0.0824,0.1671,NO
0.0975,0.3938,NO
0.1702,0.1593,NO
0.1518,0.4796,NO
0.3372,1.9464,YES
0.3303,1.2651,YES
0.314,1.2207,YES
0.1257,1.4652,YES
0.1375,0.1984,NO
0.1128,0.8126,YES
0.099,0.4053,NO
0.1069,0.6234,NO
0.0451,0.1662,NO
0.5095,2.9374,YES
0.1431,0.7167,YES
0.1227,0.6586,YES
0.2847,1.5603,YES
0.2237,0.6992,NO
0.1065,0.431,NO
0.3266,1.9978,YES
0.0974,0.2404,NO
0.3289,2.4904,YES
0.1059,0.3455,NO
0.2131,0.3735,NO
0.1496,0.209,NO
0.1474,0.1297,NO
0.0902,0.5868,NO
0.0993,0.3306,YES
0.0875,0.4899,NO
0.2369,0.9643,YES
0.2129,0.5423,NO
0.1321,0.5203,YES
0.1271,0.6166,NO
0.08,0.5974,NO
0.3025,0.6541,NO
0.12,0.6044,NO
0.3399,2.9378,YES
0.2516,0.8979,NO
0.2081,2.9342,YES
0.1799,0.3968,NO
0.1547,0.0316,NO
0.3595,1.3387,YES
0.2156,0.3966,NO
0.1535,0.4645,NO
0.4159,0.8723,YES
0.1827,0.4985,NO
0.1097,0.17300000000000001,NO
0.5448,1.6661,YES
0.191,0.26899999999999996,NO
0.4381,0.8448,YES
0.1528,0.371,NO
0.3264,0.493,NO
0.3203,0.1292,NO
0.2648,0.2201,NO
0.171,0.2326,NO
0.21899999999999997,0.5441,NO
0.1398,0.292,NO
0.3673,0.5249,NO
0.1451,0.2206,NO
0.2637,0.5675,NO
0.1991,0.5155,NO
0.1784,0.3472,NO
0.3767,0.6373,NO
0.1917,0.2713,NO
0.3794,1.8743,YES
0.3359,0.475,NO
0.2874,1.1348,YES
0.0798,0.4337,NO
0.0364,0.0289,NO
0.2475,0.6825,YES
0.2794,2.6856,YES
0.2232,2.8219,YES
0.2213,1.6558,YES
0.1233,0.3498,NO
0.0474,0.1335,NO
0.2799,0.9872,YES
0.2328,0.4648,NO
0.2608,1.2863,YES
0.1095,0.5491,NO
0.2365,0.8034,NO
0.2061,0.4673,NO
0.2048,0.3109,NO
0.0456,0.3956,NO
0.1795,2.2376,YES
0.0442,0.3716,NO
0.27,2.0452,YES
0.1224,0.2727,NO
0.1913,2.9355,YES
0.2397,0.7170000000000001,NO
0.2111,0.7981,NO
0.2935,0.7363,NO
0.1155,0.4372,NO
0.243,1.541,YES
0.1959,0.4832,NO
0.198,0.5175,YES
0.1636,0.2396,NO
0.1646,0.1499,NO
0.3881,1.7258,YES
0.1762,0.5805,NO
0.1649,0.8236,NO
0.4197,1.1349,YES
0.1681,0.203,NO
0.153,0.1261,NO
0.4738,1.662,YES
0.159,0.3345,NO
0.493,2.4513,YES
0.1456,0.4175,NO
0.2244,0.6066,NO
0.1542,0.2629,NO
0.1277,0.3122,NO
0.1775,0.2289,NO
0.2106,0.7494,NO
0.1654,0.1384,NO
0.3557,0.8948,NO
0.0902,0.1965,NO
0.2663,0.742,NO
0.2218,0.6928,NO
0.1764,0.5606,NO
0.3901,0.4414,NO
0.21600000000000003,0.5079,NO
0.402,1.1716,YES
0.3584,0.7311,NO
0.3239,2.5422,YES
0.0467,0.2355,NO
0.0184,0.0308,NO
0.0544,0.2477,YES
0.1967,1.0371,YES
0.1251,2.2793,YES
0.0526,0.6517,YES
0.0389,0.2128,NO
0.0098,0.1027,NO
0.1204,0.261,YES
0.1152,0.2309,NO
0.0434,0.4599,YES
0.0994,0.2449,NO
0.171,0.3714,NO
0.1733,0.1496,NO
0.1785,0.1326,NO
0.0632,0.2668,NO
0.1652,2.3671,YES
0.0614,0.2869,NO
0.1533,1.1024,YES
0.1347,0.1641,NO
0.1212,2.4455,YES
0.015,0.409,NO
0.0714,0.4608,NO
0.0698,0.3046,NO
0.035,0.3683,NO
0.0672,0.47700000000000004,YES
0.0378,0.2606,NO
0.0637,0.4202,YES
0.3024,0.9865,YES
0.0482,0.1273,YES
0.3634,0.3558,NO
0.1548,0.2825,NO
0.1459,0.1491,NO
0.1506,0.1737,NO
0.2394,1.3713,YES
0.3693,1.4709999999999999,YES
0.1404,0.3349,NO
0.0758,0.1375,NO
0.1517,0.2466,NO
0.067,0.1481,NO
0.2131,0.6858,NO
0.16,0.3148,NO
0.1446,0.3216,NO
0.0844,2.1753,YES
0.095,0.306,NO
0.2419,2.0556,YES
0.026000000000000002,0.2495,NO
0.2985,1.3442,YES
0.0377,0.2452,NO
0.102,0.151,NO
0.0927,0.2409,NO
0.1259,0.0531,NO
0.1193,0.0938,NO
0.2177,0.1697,NO
0.15,0.214,NO
0.0996,0.2103,NO
0.0839,0.583,NO
0.0672,0.1775,NO
0.3068,3.1411,YES
0.1154,0.5889,YES
0.0802,0.8817,YES
0.3166,1.6148,YES
0.0868,0.3667,NO
0.0677,0.1391,NO
0.5456,2.176,YES
0.0938,0.1671,NO
0.3771,2.7747,YES
0.0765,0.2799,NO
0.3042,0.696,NO
0.1867,0.3029,NO
0.2024,0.2143,NO
0.084,0.23,NO
0.1127,0.6118,YES
0.0773,0.21100000000000002,NO
0.3002,1.0414,YES
0.0821,0.4102,NO
0.1969,0.5808,YES
0.1353,0.6498,NO
0.0942,0.5612,NO
0.3023,0.5421,NO
0.1177,0.43799999999999994,NO
0.2966,3.1089,YES
0.2621,0.8270000000000001,NO
0.3631,3.2204,YES
0.1178,0.5497,NO
