DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_46,Associated
0.0737,0.5584,NO
0.0652,0.065,NO
0.1144,0.4722,NO
0.2164,0.6232,NO
0.0671,0.5811,NO
0.0906,0.6416,NO
0.0589,0.3986,NO
0.0679,0.3286,NO
0.1689,0.4981,NO
0.2469,1.7875,YES
0.0616,0.7056,NO
0.33799999999999997,1.5143,YES
0.2427,0.6034,NO
0.2231,0.33,NO
0.2223,0.2078,NO
0.1142,0.1797,NO
0.0706,0.6568,NO
0.1109,0.1503,NO
0.0747,0.5114,NO
0.2179,0.3813,NO
0.1147,0.46299999999999997,NO
0.0779,2.5861,YES
0.0804,2.0783,YES
0.1668,1.9437,YES
0.24,2.2133,YES
0.1573,0.7423,NO
0.0716,2.3019,YES
0.1205,0.6012,NO
0.1072,0.3263,YES
0.2444,0.2557,YES
0.3362,0.1988,NO
0.1579,0.2932,NO
0.1148,0.3179,NO
0.1112,0.1809,NO
0.3947,0.6208,YES
0.0957,0.5039,YES
0.1364,0.2028,NO
0.1056,0.0221,NO
0.0981,0.1223,NO
0.1058,0.0381,NO
0.1797,0.2978,NO
0.1526,0.1313,NO
0.1551,0.0942,NO
0.2811,0.3414,YES
0.0766,0.2816,NO
0.1126,0.3198,YES
0.0341,0.3399,NO
0.3399,0.5952,YES
0.0412,0.3454,NO
0.1212,0.0425,NO
0.0769,0.1241,NO
0.1235,0.1264,NO
0.0802,0.0876,NO
0.1903,0.1915,NO
0.1119,0.1281,NO
0.1008,0.222,NO
0.0886,0.6859999999999999,NO
0.1534,0.1846,NO
0.1331,0.1796,NO
0.2865,0.6006,NO
0.1512,0.6298,NO
0.1666,0.4294,NO
0.1465,0.3946,NO
0.0509,0.3613,NO
0.2187,0.4024,NO
0.4574,1.7598,YES
0.1603,0.1703,NO
0.2015,1.0799,YES
0.205,0.5401,NO
0.2168,0.3817,NO
0.2136,0.3054,NO
0.1919,0.2439,NO
0.1533,0.5954,NO
0.1268,0.2302,NO
0.1947,0.6204,NO
0.1755,0.3952,NO
0.2202,0.5374,NO
0.4465,2.9165,YES
0.4252,2.4128,YES
0.3653,2.5728,YES
0.1771,1.8571,YES
0.1659,0.6014,NO
0.1927,2.1047,YES
0.1251,0.3878,NO
0.1303,1.6983,YES
0.1814,1.2427,YES
0.3356,0.8985,NO
0.1662,0.6264,NO
0.1507,0.46299999999999997,NO
0.1441,0.5037,NO
0.3435,2.2433,YES
0.1243,1.6859,YES
0.1731,0.6698,NO
0.0952,0.1375,NO
0.1364,0.8919,NO
0.0887,0.1642,NO
0.2289,0.2859,NO
0.2088,0.2626,NO
0.2075,0.1332,NO
0.1923,1.5524,YES
0.0927,0.2289,NO
0.0821,1.5998,YES
0.0311,0.5201,NO
0.3081,2.3545,YES
0.0406,0.3026,NO
0.1251,0.4418,NO
0.091,0.4582,NO
0.11800000000000001,0.5379999999999999,NO
0.1053,0.4151,NO
0.2201,0.8777,NO
0.1351,0.4812,NO
0.1328,0.8446,NO
0.0724,0.4205,NO
0.0244,0.3009,NO
0.1404,0.7365,YES
0.3348,1.969,YES
0.2937,2.171,YES
0.14300000000000002,1.0927,YES
0.0826,0.4073,NO
0.013000000000000001,0.2408,NO
0.2103,0.8055,YES
0.1395,0.3484,NO
0.1325,0.9827,YES
0.1443,0.2261,NO
0.2165,0.6134,NO
0.1934,0.3951,NO
0.1934,0.2909,NO
0.0572,0.2548,NO
0.2318,1.8801,YES
0.0556,0.2536,NO
0.3609,2.2147,YES
0.1417,0.2387,NO
0.255,2.4145,YES
0.0522,0.4018,NO
0.0677,0.9463,NO
0.1439,0.6641,NO
0.0494,0.2765,NO
0.1715,0.9739,YES
0.0964,0.6866,NO
0.1343,1.136,YES
0.1544,0.4969,NO
0.0732,0.08900000000000001,NO
0.1975,0.4859,NO
0.2582,0.5376,NO
0.1977,0.6903,NO
0.1701,0.6229,NO
0.1684,0.3663,NO
0.1225,0.298,NO
0.1458,0.5855,NO
0.4028,1.5741,YES
0.1577,0.8293,NO
0.2904,0.8992,YES
0.1987,0.7463,NO
