DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_74,Associated
0.0737,1.0517,NO
0.0652,0.5531,NO
0.1144,1.4836,NO
0.2164,1.7232,NO
0.0671,0.9372,NO
0.0906,1.0319,NO
0.0589,1.0924,NO
0.0679,0.2551,NO
0.1689,1.5297,NO
0.2469,2.4338,YES
0.0616,1.3033,NO
0.33799999999999997,2.609,YES
0.2427,1.1975,NO
0.2231,1.3254,NO
0.2223,0.4755,NO
0.1142,0.6215,NO
0.0706,1.7325,NO
0.1109,0.2841,NO
0.0747,1.3079,NO
0.2179,0.5053,NO
0.1147,1.5527,NO
0.0779,1.6418,YES
0.0804,2.2105,YES
0.1668,2.7128,YES
0.24,2.3825,YES
0.1573,1.4329,NO
0.0716,1.9272,YES
0.1205,1.0603,NO
0.1072,2.5738,YES
0.2444,2.0735,YES
0.3362,0.9765,NO
0.1579,0.6327,NO
0.1148,0.4941,NO
0.1112,0.6704,NO
0.3947,2.3086,YES
0.0957,1.3859,YES
0.1364,0.5882,NO
0.1056,0.5071,NO
0.0981,0.6979,NO
0.1058,0.4103,NO
0.1797,0.6601,NO
0.1526,0.6166,NO
0.1551,0.4085,NO
0.2811,2.4079,YES
0.0766,0.6945,NO
0.1126,1.6095,YES
0.0341,0.7871,NO
0.3399,2.1767,YES
0.0412,0.7766,NO
0.1212,0.263,NO
0.0769,0.6541,NO
0.1235,0.6104,NO
0.0802,0.4907,NO
0.1903,0.7438,NO
0.1119,0.4145,NO
0.1008,0.7449,NO
0.0886,0.935,NO
0.1534,0.5225,NO
0.1331,1.6508,NO
0.2865,2.0764,NO
0.1512,1.2228,NO
0.1666,2.2422,NO
0.1465,1.2053,NO
0.0509,0.3816,NO
0.2187,2.2222,NO
0.4574,3.0038,YES
0.1603,1.6746,NO
0.2015,2.8419,YES
0.205,1.1169,NO
0.2168,1.1282,NO
0.2136,0.4751,NO
0.1919,0.81,NO
0.1533,1.5273,NO
0.1268,0.5102,NO
0.1947,1.6688,NO
0.1755,0.4548,NO
0.2202,1.7377,NO
0.4465,2.5274,YES
0.4252,3.2232,YES
0.3653,3.5561,YES
0.1771,3.182,YES
0.1659,1.5701,NO
0.1927,2.6709,YES
0.1251,1.6024,NO
0.1303,2.1931,YES
0.1814,0.9306,YES
0.3356,1.3992,NO
0.1662,0.8423,NO
0.1507,0.578,NO
0.1441,1.6251,NO
0.3435,1.5475,YES
0.1243,1.3774,YES
0.1731,1.4017,NO
0.0952,0.3063,NO
0.1364,1.7843,NO
0.0887,0.2422,NO
0.2289,0.83,NO
0.2088,0.8734,NO
0.2075,0.5767,NO
0.1923,2.0404,YES
0.0927,1.0954,NO
0.0821,1.4116,YES
0.0311,0.8638,NO
0.3081,1.4872,YES
0.0406,0.8116,NO
0.1251,0.1886,NO
0.091,0.6226,NO
0.11800000000000001,0.8668,NO
0.1053,0.4376,NO
0.2201,1.4491,NO
0.1351,0.4744,NO
0.1328,1.4848,NO
0.0724,1.0085,NO
0.0244,0.5616,NO
0.1404,1.6858,YES
0.3348,3.6576,YES
0.2937,3.0019,YES
0.14300000000000002,2.27,YES
0.0826,1.3124,NO
0.013000000000000001,0.3514,NO
0.2103,2.3866,YES
0.1395,1.0939,NO
0.1325,1.9618,YES
0.1443,1.1238,NO
0.2165,1.1903,NO
0.1934,1.7891,NO
0.1934,1.13,NO
0.0572,0.5785,NO
0.2318,3.3969,YES
0.0556,0.3262,NO
0.3609,4.0588,YES
0.1417,0.45,NO
0.255,4.1874,YES
0.0522,1.252,NO
0.0677,1.3849,NO
0.1439,1.5732,NO
0.0494,0.9778,NO
0.1715,2.0722,YES
0.0964,0.9333,NO
0.1343,2.0139,YES
0.1544,1.3503,NO
0.0732,0.6661,NO
0.1975,2.2451,NO
0.2582,2.4354,NO
0.1977,1.5944,NO
0.1701,2.0359,NO
0.1684,1.7662,NO
0.1225,0.6299,NO
0.1458,2.2961,NO
0.4028,3.4119,YES
0.1577,2.2038,NO
0.2904,3.4507,YES
0.1987,1.3001,NO
0.1756,1.6217,NO
0.1689,0.542,NO
0.054000000000000006,0.9699,NO
0.1469,2.1731,NO
0.0547,0.71,NO
0.1082,2.0885,NO
0.2019,0.6289,NO
0.1293,2.3218,NO
0.3897,2.6839999999999997,YES
0.3612,3.4733,YES
0.2791,4.0856,YES
0.2894,3.4808,YES
0.2226,2.3066,NO
0.1753,2.8212,YES
0.0979,1.9674,NO
0.0985,1.3434,NO
0.0774,0.7855,NO
0.1069,1.4931,YES
0.3647,4.1808,YES
0.2531,3.3613,YES
0.1331,2.3128,YES
0.0885,1.3845,NO
0.0604,0.6232,NO
0.2068,2.2241,YES
0.2598,1.6814,NO
0.106,1.66,YES
0.1459,1.5583,NO
0.2252,0.9708,NO
0.2571,1.4918,NO
0.2375,0.7254,NO
0.1453,1.0119,NO
0.2245,3.1525,YES
0.141,0.6959,NO
0.2623,4.3784,YES
0.142,0.605,NO
0.2555,4.5086,YES
0.2049,2.0319,NO
0.2206,2.1464,NO
0.2228,2.1449,NO
0.1032,1.7334,NO
0.1461,1.9451,YES
0.1116,1.2744,NO
0.1326,1.9233,YES
0.1415,1.3026,NO
0.0745,0.615,NO
0.2381,1.6174,NO
0.19,1.5032,NO
0.1547,0.6692,NO
0.1997,1.6069,NO
0.1653,1.2467,NO
0.1536,0.9164,NO
0.1999,1.9669,NO
0.1989,2.0589,YES
0.2045,1.8248,NO
0.2447,2.3745,YES
0.2519,1.6456,NO
0.2036,1.5982,NO
0.2033,0.9273,NO
0.0533,1.0170000000000001,NO
0.105,1.5637,NO
0.055999999999999994,0.7559,NO
0.1113,1.1201,NO
0.2256,0.6915,NO
0.0989,1.1071,NO
0.1879,1.453,YES
0.1445,2.3482,YES
0.1901,2.6172,YES
0.3108,2.1528,YES
0.2405,1.6485,NO
0.1657,1.7826,YES
0.1331,1.4961,NO
0.0949,0.8386,NO
0.1339,0.3779,NO
0.22399999999999998,2.0489,NO
0.1967,2.0959,NO
0.1436,1.2411,NO
0.2079,2.3088,NO
0.1339,1.1561,NO
0.0967,0.3002,NO
0.2198,2.4003,NO
0.3428,3.0782,YES
0.2344,2.1536,NO
0.1736,2.9183,YES
0.1331,1.1658,NO
0.0735,1.0694,NO
0.0647,0.2942,NO
0.204,0.6207,NO
0.1327,1.7558,NO
0.1655,0.315,NO
0.31,1.7631,NO
0.1309,0.3209,NO
0.2819,1.7368,NO
0.4042,2.4125,YES
0.3296,3.0233,YES
0.4941,3.4425,YES
0.1783,3.2015,YES
0.193,2.1738,NO
0.2673,2.6010000000000004,YES
0.1726,1.8655,NO
0.1439,1.4782,NO
0.0769,0.6391,NO
0.1953,1.7641,NO
0.2342,1.8354,NO
0.2047,0.8756,NO
0.1823,1.6588,NO
0.1684,1.5665,NO
0.1204,0.9195,NO
0.1751,1.7096,NO
0.3579,3.1251,YES
0.1828,1.4519,NO
0.2083,3.0908,YES
0.2252,1.6522,NO
0.2041,1.4509,NO
0.2007,0.7494,NO
0.0498,1.2274,NO
0.1415,1.439,NO
0.0515,0.8065,NO
0.1207,1.1576,NO
0.1912,0.8017,NO
0.14,1.2685,NO
0.4038,2.3792,YES
0.3494,3.2563,YES
0.2799,3.6981,YES
0.2675,3.3376,YES
0.2206,1.65,NO
0.2003,2.6633,YES
0.1168,1.0881,NO
0.0727,1.5714,NO
0.0714,0.6723,NO
0.10800000000000001,1.7244,NO
0.2886,2.1914,NO
0.1427,1.1924,NO
0.0855,1.7268,NO
0.0605,1.5042,NO
0.0532,0.7021,NO
0.1421,2.1646,NO
0.4397,3.3451,YES
0.0607,1.6878,NO
0.2347,3.2981,YES
0.2118,1.8111,NO
0.2048,1.4823,NO
0.2045,0.8083,NO
0.0849,1.1267,NO
0.1035,1.7118,NO
0.0824,0.7249,NO
0.0975,1.6239,NO
0.1702,0.6009,NO
0.1518,1.5979,NO
0.3372,2.786,YES
0.3303,3.63,YES
0.314,3.8153,YES
0.1257,3.6929,YES
0.1375,1.7945,NO
0.1128,2.8299,YES
0.099,1.5871,NO
0.1069,1.8909,NO
0.0451,0.8984,NO
0.5095,4.4323,YES
0.1431,1.9187,YES
0.1227,1.5308,YES
0.2847,6.1703,YES
0.2237,1.7247,NO
0.1065,0.7703,NO
0.3266,5.3149,YES
0.0974,0.995,NO
0.3289,6.0268,YES
0.1059,0.9152,NO
0.2131,1.6126,NO
0.1496,2.0127,NO
0.1474,1.4265,NO
0.0902,1.5755,NO
0.0993,2.3465,YES
0.0875,1.0253,NO
0.2369,2.4353,YES
0.2129,1.3077,NO
0.1321,1.9027,YES
0.1271,0.6709,NO
0.08,1.9744,NO
0.3025,2.5213,NO
0.12,1.3627,NO
0.3399,4.3209,YES
0.2516,1.9056,NO
0.2081,4.9805,YES
0.1799,0.6455,NO
0.1547,0.3502,NO
0.3595,1.4253,YES
0.2156,1.1098,NO
0.1535,1.0673,NO
0.4159,2.9752,YES
0.1827,0.5399,NO
0.1097,0.1408,NO
0.5448,2.8748,YES
0.191,0.4068,NO
0.4381,2.5612,YES
0.1528,0.4227,NO
0.3264,0.5239,NO
0.3203,0.4943,NO
0.2648,0.4905,NO
0.171,0.5451,NO
0.21899999999999997,1.2603,NO
0.1398,0.2644,NO
0.3673,1.4425,NO
0.1451,0.1419,NO
0.2637,1.3232,NO
0.1991,0.4069,NO
0.1784,1.1248,NO
0.3767,1.0627,NO
0.1917,0.4914,NO
0.3794,1.7414,YES
0.3359,0.4384,NO
0.2874,2.6257,YES
0.0798,1.8178,NO
0.0364,0.8947,NO
0.2475,1.4378,YES
0.2794,3.3412,YES
0.2232,2.7178,YES
0.2213,2.4032,YES
0.1233,1.5161,NO
0.0474,0.8220000000000001,NO
0.2799,1.8947,YES
0.2328,0.8836,NO
0.2608,1.6772,YES
0.1095,0.4307,NO
0.2365,0.8788,NO
0.2061,1.2791,NO
0.2048,0.7369,NO
0.0456,1.3780000000000001,NO
0.1795,2.6117,YES
0.0442,0.7979,NO
0.27,3.6834,YES
0.1224,0.9602,NO
0.1913,3.9248,YES
0.2397,1.3113,NO
0.2111,1.2224,NO
0.2935,1.2984,NO
0.1155,1.0157,NO
0.243,1.8239,YES
0.1959,0.7415,NO
0.198,1.5246,YES
0.1636,0.4453,NO
0.1646,0.1304,NO
0.3881,2.3732,YES
0.1762,0.7569,NO
0.1649,0.9844,NO
0.4197,2.9731,YES
0.1681,0.6972,NO
0.153,0.1572,NO
0.4738,2.7294,YES
