DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_7,Associated
0.0737,0.8917,NO
0.0652,0.5548,NO
0.1144,1.5749,NO
0.2164,0.7494,NO
0.0671,1.0938,NO
0.0906,1.4259,NO
0.0589,1.4656,NO
0.0679,0.7249,NO
0.1689,1.3192,NO
0.2469,2.3774,YES
0.0616,0.8948,NO
0.33799999999999997,1.6698,YES
0.2427,1.3078,NO
0.2231,1.8426,NO
0.2223,0.8613,NO
0.1142,0.9743,NO
0.0706,1.36,NO
0.1109,0.8198,NO
0.0747,1.1199,NO
0.2179,1.062,NO
0.1147,1.0616,NO
0.0779,2.2615,YES
0.0804,2.4207,YES
0.1668,2.089,YES
0.24,1.9809,YES
0.1573,0.8651,NO
0.0716,1.9389,YES
0.1205,1.3611,NO
0.1072,1.0336,YES
0.2444,1.1011,YES
0.3362,0.7953,NO
0.1579,0.8708,NO
0.1148,0.8664,NO
0.1112,0.7662,NO
0.3947,1.9821,YES
0.0957,1.6604,YES
0.1364,0.7145,NO
0.1056,0.578,NO
0.0981,0.8275,NO
0.1058,0.3385,NO
0.1797,0.9024,NO
0.1526,0.7469,NO
0.1551,0.6772,NO
0.2811,1.3431,YES
0.0766,0.7313,NO
0.1126,1.6719,YES
0.0341,1.0104,NO
0.3399,1.8161,YES
0.0412,1.0582,NO
0.1212,0.3226,NO
0.0769,0.5682,NO
0.1235,0.5871,NO
0.0802,0.40299999999999997,NO
0.1903,0.7975,NO
0.1119,0.5759,NO
0.1008,0.97,NO
0.0886,0.5478,NO
0.1534,0.6182,NO
0.1331,1.4819,NO
0.2865,0.8571,NO
0.1512,0.9097,NO
0.1666,1.4182,NO
0.1465,1.1072,NO
0.0509,0.7788,NO
0.2187,1.4578,NO
0.4574,3.4466,YES
0.1603,1.0652,NO
0.2015,1.8265,YES
0.205,1.0242,NO
0.2168,1.1339,NO
0.2136,0.2428,NO
0.1919,0.8726,NO
0.1533,1.1520000000000001,NO
0.1268,0.8945,NO
0.1947,1.1941,NO
0.1755,0.8886,NO
0.2202,0.8929,NO
0.4465,3.437,YES
0.4252,3.1572,YES
0.3653,3.319,YES
0.1771,2.1975,YES
0.1659,0.7140000000000001,NO
0.1927,3.3757,YES
0.1251,1.5797,NO
0.1303,2.3898,YES
0.1814,1.1694,YES
0.3356,0.9968,NO
0.1662,0.4138,NO
0.1507,0.4277,NO
0.1441,0.6565,NO
0.3435,3.4741,YES
0.1243,3.0977,YES
0.1731,0.7851,NO
0.0952,0.4543,NO
0.1364,0.6679999999999999,NO
0.0887,0.3942,NO
0.2289,1.0732,NO
0.2088,1.1841,NO
0.2075,0.8143,NO
0.1923,2.3037,YES
0.0927,0.669,NO
0.0821,2.9353,YES
0.0311,0.6532,NO
0.3081,3.2463,YES
0.0406,0.6668,NO
0.1251,0.3991,NO
0.091,0.6177,NO
0.11800000000000001,0.4545,NO
0.1053,0.5558,NO
0.2201,0.9168,NO
0.1351,0.4736,NO
0.1328,1.0115,NO
0.0724,0.6651,NO
0.0244,0.3932,NO
0.1404,2.7428,YES
0.3348,3.2142,YES
0.2937,3.8042,YES
0.14300000000000002,2.4478,YES
0.0826,1.01,NO
0.013000000000000001,0.5275,NO
0.2103,2.3055,YES
0.1395,1.0017,NO
0.1325,1.8879,YES
0.1443,0.8723,NO
0.2165,1.2824,NO
0.1934,1.3061,NO
0.1934,0.3528,NO
0.0572,0.8597,NO
0.2318,3.4347,YES
0.0556,0.847,NO
0.3609,3.9318,YES
0.1417,0.7008,NO
0.255,4.4319999999999995,YES
0.0522,0.8467,NO
0.0677,0.9833,NO
0.1439,1.0232,NO
0.0494,1.0595,NO
0.1715,2.4769,YES
0.0964,1.2174,NO
0.1343,2.0693,YES
0.1544,0.6824,NO
0.0732,0.33,NO
0.1975,1.1836,NO
0.2582,0.6185,NO
0.1977,0.8996,NO
0.1701,0.9371,NO
0.1684,1.1461,NO
0.1225,0.5913,NO
0.1458,1.2386,NO
0.4028,3.0532,YES
0.1577,0.8988,NO
0.2904,1.9042,YES
0.1987,1.0557,NO
0.1756,1.504,NO
0.1689,0.6381,NO
0.054000000000000006,0.8757,NO
0.1469,1.1032,NO
0.0547,0.6816,NO
0.1082,0.9173,NO
0.2019,0.765,NO
0.1293,0.5903,NO
0.3897,2.9058,YES
0.3612,2.7819,YES
0.2791,2.5089,YES
0.2894,1.8143,YES
0.2226,0.5058,NO
0.1753,2.6281,YES
0.0979,1.2832,NO
0.0985,0.5394,NO
0.0774,0.336,NO
0.1069,1.8055,YES
0.3647,2.7499,YES
0.2531,2.9632,YES
0.1331,1.6454,YES
0.0885,0.9782,NO
0.0604,0.3723,NO
0.2068,1.6987,YES
0.2598,1.4255,NO
0.106,1.1552,YES
0.1459,0.8666,NO
0.2252,1.1476,NO
0.2571,0.9581,NO
0.2375,0.3304,NO
0.1453,0.5961,NO
0.2245,2.4873,YES
0.141,0.5670000000000001,NO
0.2623,2.4275,YES
0.142,0.504,NO
0.2555,3.1628,YES
0.2049,1.2112,NO
0.2206,1.7193,NO
0.2228,1.4767,NO
0.1032,0.7524,NO
0.1461,1.7546,YES
0.1116,1.5659,NO
0.1326,1.4162,YES
0.1415,0.86,NO
0.0745,0.3301,NO
0.2381,2.0459,NO
0.19,0.9487,NO
0.1547,1.2614,NO
0.1997,2.0767,NO
0.1653,1.3061,NO
0.1536,0.6609,NO
0.1999,1.9842,NO
0.1989,3.1276,YES
0.2045,1.8841,NO
0.2447,1.8245,YES
0.2519,1.284,NO
0.2036,1.4794,NO
0.2033,0.5549,NO
0.0533,0.8136,NO
0.105,1.2991,NO
0.055999999999999994,0.7679,NO
0.1113,1.4809999999999999,NO
0.2256,0.7163,NO
0.0989,0.9284,NO
0.1879,2.6625,YES
0.1445,2.7425,YES
0.1901,2.7191,YES
0.3108,1.8406,YES
0.2405,1.5899,NO
0.1657,2.6911,YES
0.1331,2.3817,NO
0.0949,0.6159,NO
0.1339,0.2929,NO
0.22399999999999998,2.1958,NO
0.1967,0.9616,NO
0.1436,1.0737,NO
0.2079,1.8488,NO
0.1339,0.9334,NO
0.0967,0.4638,NO
0.2198,1.7928,NO
0.3428,2.9425,YES
0.2344,1.4013,NO
0.1736,1.4876,YES
0.1331,1.2328,NO
0.0735,1.4954,NO
0.0647,0.3579,NO
0.204,0.69,NO
0.1327,1.6265,NO
0.1655,0.5609,NO
0.31,1.2869,NO
0.1309,0.6498,NO
0.2819,1.054,NO
0.4042,3.1402,YES
0.3296,2.9043,YES
0.4941,3.0425,YES
0.1783,2.1211,YES
0.193,1.4585,NO
0.2673,3.0491,YES
0.1726,1.8109,NO
0.1439,0.843,NO
0.0769,0.3753,NO
0.1953,1.8496,NO
0.2342,0.8059,NO
0.2047,1.209,NO
0.1823,1.5090000000000001,NO
0.1684,1.4091,NO
0.1204,0.8996,NO
0.1751,1.6166,NO
0.3579,3.6373,YES
0.1828,1.2246,NO
0.2083,2.1325,YES
0.2252,1.2935,NO
0.2041,1.7262,NO
0.2007,0.6496,NO
0.0498,1.0311,NO
0.1415,1.5418,NO
0.0515,0.9715,NO
0.1207,1.3092,NO
0.1912,1.0537,NO
0.14,0.9493,NO
0.4038,3.4776,YES
0.3494,3.3689999999999998,YES
0.2799,3.3264,YES
0.2675,2.3493,YES
0.2206,1.0059,NO
0.2003,3.3552,YES
0.1168,1.8138,NO
0.0727,0.5327,NO
0.0714,0.6102,NO
0.10800000000000001,1.3785,NO
0.2886,0.9392,NO
0.1427,1.0172,NO
0.0855,1.2314,NO
0.0605,1.1403,NO
0.0532,0.512,NO
0.1421,1.3997,NO
0.4397,3.3322,YES
0.0607,0.7821,NO
0.2347,1.8542,YES
0.2118,1.3098,NO
0.2048,1.4358,NO
0.2045,0.6193,NO
0.0849,0.8555,NO
0.1035,1.2971,NO
0.0824,0.6859,NO
0.0975,0.9733,NO
0.1702,0.7532,NO
0.1518,0.956,NO
0.3372,3.4447,YES
0.3303,3.3805,YES
0.314,3.258,YES
0.1257,2.1527,YES
0.1375,0.5386,NO
0.1128,3.1266,YES
0.099,1.1446,NO
0.1069,0.9016,NO
0.0451,0.4487,NO
0.5095,5.4825,YES
0.1431,1.2152,YES
0.1227,1.6340000000000001,YES
0.2847,5.6229,YES
0.2237,1.8817,NO
0.1065,0.7162,NO
