DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_73,Associated
0.0737,0.9469,NO
0.0652,0.6345,NO
0.1144,0.9607,NO
0.2164,1.8006,NO
0.0671,0.953,NO
0.0906,1.202,NO
0.0589,0.9066,NO
0.0679,0.5322,NO
0.1689,1.0825,NO
0.2469,2.3566,YES
0.0616,1.1474,NO
0.33799999999999997,1.8630000000000002,YES
0.2427,0.4312,NO
0.2231,1.4269999999999998,NO
0.2223,0.3232,NO
0.1142,0.6007,NO
0.0706,0.8654,NO
0.1109,1.2168,NO
0.0747,0.5612,NO
0.2179,0.5869,NO
0.1147,1.1076,NO
0.0779,1.8986,YES
0.0804,2.1435,YES
0.1668,1.8227,YES
0.24,1.8471,YES
0.1573,0.9362,NO
0.0716,2.1423,YES
0.1205,0.8270000000000001,NO
0.1072,1.9705,YES
0.2444,0.9118,YES
0.3362,1.5238,NO
0.1579,1.2084,NO
0.1148,0.8113,NO
0.1112,1.2276,NO
0.3947,2.4068,YES
0.0957,2.3001,YES
0.1364,1.5092,NO
0.1056,0.8136,NO
0.0981,1.386,NO
0.1058,0.7464,NO
0.1797,0.5498,NO
0.1526,1.1573,NO
0.1551,0.385,NO
0.2811,1.5434,YES
0.0766,0.9975,NO
0.1126,2.4267,YES
0.0341,0.7712,NO
0.3399,1.4713,YES
0.0412,0.8715,NO
0.1212,0.5764,NO
0.0769,0.9798,NO
0.1235,0.9765,NO
0.0802,0.4814,NO
0.1903,1.6112,NO
0.1119,0.9599,NO
0.1008,1.0911,NO
0.0886,1.0090000000000001,NO
0.1534,0.3708,NO
0.1331,1.3937,NO
0.2865,1.9503,NO
0.1512,1.1982,NO
0.1666,1.3359999999999999,NO
0.1465,0.7635,NO
0.0509,0.4732,NO
0.2187,1.8453,NO
0.4574,3.9712,YES
0.1603,1.6385,NO
0.2015,3.4547,YES
0.205,0.366,NO
0.2168,1.2985,NO
0.2136,0.0514,NO
0.1919,0.6943,NO
0.1533,0.8189,NO
0.1268,1.3221,NO
0.1947,0.5404,NO
0.1755,0.45,NO
0.2202,1.0027,NO
0.4465,2.9557,YES
0.4252,3.7485,YES
0.3653,3.5623,YES
0.1771,3.0185,YES
0.1659,1.4438,NO
0.1927,3.7555,YES
0.1251,0.9937,NO
0.1303,1.2209999999999999,YES
0.1814,0.8895,YES
0.3356,1.6091,NO
0.1662,1.1118,NO
0.1507,0.7427,NO
0.1441,1.1978,NO
0.3435,1.4772,YES
0.1243,1.675,YES
0.1731,1.3785,NO
0.0952,0.4758,NO
0.1364,1.4894,NO
0.0887,0.5057,NO
0.2289,0.5781,NO
0.2088,1.0658,NO
0.2075,0.4141,NO
0.1923,1.3606,YES
0.0927,0.9,NO
0.0821,1.6634,YES
0.0311,0.7916,NO
0.3081,1.1217,YES
0.0406,0.8587,NO
0.1251,0.3146,NO
0.091,0.5604,NO
0.11800000000000001,0.6375,NO
0.1053,0.5331,NO
0.2201,1.2198,NO
0.1351,0.9339,NO
0.1328,1.3011,NO
0.0724,1.0086,NO
0.0244,0.3807,NO
0.1404,1.4966,YES
0.3348,3.9938,YES
0.2937,3.4842,YES
0.14300000000000002,1.3272,YES
0.0826,0.6147,NO
0.013000000000000001,0.2668,NO
0.2103,2.1144,YES
0.1395,0.7896,NO
0.1325,2.0663,YES
0.1443,0.4311,NO
0.2165,0.9229999999999999,NO
0.1934,1.7679,NO
0.1934,0.5266,NO
0.0572,0.6425,NO
0.2318,3.6761,YES
0.0556,0.4533,NO
0.3609,3.6516,YES
0.1417,0.4416,NO
0.255,4.1288,YES
0.0522,0.5768,NO
0.0677,1.0922,NO
0.1439,0.9714,NO
0.0494,0.6249,NO
0.1715,1.8112,YES
0.0964,0.9284,NO
0.1343,1.635,YES
0.1544,1.6705,NO
0.0732,0.8173,NO
0.1975,2.5826,NO
0.2582,3.2606,NO
0.1977,1.9411,NO
0.1701,2.0528,NO
0.1684,1.5322,NO
0.1225,0.9506,NO
0.1458,2.7933,NO
0.4028,3.8961,YES
0.1577,2.6395,NO
0.2904,3.4578,YES
0.1987,0.8898,NO
0.1756,2.2772,NO
0.1689,0.616,NO
0.054000000000000006,1.0547,NO
0.1469,1.5331,NO
0.0547,1.7668,NO
0.1082,1.1436,NO
0.2019,1.0446,NO
0.1293,1.9469,NO
0.3897,2.9389,YES
0.3612,3.8162,YES
0.2791,3.4306,YES
0.2894,2.8413,YES
0.2226,2.4519,NO
0.1753,3.5673,YES
0.0979,1.8443,NO
0.0985,1.4444,NO
0.0774,0.5183,NO
0.1069,1.9283,YES
0.3647,4.9302,YES
0.2531,4.0923,YES
0.1331,1.6784,YES
0.0885,0.8372,NO
0.0604,0.4301,NO
0.2068,2.8568,YES
0.2598,2.0713,NO
0.106,2.5869,YES
0.1459,1.4614,NO
0.2252,1.2528,NO
0.2571,2.4635,NO
0.2375,0.7096,NO
0.1453,0.8045,NO
0.2245,3.9015,YES
0.141,0.8507,NO
0.2623,3.8345,YES
0.142,0.7649,NO
0.2555,4.5458,YES
0.2049,1.7198,NO
0.2206,2.404,NO
0.2228,1.9754,NO
0.1032,1.7926,NO
0.1461,2.0852,YES
0.1116,2.1391,NO
0.1326,2.2542,YES
0.1415,1.0086,NO
0.0745,0.5238,NO
0.2381,1.9784,NO
0.19,2.3033,NO
0.1547,1.5148,NO
0.1997,2.1487,NO
0.1653,0.7397,NO
0.1536,0.5366,NO
0.1999,2.5479,NO
0.1989,2.9657,YES
0.2045,2.5736,NO
0.2447,2.5119,YES
0.2519,0.7221,NO
0.2036,1.9139,NO
0.2033,0.4587,NO
0.0533,0.7084,NO
0.105,1.0866,NO
0.055999999999999994,1.1013,NO
0.1113,0.8455,NO
0.2256,0.6,NO
0.0989,1.6223,NO
0.1879,2.3653,YES
0.1445,3.0038,YES
0.1901,2.7291,YES
0.3108,2.4789,YES
0.2405,1.9653,NO
0.1657,2.838,YES
0.1331,1.7695,NO
0.0949,0.9799,NO
0.1339,0.48,NO
0.22399999999999998,1.6694,NO
0.1967,2.1345,NO
