DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_51,Associated
0.0737,0.8941,NO
0.0652,0.5993,NO
0.1144,0.7361,NO
0.2164,1.4485,NO
0.0671,1.7274,NO
0.0906,1.8373,NO
0.0589,0.6754,NO
0.0679,0.5133,NO
0.1689,0.9742,NO
0.2469,3.1741,YES
0.0616,0.7554,NO
0.33799999999999997,2.2838,YES
0.2427,0.258,NO
0.2231,0.583,NO
0.2223,0.109,NO
0.1142,0.2343,NO
0.0706,1.6757,NO
0.1109,0.6129,NO
0.0747,1.4429,NO
0.2179,0.5306,NO
0.1147,1.5559,NO
0.0779,3.3783,YES
0.0804,3.0267,YES
0.1668,3.3075,YES
0.24,2.4874,YES
0.1573,0.5086,NO
0.0716,2.8211,YES
0.1205,1.1675,NO
0.1072,2.432,YES
0.2444,0.7537,YES
0.3362,0.7665,NO
0.1579,0.6731,NO
0.1148,0.8855,NO
0.1112,1.1967,NO
0.3947,1.653,YES
0.0957,1.4004,YES
0.1364,0.6827,NO
0.1056,0.8011,NO
0.0981,0.7905,NO
0.1058,0.6465,NO
0.1797,0.5203,NO
0.1526,0.9051,NO
0.1551,0.3627,NO
0.2811,1.7629,YES
0.0766,1.0997,NO
0.1126,1.6818,YES
0.0341,0.5849,NO
0.3399,1.3764,YES
0.0412,0.6166,NO
0.1212,0.8391,NO
0.0769,0.7198,NO
0.1235,0.9051,NO
0.0802,0.6215,NO
0.1903,0.8096,NO
0.1119,0.985,NO
0.1008,0.9235,NO
0.0886,1.1223,NO
0.1534,0.4777,NO
0.1331,0.9629,NO
0.2865,1.2695,NO
0.1512,1.3866,NO
0.1666,1.7984,NO
0.1465,0.5383,NO
0.0509,0.4939,NO
0.2187,1.2642,NO
0.4574,3.1272,YES
0.1603,1.3052,NO
0.2015,2.7278,YES
0.205,0.6784,NO
0.2168,0.8409,NO
0.2136,0.385,NO
0.1919,0.2657,NO
0.1533,1.4249,NO
0.1268,0.6671,NO
0.1947,0.57,NO
0.1755,0.5037,NO
0.2202,1.2896,NO
0.4465,3.2148,YES
0.4252,3.0238,YES
0.3653,3.3169,YES
0.1771,2.3202,YES
0.1659,0.8053,NO
0.1927,2.2881,YES
0.1251,1.5153,NO
0.1303,2.7098,YES
0.1814,1.3794,YES
0.3356,1.0404,NO
0.1662,0.7014,NO
0.1507,0.7913,NO
0.1441,1.4006,NO
0.3435,2.3454,YES
0.1243,1.8623,YES
0.1731,0.9266,NO
0.0952,0.6545,NO
0.1364,1.1531,NO
0.0887,0.6968,NO
0.2289,0.6185,NO
0.2088,0.6592,NO
0.2075,0.5887,NO
0.1923,1.8719999999999999,YES
0.0927,0.9478,NO
0.0821,2.2448,YES
0.0311,0.4595,NO
0.3081,2.0907,YES
0.0406,0.6544,NO
0.1251,0.7232,NO
0.091,0.7933,NO
0.11800000000000001,0.7551,NO
0.1053,0.4906,NO
0.2201,0.8706,NO
0.1351,1.0677,NO
0.1328,1.1057,NO
0.0724,1.4187,NO
0.0244,0.7136,NO
0.1404,1.5555,YES
0.3348,3.2154,YES
0.2937,3.2116,YES
0.14300000000000002,2.3283,YES
0.0826,1.7943,NO
0.013000000000000001,0.5777,NO
0.2103,1.742,YES
0.1395,0.5129,NO
0.1325,1.9686,YES
0.1443,0.3954,NO
0.2165,0.327,NO
0.1934,0.7827,NO
0.1934,0.3558,NO
0.0572,0.8212,NO
0.2318,3.2499,YES
0.0556,0.5907,NO
0.3609,3.4903,YES
0.1417,0.8477,NO
0.255,2.886,YES
0.0522,0.3888,NO
0.0677,0.4857,NO
0.1439,1.0673,NO
0.0494,0.1811,NO
0.1715,1.5185,YES
0.0964,1.2703,NO
0.1343,1.3997,YES
0.1544,1.3353,NO
0.0732,0.4266,NO
0.1975,0.8581,NO
0.2582,1.6136,NO
0.1977,1.8142,NO
0.1701,1.4854,NO
0.1684,0.7656,NO
0.1225,0.4116,NO
0.1458,0.7898,NO
0.4028,3.0214,YES
0.1577,0.8622,NO
0.2904,2.4197,YES
0.1987,0.5848,NO
0.1756,1.1025,NO
0.1689,0.3546,NO
0.054000000000000006,0.341,NO
0.1469,1.8804,NO
0.0547,0.5497,NO
0.1082,1.0497,NO
0.2019,0.4689,NO
0.1293,1.5109,NO
0.3897,3.1705,YES
0.3612,2.8644,YES
0.2791,3.3769,YES
0.2894,2.1087,YES
0.2226,0.8079999999999999,NO
0.1753,2.3999,YES
0.0979,1.2699,NO
0.0985,1.0602,NO
0.0774,0.5693,NO
0.1069,1.109,YES
0.3647,2.3274,YES
0.2531,2.2594,YES
0.1331,1.9527,YES
0.0885,1.3433,NO
0.0604,0.3667,NO
0.2068,1.2993,YES
0.2598,0.8951,NO
0.106,1.7338,YES
0.1459,0.6062,NO
0.2252,0.2596,NO
0.2571,0.5807,NO
0.2375,0.20600000000000002,NO
0.1453,0.6268,NO
0.2245,2.3948,YES
0.141,0.3556,NO
0.2623,2.7279,YES
0.142,0.5996,NO
0.2555,2.4041,YES
0.2049,0.9142,NO
0.2206,0.9396,NO
0.2228,1.215,NO
0.1032,0.7281,NO
0.1461,1.2345,YES
0.1116,1.5686,NO
0.1326,1.3134,YES
0.1415,1.4864,NO
0.0745,0.5935,NO
0.2381,1.0895,NO
0.19,1.4179,NO
0.1547,1.4407,NO
0.1997,1.2781,NO
0.1653,0.8745,NO
0.1536,0.8384,NO
0.1999,0.7576,NO
0.1989,2.6509,YES
0.2045,0.8644,NO
0.2447,2.1501,YES
0.2519,0.5878,NO
0.2036,0.8701,NO
0.2033,0.2774,NO
0.0533,0.586,NO
0.105,1.4962,NO
0.055999999999999994,1.006,NO
0.1113,1.0268,NO
0.2256,0.9192,NO
0.0989,1.2042,NO
0.1879,2.6896,YES
0.1445,2.4666,YES
0.1901,2.9121,YES
0.3108,1.7951,YES
0.2405,0.5026,NO
0.1657,2.065,YES
0.1331,1.4336,NO
0.0949,0.945,NO
0.1339,0.4453,NO
0.22399999999999998,1.0931,NO
0.1967,1.5376,NO
0.1436,1.4241,NO
0.2079,2.3065,NO
0.1339,0.6015,NO
0.0967,0.43200000000000005,NO
0.2198,1.4001,NO
0.3428,3.1943,YES
0.2344,1.3481,NO
0.1736,2.6902,YES
0.1331,0.6145,NO
0.0735,0.7468,NO
0.0647,0.2864,NO
0.204,0.2203,NO
0.1327,1.719,NO
0.1655,0.5302,NO
0.31,1.0631,NO
0.1309,0.3911,NO
0.2819,1.6501,NO
0.4042,3.3301,YES
0.3296,3.2060000000000004,YES
0.4941,3.2768,YES
0.1783,2.1204,YES
0.193,1.2681,NO
0.2673,2.4855,YES
0.1726,1.4389,NO
0.1439,1.4779,NO
0.0769,0.6716,NO
0.1953,1.8148,NO
0.2342,2.0012,NO
0.2047,1.7554,NO
0.1823,2.5299,NO
0.1684,1.0839,NO
0.1204,0.9019,NO
0.1751,1.8734,NO
0.3579,3.0618,YES
0.1828,1.9119,NO
0.2083,2.5427,YES
0.2252,0.9049,NO
0.2041,0.9836,NO
0.2007,0.4819,NO
0.0498,0.7263,NO
0.1415,1.9708,NO
0.0515,0.9884,NO
0.1207,1.3130000000000002,NO
0.1912,1.0022,NO
0.14,1.665,NO
0.4038,3.0432,YES
0.3494,2.8888,YES
0.2799,3.3784,YES
0.2675,2.0493,YES
0.2206,1.3771,NO
0.2003,2.3888,YES
0.1168,2.4193,NO
0.0727,1.1748,NO
0.0714,0.4054,NO
0.10800000000000001,0.5578,NO
0.2886,1.2715,NO
0.1427,1.4067,NO
0.0855,1.2833,NO
0.0605,0.5407,NO
0.0532,0.5625,NO
0.1421,0.5477,NO
0.4397,3.4806,YES
0.0607,0.4493,NO
0.2347,2.6229,YES
0.2118,0.1389,NO
0.2048,0.6371,NO
0.2045,0.0443,NO
0.0849,0.466,NO
0.1035,1.508,NO
0.0824,0.7039,NO
0.0975,0.9611,NO
0.1702,0.4807,NO
0.1518,1.1734,NO
0.3372,3.6499,YES
0.3303,3.3603,YES
0.314,3.5619,YES
0.1257,2.4121,YES
0.1375,0.33399999999999996,NO
0.1128,2.8475,YES
0.099,0.9269,NO
0.1069,1.1835,NO
0.0451,0.35700000000000004,NO
0.5095,3.2941,YES
0.1431,1.7033,YES
0.1227,0.89,YES
0.2847,3.9017,YES
0.2237,1.3475,NO
0.1065,0.2665,NO
0.3266,3.6038,YES
0.0974,0.5414,NO
0.3289,3.8763,YES
0.1059,0.615,NO
0.2131,0.7139,NO
0.1496,1.0859,NO
0.1474,0.3912,NO
0.0902,0.8089,NO
0.0993,1.5475,YES
0.0875,0.2447,NO
0.2369,1.0484,YES
0.2129,0.6325,NO
0.1321,1.1222,YES
0.1271,0.478,NO
0.08,0.3182,NO
0.3025,0.8370000000000001,NO
0.12,0.3636,NO
0.3399,3.2059,YES
0.2516,0.5468,NO
0.2081,3.6388,YES
0.1799,0.6538,NO
0.1547,0.3206,NO
0.3595,2.4058,YES
0.2156,1.7324,NO
0.1535,1.1703,NO
0.4159,3.5703,YES
0.1827,1.2637,NO
0.1097,0.4735,NO
0.5448,3.0389999999999997,YES
0.191,1.0138,NO
0.4381,2.9345,YES
0.1528,0.9583,NO
0.3264,1.3831,NO
0.3203,1.4002,NO
0.2648,0.9403,NO
0.171,0.4997,NO
0.21899999999999997,1.8551,NO
0.1398,0.4394,NO
0.3673,1.4188,NO
0.1451,0.6485,NO
0.2637,0.9731,NO
0.1991,1.2754,NO
0.1784,1.0124,NO
0.3767,1.6521,NO
0.1917,0.5837,NO
0.3794,2.7739,YES
0.3359,1.4325,NO
0.2874,2.6356,YES
0.0798,1.1382,NO
0.0364,0.7481,NO
0.2475,1.4795,YES
0.2794,3.0041,YES
0.2232,2.9998,YES
0.2213,1.9362,YES
0.1233,1.5004,NO
0.0474,0.4295,NO
0.2799,1.2993,YES
0.2328,1.5804,NO
0.2608,1.9909999999999999,YES
0.1095,1.4112,NO
0.2365,0.3058,NO
0.2061,0.2053,NO
0.2048,0.2252,NO
0.0456,0.5997,NO
0.1795,2.4399,YES
0.0442,0.3482,NO
0.27,2.839,YES
0.1224,0.8161,NO
0.1913,3.1388,YES
0.2397,1.2913,NO
0.2111,1.51,NO
0.2935,1.7316,NO
0.1155,0.9273,NO
0.243,1.124,YES
0.1959,1.4643,NO
0.198,1.4504,YES
0.1636,0.6117,NO
0.1646,0.0702,NO
0.3881,2.2153,YES
0.1762,1.433,NO
0.1649,0.565,NO
0.4197,2.9596,YES
0.1681,0.8424,NO
0.153,0.3103,NO
0.4738,2.7751,YES
0.159,0.8363,NO
0.493,2.7313,YES
0.1456,0.47,NO
0.2244,0.7924,NO
0.1542,1.0824,NO
0.1277,0.5699,NO
0.1775,0.3254,NO
0.2106,1.4259,NO
0.1654,0.0675,NO
0.3557,1.0484,NO
0.0902,0.3036,NO
0.2663,0.6163,NO
0.2218,0.7334,NO
0.1764,0.5586,NO
0.3901,0.8143,NO
0.21600000000000003,0.3844,NO
0.402,2.4239,YES
0.3584,0.8229,NO
0.3239,2.8736,YES
0.0467,1.1893,NO
0.0184,0.3996,NO
0.0544,0.8115,YES
0.1967,2.0286,YES
0.1251,2.3293,YES
0.0526,1.1066,YES
0.0389,1.3287,NO
0.0098,0.3737,NO
0.1204,0.779,YES
0.1152,0.5566,NO
0.0434,0.973,YES
0.0994,0.4363,NO
0.171,0.7123,NO
0.1733,1.0431,NO
0.1785,0.6317,NO
0.0632,0.4539,NO
0.1652,2.2618,YES
0.0614,0.3026,NO
0.1533,2.3067,YES
0.1347,0.5379999999999999,NO
0.1212,2.1564,YES
0.015,0.4588,NO
0.0714,0.4979,NO
0.0698,0.7253,NO
0.035,0.3478,NO
0.0672,0.6326,YES
0.0378,0.9194,NO
0.0637,0.8370000000000001,YES
0.3024,3.3709,YES
0.0482,1.5988,YES
0.3634,1.1578,NO
0.1548,0.8911,NO
0.1459,0.9468,NO
0.1506,1.2966,NO
0.2394,2.7168,YES
0.3693,1.8705,YES
0.1404,1.0655,NO
0.0758,0.7523,NO
0.1517,1.2305,NO
0.067,0.7531,NO
0.2131,0.2577,NO
0.16,0.6897,NO
0.1446,0.1986,NO
0.0844,2.2555,YES
0.095,1.1473,NO
0.2419,2.377,YES
0.026000000000000002,0.73,NO
0.2985,2.2724,YES
0.0377,0.7535,NO
0.102,0.6548,NO
0.0927,0.6489,NO
0.1259,0.7414,NO
0.1193,0.7282,NO
0.2177,0.9258,NO
0.15,1.0237,NO
0.0996,1.2659,NO
0.0839,1.5659,NO
0.0672,0.5053,NO
0.3068,4.3767,YES
0.1154,2.6627,YES
0.0802,1.5279,YES
0.3166,6.1409,YES
0.0868,1.8715,NO
0.0677,0.4886,NO
0.5456,5.0747,YES
0.0938,1.4287,NO
0.3771,5.6905,YES
0.0765,1.2925,NO
0.3042,1.6340000000000001,NO
0.1867,1.837,NO
0.2024,1.1025,NO
0.084,0.9401,NO
0.1127,2.6331,YES
0.0773,0.47100000000000003,NO
0.3002,1.7952,YES
0.0821,0.8938,NO
0.1969,2.0565,YES
0.1353,1.4729,NO
0.0942,1.3082,NO
0.3023,2.0063,NO
0.1177,0.9067,NO
0.2966,4.6659,YES
0.2621,1.5295,NO
0.3631,5.1969,YES
0.1178,1.5159,NO
0.0474,0.3914,NO
0.4277,4.2929,YES
0.2214,3.2656,YES
0.2007,2.2253,YES
0.2467,5.2359,YES
0.2192,1.9046,NO
0.1165,0.4935,NO
0.3035,4.5874,YES
0.1886,1.4058,NO
0.2922,4.9971,YES
0.1088,1.4768,NO
0.2277,1.7542,NO
0.1763,2.2138,NO
0.1744,1.2225,NO
0.0948,0.7492,NO
0.152,3.155,YES
0.0882,0.3966,NO
0.2267,2.5348,YES
0.1968,0.8652,NO
0.1574,2.2998,YES
0.2134,1.4705,NO
0.1846,1.0543,NO
0.3004,2.3122,NO
0.1322,0.8353,NO
0.3039,4.3625,YES
0.2341,1.6587,NO
0.2137,4.6104,YES
0.1342,1.1161,NO
0.1099,0.3462,NO
0.526,4.1212,YES
0.1623,2.4483,YES
0.1996,1.2036,YES
0.3297,4.8314,YES
0.22699999999999998,1.5362,NO
0.1622,0.321,NO
0.3372,4.6019,YES
0.1102,0.6524,NO
0.3901,4.6982,YES
0.1022,0.7271,NO
0.1483,0.9305,NO
0.0862,1.3958,NO
0.0629,0.6069,NO
0.2034,0.8892,NO
0.1682,2.1386,YES
0.1975,0.2079,NO
0.3422,1.794,YES
0.1773,0.7789,NO
0.2514,1.2781,YES
0.1754,0.461,NO
0.1301,0.2587,NO
0.3619,1.0284,NO
0.1715,0.289,NO
0.3452,3.8435,YES
0.3259,0.7205,NO
0.258,4.4927,YES
0.0709,1.3993,NO
0.0732,0.3997,NO
0.3094,4.6966,YES
0.1091,2.6896,YES
0.0665,1.3982,YES
0.2941,6.3533,YES
0.0664,1.8477,NO
0.0556,0.4107,NO
0.5229,5.4861,YES
0.1003,0.9962,NO
0.3604,5.869,YES
0.08800000000000001,1.1782,NO
0.2859,2.0644,NO
0.1263,2.1395,NO
0.1497,1.2872,NO
0.1047,0.9655,NO
0.1031,2.6218,YES
0.1016,0.3451,NO
0.3066,1.9865,YES
0.0639,0.8786,NO
0.2147,2.0288,YES
0.1277,0.96,NO
0.0813,0.7144,NO
0.3135,1.6322,NO
0.1095,0.705,NO
0.302,4.9783,YES
0.2369,1.1155,NO
0.4263,5.4021,YES
0.1151,0.7705,NO
0.0905,0.3399,NO
0.1028,1.4357,YES
0.3566,2.6934,YES
0.2651,2.5535,YES
0.1542,2.2505,YES
0.094,1.3347,NO
0.0554,0.1558,NO
0.2037,1.5772,YES
0.1971,0.5737,NO
0.1126,2.1564,YES
0.1418,0.4331,NO
0.2488,1.1125,NO
0.2731,0.9798,NO
0.2523,0.7491,NO
0.1698,0.4869,NO
0.2266,2.4788,YES
0.1648,0.0594,NO
0.2745,3.0553,YES
0.1508,0.5722,NO
0.2653,2.5728,YES
0.1206,0.3473,NO
0.1613,0.4225,NO
0.1611,1.001,NO
0.1018,0.3007,NO
0.152,1.4025,YES
0.1186,0.93,NO
0.1207,1.6521,YES
0.1201,1.4447,NO
0.10300000000000001,0.5935,NO
0.254,2.3517,YES
0.3285,4.0513,YES
0.3624,3.7797,YES
0.2593,3.53,YES
0.0981,1.8703,NO
0.0792,0.4846,NO
0.2917,2.7859,YES
0.1836,1.4553,NO
0.3039,3.4426,YES
0.1342,0.8952,NO
0.1448,0.8025,NO
0.1036,0.8313,NO
0.0702,0.4778,NO
0.1825,0.8831,NO
0.2937,3.7207,YES
0.1772,0.2512,NO
0.5728,4.1159,YES
0.0892,0.7593,NO
0.4594,3.8683,YES
0.1677,1.0145,NO
0.1461,1.2489,NO
0.2985,1.7180000000000002,NO
0.1348,0.8427,NO
0.2479,2.1603,YES
0.2298,1.6505,NO
0.2345,3.0043,YES
0.08900000000000001,1.3054,NO
0.0394,0.3781,NO
0.1381,1.0852,NO
0.2108,1.0517,NO
0.0676,1.2699,NO
0.0957,1.3512,NO
0.0963,1.5319999999999998,NO
0.0435,0.5222,NO
0.2592,0.9501,NO
0.1291,0.3686,NO
0.0785,1.2883,NO
0.1052,0.4644,NO
0.4225,1.9756,YES
0.3368,1.9712,YES
0.3938,1.5372,YES
0.0766,0.6478,NO
0.0711,1.3401,NO
0.0797,0.502,NO
0.0531,0.9499,NO
0.1551,0.9387,NO
0.077,0.9204,NO
0.0463,0.42200000000000004,NO
0.0745,0.2311,NO
0.1014,0.7216,NO
0.0541,0.3175,NO
0.1685,1.0782,NO
0.0541,0.575,NO
0.2105,1.4619,NO
0.1239,1.5517,YES
0.289,0.6587,YES
0.2752,0.6359,NO
0.1653,0.2907,NO
0.0814,0.40700000000000003,NO
0.0623,0.841,NO
0.32899999999999996,1.4937,YES
0.1249,0.6452,YES
0.0968,0.4526,NO
0.1519,0.321,NO
0.0533,0.5588,NO
0.1784,0.2947,NO
0.1661,0.5773,NO
0.1504,0.8173,NO
0.1562,0.4966,NO
0.3075,1.0635,YES
0.0597,0.5632,NO
0.1815,0.8563,YES
0.0336,0.3053,NO
0.3735,1.0166,YES
0.0877,0.3869,NO
0.1163,0.4057,NO
0.0418,0.3077,NO
0.1354,0.3813,NO
0.0948,0.3272,NO
0.1407,0.6719,NO
0.0821,0.5796,NO
0.0894,0.6295,NO
0.0416,1.0711,NO
0.0131,0.44799999999999995,NO
0.1203,2.1842,YES
0.2886,3.4797,YES
0.2879,3.2095,YES
0.1294,2.7543,YES
0.0498,1.7534,NO
0.0139,0.3138,NO
0.1999,2.0977,YES
0.1109,0.8468,NO
0.1389,2.4594,YES
0.0996,0.4133,NO
0.1977,0.6596,NO
0.1726,0.9895,NO
0.1805,0.6029,NO
0.0204,0.7358,NO
0.2123,3.1751,YES
0.0198,0.0714,NO
0.3536,3.7396,YES
0.1039,0.7407,NO
0.2827,2.9883,YES
0.0426,0.5482,NO
0.0387,0.5727,NO
0.1228,1.1946,NO
0.0373,0.3017,NO
0.1359,1.7355,YES
0.0808,1.3137,NO
0.1119,2.2666,YES
0.3458,2.3718,YES
0.0264,1.2447,YES
0.3473,0.9859,NO
0.1555,0.4839,NO
0.0906,0.6314,NO
0.107,1.2322,NO
0.226,2.0648,YES
0.4184,1.5971,YES
0.1111,0.8303,NO
0.1017,0.3383,NO
0.09699999999999999,1.0781,NO
0.1058,0.5342,NO
0.1741,0.7777,NO
0.1373,0.8167,NO
0.132,0.6665,NO
0.1138,1.4968,YES
0.0766,0.7653,NO
0.3242,1.9087,YES
0.0297,0.2843,NO
0.3407,1.8581,YES
0.0387,0.5671,NO
0.0621,0.4173,NO
0.076,0.4636,NO
0.1266,0.3791,NO
0.0726,0.3547,NO
0.192,0.8288,NO
0.1128,0.6897,NO
0.0813,1.0971,NO
0.1238,1.3104,NO
0.0659,0.5369,NO
0.0991,0.8723,NO
0.2168,0.9945,NO
0.0941,1.0507,NO
0.1226,1.7982,NO
0.0797,0.9924,NO
0.0869,0.7426,NO
0.1921,0.9975,NO
0.2119,2.092,YES
0.0845,0.9126,NO
