DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_95,Associated
0.0737,0.716,NO
0.0652,0.6475,NO
0.1144,0.5638,NO
0.2164,1.0029,NO
0.0671,0.2665,NO
0.0906,0.8265,NO
0.0589,0.9001,NO
0.0679,0.17,NO
0.1689,0.7227,NO
0.2469,2.4299,YES
0.0616,0.7878,NO
0.33799999999999997,2.481,YES
0.2427,0.8036,NO
0.2231,0.8512,NO
0.2223,0.7253,NO
0.1142,0.8404,NO
0.0706,0.3033,NO
0.1109,0.5025,NO
0.0747,0.3758,NO
0.2179,0.6102,NO
0.1147,0.2579,NO
0.0779,2.0964,YES
0.0804,2.1285,YES
0.1668,1.8840000000000001,YES
0.24,2.1933,YES
0.1573,0.6409,NO
0.0716,2.8897,YES
0.1205,1.1909999999999998,NO
0.1072,2.5676,YES
0.2444,1.2266,YES
0.3362,0.9762,NO
0.1579,1.0212,NO
0.1148,0.6858,NO
0.1112,1.3105,NO
0.3947,1.8973,YES
0.0957,1.5209,YES
0.1364,1.2105,NO
0.1056,0.1796,NO
0.0981,0.9128,NO
0.1058,0.3442,NO
0.1797,0.4833,NO
0.1526,0.9389,NO
0.1551,0.5704,NO
0.2811,2.5597,YES
0.0766,0.7114,NO
0.1126,2.3843,YES
0.0341,0.7144,NO
0.3399,2.634,YES
0.0412,0.7951,NO
0.1212,0.4822,NO
0.0769,0.418,NO
0.1235,0.6403,NO
0.0802,0.5571,NO
0.1903,1.19,NO
0.1119,0.6994,NO
0.1008,1.7082,NO
0.0886,0.6822,NO
0.1534,0.6467,NO
0.1331,1.0511,NO
0.2865,1.8943,NO
0.1512,0.7909999999999999,NO
0.1666,1.2536,NO
0.1465,1.1926,NO
0.0509,0.1682,NO
0.2187,1.2524,NO
0.4574,3.0111,YES
0.1603,1.3387,NO
0.2015,2.8548,YES
0.205,0.3431,NO
0.2168,0.47700000000000004,NO
0.2136,0.3636,NO
0.1919,0.7412,NO
0.1533,1.1745,NO
0.1268,0.3509,NO
0.1947,0.8088,NO
0.1755,0.4837,NO
0.2202,0.9862,NO
0.4465,3.031,YES
0.4252,3.0203,YES
0.3653,2.7603,YES
0.1771,2.8716,YES
0.1659,1.1704,NO
0.1927,3.8096,YES
0.1251,1.4494,NO
0.1303,2.8865,YES
0.1814,1.3593,YES
0.3356,1.5071,NO
0.1662,1.8074,NO
0.1507,1.2628,NO
0.1441,1.9528,NO
0.3435,2.3117,YES
0.1243,1.8128,YES
0.1731,1.7208,NO
0.0952,0.4059,NO
0.1364,1.3129,NO
0.0887,0.6279,NO
0.2289,0.9106,NO
0.2088,1.5074,NO
0.2075,1.1091,NO
0.1923,2.7949,YES
0.0927,1.3358,NO
0.0821,2.6211,YES
0.0311,1.1945,NO
0.3081,2.7756,YES
0.0406,1.1856,NO
0.1251,0.9373,NO
0.091,0.8547,NO
0.11800000000000001,1.1099,NO
0.1053,1.0971,NO
0.2201,1.6771,NO
0.1351,1.0702,NO
0.1328,2.4376,NO
0.0724,0.3806,NO
0.0244,0.1852,NO
0.1404,1.449,YES
0.3348,4.7793,YES
0.2937,3.6904,YES
0.14300000000000002,1.8967,YES
0.0826,0.6428,NO
0.013000000000000001,0.1485,NO
0.2103,2.5085,YES
0.1395,0.3251,NO
0.1325,1.5232,YES
0.1443,0.4157,NO
0.2165,0.3493,NO
0.1934,1.0266,NO
0.1934,0.9651,NO
0.0572,0.3649,NO
0.2318,4.394,YES
0.0556,0.1554,NO
0.3609,3.8212,YES
0.1417,0.4146,NO
0.255,3.9659,YES
0.0522,0.9875,NO
0.0677,0.457,NO
0.1439,1.2062,NO
0.0494,0.6781,NO
0.1715,1.5732,YES
0.0964,1.2843,NO
0.1343,1.7314,YES
0.1544,1.0774,NO
0.0732,0.3952,NO
0.1975,0.7643,NO
0.2582,1.9771,NO
0.1977,0.7275,NO
0.1701,1.0156,NO
0.1684,1.2271,NO
0.1225,0.6655,NO
0.1458,0.9586,NO
0.4028,3.4776,YES
0.1577,1.062,NO
0.2904,3.6235,YES
0.1987,0.435,NO
0.1756,0.6333,NO
0.1689,0.5059,NO
0.054000000000000006,1.0571,NO
0.1469,1.1039,NO
0.0547,0.6546,NO
0.1082,0.7273,NO
0.2019,0.9098,NO
0.1293,1.1325,NO
0.3897,3.3309,YES
