DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_91,Associated
0.0737,0.8286,NO
0.0652,0.6251,NO
0.1144,1.2943,NO
0.2164,1.3222,NO
0.0671,0.9981,NO
0.0906,1.5954,NO
0.0589,1.1719,NO
0.0679,0.6747,NO
0.1689,1.2109999999999999,NO
0.2469,2.4287,YES
0.0616,0.9058,NO
0.33799999999999997,2.2305,YES
0.2427,0.3851,NO
0.2231,1.2014,NO
0.2223,0.2228,NO
0.1142,0.7705,NO
0.0706,0.7892,NO
0.1109,0.6729,NO
0.0747,1.4795,NO
0.2179,0.7344,NO
0.1147,1.4713,NO
0.0779,1.7228,YES
0.0804,2.4332,YES
0.1668,2.4591,YES
0.24,1.7186,YES
0.1573,1.1935,NO
0.0716,2.3061,YES
0.1205,0.7893,NO
0.1072,2.8315,YES
0.2444,1.8637,YES
0.3362,0.8853,NO
0.1579,0.9405,NO
0.1148,1.0934,NO
0.1112,1.0764,NO
0.3947,1.9764,YES
0.0957,2.4161,YES
0.1364,1.1413,NO
0.1056,0.7586,NO
0.0981,1.1578,NO
0.1058,0.3147,NO
0.1797,1.1123,NO
0.1526,1.1044,NO
0.1551,0.8727,NO
0.2811,2.5015,YES
0.0766,0.9827,NO
0.1126,1.7677,YES
0.0341,1.156,NO
0.3399,1.9697,YES
0.0412,0.9848,NO
0.1212,0.5331,NO
0.0769,1.0325,NO
0.1235,1.2876,NO
0.0802,0.4984,NO
0.1903,1.0033,NO
0.1119,1.3159,NO
0.1008,1.0418,NO
0.0886,1.1362,NO
0.1534,0.5286,NO
0.1331,1.7891,NO
0.2865,1.8288,NO
0.1512,1.8432,NO
0.1666,1.8851,NO
0.1465,1.4407,NO
0.0509,0.6743,NO
0.2187,1.4298,NO
0.4574,3.8679,YES
0.1603,1.486,NO
0.2015,3.2517,YES
0.205,1.0652,NO
0.2168,2.1291,NO
0.2136,0.8902,NO
0.1919,0.8626,NO
0.1533,1.5455,NO
0.1268,0.8496,NO
0.1947,2.0876,NO
0.1755,0.7127,NO
0.2202,2.2091,NO
0.4465,2.8602,YES
0.4252,3.8343,YES
0.3653,3.9029,YES
0.1771,2.9457,YES
0.1659,1.4857,NO
0.1927,3.3141,YES
0.1251,0.9841,NO
0.1303,1.6139,YES
0.1814,1.0058,YES
0.3356,0.1507,NO
0.1662,0.4042,NO
0.1507,0.3179,NO
0.1441,0.3586,NO
0.3435,1.3758,YES
0.1243,1.5921,YES
0.1731,0.1427,NO
0.0952,0.19699999999999998,NO
0.1364,0.267,NO
0.0887,0.0713,NO
0.2289,0.1608,NO
