DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_89,Associated
0.0737,0.5477,NO
0.0652,0.0888,NO
0.1144,0.6138,NO
0.2164,0.5356,NO
0.0671,0.5818,NO
0.0906,0.7848,NO
0.0589,0.4461,NO
0.0679,0.1484,NO
0.1689,0.6542,NO
0.2469,1.9356,YES
0.0616,0.5334,NO
0.33799999999999997,2.6286,YES
0.2427,0.1274,NO
0.2231,0.446,NO
0.2223,0.0469,NO
0.1142,0.1455,NO
0.0706,0.5194,NO
0.1109,0.3669,NO
0.0747,0.6478,NO
0.2179,0.1412,NO
0.1147,0.6793,NO
0.0779,1.8364,YES
0.0804,1.5768,YES
0.1668,0.9399,YES
0.24,1.3431,YES
0.1573,0.4606,NO
0.0716,2.5254,YES
0.1205,0.4341,NO
0.1072,1.431,YES
0.2444,1.1899,YES
0.3362,0.2372,NO
0.1579,0.3324,NO
0.1148,0.3201,NO
0.1112,0.2997,NO
0.3947,1.113,YES
0.0957,0.1667,YES
0.1364,0.373,NO
0.1056,0.2246,NO
0.0981,0.27399999999999997,NO
0.1058,0.3684,NO
0.1797,0.0309,NO
0.1526,0.2477,NO
0.1551,0.0241,NO
0.2811,0.4859,YES
0.0766,0.2426,NO
0.1126,1.2975,YES
0.0341,0.3378,NO
0.3399,1.2325,YES
0.0412,0.3278,NO
0.1212,0.2298,NO
0.0769,0.213,NO
0.1235,0.1993,NO
0.0802,0.1975,NO
0.1903,0.2512,NO
0.1119,0.228,NO
0.1008,0.2826,NO
0.0886,0.5693,NO
0.1534,0.3414,NO
0.1331,0.5912,NO
0.2865,0.2502,NO
0.1512,0.3185,NO
0.1666,0.6549,NO
0.1465,0.38299999999999995,NO
0.0509,0.114,NO
0.2187,0.6155,NO
0.4574,1.3719999999999999,YES
0.1603,0.2086,NO
0.2015,2.2389,YES
0.205,0.2907,NO
0.2168,0.3224,NO
0.2136,0.3573,NO
0.1919,0.2136,NO
0.1533,0.2016,NO
0.1268,0.5242,NO
0.1947,0.3733,NO
0.1755,0.3665,NO
0.2202,0.2603,NO
0.4465,1.2999,YES
0.4252,1.245,YES
0.3653,0.7122,YES
0.1771,0.8616,YES
0.1659,0.6234,NO
0.1927,1.4409999999999998,YES
0.1251,0.4816,NO
0.1303,2.2828,YES
0.1814,1.2453,YES
0.3356,0.4354,NO
0.1662,0.4387,NO
0.1507,0.4107,NO
0.1441,0.6987,NO
0.3435,1.2657,YES
0.1243,0.4266,YES
0.1731,0.826,NO
0.0952,0.1305,NO
0.1364,0.6187,NO
0.0887,0.1725,NO
0.2289,0.1198,NO
0.2088,0.4324,NO
0.2075,0.2349,NO
0.1923,0.619,YES
0.0927,0.3718,NO
0.0821,1.6462,YES
0.0311,0.2913,NO
0.3081,1.5123,YES
0.0406,0.4095,NO
0.1251,0.1228,NO
0.091,0.192,NO
0.11800000000000001,0.2859,NO
0.1053,0.257,NO
0.2201,0.6318,NO
0.1351,0.187,NO
0.1328,0.3821,NO
0.0724,0.6022,NO
0.0244,0.3579,NO
0.1404,0.8702,YES
0.3348,1.7839,YES
0.2937,2.2585,YES
0.14300000000000002,0.8,YES
0.0826,0.3514,NO
0.013000000000000001,0.0943,NO
0.2103,0.9739,YES
0.1395,0.3182,NO
0.1325,0.6454,YES
0.1443,0.3116,NO
0.2165,0.4273,NO
0.1934,0.3436,NO
0.1934,0.4433,NO
0.0572,0.2037,NO
0.2318,1.0531,YES
0.0556,0.4025,NO
0.3609,2.0939,YES
0.1417,0.4436,NO
0.255,2.526,YES
0.0522,0.2778,NO
0.0677,0.5019,NO
0.1439,0.2669,NO
0.0494,0.3883,NO
0.1715,0.9856,YES
0.0964,0.4894,NO
0.1343,0.7438,YES
0.1544,0.8842,NO
0.0732,0.4465,NO
0.1975,0.7094,NO
0.2582,0.5565,NO
