DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_21,Associated
0.0737,0.7682,NO
0.0652,0.5542,NO
0.1144,0.7785,NO
0.2164,0.8852,NO
0.0671,1.3371,NO
0.0906,0.5124,NO
0.0589,0.68,NO
0.0679,0.4855,NO
0.1689,0.8208,NO
0.2469,2.2383,YES
0.0616,0.7127,NO
0.33799999999999997,1.9267,YES
0.2427,0.7768,NO
0.2231,0.9574,NO
0.2223,0.9379,NO
0.1142,0.5479999999999999,NO
0.0706,1.1182,NO
0.1109,0.4292,NO
0.0747,0.9556,NO
0.2179,0.6597,NO
0.1147,1.1177,NO
0.0779,2.4596,YES
0.0804,2.1908,YES
0.1668,1.8671,YES
0.24,1.9016,YES
0.1573,0.7311,NO
0.0716,1.7176,YES
0.1205,0.7105,NO
0.1072,2.5817,YES
0.2444,2.6095,YES
0.3362,0.9581,NO
0.1579,0.6517,NO
0.1148,0.6995,NO
0.1112,1.0822,NO
0.3947,1.9316,YES
0.0957,1.4995,YES
0.1364,1.1571,NO
0.1056,0.3007,NO
0.0981,0.7706,NO
0.1058,0.3181,NO
0.1797,0.606,NO
0.1526,0.9055,NO
0.1551,0.7308,NO
0.2811,1.6829,YES
0.0766,0.9046,NO
0.1126,1.7269999999999999,YES
0.0341,0.8396,NO
0.3399,2.5241,YES
0.0412,0.7608,NO
0.1212,0.5878,NO
0.0769,0.3626,NO
0.1235,0.6059,NO
0.0802,0.247,NO
0.1903,0.8514,NO
0.1119,0.7641,NO
0.1008,1.1864,NO
0.0886,0.7571,NO
0.1534,0.5156,NO
0.1331,1.48,NO
0.2865,0.87,NO
0.1512,1.9268,NO
0.1666,0.6145,NO
0.1465,1.2384,NO
0.0509,0.2902,NO
0.2187,0.9520000000000001,NO
0.4574,3.6572,YES
0.1603,1.7182,NO
0.2015,2.4283,YES
0.205,0.285,NO
0.2168,0.3758,NO
0.2136,0.2175,NO
0.1919,0.7115,NO
0.1533,1.1909999999999998,NO
0.1268,0.3762,NO
0.1947,1.6551,NO
0.1755,0.4875,NO
0.2202,1.8425,NO
0.4465,3.8204,YES
0.4252,3.5327,YES
0.3653,3.3517,YES
0.1771,2.6854,YES
0.1659,1.371,NO
0.1927,3.0768,YES
0.1251,1.0191,NO
0.1303,2.9579,YES
0.1814,3.0633,YES
0.3356,1.8793,NO
0.1662,1.2289,NO
0.1507,1.207,NO
0.1441,1.4664,NO
0.3435,1.6316,YES
0.1243,1.7753,YES
0.1731,1.4636,NO
0.0952,1.0281,NO
0.1364,1.4579,NO
0.0887,1.0564,NO
0.2289,0.7508,NO
0.2088,1.0314,NO
0.2075,0.9202,NO
0.1923,1.891,YES
0.0927,1.4336,NO
0.0821,1.847,YES
0.0311,1.4715,NO
0.3081,2.4371,YES
0.0406,1.2463,NO
0.1251,1.3164,NO
0.091,1.1499,NO
0.11800000000000001,1.4126,NO
0.1053,1.2305,NO
0.2201,1.6233,NO
0.1351,1.1132,NO
0.1328,1.6601,NO
0.0724,0.4553,NO
0.0244,0.9423,NO
0.1404,1.7435,YES
0.3348,4.7336,YES
0.2937,3.8978,YES
0.14300000000000002,1.5959999999999999,YES
0.0826,0.3123,NO
0.013000000000000001,0.4278,NO
0.2103,1.4253,YES
0.1395,0.6625,NO
0.1325,1.6607,YES
0.1443,0.6544,NO
0.2165,0.5631,NO
0.1934,0.8774,NO
0.1934,0.7227,NO
0.0572,0.3586,NO
0.2318,4.8123,YES
0.0556,0.3017,NO
0.3609,4.5583,YES
0.1417,0.2032,NO
0.255,4.3147,YES
0.0522,0.24100000000000002,NO
0.0677,0.2792,NO
0.1439,1.2873,NO
0.0494,0.9938,NO
0.1715,2.0892,YES
0.0964,0.6659,NO
0.1343,2.0966,YES
0.1544,1.2351,NO
0.0732,1.0347,NO
0.1975,1.7429,NO
0.2582,0.5315,NO
0.1977,1.4537,NO
0.1701,0.9742,NO
0.1684,1.3628,NO
0.1225,0.7946,NO
0.1458,1.4796,NO
0.4028,3.3647,YES
0.1577,2.0659,NO
0.2904,2.2051,YES
0.1987,0.5486,NO
0.1756,0.5951,NO
0.1689,0.4711,NO
0.054000000000000006,0.919,NO
0.1469,0.9676,NO
0.0547,0.7864,NO
0.1082,1.2068,NO
0.2019,1.1107,NO
0.1293,1.4757,NO
0.3897,3.6895,YES
0.3612,3.2354,YES
0.2791,3.1775,YES
0.2894,2.569,YES
0.2226,1.7148,NO
0.1753,3.1365,YES
0.0979,1.5494,NO
0.0985,0.3718,NO
0.0774,0.7213,NO
0.1069,1.6853,YES
0.3647,4.3592,YES
0.2531,4.2497,YES
0.1331,1.2531,YES
0.0885,0.9966,NO
0.0604,0.2543,NO
0.2068,1.4642,YES
0.2598,2.0164,NO
0.106,1.7129,YES
0.1459,1.2499,NO
0.2252,0.7069,NO
0.2571,0.9779,NO
0.2375,0.9038,NO
0.1453,0.444,NO
0.2245,4.5331,YES
0.141,0.298,NO
0.2623,4.5193,YES
0.142,0.4327,NO
0.2555,4.6322,YES
0.2049,1.5832,NO
0.2206,1.5462,NO
0.2228,2.5228,NO
0.1032,1.5101,NO
0.1461,1.7819,YES
0.1116,2.1441,NO
0.1326,1.8634,YES
0.1415,1.0513,NO
0.0745,0.8527,NO
0.2381,1.2982,NO
0.19,0.2008,NO
0.1547,1.0909,NO
0.1997,0.4995,NO
0.1653,1.0325,NO
0.1536,0.7244,NO
0.1999,1.1523,NO
0.1989,2.9996,YES
0.2045,1.4956,NO
0.2447,2.165,YES
0.2519,0.7591,NO
0.2036,0.545,NO
0.2033,0.6563,NO
0.0533,0.7338,NO
0.105,0.5227,NO
0.055999999999999994,0.8062,NO
0.1113,1.1014,NO
0.2256,0.6704,NO
0.0989,1.1165,NO
0.1879,3.3783,YES
0.1445,3.0662,YES
0.1901,2.8499,YES
0.3108,2.2659,YES
0.2405,1.0070000000000001,NO
0.1657,2.5545,YES
0.1331,0.7034,NO
0.0949,0.8703,NO
0.1339,0.5694,NO
0.22399999999999998,1.6807,NO
0.1967,0.7091,NO
0.1436,1.5767,NO
0.2079,1.0907,NO
0.1339,1.2259,NO
0.0967,0.4697,NO
0.2198,1.415,NO
0.3428,3.3446,YES
0.2344,1.9565,NO
0.1736,2.3278,YES
0.1331,0.4017,NO
0.0735,0.4064,NO
0.0647,0.2946,NO
0.204,0.7066,NO
0.1327,1.1264,NO
0.1655,0.6538,NO
0.31,1.8369,NO
0.1309,0.4667,NO
0.2819,1.6915,NO
0.4042,3.6882,YES
0.3296,3.4149,YES
0.4941,3.3421,YES
0.1783,2.6002,YES
0.193,1.8044,NO
0.2673,3.0569,YES
0.1726,1.5767,NO
0.1439,0.5714,NO
0.0769,0.4729,NO
0.1953,1.3821,NO
0.2342,1.0299,NO
0.2047,1.7722,NO
0.1823,0.8125,NO
0.1684,0.8748,NO
0.1204,0.2544,NO
0.1751,1.2108,NO
0.3579,3.0157,YES
0.1828,1.5613,NO
0.2083,2.2186,YES
0.2252,0.5073,NO
0.2041,0.6335,NO
0.2007,0.5363,NO
0.0498,0.3751,NO
0.1415,1.3198,NO
0.0515,0.2236,NO
0.1207,1.4804,NO
0.1912,0.298,NO
0.14,1.7165,NO
0.4038,3.1852,YES
0.3494,2.8918,YES
0.2799,2.7909,YES
0.2675,2.3177,YES
0.2206,1.3641,NO
0.2003,2.7005,YES
0.1168,1.0267,NO
0.0727,0.6613,NO
0.0714,0.5128,NO
0.10800000000000001,1.0367,NO
0.2886,1.1243,NO
0.1427,1.9016,NO
0.0855,0.3994,NO
0.0605,1.0545,NO
0.0532,0.3528,NO
0.1421,0.6984,NO
0.4397,2.9941,YES
0.0607,1.127,NO
0.2347,2.0767,YES
0.2118,0.4339,NO
0.2048,0.5993,NO
0.2045,0.5211,NO
0.0849,0.7729,NO
0.1035,1.3564,NO
0.0824,0.4951,NO
0.0975,1.5523,NO
0.1702,0.6185,NO
0.1518,1.9034,NO
0.3372,3.0334,YES
0.3303,2.7953,YES
0.314,2.7129,YES
0.1257,2.1512,YES
0.1375,0.7854,NO
0.1128,2.4753,YES
0.099,0.7203,NO
0.1069,1.3668,NO
0.0451,1.9617,NO
0.5095,4.9009,YES
0.1431,1.8414,YES
0.1227,1.6916,YES
0.2847,5.5378,YES
0.2237,1.6424,NO
0.1065,0.7987,NO
0.3266,5.8774,YES
0.0974,1.0719,NO
0.3289,5.9662,YES
0.1059,0.6364,NO
0.2131,1.0270000000000001,NO
0.1496,1.248,NO
0.1474,0.7087,NO
0.0902,0.7542,NO
0.0993,2.9529,YES
0.0875,0.6233,NO
0.2369,3.0908,YES
0.2129,0.9032,NO
0.1321,2.483,YES
0.1271,1.7592,NO
0.08,1.3317,NO
0.3025,3.3771,NO
0.12,1.4387,NO
0.3399,6.1874,YES
0.2516,3.4078,NO
0.2081,6.5089,YES
0.1799,0.8775,NO
0.1547,1.0853,NO
0.3595,2.4808,YES
0.2156,1.2312,NO
0.1535,1.2368,NO
0.4159,2.9681,YES
0.1827,1.2881,NO
0.1097,0.2922,NO
0.5448,3.2804,YES
0.191,0.8067,NO
0.4381,2.8841,YES
0.1528,0.6191,NO
0.3264,1.1511,NO
0.3203,0.8904,NO
0.2648,0.9081,NO
0.171,0.3386,NO
0.21899999999999997,1.8585,NO
0.1398,0.3446,NO
0.3673,2.5034,NO
0.1451,0.312,NO
0.2637,1.7449,NO
0.1991,1.2018,NO
0.1784,1.1772,NO
0.3767,2.2054,NO
0.1917,0.7827,NO
0.3794,3.2982,YES
0.3359,2.2265,NO
0.2874,3.2279,YES
0.0798,0.9058,NO
0.0364,1.5406,NO
0.2475,4.3392,YES
0.2794,4.9078,YES
0.2232,4.7891,YES
0.2213,5.1881,YES
0.1233,1.6162,NO
0.0474,0.5206,NO
0.2799,4.9706,YES
0.2328,2.4522,NO
0.2608,5.388999999999999,YES
0.1095,2.0308,NO
0.2365,0.6135,NO
0.2061,1.2469,NO
0.2048,0.7108,NO
0.0456,0.6955,NO
0.1795,6.1628,YES
0.0442,0.5658,NO
0.27,5.8512,YES
0.1224,0.6178,NO
0.1913,5.5773,YES
0.2397,2.8453,NO
0.2111,2.1362,NO
0.2935,4.3318,NO
0.1155,2.6237,NO
0.243,5.794,YES
0.1959,4.0201,NO
0.198,5.8647,YES
0.1636,0.3378,NO
0.1646,0.575,NO
0.3881,2.6203,YES
0.1762,1.0307,NO
0.1649,0.8574,NO
0.4197,2.4875,YES
0.1681,0.7251,NO
0.153,0.2806,NO
0.4738,2.8944,YES
0.159,1.0873,NO
0.493,3.2335,YES
0.1456,0.5183,NO
0.2244,0.1899,NO
0.1542,0.4027,NO
0.1277,0.0791,NO
0.1775,0.258,NO
0.2106,1.7069999999999999,NO
0.1654,0.4636,NO
0.3557,1.7296,NO
0.0902,0.2814,NO
0.2663,1.7365,NO
0.2218,1.671,NO
0.1764,1.0407,NO
0.3901,2.1872,NO
0.21600000000000003,1.0865,NO
0.402,2.7885,YES
0.3584,2.0511,NO
0.3239,3.2847,YES
0.0467,0.2963,NO
0.0184,0.7553,NO
0.0544,0.9897,YES
0.1967,4.5555,YES
0.1251,3.5276,YES
0.0526,0.6045,YES
0.0389,0.257,NO
0.0098,0.1828,NO
0.1204,0.9755,YES
0.1152,0.4009,NO
0.0434,0.6136,YES
0.0994,0.563,NO
0.171,0.8271,NO
0.1733,1.1420000000000001,NO
0.1785,1.0434,NO
0.0632,0.1146,NO
0.1652,4.305,YES
0.0614,0.1052,NO
0.1533,4.1188,YES
0.1347,0.0,NO
0.1212,3.9294,YES
0.015,0.0,NO
0.0714,0.1921,NO
0.0698,0.745,NO
0.035,0.6509,NO
0.0672,1.1319,YES
0.0378,0.4079,NO
0.0637,1.0579,YES
0.3024,3.2883,YES
0.0482,3.4746,YES
0.3634,1.9469999999999998,NO
0.1548,1.0505,NO
0.1459,1.0609,NO
0.1506,2.1009,NO
0.2394,2.2266,YES
0.3693,2.2489,YES
0.1404,2.2465,NO
0.0758,0.8605,NO
0.1517,2.0263,NO
0.067,0.8685,NO
0.2131,0.8327,NO
0.16,1.2939,NO
0.1446,0.9413,NO
0.0844,2.3868,YES
0.095,1.571,NO
0.2419,2.3392,YES
0.026000000000000002,1.1482,NO
0.2985,3.3213,YES
0.0377,1.1799,NO
0.102,1.2976,NO
0.0927,0.7833,NO
0.1259,1.4201,NO
0.1193,1.0566,NO
0.2177,2.1245,NO
0.15,1.571,NO
0.0996,2.5268,NO
0.0839,0.8099,NO
0.0672,1.4339,NO
0.3068,4.5094,YES
0.1154,1.3196,YES
0.0802,1.2716,YES
0.3166,5.7034,YES
0.0868,1.1826,NO
0.0677,0.4981,NO
0.5456,5.7228,YES
0.0938,0.4584,NO
0.3771,5.6538,YES
0.0765,0.5026,NO
0.3042,0.9675,NO
0.1867,1.2547,NO
0.2024,0.8455,NO
0.084,0.3728,NO
0.1127,2.5259,YES
0.0773,0.3383,NO
0.3002,2.4302,YES
0.0821,0.473,NO
0.1969,1.8869999999999998,YES
0.1353,1.2383,NO
0.0942,0.7744,NO
0.3023,2.85,NO
0.1177,0.9677,NO
0.2966,5.671,YES
0.2621,2.786,NO
0.3631,6.1263,YES
0.1178,1.0828,NO
0.0474,1.5179,NO
0.4277,4.8401,YES
0.2214,1.4,YES
0.2007,1.7105,YES
0.2467,5.3389,YES
0.2192,1.6379,NO
0.1165,0.7526,NO
0.3035,5.4905,YES
0.1886,1.6814,NO
0.2922,5.9619,YES
0.1088,0.7225,NO
0.2277,0.5193,NO
0.1763,0.8667,NO
0.1744,0.33799999999999997,NO
0.0948,0.2878,NO
0.152,2.4806,YES
0.0882,0.5374,NO
0.2267,2.6486,YES
0.1968,0.8536,NO
0.1574,2.3715,YES
0.2134,2.2601,NO
0.1846,1.7284,NO
0.3004,3.6213,NO
0.1322,1.4915,NO
0.3039,5.8663,YES
0.2341,4.0001,NO
0.2137,6.1836,YES
0.1342,0.7886,NO
0.1099,1.3674,NO
0.526,4.0182,YES
0.1623,1.7978,YES
0.1996,1.4486,YES
0.3297,5.2616,YES
0.22699999999999998,1.177,NO
0.1622,0.439,NO
0.3372,5.1562,YES
0.1102,0.1924,NO
0.3901,5.1834,YES
0.1022,0.2123,NO
0.1483,0.4242,NO
0.0862,0.7913,NO
0.0629,0.2736,NO
0.2034,0.4305,NO
0.1682,2.9699,YES
0.1975,0.3991,NO
0.3422,2.7246,YES
0.1773,0.5726,NO
0.2514,2.3474,YES
0.1754,0.9229,NO
0.1301,0.3361,NO
0.3619,2.3044,NO
0.1715,0.8471,NO
0.3452,5.4812,YES
0.3259,2.5387,NO
0.258,5.9801,YES
0.0709,0.5243,NO
0.0732,1.1719,NO
0.3094,3.9985,YES
0.1091,1.4712,YES
0.0665,1.2675,YES
0.2941,5.0760000000000005,YES
0.0664,1.0584,NO
0.0556,0.4534,NO
0.5229,5.0766,YES
0.1003,0.3119,NO
0.3604,5.176,YES
0.08800000000000001,0.2474,NO
0.2859,0.6991,NO
0.1263,1.1221,NO
0.1497,0.5759,NO
0.1047,0.2416,NO
0.1031,2.4975,YES
0.1016,0.1691,NO
0.3066,2.0093,YES
0.0639,0.5853,NO
0.2147,1.861,YES
0.1277,0.8402,NO
0.0813,0.3233,NO
0.3135,2.2315,NO
0.1095,0.8438,NO
0.302,5.2214,YES
0.2369,2.5155,NO
0.4263,5.8119,YES
0.1151,0.3782,NO
0.0905,0.8959999999999999,NO
0.1028,1.6446,YES
0.3566,4.8981,YES
0.2651,4.2316,YES
0.1542,1.0705,YES
0.094,0.787,NO
0.0554,0.3088,NO
0.2037,1.4824,YES
0.1971,1.3212,NO
0.1126,1.3532,YES
0.1418,1.0621,NO
0.2488,1.1134,NO
0.2731,1.5209,NO
0.2523,1.3852,NO
0.1698,0.4546,NO
0.2266,4.7607,YES
0.1648,0.2779,NO
0.2745,4.5833,YES
0.1508,0.3546,NO
0.2653,4.6225,YES
0.1206,0.7822,NO
0.1613,0.9251,NO
0.1611,1.8166,NO
0.1018,1.1904,NO
0.152,1.4882,YES
0.1186,1.3383,NO
0.1207,1.7388,YES
0.1201,0.4418,NO
0.10300000000000001,0.9396,NO
0.254,2.1557,YES
0.3285,5.1319,YES
0.3624,4.1996,YES
0.2593,2.04,YES
0.0981,0.5633,NO
0.0792,0.3198,NO
0.2917,1.8881,YES
0.1836,0.6554,NO
0.3039,2.0471,YES
0.1342,0.6046,NO
0.1448,0.312,NO
0.1036,0.6859999999999999,NO
0.0702,0.5293,NO
0.1825,0.2484,NO
0.2937,5.4103,YES
0.1772,0.4057,NO
0.5728,5.1317,YES
0.0892,0.1976,NO
0.4594,4.9894,YES
0.1677,0.4059,NO
0.1461,0.1212,NO
0.2985,1.4302,NO
0.1348,0.9485,NO
0.2479,2.3147,YES
0.2298,1.0171,NO
0.2345,2.6043,YES
0.08900000000000001,0.9302,NO
0.0394,1.1626,NO
0.1381,1.2334,NO
0.2108,1.0896,NO
0.0676,0.6169,NO
0.0957,1.0341,NO
0.0963,0.8805,NO
0.0435,0.5114,NO
0.2592,1.9361,NO
0.1291,0.4065,NO
0.0785,0.821,NO
0.1052,0.7306,NO
0.4225,2.1026,YES
0.3368,2.0638,YES
0.3938,2.1462,YES
0.0766,0.4346,NO
0.0711,1.1281,NO
0.0797,0.3609,NO
0.0531,0.7779,NO
0.1551,0.8833,NO
0.077,0.7845,NO
0.0463,0.4938,NO
0.0745,0.4812,NO
0.1014,0.7481,NO
0.0541,0.5935,NO
0.1685,0.8667,NO
0.0541,0.6949,NO
0.2105,1.4821,NO
0.1239,2.5685,YES
0.289,2.6158,YES
0.2752,0.8787,NO
0.1653,0.8372,NO
0.0814,0.7655,NO
0.0623,0.5702,NO
