DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_56,Associated
0.0737,0.4535,NO
0.0652,0.2078,NO
0.1144,0.3813,NO
0.2164,0.6802,NO
0.0671,1.2697,NO
0.0906,0.3916,NO
0.0589,0.5825,NO
0.0679,0.2331,NO
0.1689,0.4434,NO
0.2469,2.9088,YES
0.0616,0.8174,NO
0.33799999999999997,3.4235,YES
0.2427,0.4787,NO
0.2231,0.6077,NO
0.2223,0.4695,NO
0.1142,0.2386,NO
0.0706,0.5805,NO
0.1109,0.0923,NO
0.0747,1.2301,NO
0.2179,0.2537,NO
0.1147,0.5576,NO
0.0779,2.3689,YES
0.0804,2.6434,YES
0.1668,3.4116,YES
0.24,2.4029,YES
0.1573,1.2549,NO
0.0716,2.9626,YES
0.1205,0.6055,NO
0.1072,2.6173,YES
0.2444,1.4766,YES
0.3362,1.368,NO
0.1579,0.7616,NO
0.1148,0.624,NO
0.1112,0.9357,NO
0.3947,2.7181,YES
0.0957,1.4738,YES
0.1364,0.6221,NO
0.1056,0.5458,NO
0.0981,0.9979,NO
0.1058,0.723,NO
0.1797,0.8642,NO
0.1526,1.1885,NO
0.1551,1.2964,NO
0.2811,2.3269,YES
0.0766,0.8013,NO
0.1126,1.7029,YES
0.0341,0.6533,NO
0.3399,2.4364,YES
0.0412,0.4465,NO
0.1212,0.6409999999999999,NO
0.0769,0.6842,NO
0.1235,1.0507,NO
0.0802,0.7777,NO
0.1903,1.0513,NO
0.1119,0.6319,NO
0.1008,0.8346,NO
0.0886,0.9081,NO
0.1534,0.5377,NO
0.1331,0.7859,NO
0.2865,1.5474,NO
0.1512,1.7423,NO
0.1666,0.8336,NO
0.1465,0.8808,NO
0.0509,0.2278,NO
0.2187,0.6377,NO
0.4574,3.6475,YES
0.1603,1.2078,NO
0.2015,4.1075,YES
0.205,0.5647,NO
0.2168,0.6993,NO
0.2136,0.5216,NO
0.1919,0.5406,NO
0.1533,1.1002,NO
0.1268,0.1364,NO
0.1947,1.7643,NO
0.1755,0.4124,NO
0.2202,0.826,NO
0.4465,3.1484,YES
0.4252,3.3979,YES
0.3653,3.9222,YES
0.1771,3.3042,YES
0.1659,1.6895,NO
0.1927,3.1945,YES
0.1251,0.9512,NO
0.1303,3.1482,YES
0.1814,1.4980000000000002,YES
0.3356,1.6742,NO
