DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_36,Associated
0.0737,0.3542,NO
0.0652,0.235,NO
0.1144,0.6747,NO
0.2164,0.6559,NO
0.0671,0.7431,NO
0.0906,1.5989,NO
0.0589,0.3505,NO
0.0679,0.3686,NO
0.1689,0.7933,NO
0.2469,2.2048,YES
0.0616,1.0721,NO
0.33799999999999997,1.6057,YES
0.2427,0.6378,NO
0.2231,1.4148,NO
0.2223,0.3999,NO
0.1142,0.3236,NO
0.0706,0.9918,NO
0.1109,0.3232,NO
0.0747,0.8134,NO
0.2179,0.5871,NO
0.1147,1.3295,NO
0.0779,2.0944,YES
0.0804,2.0991,YES
0.1668,2.2832,YES
0.24,1.5174,YES
0.1573,0.9995,NO
0.0716,2.8046,YES
0.1205,0.6039,NO
0.1072,2.4989,YES
0.2444,1.2246,YES
0.3362,0.6986,NO
0.1579,1.49,NO
0.1148,0.9888,NO
0.1112,0.8977,NO
0.3947,3.092,YES
0.0957,2.7439,YES
0.1364,0.8566,NO
0.1056,0.5061,NO
0.0981,0.7509999999999999,NO
0.1058,0.3728,NO
0.1797,0.5588,NO
0.1526,0.4859,NO
0.1551,0.2152,NO
0.2811,2.3617,YES
0.0766,1.0997,NO
0.1126,2.2315,YES
0.0341,0.7297,NO
0.3399,2.2249,YES
0.0412,1.1114,NO
0.1212,0.5176,NO
0.0769,0.9774,NO
0.1235,0.7537,NO
0.0802,0.3771,NO
0.1903,0.9131,NO
0.1119,0.9692,NO
0.1008,0.9528,NO
0.0886,0.3506,NO
0.1534,0.2356,NO
0.1331,0.8748,NO
0.2865,0.8165,NO
0.1512,0.5267,NO
0.1666,2.1034,NO
0.1465,0.6666,NO
0.0509,0.2443,NO
0.2187,0.9945,NO
0.4574,3.2201,YES
0.1603,1.3685,NO
0.2015,1.9694,YES
0.205,0.4568,NO
0.2168,1.2733,NO
0.2136,0.272,NO
0.1919,0.1948,NO
0.1533,1.0342,NO
0.1268,0.4171,NO
0.1947,1.1616,NO
0.1755,0.3909,NO
0.2202,1.4761,NO
0.4465,2.8679,YES
0.4252,3.145,YES
0.3653,3.088,YES
0.1771,2.7607,YES
0.1659,1.2372,NO
0.1927,3.5548,YES
0.1251,0.7627,NO
0.1303,2.404,YES
0.1814,1.2182,YES
