DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_18,Associated
0.0737,1.1472,NO
0.0652,0.444,NO
0.1144,1.3828,NO
0.2164,2.3597,NO
0.0671,1.9364,NO
0.0906,1.6225,NO
0.0589,1.6075,NO
0.0679,0.4836,NO
0.1689,1.9571,NO
0.2469,3.7638,YES
0.0616,1.7773,NO
0.33799999999999997,3.4531,YES
0.2427,1.5341,NO
0.2231,2.0783,NO
0.2223,0.8379,NO
0.1142,0.774,NO
0.0706,1.7035,NO
0.1109,0.9266,NO
0.0747,2.0206,NO
0.2179,0.7417,NO
0.1147,1.9016,NO
0.0779,3.6076,YES
0.0804,4.0073,YES
0.1668,4.1665,YES
0.24,2.0736,YES
0.1573,1.3614,NO
0.0716,4.2986,YES
0.1205,1.1308,NO
0.1072,1.9148,YES
0.2444,0.557,YES
0.3362,1.5005,NO
0.1579,1.101,NO
0.1148,1.0339,NO
0.1112,1.6598,NO
0.3947,2.1213,YES
0.0957,0.66,YES
0.1364,1.6153,NO
0.1056,0.8331,NO
0.0981,1.5313,NO
0.1058,0.7035,NO
0.1797,0.7492,NO
0.1526,1.2913,NO
0.1551,0.5663,NO
0.2811,1.2267,YES
0.0766,0.7897,NO
0.1126,1.8579,YES
0.0341,1.1187,NO
0.3399,1.53,YES
0.0412,0.8967,NO
0.1212,0.9089,NO
0.0769,1.091,NO
0.1235,1.1107,NO
0.0802,0.5242,NO
0.1903,1.6216,NO
0.1119,1.1168,NO
0.1008,1.6326,NO
0.0886,0.5903,NO
0.1534,0.2487,NO
0.1331,0.9908,NO
0.2865,1.7023,NO
0.1512,1.4617,NO
0.1666,1.048,NO
0.1465,1.0426,NO
0.0509,0.3524,NO
0.2187,1.6872,NO
0.4574,3.4677,YES
0.1603,1.2994,NO
0.2015,3.2591,YES
0.205,1.1411,NO
0.2168,1.52,NO
0.2136,0.3201,NO
0.1919,0.4561,NO
0.1533,0.9582,NO
0.1268,0.4924,NO
0.1947,1.4167,NO
0.1755,0.3289,NO
0.2202,1.2245,NO
0.4465,3.5419,YES
0.4252,3.6798,YES
0.3653,4.0405,YES
0.1771,1.9156,YES
0.1659,0.8566,NO
0.1927,4.0461,YES
0.1251,0.7352,NO
0.1303,2.0179,YES
0.1814,0.3433,YES
0.3356,1.1922,NO
0.1662,0.7226,NO
