DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_72,Associated
0.0737,1.183,NO
0.0652,0.4397,NO
0.1144,1.3756,NO
0.2164,1.3349,NO
0.0671,1.2025,NO
0.0906,1.5481,NO
0.0589,0.946,NO
0.0679,0.5428,NO
0.1689,0.7809,NO
0.2469,2.9234,YES
0.0616,1.1092,NO
0.33799999999999997,2.8232,YES
0.2427,0.8515,NO
0.2231,0.9991,NO
0.2223,0.3085,NO
0.1142,0.5353,NO
0.0706,1.6434,NO
0.1109,0.5141,NO
0.0747,0.9776,NO
0.2179,0.6647,NO
0.1147,1.9609,NO
0.0779,2.7903,YES
0.0804,3.0102,YES
0.1668,2.8452,YES
0.24,2.2985,YES
0.1573,1.1255,NO
0.0716,2.5405,YES
0.1205,0.9614,NO
0.1072,2.6272,YES
0.2444,1.4787,YES
0.3362,0.8629,NO
0.1579,0.5429999999999999,NO
0.1148,0.6632,NO
0.1112,1.3344,NO
0.3947,1.9971,YES
0.0957,1.4358,YES
0.1364,0.5484,NO
0.1056,0.5046,NO
0.0981,0.5547,NO
0.1058,0.4238,NO
0.1797,0.9746,NO
0.1526,1.4145,NO
0.1551,0.6012,NO
0.2811,2.2644,YES
0.0766,0.9088,NO
0.1126,2.3027,YES
0.0341,0.6448,NO
0.3399,1.4023,YES
0.0412,0.8683,NO
0.1212,0.3883,NO
0.0769,0.7689,NO
0.1235,0.66,NO
0.0802,0.2278,NO
0.1903,0.9811,NO
0.1119,0.4187,NO
0.1008,1.0862,NO
0.0886,1.825,NO
0.1534,0.6955,NO
0.1331,1.6821,NO
0.2865,2.0641,NO
0.1512,1.8027,NO
0.1666,2.1753,NO
0.1465,1.2301,NO
0.0509,0.6337,NO
0.2187,1.2475,NO
0.4574,3.6205,YES
0.1603,1.5215,NO
0.2015,3.466,YES
0.205,0.7454,NO
0.2168,1.3505,NO
0.2136,0.3892,NO
0.1919,0.9095,NO
0.1533,2.3761,NO
0.1268,0.7366,NO
0.1947,1.2304,NO
0.1755,0.7935,NO
0.2202,2.5508,NO
0.4465,3.6735,YES
0.4252,3.6874,YES
0.3653,3.6347,YES
0.1771,3.0021,YES
0.1659,1.6176,NO
0.1927,3.1706,YES
0.1251,1.1554,NO
0.1303,1.5139,YES
0.1814,0.8938,YES
0.3356,0.7304,NO
0.1662,0.5345,NO
0.1507,0.47700000000000004,NO
0.1441,1.0517,NO
0.3435,0.9459,YES
0.1243,0.6741,YES
0.1731,0.7203,NO
0.0952,0.4143,NO
0.1364,0.6662,NO
0.0887,0.3322,NO
0.2289,0.6711,NO
0.2088,0.8107,NO
0.2075,0.3853,NO
0.1923,1.0797,YES
0.0927,0.7617,NO
0.0821,1.1686,YES
0.0311,0.5627,NO
0.3081,0.7082,YES
0.0406,0.6516,NO
0.1251,0.4041,NO
0.091,0.6332,NO
0.11800000000000001,0.6137,NO
0.1053,0.2501,NO
0.2201,0.9651,NO
0.1351,0.4654,NO
0.1328,0.8659,NO
0.0724,1.4271,NO
0.0244,0.175,NO
0.1404,2.4146,YES
0.3348,3.6596,YES
0.2937,4.6225,YES
0.14300000000000002,1.982,YES
0.0826,0.615,NO
0.013000000000000001,0.3728,NO
0.2103,1.9842,YES
0.1395,1.37,NO
0.1325,1.4371,YES
0.1443,0.8747,NO
0.2165,0.9081,NO
0.1934,1.9002,NO
0.1934,0.5981,NO
0.0572,0.7472,NO
0.2318,4.0468,YES
0.0556,0.3495,NO
0.3609,3.7587,YES
0.1417,0.36,NO
0.255,4.7581,YES
0.0522,1.4503,NO
0.0677,1.5799,NO
0.1439,1.7941,NO
0.0494,1.1077,NO
0.1715,1.6912,YES
0.0964,1.1961,NO
0.1343,1.0013,YES
0.1544,1.618,NO
0.0732,0.2114,NO
0.1975,1.2707,NO
0.2582,1.8572,NO
0.1977,1.7155,NO
0.1701,1.6414,NO
0.1684,1.1677,NO
0.1225,0.6413,NO
0.1458,0.5736,NO
0.4028,3.5804,YES
0.1577,1.0661,NO
0.2904,3.3028,YES
0.1987,0.5297,NO
0.1756,0.8856,NO
0.1689,0.1414,NO
0.054000000000000006,0.7742,NO
0.1469,2.0879,NO
0.0547,0.4599,NO
0.1082,1.265,NO
0.2019,0.6255,NO
0.1293,2.5133,NO
0.3897,3.5373,YES
0.3612,3.4893,YES
0.2791,3.3433,YES
0.2894,2.8763,YES
0.2226,0.7994,NO
0.1753,2.8532,YES
0.0979,0.8296,NO
0.0985,1.0568,NO
0.0774,0.3101,NO
0.1069,1.8116,YES
0.3647,2.7074,YES
0.2531,3.6401,YES
0.1331,1.4053,YES
0.0885,0.5877,NO
0.0604,0.2564,NO
0.2068,1.5684,YES
0.2598,0.7753,NO
0.106,1.1148,YES
0.1459,0.1413,NO
0.2252,0.3403,NO
0.2571,1.1212,NO
0.2375,0.3906,NO
0.1453,0.7534,NO
0.2245,3.0907,YES
0.141,0.4223,NO
0.2623,2.8452,YES
0.142,0.2458,NO
0.2555,3.6654,YES
0.2049,0.7893,NO
0.2206,0.8483,NO
0.2228,0.8982,NO
0.1032,0.4542,NO
0.1461,1.5452,YES
0.1116,0.6661,NO
0.1326,0.8803,YES
0.1415,1.2944,NO
0.0745,0.1906,NO
0.2381,1.3105,NO
0.19,1.1652,NO
0.1547,0.8195,NO
0.1997,2.0624,NO
0.1653,0.6512,NO
0.1536,0.6803,NO
0.1999,1.2197,NO
0.1989,2.6897,YES
0.2045,1.4036,NO
0.2447,2.8684,YES
0.2519,0.6659,NO
0.2036,0.9111,NO
0.2033,0.3517,NO
0.0533,0.6633,NO
0.105,1.5687,NO
0.055999999999999994,0.5606,NO
0.1113,0.8565,NO
0.2256,0.6104,NO
0.0989,1.5412,NO
0.1879,2.6069999999999998,YES
0.1445,2.8074,YES
0.1901,2.3956,YES
0.3108,2.3884,YES
0.2405,1.4112,NO
0.1657,2.5311,YES
0.1331,1.4555,NO
0.0949,1.4767,NO
0.1339,0.2751,NO
0.22399999999999998,2.138,NO
0.1967,1.6115,NO
0.1436,1.6404,NO
0.2079,2.4959,NO
0.1339,0.9845,NO
0.0967,0.5362,NO
