DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_6,Associated
0.0737,0.5222,NO
0.0652,0.5535,NO
0.1144,0.496,NO
0.2164,0.6111,NO
0.0671,0.6413,NO
0.0906,0.6029,NO
0.0589,0.49200000000000005,NO
0.0679,0.3169,NO
0.1689,0.6804,NO
0.2469,1.8412,YES
0.0616,0.4043,NO
0.33799999999999997,1.7297,YES
0.2427,0.4763,NO
0.2231,0.5151,NO
0.2223,0.4665,NO
0.1142,0.552,NO
0.0706,0.6523,NO
0.1109,0.5399,NO
0.0747,0.5141,NO
0.2179,0.3301,NO
0.1147,0.494,NO
0.0779,1.8633,YES
0.0804,1.4442,YES
0.1668,1.901,YES
0.24,1.7703,YES
0.1573,0.6457,NO
0.0716,0.9520000000000001,YES
0.1205,0.6188,NO
0.1072,3.1309,YES
0.2444,2.3080000000000003,YES
0.3362,0.9777,NO
0.1579,0.5866,NO
0.1148,0.7796,NO
0.1112,0.7152,NO
0.3947,1.4749,YES
0.0957,3.0559,YES
0.1364,0.5361,NO
0.1056,0.4768,NO
0.0981,0.5347,NO
0.1058,0.5836,NO
0.1797,0.5586,NO
0.1526,0.6139,NO
0.1551,0.6298,NO
0.2811,2.2265,YES
0.0766,0.7691,NO
0.1126,3.0676,YES
0.0341,0.5478,NO
0.3399,3.0752,YES
0.0412,0.4648,NO
0.1212,0.5246,NO
0.0769,0.6805,NO
0.1235,0.5568,NO
0.0802,0.619,NO
0.1903,0.8094,NO
0.1119,0.6735,NO
0.1008,0.9655,NO
0.0886,0.7272,NO
0.1534,0.5825,NO
0.1331,0.7553,NO
0.2865,1.4937,NO
0.1512,1.1964,NO
0.1666,0.8859,NO
0.1465,0.6237,NO
0.0509,0.3291,NO
0.2187,0.9055,NO
0.4574,3.3171,YES
0.1603,0.534,NO
0.2015,3.1213,YES
0.205,0.5543,NO
0.2168,0.7821,NO
0.2136,0.4797,NO
0.1919,0.7490000000000001,NO
0.1533,1.6059999999999999,NO
0.1268,0.7865,NO
0.1947,1.1155,NO
0.1755,0.4887,NO
0.2202,1.1754,NO
0.4465,3.4904,YES
0.4252,2.9267,YES
0.3653,3.4389,YES
0.1771,2.9454,YES
0.1659,1.0824,NO
0.1927,2.2371,YES
0.1251,0.8027,NO
0.1303,2.28,YES
0.1814,2.2657,YES
0.3356,1.764,NO
0.1662,1.3339,NO
0.1507,1.459,NO
0.1441,1.3959,NO
0.3435,1.505,YES
0.1243,2.1599,YES
0.1731,0.9869,NO
0.0952,0.7847,NO
0.1364,1.2248,NO
0.0887,0.6128,NO
0.2289,0.7849,NO
0.2088,1.0529,NO
0.2075,1.1027,NO
0.1923,1.7457,YES
0.0927,1.6355,NO
0.0821,2.2653,YES
0.0311,1.4096,NO
0.3081,2.4414,YES
0.0406,1.2275,NO
0.1251,0.4242,NO
0.091,0.7518,NO
0.11800000000000001,0.6778,NO
0.1053,0.8877,NO
0.2201,1.4256,NO
0.1351,0.9787,NO
0.1328,1.6705,NO
0.0724,0.5671,NO
0.0244,1.0085,NO
0.1404,3.0487,YES
0.3348,4.2402,YES
0.2937,4.4451,YES
0.14300000000000002,2.8993,YES
0.0826,1.0108,NO
0.013000000000000001,0.3274,NO
0.2103,2.47,YES
0.1395,0.8763,NO
0.1325,2.4362,YES
0.1443,0.6866,NO
0.2165,0.748,NO
0.1934,0.7387,NO
0.1934,0.5461,NO
0.0572,0.573,NO
0.2318,4.7344,YES
0.0556,0.5205,NO
0.3609,4.6758,YES
0.1417,0.8646,NO
0.255,4.4587,YES
0.0522,0.6683,NO
0.0677,0.7699,NO
0.1439,1.8851,NO
0.0494,0.7326,NO
0.1715,3.0904,YES
0.0964,1.115,NO
0.1343,2.6652,YES
0.1544,1.0843,NO
