DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_47,Associated
0.0737,0.6734,NO
0.0652,0.4246,NO
0.1144,0.5624,NO
0.2164,0.4295,NO
0.0671,0.5052,NO
0.0906,0.8656,NO
0.0589,0.3951,NO
0.0679,0.4081,NO
0.1689,0.4964,NO
0.2469,2.0418,YES
0.0616,0.4437,NO
0.33799999999999997,1.7629,YES
0.2427,0.6071,NO
0.2231,0.3076,NO
0.2223,0.34,NO
0.1142,0.2069,NO
0.0706,0.5677,NO
0.1109,0.3394,NO
0.0747,0.6634,NO
0.2179,0.1289,NO
0.1147,0.3114,NO
0.0779,2.3656,YES
0.0804,3.2344,YES
0.1668,1.8554,YES
0.24,0.9186,YES
0.1573,0.5651,NO
0.0716,2.892,YES
0.1205,0.5185,NO
0.1072,0.3648,YES
0.2444,0.42,YES
0.3362,0.4278,NO
0.1579,0.2856,NO
0.1148,0.3897,NO
0.1112,0.5281,NO
0.3947,0.5987,YES
0.0957,0.7408,YES
0.1364,0.3876,NO
0.1056,0.0697,NO
0.0981,0.3198,NO
0.1058,0.0831,NO
0.1797,0.1303,NO
0.1526,0.1077,NO
0.1551,0.0348,NO
0.2811,0.4512,YES
0.0766,0.4011,NO
0.1126,0.3361,YES
0.0341,0.3434,NO
0.3399,0.4887,YES
0.0412,0.2745,NO
0.1212,0.1243,NO
0.0769,0.237,NO
0.1235,0.0864,NO
0.0802,0.1167,NO
0.1903,0.4299,NO
0.1119,0.2247,NO
0.1008,0.4925,NO
0.0886,0.5386,NO
0.1534,0.3145,NO
0.1331,0.4667,NO
0.2865,0.1372,NO
0.1512,0.1797,NO
0.1666,0.5109,NO
0.1465,0.5281,NO
0.0509,0.4891,NO
0.2187,0.3315,NO
0.4574,1.9928,YES
0.1603,0.2528,NO
0.2015,2.1532,YES
0.205,0.3249,NO
0.2168,0.0462,NO
0.2136,0.1334,NO
0.1919,0.3463,NO
0.1533,0.3267,NO
0.1268,0.2832,NO
0.1947,0.527,NO
0.1755,0.3315,NO
0.2202,0.1953,NO
0.4465,1.8419,YES
0.4252,2.1846,YES
0.3653,1.2238,YES
0.1771,1.306,YES
0.1659,0.27899999999999997,NO
0.1927,2.6596,YES
0.1251,0.1468,NO
0.1303,1.7114,YES
0.1814,2.2666,YES
0.3356,0.6958,NO
0.1662,0.3526,NO
0.1507,0.691,NO
0.1441,0.6121,NO
0.3435,2.2507,YES
0.1243,3.0619,YES
0.1731,0.8109,NO
0.0952,0.2271,NO
0.1364,0.5073,NO
0.0887,0.3351,NO
0.2289,0.672,NO
0.2088,0.6471,NO
0.2075,0.5522,NO
0.1923,1.3236,YES
0.0927,0.4939,NO
0.0821,1.6552,YES
0.0311,0.4477,NO
0.3081,1.5923,YES
0.0406,0.5501,NO
0.1251,0.3907,NO
0.091,0.5922,NO
0.11800000000000001,0.3745,NO
0.1053,0.2985,NO
0.2201,0.7011,NO
0.1351,0.441,NO
0.1328,0.5507,NO
0.0724,0.1512,NO
0.0244,0.193,NO
0.1404,0.6465,YES
0.3348,2.6127,YES
0.2937,3.0482,YES
0.14300000000000002,1.0355,YES
0.0826,0.5870000000000001,NO
0.013000000000000001,0.3525,NO
0.2103,1.0578,YES
0.1395,0.3077,NO
0.1325,0.8031,YES
0.1443,0.2617,NO
0.2165,0.6297,NO
0.1934,0.7036,NO
0.1934,0.2801,NO
0.0572,0.2683,NO
0.2318,2.8431,YES
0.0556,0.3644,NO
0.3609,3.2258,YES
0.1417,0.2509,NO
0.255,1.5091,YES
0.0522,0.5083,NO
0.0677,0.7709999999999999,NO
0.1439,0.3667,NO
0.0494,0.2906,NO
0.1715,0.9268,YES
0.0964,0.5536,NO
0.1343,1.077,YES
0.1544,0.48,NO
0.0732,0.3035,NO
0.1975,0.5862,NO
0.2582,0.5712,NO
0.1977,0.5907,NO
0.1701,1.0853,NO
0.1684,0.6925,NO
0.1225,0.4285,NO
0.1458,0.5768,NO
0.4028,1.8948,YES
0.1577,0.2844,NO
0.2904,1.2013,YES
0.1987,0.6655,NO
0.1756,0.2653,NO
0.1689,0.3124,NO
0.054000000000000006,0.3566,NO
0.1469,0.6518,NO
0.0547,0.3751,NO
0.1082,0.7693,NO
0.2019,0.3102,NO
0.1293,0.2453,NO
0.3897,1.7747,YES
0.3612,2.6899,YES
0.2791,1.6693,YES
0.2894,0.9104,YES
0.2226,0.6023,NO
0.1753,2.3496,YES
0.0979,0.4444,NO
0.0985,0.2247,NO
0.0774,0.1651,NO
0.1069,0.5870000000000001,YES
0.3647,1.8871,YES
0.2531,2.2291,YES
0.1331,0.9643,YES
0.0885,0.5078,NO
0.0604,0.3225,NO
0.2068,0.945,YES
0.2598,0.4185,NO
0.106,0.7179,YES
0.1459,0.3687,NO
0.2252,0.8022,NO
0.2571,0.794,NO
0.2375,0.4391,NO
0.1453,0.2108,NO
0.2245,2.0587,YES
0.141,0.3605,NO
0.2623,2.5872,YES
0.142,0.2629,NO
0.2555,1.2482,YES
0.2049,0.2658,NO
0.2206,0.5831,NO
0.2228,0.3425,NO
0.1032,0.4932,NO
0.1461,0.6506,YES
0.1116,0.5421,NO
0.1326,0.9088,YES
0.1415,0.4065,NO
0.0745,0.3587,NO
0.2381,0.1806,NO
0.19,0.2115,NO
0.1547,0.3584,NO
0.1997,0.3272,NO
0.1653,0.5774,NO
0.1536,0.4594,NO
0.1999,0.1753,NO
0.1989,1.8642,YES
0.2045,0.193,NO
0.2447,1.6602,YES
0.2519,0.4987,NO
0.2036,0.2904,NO
