DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_11,Associated
0.0737,0.9317,NO
0.0652,0.4481,NO
0.1144,0.9891,NO
0.2164,1.141,NO
0.0671,1.2794,NO
0.0906,0.8274,NO
0.0589,0.7504,NO
0.0679,0.3297,NO
0.1689,1.1064,NO
0.2469,2.7371,YES
0.0616,1.1705,NO
0.33799999999999997,2.6968,YES
0.2427,0.3116,NO
0.2231,0.9543,NO
0.2223,0.184,NO
0.1142,0.32299999999999995,NO
0.0706,0.8014,NO
0.1109,0.3779,NO
0.0747,0.8333,NO
0.2179,0.5348,NO
0.1147,0.7777,NO
0.0779,2.3277,YES
0.0804,3.3246,YES
0.1668,3.0171,YES
0.24,2.4198,YES
0.1573,1.3183,NO
0.0716,3.2451,YES
0.1205,1.0555,NO
0.1072,2.1867,YES
0.2444,1.0634,YES
0.3362,0.2287,NO
0.1579,0.5832,NO
0.1148,0.5043,NO
0.1112,0.7909999999999999,NO
0.3947,1.2053,YES
0.0957,0.9859,YES
0.1364,0.2494,NO
0.1056,0.573,NO
0.0981,0.3035,NO
0.1058,0.6191,NO
0.1797,0.4502,NO
0.1526,1.1184,NO
0.1551,0.2788,NO
0.2811,1.7954,YES
0.0766,0.6155,NO
0.1126,1.4084,YES
0.0341,0.5347,NO
0.3399,1.6803,YES
0.0412,0.3984,NO
0.1212,0.4276,NO
0.0769,0.5401,NO
0.1235,0.5344,NO
0.0802,0.613,NO
0.1903,0.5839,NO
0.1119,0.872,NO
0.1008,0.3835,NO
0.0886,1.1615,NO
0.1534,0.4076,NO
0.1331,1.5529,NO
0.2865,1.1035,NO
0.1512,1.0644,NO
0.1666,1.5438,NO
0.1465,1.0377,NO
0.0509,0.3979,NO
0.2187,1.6614,NO
0.4574,2.9451,YES
0.1603,1.8992,NO
0.2015,3.0182,YES
0.205,1.08,NO
0.2168,1.6835,NO
0.2136,0.617,NO
0.1919,0.568,NO
0.1533,0.6288,NO
0.1268,0.5328,NO
0.1947,0.8075,NO
0.1755,0.6587,NO
0.2202,0.6273,NO
0.4465,2.6802,YES
0.4252,3.7105,YES
0.3653,3.5105,YES
0.1771,2.5842,YES
0.1659,2.0097,NO
0.1927,3.9505,YES
0.1251,1.4687,NO
0.1303,2.7856,YES
0.1814,2.16,YES
0.3356,0.8134,NO
0.1662,1.0276,NO
0.1507,0.8128,NO
0.1441,1.5507,NO
0.3435,1.7524,YES
0.1243,1.1109,YES
0.1731,0.9699,NO
0.0952,0.5579,NO
0.1364,0.8274,NO
0.0887,0.4046,NO
0.2289,1.0435,NO
0.2088,1.6845,NO
0.2075,0.7071,NO
0.1923,1.4326,YES
0.0927,0.8384,NO
0.0821,1.5343,YES
0.0311,0.9272,NO
0.3081,2.3754,YES
0.0406,0.9407,NO
0.1251,0.3752,NO
0.091,0.6779,NO
0.11800000000000001,0.5057,NO
0.1053,0.4155,NO
0.2201,1.4072,NO
0.1351,0.9181,NO
0.1328,0.9105,NO
0.0724,1.5937,NO
0.0244,0.7158,NO
0.1404,1.8871,YES
0.3348,3.7003,YES
0.2937,3.3666,YES
0.14300000000000002,2.3865,YES
0.0826,1.4303,NO
0.013000000000000001,0.5481,NO
0.2103,2.9414,YES
0.1395,1.006,NO
0.1325,2.1729,YES
0.1443,0.4224,NO
0.2165,1.4453,NO
0.1934,1.195,NO
0.1934,0.6271,NO
0.0572,0.748,NO
0.2318,3.5288,YES
0.0556,0.9067,NO
0.3609,3.3341,YES
0.1417,0.7969,NO
0.255,3.4173,YES
0.0522,0.4809,NO
0.0677,1.5157,NO
0.1439,1.1743,NO
0.0494,0.8463,NO
0.1715,2.5594,YES
0.0964,0.9985,NO
0.1343,2.3286,YES
0.1544,1.6068,NO
0.0732,0.5726,NO
0.1975,1.2343,NO
0.2582,1.8486,NO
