DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_78,Associated
0.0737,1.1653,NO
0.0652,0.7694,NO
0.1144,0.8305,NO
0.2164,0.8798,NO
0.0671,0.5048,NO
0.0906,0.7447,NO
0.0589,0.7423,NO
0.0679,0.4169,NO
0.1689,1.2075,NO
0.2469,2.199,YES
0.0616,1.0566,NO
0.33799999999999997,1.6412,YES
0.2427,0.5654,NO
0.2231,0.8233,NO
0.2223,0.2385,NO
0.1142,0.794,NO
0.0706,1.0387,NO
0.1109,0.6917,NO
0.0747,0.9154,NO
0.2179,0.7109,NO
0.1147,0.4814,NO
0.0779,2.0953,YES
0.0804,2.2577,YES
0.1668,1.7934,YES
0.24,1.9369,YES
0.1573,1.1042,NO
0.0716,1.8678,YES
0.1205,0.6738,NO
0.1072,2.5431,YES
0.2444,1.4699,YES
0.3362,1.0343,NO
0.1579,0.9688,NO
0.1148,0.3931,NO
0.1112,1.014,NO
0.3947,2.296,YES
0.0957,1.1215,YES
0.1364,0.7132,NO
0.1056,0.8003,NO
0.0981,0.8181,NO
0.1058,0.6321,NO
0.1797,0.6253,NO
0.1526,0.8695,NO
0.1551,0.469,NO
0.2811,1.714,YES
0.0766,0.9259,NO
0.1126,1.6643,YES
0.0341,0.3588,NO
0.3399,1.9446,YES
0.0412,0.4182,NO
0.1212,0.6909,NO
0.0769,0.7351,NO
0.1235,0.6809999999999999,NO
0.0802,0.5874,NO
0.1903,0.9802,NO
0.1119,0.7636,NO
0.1008,0.6839,NO
0.0886,1.0028,NO
0.1534,0.2946,NO
0.1331,0.8583,NO
0.2865,1.3662,NO
0.1512,0.9624,NO
0.1666,0.4244,NO
0.1465,0.9777,NO
0.0509,0.1066,NO
0.2187,1.1440000000000001,NO
0.4574,3.4695,YES
0.1603,0.9297,NO
0.2015,1.7874,YES
0.205,1.1908,NO
0.2168,1.6584,NO
0.2136,0.5978,NO
0.1919,0.2262,NO
0.1533,1.1819,NO
0.1268,0.4609,NO
0.1947,1.1926,NO
0.1755,0.2582,NO
0.2202,1.285,NO
0.4465,3.2772,YES
0.4252,3.7578,YES
0.3653,2.9522,YES
0.1771,2.7941,YES
0.1659,0.6804,NO
0.1927,2.4538,YES
0.1251,0.3569,NO
0.1303,2.7607,YES
0.1814,1.6664,YES
0.3356,0.8724,NO
0.1662,1.1537,NO
0.1507,0.3918,NO
0.1441,1.1175,NO
0.3435,1.9242,YES
0.1243,1.844,YES
0.1731,0.9394,NO
0.0952,0.7748,NO
0.1364,0.7866,NO
0.0887,0.6108,NO
0.2289,0.5739,NO
0.2088,1.0223,NO
0.2075,0.3106,NO
0.1923,1.9382,YES
0.0927,0.8068,NO
0.0821,2.2013,YES
0.0311,0.4568,NO
0.3081,2.4298,YES
0.0406,0.3281,NO
0.1251,0.4977,NO
0.091,0.5658,NO
0.11800000000000001,0.2159,NO
0.1053,0.4037,NO
0.2201,1.4645,NO
0.1351,0.6143,NO
0.1328,0.7735,NO
0.0724,1.7321,NO
0.0244,0.4573,NO
0.1404,2.2121,YES
0.3348,3.4836,YES
0.2937,2.8253,YES
0.14300000000000002,2.795,YES
0.0826,1.5087,NO
0.013000000000000001,0.3563,NO
0.2103,2.1428,YES
0.1395,1.3243,NO
0.1325,2.1787,YES
0.1443,0.5271,NO
0.2165,1.3038,NO
0.1934,1.4574,NO
0.1934,0.7264,NO
0.0572,0.7641,NO
0.2318,3.2417,YES
0.0556,0.8339,NO
0.3609,4.1929,YES
0.1417,0.6616,NO
0.255,3.6458,YES
0.0522,1.3827,NO
0.0677,1.4572,NO
0.1439,1.1332,NO
0.0494,0.9819,NO
0.1715,2.8614,YES
0.0964,1.4555,NO
0.1343,1.7378,YES
0.1544,1.7605,NO
0.0732,0.9005,NO
0.1975,1.5889,NO
0.2582,1.7431,NO
0.1977,1.2492,NO
0.1701,1.7139,NO
0.1684,1.3066,NO
0.1225,0.5224,NO
0.1458,1.8503,NO
0.4028,3.1852,YES
0.1577,1.7513,NO
0.2904,1.913,YES
0.1987,1.2481,NO
0.1756,1.7824,NO
0.1689,0.7834,NO
0.054000000000000006,1.0408,NO
0.1469,1.6233,NO
0.0547,0.9164,NO
0.1082,1.5330000000000001,NO
0.2019,0.8665,NO
0.1293,1.6612,NO
0.3897,2.9024,YES
0.3612,3.2625,YES
0.2791,2.5879,YES
0.2894,2.3405,YES
0.2226,1.8248,NO
0.1753,2.4976,YES
0.0979,1.0879,NO
0.0985,1.4465,NO
0.0774,0.3672,NO
0.1069,1.5701,YES
0.3647,2.8532,YES
0.2531,2.3185,YES
0.1331,1.2431,YES
0.0885,1.2985,NO
0.0604,0.1884,NO
0.2068,1.3564,YES
0.2598,0.9722,NO
0.106,1.0713,YES
0.1459,0.7416,NO
0.2252,1.2228,NO
0.2571,1.5830000000000002,NO
0.2375,0.8584,NO
0.1453,0.722,NO
0.2245,2.3073,YES
0.141,0.6881,NO
0.2623,3.5288,YES
0.142,0.5746,NO
0.2555,2.8646,YES
0.2049,1.0309,NO
0.2206,1.6405,NO
0.2228,0.7308,NO
0.1032,0.8993,NO
0.1461,1.3904,YES
0.1116,1.01,NO
0.1326,1.1111,YES
0.1415,1.0576,NO
0.0745,0.4339,NO
0.2381,2.1647,NO
0.19,1.8818,NO
0.1547,1.0892,NO
0.1997,1.9099,NO
0.1653,1.3159999999999998,NO
0.1536,0.1766,NO
0.1999,2.6642,NO
0.1989,3.4065,YES
0.2045,2.0892,NO
0.2447,2.0025,YES
0.2519,1.7384,NO
0.2036,1.9693,NO
0.2033,0.9095,NO
0.0533,0.4416,NO
0.105,1.3428,NO
0.055999999999999994,0.4861,NO
0.1113,1.3806,NO
0.2256,0.3606,NO
0.0989,1.3202,NO
0.1879,3.1137,YES
0.1445,3.3926,YES
0.1901,2.9105,YES
0.3108,2.8697,YES
0.2405,2.2635,NO
0.1657,2.8336,YES
0.1331,1.42,NO
0.0949,1.4167,NO
0.1339,0.5187,NO
0.22399999999999998,1.6324,NO
0.1967,1.5917,NO
0.1436,1.1285,NO
0.2079,1.176,NO
0.1339,1.2570000000000001,NO
0.0967,0.1295,NO
0.2198,2.0436,NO
0.3428,3.3972,YES
0.2344,1.5756,NO
0.1736,1.9516,YES
0.1331,1.0803,NO
0.0735,1.3030000000000002,NO
0.0647,0.2259,NO
0.204,0.6184,NO
0.1327,1.2968,NO
0.1655,0.6679,NO
0.31,1.7983,NO
0.1309,0.526,NO
0.2819,1.4964,NO
0.4042,3.1863,YES
0.3296,3.6792,YES
0.4941,3.188,YES
0.1783,2.8429,YES
0.193,1.6155,NO
0.2673,2.6171,YES
0.1726,1.3869999999999998,NO
0.1439,1.2522,NO
0.0769,0.5182,NO
0.1953,1.6459,NO
0.2342,0.8169,NO
0.2047,0.904,NO
0.1823,1.6542,NO
0.1684,1.1088,NO
0.1204,0.1315,NO
0.1751,1.8718,NO
0.3579,2.8258,YES
0.1828,1.8153,NO
0.2083,1.7391,YES
0.2252,0.7782,NO
0.2041,1.1119,NO
0.2007,0.254,NO
