DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_29,Associated
0.0737,1.1393,NO
0.0652,0.499,NO
0.1144,1.4316,NO
0.2164,0.8084,NO
0.0671,0.5663,NO
0.0906,1.0633,NO
0.0589,1.5692,NO
0.0679,0.6997,NO
0.1689,1.3414,NO
0.2469,3.2892,YES
0.0616,1.5012,NO
0.33799999999999997,2.105,YES
0.2427,1.0871,NO
0.2231,1.5549,NO
0.2223,0.2798,NO
0.1142,0.7652,NO
0.0706,0.9379,NO
0.1109,1.1866,NO
0.0747,1.338,NO
0.2179,0.8313,NO
0.1147,0.7388,NO
0.0779,2.89,YES
0.0804,3.2398,YES
0.1668,3.3076,YES
0.24,2.494,YES
0.1573,0.5974,NO
0.0716,2.3313,YES
0.1205,1.1896,NO
0.1072,1.4576,YES
0.2444,0.7542,YES
0.3362,0.7,NO
0.1579,0.3437,NO
0.1148,0.5862,NO
0.1112,0.7146,NO
0.3947,1.3721,YES
0.0957,1.1672,YES
0.1364,0.7526,NO
0.1056,0.5909,NO
0.0981,0.3317,NO
0.1058,0.5163,NO
0.1797,0.7739,NO
0.1526,1.0611,NO
0.1551,0.6286,NO
0.2811,1.1715,YES
0.0766,0.4482,NO
0.1126,1.351,YES
0.0341,0.4802,NO
0.3399,1.082,YES
0.0412,0.317,NO
0.1212,0.2016,NO
0.0769,0.3437,NO
0.1235,0.5418,NO
0.0802,0.3728,NO
0.1903,0.6008,NO
0.1119,0.4891,NO
0.1008,0.5583,NO
0.0886,0.4867,NO
0.1534,0.2491,NO
0.1331,2.0062,NO
0.2865,1.0984,NO
0.1512,1.2089,NO
0.1666,1.4531,NO
0.1465,1.4824,NO
0.0509,0.2246,NO
0.2187,1.5114,NO
0.4574,3.7653,YES
0.1603,1.7828,NO
0.2015,2.616,YES
0.205,1.5707,NO
0.2168,1.818,NO
0.2136,0.5663,NO
0.1919,0.2558,NO
0.1533,1.3468,NO
0.1268,0.7462,NO
0.1947,1.9201,NO
0.1755,0.4375,NO
0.2202,1.1343,NO
0.4465,3.2319999999999998,YES
0.4252,3.5957,YES
0.3653,3.6728,YES
0.1771,2.4781,YES
0.1659,1.2557,NO
0.1927,2.6071,YES
0.1251,1.5683,NO
0.1303,1.8384,YES
0.1814,1.1022,YES
0.3356,1.087,NO
0.1662,0.5262,NO
0.1507,0.7578,NO
0.1441,0.973,NO
0.3435,1.5889,YES
0.1243,1.4812,YES
0.1731,0.9727,NO
0.0952,0.9578,NO
0.1364,0.5625,NO
0.0887,0.6201,NO
0.2289,0.4558,NO
0.2088,1.0434,NO
0.2075,0.1972,NO
0.1923,1.5181,YES
0.0927,0.9259,NO
0.0821,1.6724,YES
0.0311,0.5716,NO
0.3081,1.1355,YES
0.0406,0.8112,NO
0.1251,0.5062,NO
0.091,0.563,NO
0.11800000000000001,0.8599,NO
0.1053,0.8387,NO
0.2201,0.5953,NO
0.1351,0.7627,NO
0.1328,0.7923,NO
0.0724,0.9406,NO
0.0244,0.544,NO
0.1404,2.4494,YES
0.3348,3.4947,YES
0.2937,3.892,YES
0.14300000000000002,1.9237,YES
0.0826,1.3156,NO
0.013000000000000001,0.4176,NO
0.2103,2.2359999999999998,YES
0.1395,1.2807,NO
0.1325,1.4578,YES
0.1443,0.9935,NO
0.2165,1.5976,NO
0.1934,2.2438,NO
0.1934,0.9666,NO
0.0572,0.672,NO
0.2318,2.8034,YES
0.0556,0.5926,NO
0.3609,3.458,YES
0.1417,0.5581,NO
0.255,3.1375,YES
0.0522,0.7873,NO
