DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_81,Associated
0.0737,0.2422,NO
0.0652,0.2661,NO
0.1144,0.4677,NO
0.2164,1.4066,NO
0.0671,1.0842,NO
0.0906,0.2765,NO
0.0589,0.8081,NO
0.0679,0.2809,NO
0.1689,0.6395,NO
0.2469,2.2095,YES
0.0616,0.5478,NO
0.33799999999999997,2.4632,YES
0.2427,0.5602,NO
0.2231,0.7753,NO
0.2223,0.5775,NO
0.1142,0.0171,NO
0.0706,1.0331,NO
0.1109,0.1152,NO
0.0747,0.7052,NO
0.2179,0.0593,NO
0.1147,0.8629,NO
0.0779,1.8984,YES
0.0804,2.5029,YES
0.1668,2.3584,YES
0.24,2.5044,YES
0.1573,0.5164,NO
0.0716,1.0824,YES
0.1205,0.5738,NO
0.1072,1.5752,YES
0.2444,2.6369,YES
0.3362,1.2252,NO
0.1579,0.7874,NO
0.1148,0.4117,NO
0.1112,0.8879,NO
0.3947,2.099,YES
0.0957,2.319,YES
0.1364,1.1015,NO
0.1056,0.2885,NO
0.0981,1.1301,NO
0.1058,0.4266,NO
0.1797,0.615,NO
0.1526,0.9332,NO
0.1551,0.7842,NO
0.2811,1.7304,YES
0.0766,0.7237,NO
0.1126,1.662,YES
0.0341,0.3592,NO
0.3399,2.5776,YES
0.0412,0.5129,NO
0.1212,0.2317,NO
0.0769,0.6175,NO
0.1235,0.6288,NO
0.0802,0.5687,NO
0.1903,0.9375,NO
0.1119,0.5738,NO
0.1008,1.1535,NO
0.0886,0.3913,NO
0.1534,0.611,NO
0.1331,1.2311,NO
0.2865,1.6163,NO
0.1512,1.3191,NO
0.1666,1.056,NO
0.1465,0.8387,NO
0.0509,0.3231,NO
0.2187,1.0657,NO
0.4574,2.9902,YES
0.1603,1.1285,NO
0.2015,3.0752,YES
0.205,0.2997,NO
0.2168,0.6015,NO
0.2136,0.27699999999999997,NO
0.1919,0.0446,NO
0.1533,1.6276,NO
0.1268,0.3012,NO
0.1947,0.8811,NO
0.1755,0.1338,NO
0.2202,1.3011,NO
0.4465,2.7033,YES
0.4252,3.5475,YES
0.3653,3.4151,YES
0.1771,3.0432,YES
0.1659,1.1992,NO
0.1927,1.9742,YES
0.1251,0.9871,NO
0.1303,1.7857,YES
0.1814,2.7859,YES
0.3356,1.1424,NO
0.1662,1.0361,NO
0.1507,0.8431,NO
0.1441,0.8567,NO
0.3435,2.6182,YES
0.1243,2.5825,YES
0.1731,1.0261,NO
0.0952,0.9184,NO
0.1364,1.1539,NO
0.0887,1.0913,NO
0.2289,0.2352,NO
0.2088,0.623,NO
0.2075,0.6351,NO
