DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_78,Associated
0.0737,0.8177,NO
0.0652,0.9629,NO
0.1144,1.0999,NO
0.2164,0.9237,NO
0.0671,0.7579,NO
0.0906,0.4737,NO
0.0589,1.4733,NO
0.0679,0.3313,NO
0.1689,1.3761,NO
0.2469,1.8363,YES
0.0616,1.3088,NO
0.33799999999999997,1.6784,YES
0.2427,1.07,NO
0.2231,1.0111,NO
0.2223,0.7883,NO
0.1142,0.3998,NO
0.0706,1.1307,NO
0.1109,0.8759,NO
0.0747,1.0356,NO
0.2179,1.0964,NO
0.1147,0.9079,NO
0.0779,1.7111,YES
0.0804,2.345,YES
0.1668,2.0947,YES
0.24,1.8907,YES
0.1573,0.4815,NO
0.0716,1.7590000000000001,YES
0.1205,1.0995,NO
0.1072,1.9143,YES
0.2444,2.0508,YES
0.3362,1.4281,NO
0.1579,1.1511,NO
0.1148,0.9674,NO
0.1112,1.1059999999999999,NO
0.3947,2.0214,YES
0.0957,0.8462,YES
0.1364,1.5921,NO
0.1056,0.3589,NO
0.0981,1.2,NO
0.1058,0.2536,NO
0.1797,1.0229,NO
0.1526,0.9648,NO
0.1551,1.0643,NO
0.2811,1.531,YES
0.0766,1.1815,NO
0.1126,1.8811,YES
0.0341,0.8846,NO
0.3399,2.1022,YES
0.0412,1.0045,NO
0.1212,0.3597,NO
0.0769,0.5432,NO
0.1235,0.6693,NO
0.0802,0.1145,NO
0.1903,1.2474,NO
0.1119,0.871,NO
0.1008,1.1024,NO
0.0886,0.7973,NO
0.1534,0.8748,NO
0.1331,1.3546,NO
0.2865,1.7602,NO
0.1512,1.9583,NO
0.1666,0.9420000000000001,NO
0.1465,1.5449,NO
0.0509,0.1998,NO
0.2187,1.6918,NO
0.4574,3.162,YES
0.1603,1.8940000000000001,NO
0.2015,2.4613,YES
0.205,0.7129,NO
0.2168,0.7104,NO
0.2136,0.4498,NO
0.1919,0.2893,NO
0.1533,2.4847,NO
0.1268,0.8838,NO
0.1947,2.0548,NO
0.1755,0.7229,NO
0.2202,1.9261,NO
0.4465,3.0574,YES
0.4252,3.7242,YES
0.3653,3.6463,YES
0.1771,2.5087,YES
0.1659,0.879,NO
0.1927,2.6892,YES
0.1251,1.2887,NO
0.1303,3.1944,YES
0.1814,3.4541,YES
0.3356,2.9706,NO
0.1662,1.2299,NO
0.1507,0.8029999999999999,NO
0.1441,2.4709,NO
0.3435,2.9833,YES
0.1243,2.2121,YES
0.1731,3.2498,NO
0.0952,0.2283,NO
0.1364,2.5001,NO
0.0887,0.1189,NO
0.2289,2.0397,NO
0.2088,1.9271,NO
0.2075,2.0632,NO
0.1923,2.3967,YES
0.0927,1.0974,NO
0.0821,3.2072,YES
0.0311,0.9899,NO
0.3081,3.5354,YES
0.0406,0.9692,NO
0.1251,0.1583,NO
0.091,0.5679,NO
0.11800000000000001,0.5918,NO
0.1053,0.0135,NO
0.2201,2.7192,NO
0.1351,1.5145,NO
0.1328,2.6601,NO
0.0724,0.4133,NO
0.0244,0.4571,NO
0.1404,2.7509,YES
0.3348,4.7069,YES
0.2937,4.6104,YES
0.14300000000000002,2.7877,YES
0.0826,1.2732,NO
0.013000000000000001,0.2847,NO
0.2103,3.8354,YES
0.1395,0.3648,NO
0.1325,2.9022,YES
0.1443,0.534,NO
0.2165,1.2483,NO
0.1934,1.1741,NO
0.1934,1.1659,NO
0.0572,0.2738,NO
0.2318,4.7166,YES
0.0556,0.4191,NO
0.3609,4.5834,YES
0.1417,0.7968,NO
0.255,4.3196,YES
0.0522,0.7265,NO
0.0677,0.9113,NO
0.1439,1.8846,NO
0.0494,0.2595,NO
0.1715,3.2313,YES
0.0964,2.3055,NO
0.1343,2.9324,YES
0.1544,0.6849,NO
0.0732,0.765,NO
0.1975,1.5604,NO
0.2582,1.2137,NO
0.1977,1.2611,NO
0.1701,1.3076,NO
0.1684,1.1866,NO
0.1225,0.4195,NO
0.1458,1.9769999999999999,NO
0.4028,2.6801,YES
0.1577,1.9549,NO
0.2904,2.0996,YES
0.1987,1.0284,NO
0.1756,0.9069,NO
0.1689,0.8732,NO
0.054000000000000006,0.2752,NO
0.1469,1.6933,NO
0.0547,0.7738,NO
0.1082,1.4452,NO
0.2019,0.7533,NO
0.1293,1.3723,NO
0.3897,2.4332,YES
0.3612,3.1259,YES
0.2791,2.8951,YES
0.2894,2.1335,YES
0.2226,1.2447,NO
0.1753,2.1954,YES
0.0979,1.5717,NO
0.0985,0.631,NO
0.0774,0.6176,NO
0.1069,1.4951,YES
0.3647,4.4628,YES
0.2531,4.8114,YES
0.1331,1.5425,YES
0.0885,1.3299,NO
0.0604,0.264,NO
0.2068,2.1943,YES
0.2598,1.6263,NO
0.106,1.6635,YES
0.1459,1.2179,NO
0.2252,0.4172,NO
0.2571,0.5699,NO
0.2375,0.5574,NO
0.1453,0.2144,NO
0.2245,4.9512,YES
0.141,0.6495,NO
0.2623,4.6378,YES
0.142,0.4424,NO
0.2555,4.6051,YES
0.2049,1.9213,NO
0.2206,1.9693,NO
0.2228,2.9784,NO
0.1032,0.8137,NO
0.1461,1.7401,YES
0.1116,2.201,NO
0.1326,1.6001,YES
0.1415,0.6764,NO
0.0745,0.7121,NO
0.2381,1.4292,NO
0.19,1.125,NO
0.1547,1.2590000000000001,NO
0.1997,0.805,NO
0.1653,1.2263,NO
0.1536,0.3968,NO
0.1999,1.6296,NO
0.1989,2.4206,YES
0.2045,1.8114,NO
0.2447,1.9593,YES
0.2519,0.9537,NO
0.2036,0.8190000000000001,NO
0.2033,0.7933,NO
0.0533,0.3228,NO
0.105,1.6092,NO
0.055999999999999994,0.6416,NO
0.1113,1.3342,NO
0.2256,0.7658,NO
0.0989,1.3472,NO
0.1879,2.2835,YES
0.1445,2.9059,YES
0.1901,2.9763,YES
0.3108,2.127,YES
0.2405,0.9429,NO
0.1657,2.1494,YES
0.1331,1.0759999999999998,NO
0.0949,0.5585,NO
0.1339,0.6282,NO
0.22399999999999998,1.3076,NO
0.1967,1.4517,NO
0.1436,1.6757,NO
0.2079,0.9411,NO
0.1339,1.3493,NO
0.0967,0.2671,NO
0.2198,1.4918,NO
0.3428,3.1455,YES
0.2344,1.7280000000000002,NO
0.1736,2.4073,YES
0.1331,0.6282,NO
0.0735,0.6334,NO
0.0647,0.3528,NO
0.204,0.0673,NO
0.1327,2.1661,NO
0.1655,0.6825,NO
0.31,1.7525,NO
0.1309,0.5022,NO
0.2819,1.7026,NO
0.4042,3.0022,YES
0.3296,3.6646,YES
0.4941,3.5447,YES
0.1783,2.5076,YES
0.193,0.75,NO
0.2673,2.5204,YES
0.1726,1.2534,NO
0.1439,0.9685,NO
0.0769,1.0951,NO
0.1953,1.2441,NO
0.2342,1.2334,NO
0.2047,1.321,NO
0.1823,0.7892,NO
0.1684,1.5984,NO
0.1204,0.4968,NO
0.1751,1.6118,NO
0.3579,2.7951,YES
0.1828,1.6179,NO
0.2083,2.1554,YES
0.2252,1.1428,NO
0.2041,1.0574,NO
0.2007,0.8404,NO
0.0498,0.4728,NO
0.1415,1.9549,NO
0.0515,0.9751,NO
0.1207,1.3668,NO
0.1912,1.0777,NO
0.14,1.3527,NO
0.4038,2.7445,YES
0.3494,3.3887,YES
0.2799,3.1235,YES
0.2675,2.2373,YES
0.2206,0.7442,NO
0.2003,2.3605,YES
0.1168,1.3761,NO
0.0727,0.7048,NO
0.0714,0.8709,NO
0.10800000000000001,1.1534,NO
0.2886,1.3262,NO
0.1427,1.5865,NO
0.0855,0.8005,NO
0.0605,1.3708,NO
0.0532,0.3334,NO
0.1421,1.4863,NO
0.4397,2.9944,YES
0.0607,1.7453,NO
0.2347,2.1162,YES
0.2118,0.7559999999999999,NO
0.2048,0.7493,NO
0.2045,0.5619,NO
0.0849,0.1991,NO
0.1035,2.1549,NO
0.0824,0.8127,NO
0.0975,1.7485,NO
0.1702,0.6353,NO
0.1518,1.8165,NO
0.3372,2.7915,YES
0.3303,3.3241,YES
0.314,3.395,YES
0.1257,2.2543,YES
0.1375,0.5915,NO
0.1128,2.4269,YES
0.099,1.0406,NO
0.1069,0.5787,NO
0.0451,0.5687,NO
0.5095,5.3904,YES
0.1431,0.9892,YES
0.1227,0.8971,YES
0.2847,5.6273,YES
0.2237,1.5312,NO
0.1065,0.7488,NO
0.3266,5.6906,YES
0.0974,0.2829,NO
0.3289,5.7572,YES
0.1059,0.3201,NO
0.2131,0.8623,NO
0.1496,0.3605,NO
0.1474,0.6214,NO
0.0902,0.5369,NO
0.0993,1.9907,YES
0.0875,0.7728,NO
0.2369,1.0874,YES
0.2129,1.1832,NO
0.1321,0.6801,YES
0.1271,0.3157,NO
0.08,0.7455,NO
0.3025,1.5067,NO
0.12,0.4039,NO
0.3399,5.7297,YES
0.2516,3.0015,NO
0.2081,5.2374,YES
0.1799,0.209,NO
0.1547,0.3163,NO
0.3595,3.0139,YES
0.2156,1.1039,NO
0.1535,0.968,NO
0.4159,3.2149,YES
0.1827,0.5603,NO
0.1097,0.3176,NO
0.5448,3.8817,YES
0.191,0.5670000000000001,NO
0.4381,3.4543,YES
0.1528,0.2423,NO
0.3264,1.4027,NO
0.3203,0.9742,NO
0.2648,0.8979,NO
0.171,0.2022,NO
0.21899999999999997,1.8366,NO
0.1398,0.2365,NO
0.3673,1.0707,NO
0.1451,0.7793,NO
0.2637,0.9904,NO
0.1991,0.5548,NO
0.1784,1.0941,NO
0.3767,0.5234,NO
0.1917,0.1329,NO
0.3794,3.6689999999999996,YES
0.3359,2.4132,NO
0.2874,3.0727,YES
0.0798,0.3431,NO
0.0364,0.1933,NO
0.2475,4.3449,YES
0.2794,4.1552,YES
0.2232,4.3587,YES
0.2213,4.8547,YES
0.1233,1.6542,NO
0.0474,0.4359,NO
0.2799,5.3503,YES
0.2328,1.1451,NO
0.2608,4.7152,YES
0.1095,0.9511,NO
0.2365,1.0621,NO
0.2061,0.6407,NO
0.2048,0.9348,NO
0.0456,0.1847,NO
0.1795,4.9817,YES
0.0442,0.3588,NO
0.27,4.3062,YES
0.1224,0.4355,NO
0.1913,4.0256,YES
0.2397,1.5548,NO
0.2111,1.7144,NO
0.2935,3.187,NO
0.1155,0.7252,NO
0.243,5.1351,YES
0.1959,3.1653,NO
0.198,4.8719,YES
0.1636,0.1143,NO
0.1646,0.1641,NO
0.3881,2.7085,YES
