DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_58,Associated
0.0737,0.4214,NO
0.0652,0.1686,NO
0.1144,1.0791,NO
0.2164,0.4729,NO
0.0671,0.7014,NO
0.0906,1.1922,NO
0.0589,1.1048,NO
0.0679,0.2992,NO
0.1689,1.2737,NO
0.2469,1.939,YES
0.0616,0.5644,NO
0.33799999999999997,2.3984,YES
0.2427,0.7279,NO
0.2231,0.5224,NO
0.2223,0.522,NO
0.1142,0.3648,NO
0.0706,1.2059,NO
0.1109,0.255,NO
0.0747,1.3444,NO
0.2179,0.1595,NO
0.1147,0.8418,NO
0.0779,2.5724,YES
0.0804,2.454,YES
0.1668,2.5923,YES
0.24,2.4248,YES
0.1573,0.8151,NO
0.0716,2.7312,YES
0.1205,0.6274,NO
0.1072,2.5643,YES
0.2444,0.4097,YES
0.3362,1.1318,NO
0.1579,0.7055,NO
0.1148,0.3769,NO
0.1112,1.5349,NO
0.3947,2.369,YES
0.0957,2.0066,YES
0.1364,1.319,NO
0.1056,0.7211,NO
0.0981,1.1232,NO
0.1058,0.7309,NO
0.1797,0.7499,NO
0.1526,0.5727,NO
0.1551,0.7140000000000001,NO
0.2811,1.2209,YES
0.0766,0.6597,NO
0.1126,2.12,YES
0.0341,0.888,NO
0.3399,2.199,YES
0.0412,0.7455,NO
0.1212,0.7184,NO
0.0769,0.7316,NO
0.1235,0.8551,NO
0.0802,0.5986,NO
0.1903,1.5277,NO
0.1119,1.0812,NO
0.1008,0.8434,NO
0.0886,0.5728,NO
0.1534,0.2879,NO
0.1331,1.0109,NO
0.2865,0.6402,NO
0.1512,0.4651,NO
0.1666,1.1698,NO
0.1465,0.92,NO
0.0509,0.4018,NO
0.2187,1.2555,NO
0.4574,2.9962,YES
0.1603,0.7523,NO
0.2015,3.1893,YES
0.205,0.6342,NO
0.2168,0.557,NO
0.2136,0.2702,NO
0.1919,0.34299999999999997,NO
0.1533,0.8344,NO
0.1268,0.2781,NO
0.1947,1.1484,NO
0.1755,0.2767,NO
0.2202,0.9115,NO
0.4465,3.1105,YES
0.4252,3.0922,YES
0.3653,3.14,YES
0.1771,2.8662,YES
0.1659,1.0270000000000001,NO
0.1927,3.1479,YES
0.1251,0.8536,NO
0.1303,2.8862,YES
0.1814,0.361,YES
0.3356,0.7041,NO
0.1662,0.9369,NO
0.1507,0.6003,NO
0.1441,1.4436,NO
0.3435,3.0579,YES
0.1243,2.2882,YES
0.1731,1.112,NO
0.0952,0.6759999999999999,NO
0.1364,0.7816,NO
0.0887,0.8969,NO
0.2289,0.7272,NO
0.2088,0.4699,NO
0.2075,0.6502,NO
0.1923,1.1636,YES
0.0927,0.8292,NO
