DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_89,Associated
0.0737,0.3728,NO
0.0652,0.6141,NO
0.1144,0.6912,NO
0.2164,1.1144,NO
0.0671,0.8852,NO
0.0906,0.4796,NO
0.0589,0.5016,NO
0.0679,0.2609,NO
0.1689,0.8886,NO
0.2469,4.0874,YES
0.0616,1.2155,NO
0.33799999999999997,3.6028,YES
0.2427,0.3295,NO
0.2231,0.5342,NO
0.2223,0.5406,NO
0.1142,0.6453,NO
0.0706,1.6666,NO
0.1109,0.044000000000000004,NO
0.0747,1.0771,NO
0.2179,0.4342,NO
0.1147,0.6047,NO
0.0779,3.1038,YES
0.0804,3.5522,YES
0.1668,3.5,YES
0.24,3.6885,YES
0.1573,0.3648,NO
0.0716,3.2933,YES
0.1205,0.3708,NO
0.1072,2.1662,YES
0.2444,2.1937,YES
0.3362,1.3923,NO
0.1579,0.5431,NO
0.1148,0.5051,NO
0.1112,0.9364,NO
0.3947,2.3924,YES
0.0957,3.1125,YES
0.1364,0.6842,NO
0.1056,0.3542,NO
0.0981,0.9722,NO
0.1058,0.3198,NO
0.1797,0.4818,NO
0.1526,0.6553,NO
0.1551,0.6859,NO
0.2811,1.666,YES
0.0766,0.693,NO
0.1126,2.2639,YES
0.0341,0.4701,NO
0.3399,3.3519,YES
0.0412,0.5751,NO
0.1212,0.4974,NO
0.0769,0.5660000000000001,NO
0.1235,0.7383,NO
0.0802,0.486,NO
0.1903,1.0267,NO
0.1119,0.6771,NO
0.1008,1.2942,NO
0.0886,0.2811,NO
0.1534,0.7291,NO
0.1331,0.9256,NO
0.2865,0.9259999999999999,NO
0.1512,0.7867,NO
0.1666,1.0009,NO
0.1465,0.7553,NO
0.0509,0.4376,NO
0.2187,1.1128,NO
0.4574,3.1979,YES
0.1603,1.4069999999999998,NO
0.2015,2.7430000000000003,YES
0.205,0.071,NO
0.2168,0.1688,NO
0.2136,0.2702,NO
0.1919,0.8370000000000001,NO
0.1533,1.4538,NO
0.1268,0.0811,NO
0.1947,1.0998,NO
0.1755,0.4538,NO
0.2202,0.5308,NO
0.4465,2.6655,YES
0.4252,3.0893,YES
0.3653,3.0786,YES
0.1771,3.2349,YES
0.1659,1.1059,NO
0.1927,2.8903,YES
0.1251,0.905,NO
0.1303,1.2849,YES
0.1814,2.3653,YES
0.3356,1.6429,NO
0.1662,1.1879,NO
0.1507,1.0641,NO
0.1441,1.7739,NO
0.3435,2.0982,YES
0.1243,2.3171,YES
0.1731,1.5807,NO
0.0952,0.8927,NO
0.1364,1.9575,NO
0.0887,0.9231,NO
0.2289,0.9897,NO
0.2088,0.9827,NO
0.2075,0.9965,NO
0.1923,1.4961,YES
0.0927,2.0435,NO
0.0821,1.3866,YES
0.0311,1.6421,NO
0.3081,2.5398,YES
0.0406,1.1975,NO
0.1251,0.6625,NO
0.091,1.2507,NO
0.11800000000000001,1.2804,NO
0.1053,1.5798,NO
0.2201,1.9697,NO
0.1351,0.9163,NO
0.1328,1.6115,NO
0.0724,0.0845,NO
0.0244,0.7374,NO
0.1404,1.5786,YES
0.3348,4.2493,YES
0.2937,4.0651,YES
0.14300000000000002,1.7335,YES
0.0826,0.9984,NO
0.013000000000000001,0.2675,NO
0.2103,1.4482,YES
0.1395,0.2739,NO
0.1325,1.9945,YES
0.1443,0.1508,NO
0.2165,0.6874,NO
0.1934,0.4761,NO
0.1934,0.6797,NO
0.0572,0.5439,NO
0.2318,5.1158,YES
0.0556,0.0588,NO
0.3609,4.8336,YES
0.1417,0.562,NO
0.255,4.7056,YES
0.0522,0.0909,NO
0.0677,1.0952,NO
0.1439,1.2209,NO
0.0494,0.9988,NO
0.1715,2.1674,YES
0.0964,1.0822,NO
0.1343,2.1511,YES
0.1544,0.344,NO
0.0732,0.9675,NO
0.1975,1.0873,NO
0.2582,0.9017,NO
0.1977,0.8627,NO
0.1701,1.2574,NO
0.1684,0.8482,NO
0.1225,0.5232,NO
0.1458,1.3234,NO
0.4028,3.6518,YES
0.1577,1.6636,NO
0.2904,3.1861,YES
0.1987,0.3034,NO
0.1756,0.5597,NO
0.1689,0.5672,NO
0.054000000000000006,0.8528,NO
0.1469,1.6919,NO
0.0547,0.0844,NO
0.1082,1.1529,NO
0.2019,0.7971,NO
0.1293,0.5233,NO
0.3897,2.9707,YES
0.3612,3.3596,YES
0.2791,3.4167,YES
0.2894,3.6442,YES
0.2226,1.224,NO
0.1753,3.0839,YES
0.0979,1.1686,NO
0.0985,0.1555,NO
0.0774,0.6236,NO
0.1069,0.8741,YES
0.3647,3.7467,YES
0.2531,3.3795,YES
0.1331,0.9408,YES
0.0885,0.8215,NO
0.0604,0.3109,NO
0.2068,0.873,YES
0.2598,1.7067,NO
0.106,1.3824,YES
0.1459,1.2871,NO
0.2252,0.7268,NO
0.2571,0.6076,NO
0.2375,0.6748,NO
0.1453,0.4562,NO
0.2245,4.2819,YES
0.141,0.1315,NO
0.2623,3.8481,YES
0.142,0.8136,NO
0.2555,3.7347,YES
0.2049,1.1431,NO
0.2206,2.1164,NO
0.2228,1.8892,NO
0.1032,2.0606,NO
0.1461,1.3006,YES
0.1116,1.8202,NO
0.1326,1.3230000000000002,YES
0.1415,0.5714,NO
0.0745,0.8623,NO
0.2381,0.6558,NO
0.19,0.7801,NO
0.1547,0.7368,NO
0.1997,0.8878,NO
0.1653,0.8086,NO
0.1536,0.7281,NO
0.1999,0.8548,NO
0.1989,3.6629,YES
0.2045,1.2282,NO
0.2447,3.1407,YES
0.2519,0.8536,NO
0.2036,1.0666,NO
0.2033,1.0663,NO
0.0533,0.9323,NO
0.105,1.5090000000000001,NO
0.055999999999999994,0.3136,NO
0.1113,0.8503,NO
0.2256,1.0764,NO
0.0989,0.4447,NO
0.1879,2.9708,YES
0.1445,3.3893,YES
0.1901,3.298,YES
0.3108,3.5166,YES
0.2405,0.7753,NO
0.1657,3.0568,YES
0.1331,1.0389,NO
0.0949,0.3438,NO
0.1339,0.9203,NO
0.22399999999999998,1.7857,NO
0.1967,0.9681,NO
0.1436,1.0521,NO
0.2079,1.6467,NO
0.1339,0.7019,NO
0.0967,0.4461,NO
0.2198,1.6594,NO
0.3428,3.1617,YES
0.2344,2.051,NO
0.1736,2.8274,YES
0.1331,0.2631,NO
0.0735,0.2971,NO
0.0647,0.5028,NO
0.204,0.9342,NO
0.1327,1.8427,NO
0.1655,0.1119,NO
0.31,1.2245,NO
0.1309,0.6822,NO
0.2819,0.5797,NO
0.4042,2.6846,YES
0.3296,2.9724,YES
0.4941,3.245,YES
0.1783,3.1285,YES
0.193,1.7339,NO
0.2673,3.4947,YES
0.1726,1.5998,NO
0.1439,0.2974,NO
0.0769,0.6928,NO
0.1953,0.877,NO
0.2342,0.4953,NO
0.2047,0.354,NO
0.1823,0.7499,NO
0.1684,0.5421,NO
0.1204,0.3854,NO
0.1751,1.0596,NO
0.3579,3.2396,YES
0.1828,1.2111,NO
0.2083,2.7783,YES
0.2252,0.6117,NO
0.2041,0.6643,NO
0.2007,0.8658,NO
0.0498,0.6293,NO
0.1415,0.9899,NO
0.0515,0.0972,NO
0.1207,0.6339,NO
0.1912,0.4588,NO
0.14,0.1219,NO
0.4038,2.5386,YES
0.3494,2.9752,YES
0.2799,2.778,YES
0.2675,3.1853,YES
0.2206,0.7728,NO
0.2003,2.5802,YES
0.1168,0.9781,NO
0.0727,0.3381,NO
0.0714,0.4893,NO
0.10800000000000001,0.4988,NO
0.2886,0.8885,NO
0.1427,0.7456,NO
0.0855,0.6698,NO
0.0605,0.6026,NO
0.0532,0.261,NO
0.1421,0.7766,NO
0.4397,3.216,YES
0.0607,0.995,NO
0.2347,2.7111,YES
0.2118,0.0637,NO
0.2048,0.1838,NO
0.2045,0.1694,NO
0.0849,0.6118,NO
0.1035,1.3315,NO
0.0824,0.0968,NO
0.0975,0.9616,NO
0.1702,0.2947,NO
0.1518,0.5131,NO
0.3372,2.6471,YES
0.3303,3.0885,YES
0.314,2.9098,YES
0.1257,3.0966,YES
0.1375,0.6804,NO
0.1128,2.7235,YES
0.099,0.5086,NO
0.1069,0.7624,NO
0.0451,1.9704,NO
0.5095,5.5903,YES
0.1431,1.2947,YES
0.1227,1.5375,YES
0.2847,5.9518,YES
0.2237,1.3422,NO
0.1065,1.003,NO
0.3266,5.3586,YES
0.0974,1.1302,NO
0.3289,6.2873,YES
0.1059,1.2267,NO
0.2131,1.0826,NO
0.1496,0.9422,NO
0.1474,1.4398,NO
0.0902,0.8747,NO
0.0993,3.3014,YES
0.0875,0.5747,NO
0.2369,2.8139999999999996,YES
0.2129,1.6504,NO
0.1321,1.5415,YES
0.1271,0.9434,NO
0.08,1.835,NO
0.3025,3.4702,NO
0.12,2.5596,NO
0.3399,6.2262,YES
0.2516,2.9158,NO
0.2081,5.4601,YES
0.1799,0.2961,NO
0.1547,1.0554,NO
0.3595,2.9257,YES
0.2156,0.2789,NO
0.1535,0.7120000000000001,NO
0.4159,3.6523,YES
0.1827,0.5822,NO
0.1097,0.2962,NO
0.5448,3.4367,YES
0.191,0.3032,NO
0.4381,3.4128,YES
0.1528,0.2852,NO
0.3264,0.6983,NO
0.3203,0.7473,NO
0.2648,1.1098,NO
0.171,0.2243,NO
0.21899999999999997,1.8469,NO
0.1398,0.1208,NO
0.3673,1.8557,NO
0.1451,0.3461,NO
0.2637,0.8758,NO
0.1991,0.3531,NO
0.1784,0.8588,NO
0.3767,1.423,NO
0.1917,1.2976,NO
0.3794,3.9087,YES
0.3359,0.7292,NO
0.2874,3.7508,YES
0.0798,0.1187,NO
0.0364,1.1387,NO
0.2475,1.1459,YES
0.2794,4.0323,YES
0.2232,3.9311,YES
0.2213,1.8712,YES
0.1233,1.0786,NO
0.0474,0.3552,NO
0.2799,1.5875,YES
0.2328,1.5348,NO
0.2608,2.2789,YES
0.1095,1.5859999999999999,NO
0.2365,0.8517,NO
0.2061,0.7949,NO
0.2048,0.8429,NO
0.0456,0.6121,NO
0.1795,5.2364,YES
0.0442,0.0,NO
0.27,4.888,YES
0.1224,0.6434,NO
0.1913,4.1249,YES
0.2397,1.035,NO
0.2111,2.0913,NO
0.2935,2.1812,NO
0.1155,2.3324,NO
0.243,2.3029,YES
0.1959,1.8875,NO
0.198,1.9075,YES
0.1636,0.3148,NO
0.1646,1.2081,NO
0.3881,3.327,YES
0.1762,0.9727,NO
0.1649,1.0877,NO
0.4197,3.4053,YES
0.1681,0.7137,NO
0.153,0.3352,NO
0.4738,3.7292,YES
0.159,0.8778,NO
0.493,4.1162,YES
0.1456,0.986,NO
0.2244,0.716,NO
0.1542,0.6486,NO
0.1277,1.0969,NO
0.1775,0.1659,NO
0.2106,2.2186,NO
0.1654,0.1313,NO
0.3557,2.4943,NO
0.0902,0.2022,NO
0.2663,1.1527,NO
0.2218,0.5381,NO
0.1764,1.2282,NO
0.3901,2.0275,NO
0.21600000000000003,1.9018,NO
0.402,3.8659,YES
0.3584,1.3045,NO
0.3239,3.3280000000000003,YES
0.0467,0.4616,NO
0.0184,1.3158,NO
0.0544,0.9657,YES
0.1967,4.0564,YES
0.1251,3.9528,YES
0.0526,1.2527,YES
0.0389,1.1852,NO
0.0098,0.6919,NO
0.1204,0.9849,YES
0.1152,0.8574,NO
0.0434,1.4936,YES
0.0994,0.6398,NO
0.171,1.7397,NO
0.1733,1.7757,NO
0.1785,1.6598,NO
0.0632,0.7108,NO
0.1652,5.0569,YES
0.0614,0.3175,NO
0.1533,4.4981,YES
0.1347,1.2519,NO
0.1212,4.2669999999999995,YES
0.015,0.3512,NO
0.0714,1.4281,NO
0.0698,1.2862,NO
0.035,1.3409,NO
0.0672,1.5782,YES
0.0378,1.0682,NO
0.0637,2.0553,YES
0.3024,2.0303,YES
0.0482,1.6526,YES
0.3634,1.2068,NO
0.1548,0.773,NO
0.1459,0.6563,NO
0.1506,1.0189,NO
0.2394,1.6817,YES
0.3693,2.3169999999999997,YES
0.1404,1.0103,NO
0.0758,0.8112,NO
0.1517,1.0986,NO
0.067,0.6322,NO
0.2131,0.0237,NO
0.16,0.3301,NO
0.1446,0.2494,NO
0.0844,0.9512,YES
0.095,0.9883,NO
0.2419,1.9746,YES
0.026000000000000002,0.9238,NO
0.2985,2.4417,YES
0.0377,0.743,NO
0.102,0.6744,NO
0.0927,0.9709,NO
0.1259,1.3012,NO
0.1193,0.9281,NO
0.2177,1.0112,NO
0.15,0.8896,NO
0.0996,0.8936,NO
0.0839,0.3928,NO
0.0672,1.3646,NO
0.3068,4.7017,YES
0.1154,1.2541,YES
0.0802,1.4686,YES
0.3166,5.1564,YES
0.0868,0.8797,NO
0.0677,0.3616,NO
0.5456,4.8605,YES
0.0938,0.7789,NO
0.3771,5.3264,YES
0.0765,0.7876,NO
0.3042,0.9917,NO
0.1867,0.8340000000000001,NO
0.2024,1.3644,NO
0.084,0.4703,NO
0.1127,3.0188,YES
0.0773,0.1515,NO
0.3002,2.9113,YES
0.0821,0.5704,NO
0.1969,1.7118,YES
0.1353,0.6386,NO
0.0942,1.5532,NO
0.3023,2.7264,NO
0.1177,2.1406,NO
0.2966,5.4746,YES
0.2621,1.9675,NO
0.3631,5.0582,YES
0.1178,0.4564,NO
0.0474,1.5778,NO
0.4277,4.4994,YES
0.2214,1.8968,YES
0.2007,2.0713,YES
0.2467,5.3711,YES
0.2192,1.2142,NO
0.1165,0.5944,NO
0.3035,4.6138,YES
0.1886,0.8172,NO
0.2922,5.309,YES
0.1088,0.5953,NO
0.2277,0.5513,NO
0.1763,0.5025,NO
0.1744,0.8728,NO
0.0948,0.6331,NO
0.152,3.6269,YES
0.0882,0.3047,NO
0.2267,3.4272,YES
0.1968,1.0185,NO
0.1574,2.2467,YES
0.2134,0.8696,NO
0.1846,1.9147,NO
0.3004,3.2712,NO
0.1322,2.5415,NO
0.3039,5.8371,YES
0.2341,2.4394,NO
0.2137,4.9836,YES
0.1342,0.2971,NO
0.1099,1.4989,NO
0.526,4.4754,YES
0.1623,2.2055,YES
0.1996,2.5949,YES
0.3297,5.5911,YES
0.22699999999999998,1.1631,NO
0.1622,0.4737,NO
0.3372,4.5155,YES
0.1102,0.7606,NO
0.3901,5.5334,YES
0.1022,0.8291,NO
0.1483,0.7299,NO
0.0862,0.6482,NO
0.0629,1.0063,NO
0.2034,0.8290000000000001,NO
0.1682,4.3281,YES
0.1975,0.1149,NO
0.3422,3.8185,YES
0.1773,1.0548,NO
0.2514,2.5389,YES
0.1754,0.8569,NO
0.1301,1.8518,NO
0.3619,3.2593,NO
0.1715,2.3171,NO
0.3452,6.0583,YES
