DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_91,Associated
0.0737,0.2227,NO
0.0652,0.0805,NO
0.1144,0.4615,NO
0.2164,0.8381,NO
0.0671,0.3526,NO
0.0906,0.1503,NO
0.0589,0.5744,NO
0.0679,0.3092,NO
0.1689,0.4214,NO
0.2469,2.4982,YES
0.0616,0.3906,NO
0.33799999999999997,1.6367,YES
0.2427,0.1192,NO
0.2231,0.4998,NO
0.2223,0.0917,NO
0.1142,0.3021,NO
0.0706,0.7144,NO
0.1109,0.1432,NO
0.0747,0.8975,NO
0.2179,0.2944,NO
0.1147,0.715,NO
0.0779,3.0798,YES
0.0804,1.3653,YES
0.1668,1.7484,YES
0.24,2.3235,YES
0.1573,0.6442,NO
0.0716,3.2455,YES
0.1205,0.3887,NO
0.1072,2.2583,YES
0.2444,1.2467,YES
0.3362,0.4974,NO
0.1579,0.1159,NO
0.1148,0.2547,NO
0.1112,0.3232,NO
0.3947,1.4002,YES
0.0957,2.1919,YES
0.1364,0.5858,NO
0.1056,0.1206,NO
0.0981,0.4426,NO
0.1058,0.1154,NO
0.1797,0.3405,NO
0.1526,0.6185,NO
0.1551,0.2149,NO
0.2811,1.3407,YES
0.0766,0.4157,NO
0.1126,0.7793,YES
0.0341,0.2329,NO
0.3399,2.0995,YES
0.0412,0.1847,NO
0.1212,0.0809,NO
0.0769,0.0545,NO
0.1235,0.2319,NO
0.0802,0.1864,NO
0.1903,0.5632,NO
0.1119,0.3658,NO
0.1008,0.7313,NO
0.0886,0.504,NO
0.1534,0.3271,NO
0.1331,0.6815,NO
0.2865,0.7481,NO
0.1512,0.33,NO
0.1666,0.344,NO
0.1465,0.7628,NO
0.0509,0.5246,NO
0.2187,0.6223,NO
0.4574,1.9307,YES
0.1603,0.5527,NO
0.2015,1.6557,YES
0.205,0.2022,NO
0.2168,0.4113,NO
0.2136,0.1048,NO
0.1919,0.5212,NO
0.1533,0.7481,NO
0.1268,0.2976,NO
0.1947,0.79,NO
0.1755,0.3757,NO
0.2202,0.7464,NO
0.4465,2.5249,YES
0.4252,1.3948,YES
0.3653,1.8486,YES
0.1771,1.8955,YES
0.1659,0.5326,NO
0.1927,2.8358,YES
0.1251,0.3986,NO
0.1303,1.5502,YES
0.1814,0.5108,YES
0.3356,0.5055,NO
0.1662,0.2005,NO
0.1507,0.2298,NO
0.1441,0.3581,NO
0.3435,0.7361,YES
0.1243,1.4556,YES
0.1731,0.4669,NO
0.0952,0.139,NO
0.1364,0.415,NO
0.0887,0.2279,NO
0.2289,0.2489,NO
0.2088,0.5415,NO
0.2075,0.16399999999999998,NO
0.1923,0.6131,YES
0.0927,0.4052,NO
0.0821,0.639,YES
0.0311,0.2767,NO
0.3081,1.395,YES
0.0406,0.2054,NO
0.1251,0.1712,NO
0.091,0.2017,NO
0.11800000000000001,0.2767,NO
0.1053,0.2954,NO
0.2201,0.6573,NO
0.1351,0.4262,NO
0.1328,0.7473,NO
0.0724,0.741,NO
0.0244,0.2603,NO
0.1404,0.9209,YES
0.3348,1.9752,YES
0.2937,1.8957,YES
0.14300000000000002,0.8807,YES
0.0826,0.5209,NO
0.013000000000000001,0.3059,NO
0.2103,0.9821,YES
0.1395,0.2213,NO
0.1325,0.6162,YES
0.1443,0.4627,NO
0.2165,0.3537,NO
0.1934,0.8128,NO
0.1934,0.1698,NO
0.0572,0.3378,NO
0.2318,2.638,YES
0.0556,0.3011,NO
0.3609,2.9218,YES
0.1417,0.4264,NO
0.255,1.9212,YES
0.0522,0.3479,NO
0.0677,0.4954,NO
0.1439,0.7163,NO
0.0494,0.3416,NO
0.1715,1.492,YES
0.0964,0.5812,NO
0.1343,1.7453,YES
0.1544,0.5286,NO
0.0732,0.2222,NO
0.1975,0.6899,NO
0.2582,0.7308,NO
0.1977,0.584,NO
0.1701,0.4823,NO
0.1684,0.5211,NO
0.1225,0.4516,NO
0.1458,0.5592,NO
0.4028,1.2,YES
0.1577,0.5115,NO
0.2904,1.1383,YES
0.1987,0.1098,NO
0.1756,0.2951,NO
0.1689,0.0424,NO
0.054000000000000006,0.3586,NO
0.1469,0.9201,NO
0.0547,0.1942,NO
0.1082,0.8563,NO
0.2019,0.4428,NO
0.1293,0.6308,NO
0.3897,1.5262,YES
0.3612,0.9759,YES
0.2791,1.2303,YES
0.2894,1.4551,YES
0.2226,0.7604,NO
0.1753,1.8475,YES
0.0979,0.6866,NO
0.0985,0.6806,NO
0.0774,0.214,NO
0.1069,0.8814,YES
0.3647,2.2257,YES
0.2531,1.8663,YES
0.1331,0.5702,YES
0.0885,0.5385,NO
0.0604,0.2192,NO
0.2068,0.456,YES
0.2598,0.5025,NO
0.106,0.4066,YES
0.1459,0.6955,NO
0.2252,0.4367,NO
0.2571,0.9428,NO
0.2375,0.1552,NO
0.1453,0.3409,NO
0.2245,2.2485,YES
0.141,0.2014,NO
0.2623,3.0303,YES
0.142,0.2017,NO
0.2555,2.1361,YES
0.2049,0.7884,NO
0.2206,0.4543,NO
0.2228,0.8141,NO
0.1032,0.7009,NO
0.1461,0.8817,YES
0.1116,1.0498,NO
0.1326,0.868,YES
0.1415,0.4169,NO
0.0745,0.2363,NO
0.2381,0.6225,NO
0.19,0.7239,NO
0.1547,0.5723,NO
0.1997,0.4465,NO
0.1653,0.4284,NO
0.1536,0.2481,NO
0.1999,0.5027,NO
0.1989,0.8075,YES
0.2045,0.5625,NO
0.2447,0.7429,YES
0.2519,0.2378,NO
0.2036,0.5821,NO
0.2033,0.1939,NO
0.0533,0.3086,NO
0.105,0.8458,NO
0.055999999999999994,0.1067,NO
0.1113,0.8398,NO
0.2256,0.3003,NO
0.0989,0.5813,NO
0.1879,1.0009,YES
0.1445,0.6345,YES
0.1901,0.8006,YES
0.3108,1.03,YES
0.2405,0.5952,NO
0.1657,1.3278,YES
0.1331,0.7733,NO
0.0949,0.5451,NO
0.1339,0.1668,NO
0.22399999999999998,1.0078,NO
0.1967,0.8537,NO
0.1436,0.4361,NO
0.2079,0.8248,NO
0.1339,0.6703,NO
0.0967,0.3766,NO
0.2198,0.7839,NO
0.3428,1.7242,YES
0.2344,0.7318,NO
0.1736,1.7351,YES
0.1331,0.1231,NO
0.0735,0.2703,NO
0.0647,0.0644,NO
0.204,0.3896,NO
0.1327,0.8269,NO
0.1655,0.2025,NO
0.31,1.0668,NO
0.1309,0.2895,NO
0.2819,0.9352,NO
0.4042,1.9997,YES
0.3296,1.7879,YES
0.4941,1.9788,YES
0.1783,1.875,YES
0.193,1.0025,NO
0.2673,2.8474,YES
0.1726,0.7081,NO
0.1439,0.2683,NO
0.0769,0.193,NO
0.1953,0.3947,NO
0.2342,0.511,NO
0.2047,0.1523,NO
0.1823,0.3841,NO
0.1684,0.5664,NO
0.1204,0.2974,NO
0.1751,0.5879,NO
0.3579,1.7291,YES
0.1828,0.4684,NO
0.2083,1.1552,YES
0.2252,0.0863,NO
0.2041,0.1503,NO
0.2007,0.0182,NO
0.0498,0.3723,NO
0.1415,0.5007,NO
0.0515,0.1099,NO
0.1207,0.6274,NO
0.1912,0.2278,NO
0.14,0.6306,NO
0.4038,2.0131,YES
0.3494,1.2075,YES
0.2799,1.3494,YES
0.2675,1.4259,YES
0.2206,0.6028,NO
0.2003,2.35,YES
0.1168,0.4302,NO
0.0727,0.3999,NO
0.0714,0.1822,NO
0.10800000000000001,0.4911,NO
0.2886,0.6799,NO
0.1427,0.1729,NO
0.0855,0.4,NO
0.0605,0.6273,NO
0.0532,0.4189,NO
0.1421,0.5366,NO
0.4397,1.8974,YES
0.0607,0.4511,NO
0.2347,1.5998,YES
0.2118,0.1522,NO
0.2048,0.2285,NO
0.2045,0.0673,NO
0.0849,0.3782,NO
0.1035,0.6078,NO
0.0824,0.3261,NO
0.0975,0.7538,NO
0.1702,0.2267,NO
0.1518,0.7192,NO
0.3372,2.4903,YES
0.3303,1.3651,YES
0.314,1.7967,YES
0.1257,1.847,YES
0.1375,0.6133,NO
0.1128,2.7852,YES
0.099,0.3885,NO
0.1069,0.5505,NO
0.0451,0.2079,NO
0.5095,3.0567,YES
0.1431,0.4448,YES
0.1227,0.3499,YES
0.2847,3.0452,YES
0.2237,0.2752,NO
0.1065,0.1605,NO
0.3266,2.7977,YES
0.0974,0.1626,NO
0.3289,3.1567,YES
0.1059,0.3745,NO
0.2131,0.52,NO
0.1496,0.4224,NO
0.1474,0.1392,NO
0.0902,0.3611,NO
0.0993,0.7026,YES
0.0875,0.2403,NO
0.2369,0.7728,YES
0.2129,0.1311,NO
0.1321,0.4811,YES
0.1271,0.5137,NO
0.08,0.648,NO
0.3025,0.7325,NO
0.12,0.4964,NO
0.3399,2.9054,YES
0.2516,0.9578,NO
0.2081,4.3907,YES
0.1799,0.5436,NO
0.1547,0.2236,NO
0.3595,1.2053,YES
0.2156,0.5363,NO
0.1535,0.5004,NO
0.4159,1.3114,YES
0.1827,0.4342,NO
0.1097,0.2981,NO
0.5448,1.2746,YES
0.191,0.2255,NO
0.4381,1.1128,YES
0.1528,0.5484,NO
0.3264,0.4255,NO
0.3203,0.5668,NO
0.2648,0.1841,NO
0.171,0.2994,NO
0.21899999999999997,0.7622,NO
0.1398,0.2536,NO
0.3673,0.7412,NO
0.1451,0.26,NO
0.2637,0.5334,NO
0.1991,0.4437,NO
0.1784,0.5988,NO
0.3767,0.6721,NO
0.1917,0.6716,NO
0.3794,1.4297,YES
0.3359,0.8098,NO
0.2874,1.8932,YES
0.0798,0.8736,NO
0.0364,0.2857,NO
0.2475,1.4597,YES
0.2794,2.2035,YES
0.2232,1.8293,YES
0.2213,1.3359999999999999,YES
0.1233,0.5833,NO
0.0474,0.2854,NO
0.2799,0.9943,YES
0.2328,0.7591,NO
0.2608,1.3224,YES
0.1095,1.0019,NO
0.2365,0.3416,NO
0.2061,0.7556,NO
0.2048,0.2232,NO
0.0456,0.4683,NO
0.1795,2.3715,YES
0.0442,0.2804,NO
0.27,3.6458,YES
0.1224,0.3029,NO
0.1913,2.1778,YES
0.2397,1.063,NO
0.2111,0.7986,NO
0.2935,1.4217,NO
0.1155,0.9243,NO
0.243,1.982,YES
0.1959,1.7538,NO
0.198,2.182,YES
0.1636,0.3079,NO
0.1646,0.1889,NO
0.3881,1.9569,YES
0.1762,0.2422,NO
0.1649,0.1159,NO
0.4197,1.1917,YES
0.1681,0.1422,NO
0.153,0.2075,NO
0.4738,1.7704,YES
0.159,0.3337,NO
0.493,2.2006,YES
0.1456,0.5042,NO
0.2244,0.0936,NO
0.1542,0.1275,NO
0.1277,0.0512,NO
0.1775,0.2454,NO
0.2106,0.3671,NO
0.1654,0.1523,NO
0.3557,0.5491,NO
0.0902,0.1637,NO
0.2663,0.2083,NO
0.2218,0.5135,NO
0.1764,0.6489,NO
0.3901,0.7946,NO
0.21600000000000003,0.5760000000000001,NO
0.402,0.8853,YES
0.3584,1.0749,NO
0.3239,2.0979,YES
0.0467,0.3852,NO
0.0184,0.1335,NO
0.0544,0.5495,YES
0.1967,0.8799,YES
0.1251,1.3692,YES
0.0526,0.6113,YES
0.0389,0.243,NO
0.0098,0.1147,NO
0.1204,0.5364,YES
0.1152,0.299,NO
0.0434,0.4729,YES
0.0994,0.2548,NO
0.171,0.1853,NO
0.1733,0.5444,NO
0.1785,0.1573,NO
0.0632,0.2314,NO
0.1652,1.5535,YES
0.0614,0.0394,NO
0.1533,1.6445,YES
0.1347,0.2925,NO
0.1212,0.7773,YES
0.015,0.3569,NO
0.0714,0.1799,NO
0.0698,0.413,NO
0.035,0.3249,NO
0.0672,1.3361,YES
0.0378,0.5025,NO
0.0637,1.4314,YES
0.3024,3.0934,YES
0.0482,2.0817,YES
0.3634,0.6749,NO
0.1548,0.1207,NO
0.1459,0.1959,NO
0.1506,0.2797,NO
0.2394,2.2197,YES
0.3693,3.0447,YES
0.1404,0.4442,NO
0.0758,0.4002,NO
0.1517,0.6167,NO
0.067,0.3707,NO
0.2131,0.3258,NO
0.16,0.5498,NO
0.1446,0.1087,NO
0.0844,2.1863,YES
0.095,0.4355,NO
0.2419,1.5626,YES
0.026000000000000002,0.1518,NO
0.2985,2.3078,YES
0.0377,0.1441,NO
0.102,0.3306,NO
0.0927,0.2595,NO
0.1259,0.4001,NO
0.1193,0.4944,NO
0.2177,0.5256,NO
0.15,0.6624,NO
0.0996,0.5308,NO
0.0839,0.8299,NO
0.0672,0.3311,NO
0.3068,2.83,YES
0.1154,1.0507,YES
0.0802,1.2405,YES
0.3166,2.1630000000000003,YES
0.0868,0.4594,NO
0.0677,0.3167,NO
0.5456,2.267,YES
0.0938,0.4144,NO
0.3771,2.7727,YES
0.0765,0.6453,NO
0.3042,0.3389,NO
0.1867,0.8228,NO
0.2024,0.2904,NO
0.084,0.4895,NO
0.1127,1.6435,YES
0.0773,0.2615,NO
0.3002,1.8346,YES
0.0821,0.44799999999999995,NO
0.1969,0.9136,YES
0.1353,0.7056,NO
0.0942,0.6649,NO
0.3023,0.9926,NO
0.1177,0.7127,NO
0.2966,2.6245,YES
0.2621,1.3468,NO
0.3631,4.0776,YES
0.1178,1.0267,NO
0.0474,0.3989,NO
0.4277,4.6209,YES
0.2214,0.8055,YES
0.2007,1.0647,YES
0.2467,3.5151,YES
0.2192,0.6071,NO
0.1165,0.501,NO
0.3035,4.2144,YES
0.1886,0.6304,NO
0.2922,4.0542,YES
0.1088,0.5923,NO
0.2277,0.2955,NO
0.1763,0.6925,NO
0.1744,0.2459,NO
0.0948,0.6913,NO
0.152,1.3090000000000002,YES
0.0882,0.5854,NO
0.2267,1.7446,YES
0.1968,0.5349,NO
0.1574,0.7671,YES
0.2134,1.1198,NO
0.1846,0.7716,NO
0.3004,1.1911,NO
0.1322,0.8715,NO
0.3039,3.5157,YES
0.2341,1.7731,NO
0.2137,6.3020000000000005,YES
0.1342,0.5168,NO
0.1099,0.1622,NO
0.526,2.4876,YES
0.1623,0.9495,YES
0.1996,1.1223,YES
0.3297,1.7752,YES
0.22699999999999998,0.1931,NO
0.1622,0.066,NO
0.3372,1.9107,YES
0.1102,0.2057,NO
0.3901,2.358,YES
0.1022,0.3767,NO
0.1483,0.1746,NO
0.0862,0.5877,NO
0.0629,0.2363,NO
0.2034,0.2792,NO
0.1682,1.4309,YES
0.1975,0.1336,NO
0.3422,1.7222,YES
0.1773,0.2651,NO
0.2514,0.78,YES
0.1754,0.5043,NO
0.1301,0.2949,NO
0.3619,0.6877,NO
0.1715,0.4404,NO
0.3452,2.1879,YES
0.3259,0.9143,NO
0.258,3.6372,YES
0.0709,0.7667,NO
0.0732,0.3012,NO
0.3094,4.4005,YES
0.1091,0.7556,YES
0.0665,1.125,YES
0.2941,3.4541,YES
0.0664,0.3225,NO
0.0556,0.1911,NO
0.5229,3.5729,YES
0.1003,0.1509,NO
0.3604,4.0357,YES
0.08800000000000001,0.4524,NO
0.2859,0.4119,NO
0.1263,0.8097,NO
0.1497,0.265,NO
0.1047,0.5293,NO
0.1031,1.4472,YES
0.1016,0.3414,NO
0.3066,1.6442,YES
0.0639,0.3142,NO
0.2147,0.5915,YES
0.1277,0.568,NO
0.0813,0.5771,NO
0.3135,0.9201,NO
0.1095,0.5425,NO
0.302,3.3372,YES
0.2369,1.1347,NO
0.4263,5.7623,YES
0.1151,0.7382,NO
0.0905,0.1838,NO
0.1028,0.7814,YES
0.3566,1.4112,YES
0.2651,2.2297,YES
0.1542,0.7864,YES
0.094,0.3529,NO
0.0554,0.2821,NO
0.2037,0.6322,YES
0.1971,0.2588,NO
0.1126,0.6275,YES
0.1418,0.5045,NO
0.2488,0.41700000000000004,NO
0.2731,0.8543,NO
0.2523,0.2329,NO
0.1698,0.3438,NO
0.2266,2.5638,YES
0.1648,0.2308,NO
0.2745,2.1349,YES
0.1508,0.3506,NO
0.2653,1.2224,YES
0.1206,0.4912,NO
0.1613,0.29600000000000004,NO
0.1611,0.6159,NO
0.1018,0.4303,NO
0.152,1.4945,YES
0.1186,0.6419,NO
0.1207,1.6154,YES
0.1201,0.7634,NO
0.10300000000000001,0.2728,NO
0.254,1.0005,YES
0.3285,1.9835,YES
0.3624,1.3125,YES
0.2593,0.9829,YES
0.0981,0.5538,NO
0.0792,0.3372,NO
0.2917,0.9,YES
0.1836,0.4137,NO
0.3039,0.9118,YES
0.1342,0.6108,NO
0.1448,0.3189,NO
0.1036,0.5751,NO
0.0702,0.0804,NO
0.1825,0.3841,NO
0.2937,2.1830000000000003,YES
0.1772,0.2432,NO
0.5728,3.0195,YES
0.0892,0.3772,NO
0.4594,2.0793,YES
0.1677,0.5593,NO
0.1461,0.6937,NO
0.2985,0.8672,NO
0.1348,0.4596,NO
0.2479,0.9976,YES
0.2298,1.014,NO
0.2345,1.271,YES
0.08900000000000001,0.4118,NO
0.0394,0.0803,NO
0.1381,0.4516,NO
0.2108,0.4944,NO
0.0676,0.3088,NO
0.0957,0.5559,NO
0.0963,0.2677,NO
0.0435,0.1294,NO
0.2592,0.5889,NO
0.1291,0.0497,NO
0.0785,0.3998,NO
0.1052,0.0546,NO
0.4225,0.7981,YES
0.3368,1.4869999999999999,YES
0.3938,0.6267,YES
0.0766,0.0695,NO
0.0711,0.4188,NO
0.0797,0.1568,NO
0.0531,0.2824,NO
0.1551,0.2793,NO
0.077,0.3572,NO
0.0463,0.1983,NO
0.0745,0.0554,NO
0.1014,0.0711,NO
0.0541,0.1916,NO
0.1685,0.6335,NO
0.0541,0.3193,NO
0.2105,1.0954,NO
0.1239,1.5914,YES
0.289,0.6199,YES
0.2752,0.2253,NO
0.1653,0.182,NO
0.0814,0.0675,NO
0.0623,0.1345,NO
0.32899999999999996,0.7753,YES
0.1249,1.5642,YES
0.0968,0.2244,NO
0.1519,0.1264,NO
0.0533,0.2297,NO
0.1784,0.0683,NO
0.1661,0.2161,NO
0.1504,0.4228,NO
0.1562,0.1077,NO
0.3075,0.7054,YES
0.0597,0.2617,NO
0.1815,0.6615,YES
0.0336,0.2065,NO
0.3735,1.4472,YES
0.0877,0.2166,NO
0.1163,0.0909,NO
0.0418,0.0738,NO
0.1354,0.1303,NO
0.0948,0.0937,NO
0.1407,0.2283,NO
0.0821,0.253,NO
0.0894,0.1915,NO
0.0416,0.6295,NO
0.0131,0.1981,NO
0.1203,1.0992,YES
0.2886,1.5862,YES
0.2879,1.7779,YES
0.1294,0.9784,YES
0.0498,0.4392,NO
0.0139,0.198,NO
0.1999,0.8515,YES
0.1109,0.3409,NO
0.1389,0.8709,YES
0.0996,0.395,NO
0.1977,0.439,NO
0.1726,0.8412,NO
0.1805,0.1305,NO
0.0204,0.3811,NO
0.2123,2.1925,YES
0.0198,0.0991,NO
0.3536,2.4762,YES
0.1039,0.2736,NO
0.2827,1.5769,YES
0.0426,0.5388,NO
0.0387,0.3385,NO
0.1228,0.49,NO
0.0373,0.3469,NO
0.1359,1.1146,YES
0.0808,0.7311,NO
0.1119,1.4447,YES
0.3458,2.5603,YES
0.0264,1.5141,YES
0.3473,0.5765,NO
0.1555,0.3418,NO
0.0906,0.4404,NO
