DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_75,Associated
0.0737,0.3482,NO
0.0652,0.2049,NO
0.1144,0.6307,NO
0.2164,0.7869,NO
0.0671,0.4204,NO
0.0906,0.4939,NO
0.0589,0.9662,NO
0.0679,0.1631,NO
0.1689,0.7741,NO
0.2469,2.8885,YES
0.0616,1.1265,NO
0.33799999999999997,3.1551,YES
0.2427,0.7188,NO
0.2231,0.7105,NO
0.2223,0.1129,NO
0.1142,0.6795,NO
0.0706,0.7371,NO
0.1109,0.3081,NO
0.0747,0.433,NO
0.2179,0.2327,NO
0.1147,0.6996,NO
0.0779,1.8476,YES
0.0804,2.775,YES
0.1668,2.1726,YES
0.24,2.9042,YES
0.1573,0.7103,NO
0.0716,2.0727,YES
0.1205,0.6476,NO
0.1072,2.5053,YES
0.2444,2.3698,YES
0.3362,0.8539,NO
0.1579,0.6673,NO
0.1148,0.556,NO
0.1112,1.4414,NO
0.3947,2.2512,YES
0.0957,1.4568,YES
0.1364,0.767,NO
0.1056,0.2855,NO
0.0981,0.7333,NO
0.1058,0.4405,NO
0.1797,0.9844,NO
0.1526,0.8657,NO
0.1551,0.3358,NO
0.2811,1.4833,YES
0.0766,0.8489,NO
0.1126,1.5878,YES
0.0341,0.6859,NO
0.3399,2.3282,YES
0.0412,0.9233,NO
0.1212,0.4766,NO
0.0769,0.4773,NO
0.1235,0.7892,NO
0.0802,0.4126,NO
0.1903,1.3689,NO
0.1119,0.4234,NO
0.1008,0.8106,NO
0.0886,0.8061,NO
0.1534,0.4486,NO
0.1331,1.3136,NO
0.2865,1.2586,NO
0.1512,0.8489,NO
0.1666,1.3831,NO
0.1465,1.2061,NO
0.0509,0.4713,NO
0.2187,1.7086,NO
0.4574,3.3983,YES
0.1603,1.473,NO
0.2015,3.7051,YES
0.205,1.4547,NO
0.2168,1.4634,NO
0.2136,0.5587,NO
0.1919,1.014,NO
0.1533,1.2724,NO
0.1268,0.6318,NO
0.1947,0.7848,NO
0.1755,0.4531,NO
0.2202,1.3485,NO
0.4465,2.5245,YES
0.4252,3.6974,YES
0.3653,2.8291,YES
0.1771,3.0088,YES
0.1659,1.6022,NO
0.1927,2.1852,YES
