DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_92,Associated
0.0737,0.2625,NO
0.0652,0.3085,NO
0.1144,0.5312,NO
0.2164,0.3842,NO
0.0671,0.5003,NO
0.0906,0.4109,NO
0.0589,0.4763,NO
0.0679,0.2746,NO
0.1689,0.5579999999999999,NO
0.2469,0.9788,YES
0.0616,0.6344,NO
0.33799999999999997,0.995,YES
0.2427,0.2851,NO
0.2231,0.3921,NO
0.2223,0.2516,NO
0.1142,0.5175,NO
0.0706,0.2707,NO
0.1109,0.1481,NO
0.0747,0.6176,NO
0.2179,0.4157,NO
0.1147,0.6789,NO
0.0779,1.0257,YES
0.0804,0.9936,YES
0.1668,1.2507,YES
0.24,0.3605,YES
0.1573,0.3453,NO
0.0716,0.9538,YES
0.1205,0.5538,NO
0.1072,0.297,YES
0.2444,1.2033,YES
0.3362,0.2365,NO
0.1579,0.0533,NO
0.1148,0.0586,NO
0.1112,0.0557,NO
0.3947,0.6999,YES
0.0957,0.4216,YES
0.1364,0.1655,NO
0.1056,0.2232,NO
0.0981,0.0917,NO
0.1058,0.3265,NO
0.1797,0.2662,NO
0.1526,0.3459,NO
0.1551,0.375,NO
0.2811,1.3722,YES
0.0766,0.17,NO
0.1126,0.3193,YES
0.0341,0.0984,NO
0.3399,1.3914,YES
0.0412,0.0781,NO
0.1212,0.2974,NO
0.0769,0.4053,NO
0.1235,0.3916,NO
0.0802,0.1535,NO
0.1903,0.0776,NO
0.1119,0.3303,NO
0.1008,0.1305,NO
0.0886,0.3418,NO
0.1534,0.2467,NO
0.1331,0.6758,NO
0.2865,0.4758,NO
0.1512,0.5085,NO
0.1666,0.5345,NO
0.1465,0.4185,NO
0.0509,0.2137,NO
0.2187,0.768,NO
0.4574,1.7446,YES
0.1603,0.8398,NO
0.2015,2.042,YES
0.205,0.3835,NO
0.2168,0.3947,NO
0.2136,0.2574,NO
0.1919,0.2873,NO
0.1533,0.365,NO
0.1268,0.1013,NO
0.1947,0.6469,NO
0.1755,0.1795,NO
0.2202,0.6242,NO
0.4465,1.9016,YES
0.4252,1.6523,YES
0.3653,2.2901,YES
0.1771,0.5491,YES
0.1659,0.4512,NO
0.1927,1.724,YES
0.1251,0.6624,NO
0.1303,0.2968,YES
0.1814,0.5249,YES
0.3356,0.2445,NO
0.1662,0.3252,NO
0.1507,0.3392,NO
0.1441,0.3313,NO
0.3435,0.5244,YES
0.1243,0.4044,YES
0.1731,0.4495,NO
0.0952,0.1497,NO
0.1364,0.4075,NO
0.0887,0.2293,NO
0.2289,0.3453,NO
0.2088,0.3164,NO
0.2075,0.4638,NO
0.1923,0.6749,YES
0.0927,0.2589,NO
0.0821,0.2476,YES
0.0311,0.2785,NO
0.3081,0.7203,YES
0.0406,0.3458,NO
0.1251,0.2319,NO
0.091,0.2768,NO
0.11800000000000001,0.3225,NO
0.1053,0.1313,NO
0.2201,0.4308,NO
0.1351,0.2521,NO
0.1328,0.4098,NO
0.0724,0.2955,NO
0.0244,0.0615,NO
0.1404,0.7383,YES
0.3348,1.8744,YES
0.2937,1.9119,YES
0.14300000000000002,1.0383,YES
0.0826,0.2419,NO
0.013000000000000001,0.2476,NO
0.2103,1.2765,YES
0.1395,0.1806,NO
0.1325,1.0939,YES
0.1443,0.3744,NO
0.2165,0.3469,NO
0.1934,0.3919,NO
0.1934,0.3102,NO
0.0572,0.217,NO
0.2318,0.836,YES
0.0556,0.2865,NO
0.3609,2.0043,YES
0.1417,0.2591,NO
0.255,2.3857,YES
0.0522,0.2955,NO
0.0677,0.4067,NO
0.1439,0.5549,NO
0.0494,0.0911,NO
0.1715,0.5207,YES
0.0964,0.3776,NO
0.1343,1.1006,YES
0.1544,0.3348,NO
0.0732,0.161,NO
0.1975,0.9627,NO
0.2582,1.0494,NO
0.1977,0.8082,NO
0.1701,0.7384,NO
0.1684,0.258,NO
0.1225,0.2124,NO
0.1458,0.8362,NO
0.4028,1.6034,YES
0.1577,0.7964,NO
0.2904,2.7066,YES
