DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_17,Associated
0.0737,0.3689,NO
0.0652,0.7617,NO
0.1144,0.7059,NO
0.2164,1.1943,NO
0.0671,1.0859,NO
0.0906,0.8072,NO
0.0589,0.8175,NO
0.0679,0.2524,NO
0.1689,0.6644,NO
0.2469,3.2464,YES
0.0616,0.7315,NO
0.33799999999999997,2.8562,YES
0.2427,0.5128,NO
0.2231,1.0534,NO
0.2223,0.4575,NO
0.1142,0.0523,NO
0.0706,2.1655,NO
0.1109,0.5748,NO
0.0747,1.1267,NO
0.2179,0.5002,NO
0.1147,1.0149,NO
0.0779,3.1056,YES
0.0804,2.7668,YES
0.1668,3.0016,YES
0.24,2.6434,YES
0.1573,0.6272,NO
0.0716,2.5684,YES
0.1205,1.068,NO
0.1072,2.5089,YES
0.2444,2.5139,YES
0.3362,1.1932,NO
0.1579,0.4418,NO
0.1148,0.4306,NO
0.1112,0.9081,NO
0.3947,2.742,YES
0.0957,1.5227,YES
0.1364,0.8224,NO
0.1056,0.0916,NO
0.0981,0.9076,NO
0.1058,0.1466,NO
0.1797,0.6179,NO
0.1526,0.7092,NO
0.1551,0.6235,NO
0.2811,1.6207,YES
0.0766,0.5752,NO
0.1126,2.483,YES
0.0341,0.7041,NO
0.3399,2.4778,YES
0.0412,0.5144,NO
0.1212,0.233,NO
0.0769,0.1356,NO
0.1235,0.4635,NO
0.0802,0.3316,NO
0.1903,1.1077,NO
0.1119,0.3335,NO
0.1008,1.1633,NO
0.0886,0.4803,NO
0.1534,0.7736,NO
0.1331,1.1867,NO
0.2865,1.2203,NO
0.1512,1.1603,NO
0.1666,1.3745,NO
0.1465,0.8005,NO
0.0509,0.175,NO
0.2187,1.1474,NO
0.4574,3.2907,YES
0.1603,1.3047,NO
0.2015,2.9156,YES
0.205,0.3565,NO
0.2168,0.9902,NO
0.2136,0.3271,NO
0.1919,0.0909,NO
0.1533,2.1961,NO
0.1268,0.4792,NO
0.1947,1.4391,NO
0.1755,0.4267,NO
0.2202,1.1079999999999999,NO
0.4465,3.2458,YES
0.4252,2.9944,YES
0.3653,3.2178,YES
0.1771,2.7053,YES
0.1659,1.3096,NO
0.1927,2.9993,YES
0.1251,1.5368,NO
0.1303,2.8606,YES
0.1814,3.1481,YES
0.3356,2.722,NO
0.1662,1.349,NO
0.1507,1.1208,NO
0.1441,1.9625,NO
0.3435,2.9022,YES
0.1243,1.8014,YES
0.1731,1.7296,NO
0.0952,1.1201,NO
0.1364,2.0269,NO
0.0887,1.3565,NO
0.2289,0.1593,NO
0.2088,0.4871,NO
0.2075,0.4651,NO
0.1923,2.2558,YES
0.0927,1.6038,NO
0.0821,2.7879,YES
0.0311,1.5130000000000001,NO
0.3081,3.1773,YES
0.0406,1.2743,NO
0.1251,1.7215,NO
0.091,1.0981,NO
0.11800000000000001,1.6619,NO
0.1053,1.2614,NO
0.2201,2.114,NO
0.1351,1.2688,NO
0.1328,1.7808,NO
0.0724,0.721,NO
0.0244,0.9644,NO
0.1404,2.5655,YES
0.3348,3.7258,YES
0.2937,4.3975,YES
0.14300000000000002,2.146,YES
0.0826,0.7435,NO
0.013000000000000001,0.3391,NO
0.2103,2.1803,YES
0.1395,0.6385,NO
0.1325,2.5769,YES
0.1443,0.8949,NO
0.2165,0.9172,NO
0.1934,1.3395,NO
0.1934,1.3842,NO
0.0572,0.267,NO
0.2318,4.8942,YES
0.0556,0.4391,NO
0.3609,4.8253,YES
0.1417,0.9453,NO
0.255,3.9865,YES
0.0522,0.9429,NO
0.0677,0.8979,NO
0.1439,1.618,NO
0.0494,0.6147,NO
0.1715,2.8066,YES
0.0964,1.4443,NO
0.1343,2.7331,YES
