DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_36,Associated
0.0737,0.4756,NO
0.0652,0.6241,NO
0.1144,0.6609,NO
0.2164,0.4317,NO
0.0671,0.4592,NO
0.0906,0.3943,NO
0.0589,0.6701,NO
0.0679,0.5479,NO
0.1689,0.5585,NO
0.2469,2.2102,YES
0.0616,0.3249,NO
0.33799999999999997,1.9231,YES
0.2427,0.6248,NO
0.2231,0.6596,NO
0.2223,0.4754,NO
0.1142,0.7365,NO
0.0706,1.1179,NO
0.1109,0.7108,NO
0.0747,0.7375,NO
0.2179,0.6922,NO
0.1147,0.6702,NO
0.0779,2.1526,YES
0.0804,2.2098,YES
0.1668,2.408,YES
0.24,1.8428,YES
0.1573,0.5305,NO
0.0716,2.5277,YES
0.1205,0.7256,NO
0.1072,1.0299,YES
0.2444,1.4218,YES
0.3362,0.8492,NO
0.1579,0.7516,NO
0.1148,0.8217,NO
0.1112,0.9590000000000001,NO
0.3947,1.9507,YES
0.0957,1.7716,YES
0.1364,1.0146,NO
0.1056,0.4689,NO
0.0981,0.8788,NO
0.1058,0.389,NO
0.1797,0.904,NO
0.1526,0.8908,NO
0.1551,1.1798,NO
0.2811,1.8438,YES
0.0766,0.9951,NO
0.1126,1.8918,YES
0.0341,0.9276,NO
0.3399,1.844,YES
0.0412,0.9455,NO
0.1212,0.5966,NO
0.0769,0.5859,NO
0.1235,0.716,NO
0.0802,0.4682,NO
0.1903,1.4,NO
0.1119,0.7503,NO
0.1008,1.1979,NO
0.0886,0.3446,NO
0.1534,0.6905,NO
0.1331,1.3773,NO
0.2865,0.5211,NO
0.1512,0.6227,NO
0.1666,0.9896,NO
0.1465,0.8098,NO
0.0509,0.5393,NO
0.2187,0.9334,NO
0.4574,2.9768,YES
0.1603,0.39,NO
0.2015,2.7942,YES
0.205,0.7441,NO
0.2168,0.7451,NO
0.2136,0.3409,NO
0.1919,0.7899,NO
0.1533,1.7711,NO
0.1268,0.7709,NO
0.1947,1.2908,NO
0.1755,0.5189,NO
0.2202,0.7959,NO
0.4465,3.5103,YES
0.4252,3.1283,YES
0.3653,3.6746,YES
0.1771,2.7599,YES
0.1659,0.4692,NO
0.1927,3.4731,YES
0.1251,0.9041,NO
0.1303,1.2129,YES
0.1814,1.5188,YES
0.3356,0.3506,NO
0.1662,0.0,NO
0.1507,0.1145,NO
0.1441,0.0,NO
0.3435,2.2996,YES
0.1243,2.0843,YES
0.1731,0.4701,NO
0.0952,0.2301,NO
0.1364,0.01,NO
0.0887,0.0529,NO
0.2289,1.3916,NO
0.2088,1.4145,NO
0.2075,1.5146,NO
0.1923,2.1301,YES
0.0927,0.0996,NO
0.0821,2.1292,YES
0.0311,0.1126,NO
0.3081,2.2288,YES
0.0406,0.1885,NO
0.1251,0.3062,NO
0.091,0.3539,NO
0.11800000000000001,0.386,NO
0.1053,0.1408,NO
0.2201,0.395,NO
0.1351,0.3189,NO
0.1328,0.5057,NO
0.0724,0.6002,NO
0.0244,0.3195,NO
0.1404,1.8913,YES
0.3348,4.2399,YES
0.2937,4.2424,YES
0.14300000000000002,2.3791,YES
