DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_80,Associated
0.0737,0.6208,NO
0.0652,0.0733,NO
0.1144,0.3691,NO
0.2164,0.4996,NO
0.0671,0.2895,NO
0.0906,0.6374,NO
0.0589,0.2792,NO
0.0679,0.40399999999999997,NO
0.1689,0.4277,NO
0.2469,1.0996,YES
0.0616,0.4009,NO
0.33799999999999997,1.5055,YES
0.2427,0.1787,NO
0.2231,0.4199,NO
0.2223,0.1304,NO
0.1142,0.2887,NO
0.0706,0.2401,NO
0.1109,0.2946,NO
0.0747,0.3691,NO
0.2179,0.2111,NO
0.1147,0.5296,NO
0.0779,2.4368,YES
0.0804,2.5202,YES
0.1668,1.6362,YES
0.24,1.4496,YES
0.1573,0.3094,NO
0.0716,0.9203,YES
0.1205,0.4523,NO
0.1072,0.4984,YES
0.2444,0.1237,YES
0.3362,0.3382,NO
0.1579,0.35600000000000004,NO
0.1148,0.1015,NO
0.1112,0.4117,NO
0.3947,0.5279,YES
0.0957,0.3988,YES
0.1364,0.2197,NO
0.1056,0.1335,NO
0.0981,0.4847,NO
0.1058,0.1213,NO
0.1797,0.2794,NO
0.1526,0.5508,NO
0.1551,0.2442,NO
0.2811,0.4637,YES
0.0766,0.1928,NO
0.1126,0.6704,YES
0.0341,0.2337,NO
0.3399,0.6557,YES
0.0412,0.3982,NO
0.1212,0.2276,NO
0.0769,0.3211,NO
0.1235,0.2266,NO
0.0802,0.2194,NO
0.1903,0.4289,NO
0.1119,0.1584,NO
0.1008,0.5199,NO
0.0886,0.35,NO
0.1534,0.1549,NO
0.1331,0.5117,NO
0.2865,0.6493,NO
0.1512,0.3523,NO
0.1666,0.9097,NO
0.1465,0.4509,NO
0.0509,0.1561,NO
0.2187,0.5333,NO
0.4574,1.0445,YES
0.1603,0.636,NO
0.2015,1.4501,YES
0.205,0.1852,NO
0.2168,0.3869,NO
0.2136,0.099,NO
0.1919,0.4321,NO
0.1533,0.5552,NO
0.1268,0.3381,NO
0.1947,0.6241,NO
0.1755,0.2729,NO
0.2202,0.988,NO
0.4465,2.6353,YES
0.4252,2.3291,YES
0.3653,1.7469,YES
0.1771,1.4024,YES
0.1659,0.3926,NO
0.1927,1.1288,YES
0.1251,0.7388,NO
0.1303,1.3708,YES
0.1814,0.1068,YES
0.3356,0.2683,NO
0.1662,0.466,NO
0.1507,0.1442,NO
0.1441,0.514,NO
0.3435,0.5404,YES
0.1243,1.224,YES
0.1731,0.2777,NO
0.0952,0.2367,NO
0.1364,0.212,NO
0.0887,0.3124,NO
0.2289,0.3412,NO
0.2088,0.5332,NO
0.2075,0.2626,NO
0.1923,0.5078,YES
0.0927,0.1106,NO
0.0821,1.4021,YES
0.0311,0.3515,NO
0.3081,0.7782,YES
0.0406,0.214,NO
0.1251,0.4346,NO
0.091,0.6261,NO
0.11800000000000001,0.3399,NO
0.1053,0.2924,NO
0.2201,0.4699,NO
0.1351,0.2694,NO
0.1328,0.3645,NO
0.0724,0.6126,NO
0.0244,0.1587,NO
0.1404,0.8385,YES
0.3348,3.4776,YES
0.2937,1.9714,YES
0.14300000000000002,1.7903,YES
0.0826,0.5734,NO
0.013000000000000001,0.2747,NO
0.2103,1.0009,YES
0.1395,0.5558,NO
0.1325,0.6874,YES
0.1443,0.5163,NO
0.2165,0.3084,NO
0.1934,0.5058,NO
0.1934,0.1653,NO
0.0572,0.4167,NO
0.2318,1.5165,YES
0.0556,0.3205,NO
0.3609,3.8384,YES
0.1417,0.2726,NO
0.255,3.0460000000000003,YES
0.0522,0.7268,NO
0.0677,0.8749,NO
0.1439,0.4762,NO
0.0494,0.4704,NO
0.1715,1.3753,YES
0.0964,0.5647,NO
0.1343,0.8417,YES
0.1544,0.6654,NO
0.0732,0.0869,NO
0.1975,0.2296,NO
0.2582,0.419,NO
0.1977,0.3119,NO
0.1701,0.5109,NO
0.1684,0.3172,NO
0.1225,0.473,NO
0.1458,0.4207,NO
0.4028,0.8002,YES
0.1577,0.285,NO
0.2904,1.3497,YES
0.1987,0.3823,NO
0.1756,0.7344,NO
0.1689,0.301,NO
0.054000000000000006,0.2466,NO
0.1469,0.2646,NO
0.0547,0.4203,NO
0.1082,0.4421,NO
0.2019,0.2983,NO
0.1293,0.5891,NO
0.3897,1.9979,YES
0.3612,1.7642,YES
0.2791,1.1822,YES
0.2894,0.8906,YES
0.2226,0.2458,NO
0.1753,0.932,YES
0.0979,0.4588,NO
0.0985,0.2792,NO
0.0774,0.0639,NO
0.1069,0.3783,YES
0.3647,1.8319999999999999,YES
0.2531,0.7547,YES
0.1331,0.5892,YES
0.0885,0.2607,NO
0.0604,0.1497,NO
0.2068,0.4867,YES
0.2598,0.3544,NO
0.106,0.3781,YES
0.1459,0.3445,NO
0.2252,0.2915,NO
0.2571,0.4702,NO
0.2375,0.2394,NO
0.1453,0.1003,NO
0.2245,0.8282,YES
0.141,0.0673,NO
0.2623,1.4577,YES
0.142,0.1808,NO
0.2555,1.8113,YES
0.2049,0.4877,NO
0.2206,0.5987,NO
0.2228,0.3754,NO
0.1032,0.4188,NO
0.1461,0.5379,YES
0.1116,0.2401,NO
0.1326,0.3834,YES
0.1415,0.6256,NO
0.0745,0.1591,NO
0.2381,0.4387,NO
0.19,0.7723,NO
0.1547,0.2666,NO
0.1997,0.4956,NO
0.1653,0.1647,NO
0.1536,0.4541,NO
0.1999,0.3631,NO
0.1989,1.2597,YES
0.2045,0.4638,NO
0.2447,0.9719,YES
0.2519,0.2429,NO
0.2036,0.3651,NO
0.2033,0.1354,NO
0.0533,0.2772,NO
0.105,0.3395,NO
0.055999999999999994,0.4319,NO
0.1113,0.4157,NO
0.2256,0.2833,NO
0.0989,0.9907,NO
0.1879,2.5084,YES
0.1445,3.1877,YES
0.1901,1.6758,YES
0.3108,1.4653,YES
0.2405,0.4402,NO
0.1657,1.4973,YES
0.1331,0.5611,NO
0.0949,0.4809,NO
0.1339,0.1328,NO
0.22399999999999998,0.6224,NO
0.1967,0.5597,NO
0.1436,0.2548,NO
0.2079,0.7490000000000001,NO
0.1339,0.1762,NO
0.0967,0.2189,NO
0.2198,0.4025,NO
0.3428,1.0057,YES
0.2344,0.7061,NO
0.1736,0.9643,YES
0.1331,0.2716,NO
0.0735,0.3792,NO
0.0647,0.1454,NO
0.204,0.217,NO
0.1327,0.1766,NO
0.1655,0.3366,NO
0.31,0.2692,NO
0.1309,0.2073,NO
0.2819,0.546,NO
0.4042,2.0443,YES
0.3296,2.5844,YES
0.4941,1.1268,YES
0.1783,0.8893,YES
0.193,0.6813,NO
0.2673,1.3987,YES
0.1726,0.7286,NO
0.1439,0.5853,NO
0.0769,0.1706,NO
0.1953,0.6927,NO
0.2342,0.9941,NO
0.2047,0.4254,NO
0.1823,1.1903,NO
0.1684,0.5129,NO
0.1204,0.3323,NO
0.1751,0.6506,NO
0.3579,1.0403,YES
0.1828,0.8648,NO
0.2083,1.462,YES
0.2252,0.4565,NO
0.2041,0.7983,NO
0.2007,0.38799999999999996,NO
0.0498,0.4436,NO
0.1415,0.6043,NO
0.0515,0.4832,NO
0.1207,0.9035,NO
0.1912,0.336,NO
0.14,1.0565,NO
0.4038,2.51,YES
0.3494,2.2352,YES
0.2799,1.7115,YES
0.2675,1.4380000000000002,YES
0.2206,0.6396,NO
0.2003,1.0746,YES
0.1168,0.8545,NO
0.0727,0.5181,NO
0.0714,0.1323,NO
0.10800000000000001,0.4218,NO
0.2886,0.7207,NO
0.1427,0.4525,NO
0.0855,0.8741,NO
0.0605,0.4839,NO
0.0532,0.2753,NO
0.1421,0.5303,NO
0.4397,0.8046,YES
0.0607,0.4754,NO
0.2347,1.3456,YES
0.2118,0.4422,NO
0.2048,0.7453,NO
0.2045,0.3403,NO
0.0849,0.3922,NO
0.1035,0.5571,NO
0.0824,0.452,NO
0.0975,0.9438,NO
0.1702,0.2889,NO
0.1518,0.8915,NO
0.3372,2.0545,YES
0.3303,1.6938,YES
0.314,1.2279,YES
0.1257,0.9234,YES
0.1375,0.4844,NO
0.1128,1.0211,YES
0.099,0.6237,NO
0.1069,0.9416,NO
0.0451,0.23800000000000002,NO
0.5095,2.7916,YES
0.1431,0.7851,YES
0.1227,0.4452,YES
0.2847,4.2478,YES
0.2237,0.6814,NO
0.1065,0.4968,NO
0.3266,1.6226,YES
0.0974,0.4177,NO
0.3289,3.2460000000000004,YES
0.1059,0.3637,NO
0.2131,0.574,NO
0.1496,0.7349,NO
0.1474,0.2039,NO
0.0902,0.5115,NO
0.0993,0.6732,YES
0.0875,0.6331,NO
0.2369,1.1235,YES
0.2129,0.635,NO
0.1321,0.8337,YES
0.1271,0.5588,NO
0.08,0.6396,NO
0.3025,0.6847,NO
0.12,0.4243,NO
0.3399,3.343,YES
0.2516,0.3603,NO
0.2081,3.8018,YES
0.1799,0.5051,NO
0.1547,0.1534,NO
0.3595,0.6271,YES
0.2156,0.6893,NO
0.1535,0.5192,NO
0.4159,2.2994,YES
0.1827,0.3608,NO
0.1097,0.1112,NO
0.5448,0.9847,YES
0.191,0.2931,NO
0.4381,1.3355,YES
0.1528,0.2687,NO
0.3264,0.3697,NO
0.3203,0.5212,NO
0.2648,0.1111,NO
0.171,0.3191,NO
0.21899999999999997,0.5194,NO
0.1398,0.2929,NO
0.3673,0.8311,NO
0.1451,0.2048,NO
0.2637,0.4248,NO
0.1991,0.4472,NO
0.1784,0.6444,NO
0.3767,0.4198,NO
0.1917,0.2787,NO
0.3794,1.5395,YES
