DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_15,Associated
0.0737,0.6809999999999999,NO
0.0652,0.3345,NO
0.1144,0.9593,NO
0.2164,0.8555,NO
0.0671,1.0583,NO
0.0906,2.0627,NO
0.0589,0.8220000000000001,NO
0.0679,0.3615,NO
0.1689,0.8938,NO
0.2469,2.9518,YES
0.0616,1.2609,NO
0.33799999999999997,3.1653,YES
0.2427,1.1119,NO
0.2231,1.4759,NO
0.2223,0.7789,NO
0.1142,0.7861,NO
0.0706,1.1076,NO
0.1109,0.7479,NO
0.0747,0.8816,NO
0.2179,0.3082,NO
0.1147,1.3686,NO
0.0779,2.2898,YES
0.0804,3.0152,YES
0.1668,3.029,YES
0.24,1.5082,YES
0.1573,0.9943,NO
0.0716,1.7139,YES
0.1205,1.4273,NO
0.1072,1.8605,YES
0.2444,1.5853,YES
0.3362,1.1874,NO
0.1579,0.6213,NO
0.1148,0.7168,NO
0.1112,1.3292,NO
0.3947,1.8249,YES
0.0957,2.352,YES
0.1364,1.1961,NO
0.1056,0.9127,NO
0.0981,0.8698,NO
0.1058,0.6524,NO
0.1797,0.5216,NO
0.1526,1.0229,NO
0.1551,0.3881,NO
0.2811,2.0875,YES
0.0766,0.8258,NO
0.1126,2.4165,YES
0.0341,0.6739,NO
0.3399,1.5189,YES
0.0412,0.5966,NO
0.1212,0.8978,NO
0.0769,0.7323,NO
0.1235,0.8505,NO
0.0802,0.1456,NO
0.1903,1.4627,NO
0.1119,1.0699,NO
0.1008,1.4071,NO
0.0886,0.787,NO
0.1534,0.2828,NO
0.1331,1.0218,NO
0.2865,1.1440000000000001,NO
0.1512,0.9902,NO
0.1666,2.3068,NO
0.1465,0.8908,NO
0.0509,0.696,NO
0.2187,0.9263,NO
0.4574,3.7061,YES
0.1603,1.6267,NO
0.2015,4.1999,YES
0.205,0.9375,NO
0.2168,1.6498,NO
0.2136,0.3219,NO
0.1919,1.1566,NO
0.1533,1.1553,NO
0.1268,1.0624,NO
0.1947,1.2652,NO
0.1755,0.4717,NO
0.2202,1.0511,NO
0.4465,3.2718,YES
0.4252,3.8792,YES
0.3653,4.118,YES
0.1771,2.0543,YES
0.1659,0.8547,NO
0.1927,2.7336,YES
0.1251,1.3653,NO
0.1303,1.62,YES
0.1814,1.4934,YES
0.3356,0.9278,NO
0.1662,0.3752,NO
0.1507,0.4861,NO
0.1441,0.8061,NO
0.3435,1.6766,YES
0.1243,2.3666,YES
0.1731,0.8483,NO
0.0952,0.6201,NO
0.1364,0.5876,NO
0.0887,0.4353,NO
0.2289,0.7397,NO
0.2088,0.9531,NO
0.2075,0.4802,NO
0.1923,1.9946,YES
0.0927,0.3526,NO
0.0821,2.3054,YES
0.0311,0.7273,NO
0.3081,1.4986,YES
0.0406,0.5884,NO
0.1251,0.6636,NO
0.091,0.6039,NO
0.11800000000000001,0.5397,NO
0.1053,0.21600000000000003,NO
0.2201,1.1261,NO
0.1351,1.0466,NO
0.1328,0.9017,NO
0.0724,0.8194,NO
0.0244,0.4894,NO
0.1404,1.5326,YES
0.3348,3.3536,YES
0.2937,4.0355,YES
0.14300000000000002,2.3174,YES
0.0826,1.2444,NO
0.013000000000000001,0.3464,NO
0.2103,2.1643,YES
0.1395,1.1717,NO
0.1325,2.0239,YES
0.1443,0.6401,NO
0.2165,1.3622,NO
0.1934,1.3779,NO
0.1934,0.9822,NO
0.0572,0.6467,NO
0.2318,3.1347,YES
0.0556,0.5672,NO
0.3609,4.0329,YES
0.1417,0.4231,NO
0.255,3.1385,YES
0.0522,1.0303,NO
0.0677,0.6664,NO
0.1439,0.9625,NO
0.0494,0.2991,NO
0.1715,2.362,YES
0.0964,1.5855,NO
0.1343,2.3425,YES
0.1544,1.3319999999999999,NO
0.0732,0.5449,NO
0.1975,1.4676,NO
0.2582,1.4599,NO
0.1977,1.4909,NO
0.1701,2.5641,NO
0.1684,1.1001,NO
0.1225,1.0559,NO
0.1458,1.4768,NO
0.4028,3.2496,YES
0.1577,1.5516,NO
0.2904,3.3439,YES
0.1987,0.5762,NO
0.1756,1.4103,NO
0.1689,0.1052,NO
0.054000000000000006,1.2734,NO
0.1469,1.4565,NO
0.0547,1.3699,NO
0.1082,1.4969999999999999,NO
0.2019,0.8654,NO
0.1293,1.5229,NO
0.3897,2.7761,YES
0.3612,3.3541,YES
0.2791,3.4002,YES
0.2894,1.6541,YES
0.2226,1.2779,NO
0.1753,2.2169,YES
0.0979,1.9104,NO
0.0985,1.047,NO
0.0774,0.4574,NO
0.1069,1.2111,YES
0.3647,2.7677,YES
0.2531,3.1563,YES
0.1331,2.2582,YES
0.0885,0.8068,NO
0.0604,0.4075,NO
0.2068,1.5130000000000001,YES
0.2598,1.8749,NO
0.106,1.6072,YES
0.1459,1.5042,NO
0.2252,1.0604,NO
0.2571,1.4176,NO
0.2375,0.8179,NO
0.1453,0.7348,NO
0.2245,2.8848,YES
0.141,0.6196,NO
0.2623,2.7883,YES
0.142,0.6549,NO
0.2555,2.7044,YES
0.2049,1.6764,NO
0.2206,1.2389,NO
0.2228,1.4252,NO
0.1032,0.5274,NO
0.1461,1.8756,YES
0.1116,1.6182,NO
0.1326,2.1064,YES
0.1415,1.1626,NO
0.0745,0.5875,NO
0.2381,1.1771,NO
0.19,1.4969999999999999,NO
0.1547,1.1156,NO
0.1997,2.3299,NO
0.1653,1.0262,NO
0.1536,0.9946,NO
0.1999,1.2037,NO
0.1989,2.5907,YES
0.2045,1.6814,NO
0.2447,2.613,YES
0.2519,0.5511,NO
0.2036,1.0633,NO
0.2033,0.1536,NO
0.0533,1.1709,NO
0.105,1.2655,NO
0.055999999999999994,1.1003,NO
0.1113,1.2578,NO
0.2256,0.8264,NO
0.0989,1.1144,NO
0.1879,2.2368,YES
0.1445,2.4348,YES
0.1901,2.7147,YES
0.3108,1.3726,YES
0.2405,1.2996,NO
0.1657,2.0818,YES
0.1331,1.4949,NO
0.0949,0.5660000000000001,NO
0.1339,0.2013,NO
0.22399999999999998,1.7749,NO
0.1967,1.2072,NO
0.1436,0.9521,NO
0.2079,2.9332,NO
0.1339,0.852,NO
0.0967,0.4339,NO
0.2198,1.8005,NO
0.3428,3.4487,YES
0.2344,2.326,NO
0.1736,3.8157,YES
0.1331,0.7706,NO
0.0735,1.4981,NO
0.0647,0.133,NO
0.204,0.9762,NO
0.1327,1.2232,NO
0.1655,0.9105,NO
0.31,1.3419,NO
0.1309,0.3613,NO
0.2819,1.2007,NO
0.4042,3.1207,YES
0.3296,3.5794,YES
0.4941,3.8536,YES
0.1783,1.9241,YES
0.193,1.3964,NO
0.2673,2.6804,YES
0.1726,1.9339,NO
0.1439,1.0765,NO
0.0769,0.5868,NO
0.1953,1.8716,NO
0.2342,1.6897,NO
0.2047,1.7651,NO
0.1823,3.0693,NO
0.1684,0.9874,NO
0.1204,0.7461,NO
0.1751,1.8883,NO
0.3579,3.4635,YES
0.1828,2.1069,NO
0.2083,3.7675,YES
0.2252,0.9105,NO
0.2041,1.6398,NO
0.2007,0.1179,NO
0.0498,1.3949,NO
0.1415,1.7252,NO
0.0515,1.2276,NO
0.1207,1.8123,NO
0.1912,0.5607,NO
0.14,1.892,NO
0.4038,3.1923,YES
0.3494,3.7057,YES
0.2799,3.6751,YES
0.2675,1.9568,YES
0.2206,1.8552,NO
0.2003,2.5665,YES
0.1168,2.2156,NO
0.0727,0.7465,NO
0.0714,0.099,NO
0.10800000000000001,0.9037,NO
0.2886,0.9902,NO
0.1427,0.9371,NO
0.0855,1.9866,NO
0.0605,0.4479,NO
0.0532,0.3131,NO
0.1421,0.8487,NO
0.4397,3.1919999999999997,YES
0.0607,1.266,NO
0.2347,3.5511,YES
0.2118,0.4931,NO
0.2048,1.1242,NO
0.2045,0.0694,NO
0.0849,0.7757,NO
0.1035,1.1505,NO
0.0824,0.75,NO
0.0975,0.6003,NO
0.1702,0.3757,NO
0.1518,1.1503,NO
0.3372,2.6477,YES
0.3303,3.3141,YES
0.314,3.3525,YES
0.1257,1.7506,YES
0.1375,0.7056,NO
0.1128,1.9341,YES
0.099,1.2809,NO
0.1069,1.2696,NO
0.0451,0.8039,NO
0.5095,3.6281,YES
0.1431,1.5591,YES
0.1227,1.4684,YES
0.2847,4.3568,YES
0.2237,1.5894,NO
0.1065,0.8133,NO
0.3266,4.1479,YES
0.0974,0.7477,NO
0.3289,3.5983,YES
0.1059,0.2255,NO
0.2131,1.1224,NO
0.1496,0.9004,NO
0.1474,0.3854,NO
0.0902,1.0599,NO
0.0993,1.4311,YES
0.0875,0.8215,NO
0.2369,2.444,YES
0.2129,0.561,NO
0.1321,1.7906,YES
0.1271,0.9913,NO
0.08,1.0331,NO
0.3025,1.0032,NO
0.12,0.3858,NO
0.3399,4.4678,YES
0.2516,1.7363,NO
0.2081,3.5581,YES
0.1799,1.1674,NO
0.1547,0.5569,NO
0.3595,2.7765,YES
0.2156,1.6532,NO
0.1535,1.6147,NO
0.4159,3.9351,YES
0.1827,1.2757,NO
0.1097,0.4587,NO
0.5448,4.1455,YES
0.191,1.4438,NO
0.4381,3.5904,YES
0.1528,1.2238,NO
0.3264,1.3613,NO
0.3203,1.3469,NO
0.2648,0.8777,NO
0.171,0.9352,NO
0.21899999999999997,1.9876,NO
0.1398,0.6636,NO
0.3673,2.5145,NO
0.1451,0.4322,NO
0.2637,2.2781,NO
0.1991,1.4608,NO
0.1784,1.3614,NO
0.3767,1.1387,NO
0.1917,0.7466,NO
0.3794,3.528,YES
0.3359,2.9457,NO
0.2874,3.5381,YES
0.0798,0.9605,NO
0.0364,0.7818,NO
0.2475,2.2291,YES
0.2794,3.2306,YES
0.2232,3.5721,YES
0.2213,2.5477,YES
0.1233,1.2047,NO
0.0474,0.6881,NO
0.2799,2.3321,YES
0.2328,1.213,NO
0.2608,2.3706,YES
0.1095,0.7717,NO
0.2365,1.2188,NO
0.2061,0.7041,NO
0.2048,0.3581,NO
0.0456,1.1291,NO
0.1795,2.7927,YES
0.0442,0.9466,NO
0.27,3.6386,YES
0.1224,0.5716,NO
0.1913,3.0776,YES
0.2397,1.3859,NO
0.2111,1.002,NO
0.2935,1.0511,NO
0.1155,0.541,NO
0.243,2.8301,YES
0.1959,1.8316,NO
0.198,1.9037,YES
0.1636,0.1726,NO
0.1646,0.2019,NO
0.3881,2.5544,YES
0.1762,0.8349,NO
0.1649,0.8270000000000001,NO
0.4197,2.2663,YES
0.1681,0.6524,NO
0.153,0.2363,NO
0.4738,2.2954,YES
0.159,0.3896,NO
0.493,2.1526,YES
0.1456,0.1161,NO
0.2244,0.7206,NO
0.1542,0.6797,NO
0.1277,0.1319,NO
0.1775,0.2316,NO
0.2106,0.6307,NO
0.1654,0.3489,NO
0.3557,1.4267,NO
0.0902,0.2309,NO
0.2663,1.085,NO
0.2218,0.7241,NO
0.1764,0.5449,NO
0.3901,0.47,NO
0.21600000000000003,0.2615,NO
0.402,2.3162,YES
0.3584,0.7272,NO
0.3239,2.0296,YES
0.0467,0.6748,NO
0.0184,0.3422,NO
0.0544,1.1165,YES
0.1967,2.2802,YES
