DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_53,Associated
0.0737,1.0116,NO
0.0652,0.2906,NO
0.1144,1.1196,NO
0.2164,1.6592,NO
0.0671,1.0221,NO
0.0906,1.5942,NO
0.0589,1.2786,NO
0.0679,0.1222,NO
0.1689,1.8483,NO
0.2469,2.8729,YES
0.0616,1.0978,NO
0.33799999999999997,1.8189,YES
0.2427,1.0721,NO
0.2231,1.3254,NO
0.2223,0.6445,NO
0.1142,0.6161,NO
0.0706,0.9517,NO
0.1109,0.0519,NO
0.0747,1.3451,NO
0.2179,0.068,NO
0.1147,1.0431,NO
0.0779,2.1346,YES
0.0804,3.2559,YES
0.1668,2.6574,YES
0.24,3.1791,YES
0.1573,0.8091,NO
0.0716,3.0561,YES
0.1205,1.2444,NO
0.1072,2.2141,YES
0.2444,2.0932,YES
0.3362,1.3996,NO
0.1579,0.7507,NO
0.1148,0.601,NO
0.1112,1.0490000000000002,NO
0.3947,2.245,YES
0.0957,1.1399,YES
0.1364,1.0021,NO
0.1056,0.5102,NO
0.0981,0.8693,NO
0.1058,0.5046,NO
0.1797,0.5647,NO
0.1526,0.4072,NO
0.1551,0.1271,NO
0.2811,1.3407,YES
0.0766,0.9776,NO
0.1126,1.6015,YES
0.0341,0.5714,NO
0.3399,1.6162,YES
0.0412,0.7367,NO
0.1212,0.2364,NO
0.0769,0.5796,NO
0.1235,0.6205,NO
0.0802,0.3909,NO
0.1903,1.0577,NO
0.1119,0.7852,NO
0.1008,0.8706,NO
0.0886,1.2217,NO
0.1534,0.5595,NO
0.1331,1.396,NO
0.2865,1.9398,NO
0.1512,1.1838,NO
0.1666,1.9098,NO
0.1465,1.7275,NO
0.0509,0.2247,NO
0.2187,1.8454,NO
0.4574,3.1474,YES
0.1603,1.2877,NO
0.2015,2.4966,YES
0.205,0.9492,NO
0.2168,1.1273,NO
0.2136,0.4582,NO
0.1919,0.7768,NO
0.1533,1.3179,NO
0.1268,0.3331,NO
0.1947,1.4542,NO
0.1755,0.2088,NO
0.2202,1.3559,NO
0.4465,2.424,YES
0.4252,3.9811,YES
0.3653,3.0714,YES
0.1771,3.6786,YES
0.1659,0.8359,NO
0.1927,3.465,YES
