DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_89,Associated
0.0737,0.4303,NO
0.0652,0.08800000000000001,NO
0.1144,0.3173,NO
0.2164,0.6739,NO
0.0671,0.4544,NO
0.0906,0.6599,NO
0.0589,0.3257,NO
0.0679,0.0836,NO
0.1689,0.6029,NO
0.2469,2.3837,YES
0.0616,0.3367,NO
0.33799999999999997,1.5361,YES
0.2427,0.4601,NO
0.2231,0.3549,NO
0.2223,0.2695,NO
0.1142,0.1659,NO
0.0706,0.6241,NO
0.1109,0.4078,NO
0.0747,0.8339,NO
0.2179,0.0984,NO
0.1147,0.4818,NO
0.0779,2.184,YES
0.0804,2.3801,YES
0.1668,0.9288,YES
0.24,0.7048,YES
0.1573,0.3366,NO
0.0716,2.3593,YES
0.1205,0.5847,NO
0.1072,1.6675,YES
0.2444,1.2352,YES
0.3362,0.7801,NO
0.1579,0.51,NO
0.1148,0.19399999999999998,NO
0.1112,0.5424,NO
0.3947,2.2143,YES
0.0957,0.7298,YES
0.1364,0.8677,NO
0.1056,0.19899999999999998,NO
0.0981,0.3863,NO
0.1058,0.0628,NO
0.1797,0.0691,NO
0.1526,0.3696,NO
0.1551,0.1237,NO
0.2811,1.5666,YES
0.0766,0.2441,NO
0.1126,3.0656,YES
0.0341,0.2307,NO
0.3399,1.5196,YES
0.0412,0.1614,NO
0.1212,0.2386,NO
0.0769,0.226,NO
0.1235,0.3144,NO
0.0802,0.2573,NO
0.1903,0.6631,NO
0.1119,0.4309,NO
0.1008,0.5928,NO
0.0886,0.2907,NO
0.1534,0.2218,NO
0.1331,0.0821,NO
0.2865,0.3452,NO
0.1512,0.4587,NO
0.1666,0.2515,NO
0.1465,0.5415,NO
0.0509,0.0572,NO
0.2187,0.2516,NO
0.4574,1.7161,YES
0.1603,0.1726,NO
0.2015,1.1099,YES
0.205,0.341,NO
0.2168,0.4075,NO
0.2136,0.0937,NO
0.1919,0.3604,NO
0.1533,0.284,NO
0.1268,0.4962,NO
0.1947,0.5001,NO
0.1755,0.162,NO
0.2202,0.3075,NO
0.4465,1.2568,YES
0.4252,1.7336,YES
0.3653,1.4434,YES
0.1771,1.2728,YES
0.1659,0.26,NO
0.1927,1.4165,YES
0.1251,0.1059,NO
0.1303,1.6894,YES
0.1814,1.2411,YES
0.3356,0.5498,NO
0.1662,0.5836,NO
0.1507,0.2567,NO
0.1441,0.35600000000000004,NO
0.3435,2.2074,YES
0.1243,0.7325,YES
0.1731,0.5666,NO
0.0952,0.2978,NO
0.1364,0.2477,NO
0.0887,0.0764,NO
0.2289,0.2928,NO
0.2088,0.4145,NO
0.2075,0.1743,NO
0.1923,1.5696,YES
0.0927,0.36200000000000004,NO
0.0821,3.0615,YES
0.0311,0.3445,NO
0.3081,1.5369,YES
0.0406,0.1478,NO
0.1251,0.3191,NO
0.091,0.306,NO
0.11800000000000001,0.4453,NO
0.1053,0.4173,NO
0.2201,0.4931,NO
0.1351,0.4775,NO
0.1328,0.4079,NO
0.0724,0.5275,NO
0.0244,0.1936,NO
0.1404,1.1564,YES
0.3348,2.3622,YES
0.2937,1.2836,YES
0.14300000000000002,1.2012,YES
0.0826,0.4097,NO
0.013000000000000001,0.2224,NO
0.2103,1.0482,YES
0.1395,0.6634,NO
0.1325,1.7897,YES
0.1443,0.2303,NO
0.2165,0.7263,NO
0.1934,0.363,NO
0.1934,0.414,NO
0.0572,0.1651,NO
0.2318,2.06,YES
0.0556,0.3674,NO
0.3609,3.0782,YES
0.1417,0.1305,NO
0.255,1.3934,YES
0.0522,0.322,NO
0.0677,0.6252,NO
0.1439,0.4766,NO
0.0494,0.3689,NO
0.1715,1.4766,YES
0.0964,0.5944,NO
0.1343,1.1192,YES
0.1544,0.3897,NO
0.0732,0.1237,NO
0.1975,0.4086,NO
0.2582,0.2129,NO
0.1977,0.18899999999999997,NO
0.1701,0.4496,NO
0.1684,0.3777,NO
0.1225,0.0845,NO
0.1458,0.4843,NO
0.4028,2.108,YES
0.1577,0.4718,NO
0.2904,1.578,YES
0.1987,0.3462,NO
0.1756,0.4185,NO
0.1689,0.1124,NO
0.054000000000000006,0.304,NO
0.1469,0.4298,NO
0.0547,0.5019,NO
0.1082,0.395,NO
0.2019,0.1204,NO
0.1293,0.2961,NO
0.3897,1.3678,YES
0.3612,2.0773,YES
0.2791,1.1692,YES
0.2894,0.8686,YES
0.2226,0.4539,NO
0.1753,2.0251,YES
0.0979,0.3658,NO
0.0985,0.366,NO
0.0774,0.0995,NO
0.1069,0.4043,YES
0.3647,2.5425,YES
0.2531,1.6116,YES
0.1331,0.5544,YES
0.0885,0.1988,NO
0.0604,0.1233,NO
0.2068,0.4554,YES
0.2598,0.461,NO
0.106,0.5995,YES
0.1459,0.1533,NO
0.2252,0.3151,NO
0.2571,0.0787,NO
0.2375,0.1696,NO
0.1453,0.0114,NO
0.2245,1.8345,YES
0.141,0.1536,NO
0.2623,2.7902,YES
0.142,0.005,NO
0.2555,1.1719,YES
0.2049,0.1463,NO
0.2206,0.574,NO
0.2228,0.3999,NO
0.1032,0.2356,NO
0.1461,0.6474,YES
0.1116,0.2097,NO
0.1326,0.486,YES
0.1415,0.3095,NO
0.0745,0.087,NO
0.2381,0.5413,NO
0.19,0.4909,NO
0.1547,0.4943,NO
0.1997,0.6181,NO
0.1653,0.32,NO
0.1536,0.0632,NO
0.1999,0.7148,NO
0.1989,1.4428,YES
0.2045,0.5976,NO
0.2447,0.7896,YES
0.2519,0.4713,NO
0.2036,0.4297,NO
0.2033,0.2923,NO
0.0533,0.1859,NO
0.105,0.4009,NO
0.055999999999999994,0.2608,NO
0.1113,0.7195,NO
0.2256,0.0268,NO
0.0989,0.5474,NO
0.1879,1.1411,YES
0.1445,1.4197,YES
0.1901,1.3382,YES
0.3108,1.2422,YES
0.2405,0.7089,NO
0.1657,1.1847,YES
0.1331,0.441,NO
0.0949,0.4114,NO
0.1339,0.0852,NO
0.22399999999999998,0.5798,NO
0.1967,0.6396,NO
0.1436,0.2426,NO
0.2079,0.7021,NO
0.1339,0.3333,NO
0.0967,0.0521,NO
0.2198,0.6565,NO
0.3428,2.1392,YES
0.2344,0.5920000000000001,NO
0.1736,1.278,YES
0.1331,0.2168,NO
0.0735,0.3213,NO
0.0647,0.06,NO
0.204,0.2338,NO
0.1327,0.5904,NO
0.1655,0.3453,NO
0.31,0.8105,NO
0.1309,0.0724,NO
0.2819,0.4815,NO
0.4042,1.7702,YES
0.3296,2.1571,YES
0.4941,1.0288,YES
0.1783,0.8386,YES
0.193,0.5417,NO
0.2673,2.1341,YES
0.1726,0.6548,NO
0.1439,0.3665,NO
0.0769,0.3475,NO
0.1953,0.2077,NO
0.2342,0.3304,NO
0.2047,0.3167,NO
0.1823,0.5025,NO
0.1684,0.7234,NO
0.1204,0.1002,NO
0.1751,0.4595,NO
0.3579,2.2772,YES
0.1828,0.3298,NO
0.2083,1.6155,YES
0.2252,0.615,NO
0.2041,0.5937,NO
0.2007,0.3098,NO
0.0498,0.5394,NO
0.1415,0.5446,NO
0.0515,0.6644,NO
0.1207,0.5813,NO
0.1912,0.2776,NO
0.14,0.3267,NO
0.4038,1.5122,YES
0.3494,2.2901,YES
0.2799,1.6726,YES
0.2675,1.3895,YES
0.2206,0.4131,NO
0.2003,2.0784,YES
0.1168,0.3724,NO
0.0727,0.2646,NO
0.0714,0.2504,NO
0.10800000000000001,0.3786,NO
0.2886,0.2208,NO
0.1427,0.3785,NO
0.0855,0.5993,NO
0.0605,0.6392,NO
0.0532,0.1021,NO
0.1421,0.603,NO
0.4397,2.1086,YES
0.0607,0.4852,NO
0.2347,1.6086,YES
0.2118,0.669,NO
0.2048,0.5472,NO
0.2045,0.3259,NO
0.0849,0.3301,NO
