DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_23,Associated
0.0737,0.9677,NO
0.0652,0.1704,NO
0.1144,0.915,NO
0.2164,0.5069,NO
0.0671,0.3414,NO
0.0906,1.445,NO
0.0589,0.301,NO
0.0679,0.4275,NO
0.1689,0.4932,NO
0.2469,2.8159,YES
0.0616,0.8176,NO
0.33799999999999997,2.2227,YES
0.2427,0.7024,NO
0.2231,1.374,NO
0.2223,0.1585,NO
0.1142,0.3762,NO
0.0706,0.7749,NO
0.1109,0.5047,NO
0.0747,0.8245,NO
0.2179,0.3344,NO
0.1147,0.6668,NO
0.0779,2.5843,YES
0.0804,2.9999,YES
0.1668,2.1662,YES
0.24,2.9374,YES
0.1573,0.2986,NO
0.0716,2.7193,YES
0.1205,0.7344,NO
0.1072,2.7694,YES
0.2444,1.6061,YES
0.3362,1.1726,NO
0.1579,1.1166,NO
0.1148,0.6243,NO
0.1112,1.1861,NO
0.3947,1.8815,YES
0.0957,1.3595,YES
0.1364,1.2411,NO
0.1056,0.5984,NO
0.0981,0.8808,NO
0.1058,0.4143,NO
0.1797,1.3737,NO
0.1526,1.3008,NO
0.1551,0.7648,NO
0.2811,2.6107,YES
0.0766,0.7261,NO
0.1126,2.4262,YES
0.0341,0.8482,NO
0.3399,1.8623,YES
0.0412,1.2641,NO
0.1212,0.4236,NO
0.0769,0.9821,NO
0.1235,0.9111,NO
0.0802,0.6891,NO
0.1903,1.0478,NO
0.1119,0.695,NO
0.1008,0.4285,NO
0.0886,0.6805,NO
0.1534,0.1999,NO
0.1331,0.7672,NO
0.2865,1.263,NO
0.1512,0.7267,NO
0.1666,1.3748,NO
0.1465,0.6041,NO
0.0509,0.1903,NO
0.2187,0.3435,NO
0.4574,3.0825,YES
0.1603,0.6873,NO
0.2015,2.6789,YES
0.205,0.7521,NO
0.2168,1.4112,NO
0.2136,0.19,NO
0.1919,0.3153,NO
0.1533,1.3251,NO
0.1268,0.2539,NO
0.1947,1.6029,NO
0.1755,0.1582,NO
0.2202,1.2647,NO
0.4465,2.7952,YES
0.4252,3.3866,YES
0.3653,2.398,YES
0.1771,3.0118,YES
0.1659,0.331,NO
0.1927,2.9064,YES
0.1251,0.6019,NO
0.1303,2.2073,YES
0.1814,0.624,YES
0.3356,1.0369,NO
0.1662,1.0738,NO
0.1507,0.6677,NO
0.1441,1.1878,NO
0.3435,1.2361,YES
0.1243,1.155,YES
0.1731,0.9097,NO
0.0952,0.8462,NO
0.1364,0.8445,NO
0.0887,0.4852,NO
0.2289,0.9756,NO
0.2088,1.2395,NO
0.2075,0.4199,NO
0.1923,1.9289,YES
0.0927,0.6179,NO
0.0821,1.9932,YES
0.0311,0.9172,NO
0.3081,1.3219,YES
0.0406,0.8672,NO
0.1251,0.6669,NO
0.091,1.2229999999999999,NO
0.11800000000000001,0.7415,NO
0.1053,0.7708,NO
0.2201,0.6507,NO
0.1351,1.0433,NO
0.1328,0.5493,NO
0.0724,1.0532,NO
0.0244,0.3724,NO
0.1404,2.2429,YES
0.3348,4.5317,YES
0.2937,3.8012,YES
0.14300000000000002,2.3994,YES
0.0826,1.4563,NO
0.013000000000000001,0.3375,NO
0.2103,1.6493,YES
0.1395,1.4106,NO
0.1325,1.5819999999999999,YES
0.1443,1.057,NO
0.2165,1.4381,NO
0.1934,1.7321,NO
0.1934,0.5726,NO
0.0572,0.8923,NO
0.2318,4.1935,YES
0.0556,0.6107,NO
0.3609,4.7238,YES
0.1417,0.1629,NO
0.255,4.287,YES
0.0522,1.1272,NO
0.0677,2.2781,NO
0.1439,1.7978,NO
0.0494,1.2238,NO
0.1715,1.7239,YES
0.0964,1.7921,NO
0.1343,1.5793,YES
0.1544,1.0847,NO
0.0732,0.2975,NO
0.1975,0.7991,NO
