DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_64,Associated
0.0737,0.2704,NO
0.0652,0.1338,NO
0.1144,0.4521,NO
0.2164,0.885,NO
0.0671,0.4859,NO
0.0906,0.5007,NO
0.0589,0.2913,NO
0.0679,0.2992,NO
0.1689,0.4426,NO
0.2469,1.5491,YES
0.0616,0.5562,NO
0.33799999999999997,0.655,YES
0.2427,0.2946,NO
0.2231,0.2829,NO
0.2223,0.1049,NO
0.1142,0.3751,NO
0.0706,0.7933,NO
0.1109,0.2355,NO
0.0747,0.7538,NO
0.2179,0.1693,NO
0.1147,0.4844,NO
0.0779,1.5136,YES
0.0804,2.4387,YES
0.1668,0.851,YES
0.24,0.6278,YES
0.1573,0.3816,NO
0.0716,1.3847,YES
0.1205,0.4559,NO
0.1072,0.6481,YES
0.2444,1.109,YES
0.3362,0.8444,NO
0.1579,0.4576,NO
0.1148,0.3889,NO
0.1112,0.4997,NO
0.3947,1.2899,YES
0.0957,0.8624,YES
0.1364,0.8178,NO
0.1056,0.2586,NO
0.0981,0.4889,NO
0.1058,0.2504,NO
0.1797,0.2398,NO
0.1526,0.2116,NO
0.1551,0.1001,NO
0.2811,1.3665,YES
0.0766,0.4966,NO
0.1126,1.2868,YES
0.0341,0.4784,NO
0.3399,0.564,YES
0.0412,0.2552,NO
0.1212,0.2343,NO
0.0769,0.3674,NO
0.1235,0.2736,NO
0.0802,0.2718,NO
0.1903,0.6363,NO
0.1119,0.1863,NO
0.1008,0.6517,NO
0.0886,0.4139,NO
0.1534,0.2543,NO
0.1331,0.828,NO
0.2865,1.1014,NO
0.1512,0.6869,NO
0.1666,0.3537,NO
0.1465,0.5207,NO
0.0509,0.2749,NO
0.2187,0.4079,NO
0.4574,1.3409,YES
0.1603,0.6188,NO
0.2015,1.4245,YES
0.205,0.5867,NO
0.2168,0.5653,NO
0.2136,0.2243,NO
0.1919,0.4188,NO
0.1533,0.8638,NO
0.1268,0.3175,NO
0.1947,0.7802,NO
0.1755,0.2014,NO
0.2202,0.7718,NO
0.4465,1.3108,YES
0.4252,3.0476,YES
0.3653,1.6687,YES
0.1771,1.4071,YES
0.1659,0.6615,NO
0.1927,1.1009,YES
0.1251,0.5628,NO
0.1303,0.7573,YES
0.1814,1.2777,YES
0.3356,0.9129999999999999,NO
0.1662,0.5496,NO
0.1507,0.3441,NO
0.1441,0.6049,NO
0.3435,1.5378,YES
0.1243,1.5387,YES
0.1731,0.9469,NO
0.0952,0.47700000000000004,NO
0.1364,0.5702,NO
0.0887,0.3488,NO
0.2289,0.6098,NO
0.2088,0.6261,NO
0.2075,0.2331,NO
0.1923,1.6749,YES
0.0927,0.6288,NO
0.0821,1.3959,YES
0.0311,0.5883,NO
0.3081,0.7857,YES
0.0406,0.4332,NO
0.1251,0.4708,NO
0.091,0.5385,NO
0.11800000000000001,0.2954,NO
0.1053,0.32899999999999996,NO
0.2201,0.7589,NO
0.1351,0.4176,NO
0.1328,0.9267,NO
0.0724,0.2315,NO
0.0244,0.1668,NO
0.1404,1.0537,YES
0.3348,3.4799,YES
0.2937,3.008,YES
0.14300000000000002,0.7267,YES
0.0826,0.2142,NO
0.013000000000000001,0.1968,NO
0.2103,1.7529,YES
0.1395,0.3678,NO
0.1325,1.4219,YES
0.1443,0.358,NO
0.2165,0.2884,NO
0.1934,0.4932,NO
0.1934,0.23,NO
0.0572,0.3416,NO
0.2318,3.4228,YES
0.0556,0.235,NO
0.3609,3.8264,YES
0.1417,0.2243,NO
0.255,2.7716,YES
0.0522,0.7157,NO
0.0677,0.9942,NO
0.1439,0.743,NO
0.0494,0.4854,NO
0.1715,0.9201,YES
0.0964,0.37200000000000005,NO
0.1343,1.4843,YES
0.1544,0.439,NO
0.0732,0.2039,NO
0.1975,0.7103,NO
0.2582,1.3924,NO
0.1977,0.5302,NO
0.1701,0.72,NO
0.1684,0.3574,NO
0.1225,0.146,NO
0.1458,0.797,NO
0.4028,1.9623,YES
0.1577,0.8301,NO
0.2904,0.9813,YES
0.1987,0.5895,NO
0.1756,0.7168,NO
0.1689,0.2796,NO
0.054000000000000006,0.363,NO
0.1469,1.1158,NO
0.0547,0.3076,NO
0.1082,0.9642,NO
0.2019,0.2225,NO
0.1293,0.6673,NO
0.3897,1.8873,YES
0.3612,3.4771,YES
0.2791,1.272,YES
0.2894,0.9539,YES
0.2226,0.4571,NO
0.1753,1.6233,YES
0.0979,0.8031,NO
0.0985,0.155,NO
0.0774,0.1939,NO
0.1069,0.2367,YES
0.3647,1.1523,YES
0.2531,1.0005,YES
0.1331,0.2001,YES
0.0885,0.2322,NO
0.0604,0.0755,NO
0.2068,0.3696,YES
0.2598,0.3035,NO
0.106,0.4306,YES
0.1459,0.2907,NO
0.2252,0.1875,NO
0.2571,0.3115,NO
0.2375,0.1493,NO
0.1453,0.2306,NO
0.2245,1.1097,YES
0.141,0.248,NO
0.2623,1.3116,YES
0.142,0.0963,NO
0.2555,0.8578,YES
0.2049,0.3746,NO
0.2206,0.8114,NO
0.2228,0.4517,NO
0.1032,0.312,NO
0.1461,0.2119,YES
0.1116,0.18100000000000002,NO
0.1326,0.4634,YES
0.1415,0.3728,NO
0.0745,0.1447,NO
0.2381,1.0043,NO
0.19,1.2117,NO
0.1547,0.4663,NO
0.1997,0.4738,NO
0.1653,0.4257,NO
0.1536,0.4482,NO
0.1999,0.7441,NO
0.1989,1.7928,YES
0.2045,0.7249,NO
0.2447,1.5184,YES
0.2519,0.4585,NO
0.2036,0.4629,NO
0.2033,0.2648,NO
0.0533,0.5005,NO
0.105,0.8802,NO
0.055999999999999994,0.3951,NO
0.1113,0.7468,NO
0.2256,0.4209,NO
0.0989,0.4922,NO
0.1879,1.7972,YES
0.1445,3.3466,YES
0.1901,1.6441,YES
0.3108,1.5243,YES
0.2405,0.636,NO
0.1657,1.653,YES
0.1331,0.7004,NO
0.0949,0.3413,NO
0.1339,0.1503,NO
0.22399999999999998,0.9397,NO
0.1967,0.9188,NO
0.1436,0.3303,NO
0.2079,0.498,NO
0.1339,0.4791,NO
0.0967,0.2009,NO
0.2198,0.6764,NO
0.3428,1.1063,YES
0.2344,0.9151,NO
0.1736,1.3337,YES
0.1331,0.4458,NO
0.0735,0.38799999999999996,NO
0.0647,0.1138,NO
0.204,0.3482,NO
0.1327,0.8297,NO
0.1655,0.2467,NO
0.31,0.6218,NO
0.1309,0.1262,NO
0.2819,0.5139,NO
0.4042,1.0755,YES
0.3296,2.7898,YES
0.4941,1.6669,YES
0.1783,1.3618,YES
0.193,0.7759999999999999,NO
0.2673,0.9893,YES
0.1726,0.7328,NO
0.1439,0.2776,NO
0.0769,0.1452,NO
0.1953,0.6315,NO
0.2342,1.2279,NO
0.2047,0.5986,NO
0.1823,0.5525,NO
0.1684,0.3383,NO
0.1204,0.0658,NO
0.1751,0.5061,NO
0.3579,1.3025,YES
0.1828,0.743,NO
0.2083,1.3992,YES
0.2252,0.6,NO
0.2041,0.6752,NO
0.2007,0.26,NO
0.0498,0.2091,NO
0.1415,0.9766,NO
0.0515,0.193,NO
0.1207,0.9014,NO
0.1912,0.1809,NO
0.14,0.6797,NO
0.4038,1.2998,YES
0.3494,2.8949,YES
0.2799,1.6038,YES
0.2675,1.3655,YES
0.2206,0.588,NO
0.2003,1.1035,YES
0.1168,0.9276,NO
0.0727,0.3267,NO
0.0714,0.2331,NO
0.10800000000000001,0.7331,NO
0.2886,0.9276,NO
0.1427,0.3281,NO
0.0855,0.4264,NO
0.0605,0.4762,NO
0.0532,0.2096,NO
0.1421,0.5932,NO
0.4397,1.0632,YES
0.0607,0.7299,NO
0.2347,1.278,YES
0.2118,0.4798,NO
0.2048,0.429,NO
0.2045,0.1467,NO
0.0849,0.4583,NO
0.1035,0.7754,NO
0.0824,0.3929,NO
0.0975,0.5413,NO
0.1702,0.2759,NO
0.1518,0.4065,NO
0.3372,1.0254,YES
0.3303,2.362,YES
0.314,1.4503,YES
0.1257,1.2858,YES
0.1375,0.6614,NO
0.1128,1.0107,YES
