DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_88,Associated
0.0737,0.7969,NO
0.0652,0.3737,NO
0.1144,0.7723,NO
0.2164,1.1706,NO
0.0671,0.5075,NO
0.0906,1.1707,NO
0.0589,1.0612,NO
0.0679,0.34600000000000003,NO
0.1689,0.9936,NO
0.2469,1.5548,YES
0.0616,0.8529,NO
0.33799999999999997,1.121,YES
0.2427,0.504,NO
0.2231,1.0482,NO
0.2223,0.3718,NO
0.1142,0.5911,NO
0.0706,1.0605,NO
0.1109,0.6328,NO
0.0747,0.5185,NO
0.2179,0.2947,NO
0.1147,0.8555,NO
0.0779,1.3282,YES
0.0804,1.7802,YES
0.1668,2.0627,YES
0.24,1.9569,YES
0.1573,1.053,NO
0.0716,1.4285,YES
0.1205,0.7248,NO
0.1072,0.8423,YES
0.2444,0.6243,YES
0.3362,0.679,NO
0.1579,0.5367,NO
0.1148,0.3309,NO
0.1112,0.5785,NO
0.3947,0.9073,YES
0.0957,0.4871,YES
0.1364,0.6566,NO
0.1056,0.1673,NO
0.0981,0.3112,NO
0.1058,0.0852,NO
0.1797,0.6198,NO
0.1526,0.6643,NO
0.1551,0.3553,NO
0.2811,0.8021,YES
0.0766,0.3942,NO
0.1126,1.2562,YES
0.0341,0.4178,NO
0.3399,0.86,YES
0.0412,0.4487,NO
0.1212,0.1088,NO
0.0769,0.1327,NO
0.1235,0.2706,NO
0.0802,0.2007,NO
0.1903,0.6396,NO
0.1119,0.2259,NO
0.1008,0.636,NO
0.0886,1.0290000000000001,NO
0.1534,0.3964,NO
0.1331,1.1440000000000001,NO
0.2865,1.8775,NO
0.1512,1.006,NO
0.1666,1.6594,NO
0.1465,1.1982,NO
0.0509,0.4064,NO
0.2187,1.3596,NO
0.4574,2.8264,YES
0.1603,1.416,NO
0.2015,2.1818,YES
0.205,0.6943,NO
0.2168,1.4814,NO
0.2136,0.3632,NO
0.1919,0.5367,NO
0.1533,1.1218,NO
0.1268,0.8378,NO
0.1947,0.7785,NO
0.1755,0.3909,NO
0.2202,1.3358,NO
0.4465,3.0498,YES
0.4252,3.3552,YES
0.3653,3.6075,YES
0.1771,3.2601,YES
0.1659,1.2513,NO
0.1927,3.0444,YES
0.1251,1.4892,NO
0.1303,1.6614,YES
0.1814,1.5437,YES
0.3356,1.3987,NO
0.1662,0.9156,NO
0.1507,0.7052,NO
0.1441,1.3727,NO
0.3435,1.4766,YES
0.1243,1.0349,YES
0.1731,1.2959,NO
0.0952,0.5458,NO
0.1364,0.9718,NO
0.0887,0.3215,NO
0.2289,1.2157,NO
0.2088,1.3108,NO
0.2075,0.7006,NO
0.1923,1.2536,YES
0.0927,0.9711,NO
0.0821,2.3133,YES
0.0311,0.8078,NO
0.3081,1.3731,YES
0.0406,1.0083,NO
0.1251,0.4806,NO
0.091,0.7067,NO
0.11800000000000001,0.7934,NO
0.1053,0.6356,NO
0.2201,1.276,NO
0.1351,0.8882,NO
0.1328,0.9939,NO
0.0724,0.6447,NO
0.0244,0.4664,NO
0.1404,1.65,YES
0.3348,3.1482,YES
0.2937,2.7583,YES
0.14300000000000002,2.0353,YES
0.0826,1.0131,NO
0.013000000000000001,0.2227,NO
0.2103,2.5823,YES
0.1395,1.2135,NO
0.1325,2.156,YES
0.1443,0.7039,NO
0.2165,1.3647,NO
0.1934,1.18,NO
0.1934,0.6312,NO
0.0572,0.8943,NO
0.2318,2.9303,YES
0.0556,0.7958,NO
0.3609,4.283,YES
0.1417,0.4317,NO
0.255,3.465,YES
0.0522,0.9229999999999999,NO
0.0677,1.3801,NO
0.1439,1.7967,NO
0.0494,1.14,NO
0.1715,2.0462,YES
0.0964,1.5259,NO
0.1343,1.6277,YES
0.1544,1.026,NO
0.0732,0.1445,NO
0.1975,0.884,NO
0.2582,2.1464,NO
0.1977,1.0684,NO
0.1701,1.6743,NO
0.1684,1.2804,NO
0.1225,0.4805,NO
0.1458,1.4966,NO
0.4028,3.1491,YES
0.1577,1.5872,NO
0.2904,2.3997,YES
0.1987,0.7098,NO
0.1756,1.6024,NO
0.1689,0.4266,NO
0.054000000000000006,0.4337,NO
0.1469,1.4879,NO
0.0547,0.7324,NO
0.1082,1.0744,NO
0.2019,0.4179,NO
0.1293,1.3826,NO
0.3897,3.2346,YES
0.3612,3.6421,YES
0.2791,3.8501,YES
0.2894,3.5508,YES
0.2226,1.1502,NO
0.1753,3.3283,YES
0.0979,1.2605,NO
0.0985,0.4963,NO
0.0774,0.1203,NO
0.1069,0.6499,YES
0.3647,2.5146,YES
0.2531,2.0773,YES
0.1331,1.2569,YES
0.0885,0.5205,NO
0.0604,0.0694,NO
0.2068,1.2416,YES
0.2598,1.2702,NO
0.106,1.3617,YES
0.1459,0.6152,NO
0.2252,0.6932,NO
0.2571,0.7126,NO
0.2375,0.2472,NO
0.1453,0.504,NO
0.2245,2.2592,YES
0.141,0.3968,NO
0.2623,3.134,YES
0.142,0.1085,NO
0.2555,2.5528,YES
0.2049,0.9163,NO
0.2206,1.4240000000000002,NO
0.2228,1.7084,NO
0.1032,1.0998,NO
0.1461,1.1024,YES
0.1116,1.1026,NO
0.1326,0.6974,YES
0.1415,1.3719999999999999,NO
0.0745,0.6292,NO
0.2381,1.5397,NO
0.19,2.1554,NO
0.1547,1.0418,NO
0.1997,2.4804,NO
0.1653,1.6168,NO
0.1536,0.754,NO
0.1999,2.2711,NO
0.1989,3.219,YES
0.2045,2.0254,NO
0.2447,2.4578,YES
0.2519,0.9697,NO
0.2036,1.8591,NO
0.2033,0.5385,NO
0.0533,0.835,NO
0.105,1.5854,NO
0.055999999999999994,1.3586,NO
0.1113,1.0646,NO
0.2256,0.8091,NO
0.0989,1.561,NO
0.1879,3.39,YES
0.1445,3.7492,YES
0.1901,4.1579,YES
0.3108,3.72,YES
0.2405,2.0077,NO
0.1657,3.6876,YES
0.1331,1.8565,NO
0.0949,0.8775,NO
0.1339,0.4196,NO
0.22399999999999998,1.5776,NO
0.1967,2.2021,NO
0.1436,1.0644,NO
0.2079,2.5972,NO
0.1339,1.1209,NO
0.0967,0.4631,NO
0.2198,1.9557,NO
0.3428,3.0663,YES
0.2344,2.0028,NO
0.1736,2.1746,YES
0.1331,0.6461,NO
0.0735,1.1409,NO
0.0647,0.3372,NO
0.204,0.6727,NO
0.1327,1.5667,NO
0.1655,0.78,NO
0.31,0.9963,NO
0.1309,0.4423,NO
0.2819,1.2684,NO
0.4042,2.9506,YES
0.3296,3.1625,YES
0.4941,3.7921,YES
0.1783,3.2769,YES
0.193,2.0135,NO
0.2673,3.2632,YES
0.1726,1.8556,NO
0.1439,0.6638,NO
0.0769,0.1826,NO
0.1953,1.41,NO
0.2342,1.6771,NO
0.2047,0.7034,NO
0.1823,1.9316,NO
0.1684,0.9099,NO
0.1204,0.3172,NO
0.1751,1.8679,NO
0.3579,2.8275,YES
0.1828,1.6566,NO
0.2083,1.9387,YES
0.2252,0.7169,NO
0.2041,1.2089,NO
0.2007,0.4999,NO
0.0498,0.3709,NO
0.1415,1.1663,NO
0.0515,0.2803,NO
0.1207,0.6428,NO
0.1912,0.1257,NO
0.14,0.7956,NO
0.4038,2.6981,YES
0.3494,2.9914,YES
0.2799,3.4776,YES
0.2675,3.0543,YES
0.2206,1.766,NO
0.2003,2.7407,YES
0.1168,1.7168,NO
0.0727,0.6988,NO
0.0714,0.1087,NO
0.10800000000000001,0.6452,NO
0.2886,1.9038,NO
0.1427,1.0827,NO
0.0855,1.2379,NO
0.0605,1.0568,NO
0.0532,0.2041,NO
0.1421,1.1712,NO
0.4397,2.9271,YES
0.0607,1.3584,NO
0.2347,2.2408,YES
0.2118,0.6164,NO
0.2048,1.4262,NO
0.2045,0.3457,NO
0.0849,0.2805,NO
0.1035,1.3698,NO
0.0824,0.3727,NO
0.0975,1.0869,NO
0.1702,0.0469,NO
0.1518,1.3722,NO
0.3372,3.0607,YES
0.3303,3.4361,YES
