DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_3,Associated
0.0737,1.7713,NO
0.0652,0.5992,NO
0.1144,1.1375,NO
0.2164,1.7896,NO
0.0671,1.1754,NO
0.0906,0.9587,NO
0.0589,1.6093,NO
0.0679,0.4698,NO
0.1689,1.6872,NO
0.2469,3.6712,YES
0.0616,1.652,NO
0.33799999999999997,1.6118,YES
0.2427,1.2914,NO
0.2231,1.6497,NO
0.2223,0.4185,NO
0.1142,0.5895,NO
0.0706,1.415,NO
0.1109,0.8698,NO
0.0747,1.0204,NO
0.2179,0.7102,NO
0.1147,1.8029,NO
0.0779,3.1992,YES
0.0804,3.4399,YES
0.1668,3.7184,YES
0.24,2.8808,YES
0.1573,1.2453,NO
0.0716,2.9541,YES
0.1205,0.6946,NO
0.1072,2.2615,YES
0.2444,0.8829,YES
0.3362,0.8907,NO
0.1579,0.7504,NO
0.1148,0.5506,NO
0.1112,0.9567,NO
0.3947,1.4769999999999999,YES
0.0957,1.0957,YES
0.1364,1.0084,NO
0.1056,0.7638,NO
0.0981,1.0703,NO
0.1058,0.3795,NO
0.1797,1.1112,NO
0.1526,0.6964,NO
0.1551,0.5244,NO
0.2811,2.1075,YES
0.0766,0.7004,NO
0.1126,1.5154,YES
0.0341,0.3906,NO
0.3399,2.0939,YES
0.0412,0.7681,NO
0.1212,0.5623,NO
0.0769,0.7046,NO
0.1235,0.7998,NO
0.0802,0.6025,NO
0.1903,0.8913,NO
0.1119,0.8129,NO
0.1008,0.4227,NO
0.0886,1.6536,NO
0.1534,0.5628,NO
0.1331,1.1474,NO
0.2865,2.1118,NO
0.1512,1.3587,NO
0.1666,0.9944,NO
0.1465,1.4412,NO
0.0509,0.4257,NO
0.2187,1.6369999999999998,NO
0.4574,3.3348,YES
0.1603,1.4741,NO
0.2015,1.6021,YES
0.205,1.246,NO
0.2168,1.3058,NO
0.2136,0.3427,NO
0.1919,0.5282,NO
0.1533,1.5244,NO
0.1268,0.8995,NO
0.1947,1.2615,NO
0.1755,0.6715,NO
0.2202,1.9383,NO
0.4465,3.1901,YES
0.4252,3.4688,YES
0.3653,3.293,YES
0.1771,2.8657,YES
0.1659,1.1801,NO
0.1927,2.6615,YES
0.1251,0.7603,NO
0.1303,2.375,YES
0.1814,1.1294,YES
0.3356,0.579,NO
0.1662,0.6257,NO
0.1507,0.442,NO
0.1441,0.7467,NO
0.3435,1.6893,YES
0.1243,1.0161,YES
0.1731,0.6915,NO
0.0952,0.6053,NO
0.1364,0.7854,NO
0.0887,0.2487,NO
0.2289,0.6133,NO
0.2088,0.4171,NO
0.2075,0.095,NO
0.1923,2.346,YES
0.0927,0.8462,NO
0.0821,1.5207,YES
0.0311,0.3625,NO
0.3081,2.1839,YES
0.0406,0.6209,NO
0.1251,0.2914,NO
0.091,0.2958,NO
0.11800000000000001,0.4093,NO
0.1053,0.429,NO
0.2201,0.7272,NO
0.1351,0.6245,NO
0.1328,0.4399,NO
0.0724,0.8506,NO
0.0244,0.6185,NO
0.1404,1.9669999999999999,YES
0.3348,3.5779,YES
0.2937,3.4906,YES
0.14300000000000002,1.8609,YES
0.0826,1.6386,NO
0.013000000000000001,0.0888,NO
0.2103,2.8524,YES
0.1395,0.7488,NO
0.1325,1.8147,YES
0.1443,0.6297,NO
0.2165,1.5192,NO
0.1934,1.8804,NO
0.1934,0.865,NO
0.0572,0.6802,NO
0.2318,4.0775,YES
0.0556,0.7725,NO
0.3609,4.4524,YES
0.1417,0.6727,NO
0.255,3.7404,YES
0.0522,0.7313,NO
0.0677,1.3902,NO
0.1439,1.454,NO
0.0494,0.6091,NO
0.1715,2.1748,YES
0.0964,1.4683,NO
0.1343,1.1801,YES
0.1544,1.9227,NO
0.0732,0.6166,NO
0.1975,1.3538,NO
0.2582,2.3112,NO
0.1977,1.4056,NO
0.1701,1.2114,NO
0.1684,1.6395,NO
0.1225,0.5894,NO
0.1458,1.9075,NO
0.4028,3.4858,YES
0.1577,1.5619,NO
0.2904,1.635,YES
0.1987,1.6036,NO
0.1756,1.7697,NO
0.1689,0.7152,NO
0.054000000000000006,0.7713,NO
0.1469,1.5684,NO
0.0547,1.0462,NO
0.1082,1.2595,NO
0.2019,0.8104,NO
0.1293,2.0321,NO
0.3897,3.2510000000000003,YES
0.3612,3.6224,YES
0.2791,3.7005,YES
0.2894,2.9249,YES
0.2226,1.4943,NO
0.1753,2.7245,YES
0.0979,0.8158,NO
0.0985,0.6017,NO
0.0774,0.4949,NO
0.1069,1.3374,YES
0.3647,3.1819,YES
0.2531,2.9046,YES
0.1331,1.0125,YES
