DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_46,Associated
0.0737,0.1808,NO
0.0652,0.1157,NO
0.1144,1.2934,NO
0.2164,0.8521,NO
0.0671,0.9175,NO
0.0906,1.4340000000000002,NO
0.0589,0.3525,NO
0.0679,0.3978,NO
0.1689,1.2994,NO
0.2469,2.9181,YES
0.0616,0.5227,NO
0.33799999999999997,3.2191,YES
0.2427,0.7211,NO
0.2231,0.6571,NO
0.2223,0.4583,NO
0.1142,0.3941,NO
0.0706,1.4175,NO
0.1109,0.3627,NO
0.0747,0.5884,NO
0.2179,0.5634,NO
0.1147,1.6406,NO
0.0779,2.9457,YES
0.0804,2.9882,YES
0.1668,2.6929,YES
0.24,3.1953,YES
0.1573,0.8074,NO
0.0716,2.3056,YES
0.1205,0.6937,NO
0.1072,0.9123,YES
0.2444,1.0324,YES
0.3362,1.244,NO
0.1579,0.2662,NO
0.1148,0.2979,NO
0.1112,1.0829,NO
0.3947,1.2884,YES
0.0957,0.8066,YES
0.1364,1.0955,NO
0.1056,0.0655,NO
0.0981,1.0658,NO
0.1058,0.1113,NO
0.1797,0.64,NO
0.1526,0.6736,NO
0.1551,0.6974,NO
0.2811,1.8726,YES
0.0766,0.6517,NO
0.1126,1.8106,YES
0.0341,0.3798,NO
0.3399,2.0638,YES
0.0412,0.4214,NO
0.1212,0.2613,NO
0.0769,0.1739,NO
0.1235,0.3075,NO
0.0802,0.2859,NO
0.1903,1.1444,NO
0.1119,0.4198,NO
0.1008,1.1895,NO
0.0886,0.2829,NO
0.1534,0.1227,NO
0.1331,1.6795,NO
0.2865,1.0918,NO
0.1512,1.2037,NO
0.1666,1.8192,NO
0.1465,0.5516,NO
0.0509,0.4821,NO
0.2187,1.5775,NO
0.4574,3.449,YES
0.1603,0.9506,NO
0.2015,3.3606,YES
0.205,0.4281,NO
0.2168,0.5341,NO
0.2136,0.34299999999999997,NO
0.1919,0.5095,NO
0.1533,1.8889,NO
0.1268,0.4502,NO
0.1947,1.0452,NO
0.1755,0.6142,NO
0.2202,1.7595,NO
0.4465,3.4796,YES
0.4252,3.5979,YES
0.3653,3.3436,YES
0.1771,3.2512,YES
0.1659,1.2134,NO
0.1927,2.904,YES
0.1251,1.2266,NO
0.1303,1.3312,YES
0.1814,1.1847,YES
0.3356,2.306,NO
0.1662,0.9154,NO
0.1507,0.7149,NO
0.1441,2.2243,NO
0.3435,1.526,YES
0.1243,1.2883,YES
0.1731,1.7918,NO
0.0952,0.6389,NO
0.1364,1.8230000000000002,NO
0.0887,0.7203,NO
0.2289,0.4808,NO
0.2088,0.2888,NO
