DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_13,Associated
0.0737,0.2659,NO
0.0652,0.2047,NO
0.1144,0.2674,NO
0.2164,0.4917,NO
0.0671,0.3494,NO
0.0906,0.1925,NO
0.0589,0.4772,NO
0.0679,0.1447,NO
0.1689,0.2166,NO
0.2469,1.575,YES
0.0616,0.49,NO
0.33799999999999997,2.1697,YES
0.2427,0.5329,NO
0.2231,0.6537,NO
0.2223,0.1633,NO
0.1142,0.39299999999999996,NO
0.0706,0.3155,NO
0.1109,0.28800000000000003,NO
0.0747,0.3683,NO
0.2179,0.4286,NO
0.1147,0.4255,NO
0.0779,1.8926,YES
0.0804,1.4198,YES
0.1668,2.0158,YES
0.24,0.9434,YES
0.1573,0.2153,NO
0.0716,1.8673,YES
0.1205,0.4682,NO
0.1072,1.3030000000000002,YES
0.2444,1.1302,YES
0.3362,0.3559,NO
0.1579,0.4456,NO
0.1148,0.2567,NO
0.1112,0.42200000000000004,NO
0.3947,1.3406,YES
0.0957,0.6985,YES
0.1364,0.4504,NO
0.1056,0.19399999999999998,NO
0.0981,0.3653,NO
0.1058,0.273,NO
0.1797,0.3924,NO
0.1526,0.6144,NO
0.1551,0.0616,NO
0.2811,0.6925,YES
0.0766,0.3599,NO
0.1126,2.0943,YES
0.0341,0.3712,NO
0.3399,2.4487,YES
0.0412,0.4366,NO
0.1212,0.3535,NO
0.0769,0.3923,NO
0.1235,0.3191,NO
0.0802,0.3279,NO
0.1903,0.5336,NO
0.1119,0.4064,NO
0.1008,0.3842,NO
0.0886,0.0866,NO
0.1534,0.0436,NO
0.1331,0.6506,NO
0.2865,0.7389,NO
0.1512,0.5034,NO
0.1666,0.7148,NO
0.1465,0.5972,NO
0.0509,0.1423,NO
0.2187,0.8281,NO
0.4574,1.6686,YES
0.1603,0.9612,NO
0.2015,1.9595,YES
0.205,0.263,NO
0.2168,0.5734,NO
0.2136,0.1198,NO
0.1919,0.2887,NO
0.1533,0.6304,NO
0.1268,0.2042,NO
0.1947,0.5593,NO
0.1755,0.3092,NO
0.2202,0.6673,NO
0.4465,2.4532,YES
0.4252,2.1466,YES
0.3653,2.5133,YES
0.1771,1.81,YES
0.1659,0.6789,NO
0.1927,2.8207,YES
0.1251,0.8262,NO
0.1303,1.1826,YES
0.1814,1.1355,YES
0.3356,0.513,NO
0.1662,0.3778,NO
0.1507,0.1751,NO
0.1441,0.4347,NO
0.3435,1.3375,YES
0.1243,0.701,YES
0.1731,0.4821,NO
0.0952,0.3948,NO
0.1364,0.6098,NO
0.0887,0.4497,NO
0.2289,0.2443,NO
0.2088,0.4941,NO
0.2075,0.0387,NO
0.1923,0.6344,YES
0.0927,0.2962,NO
0.0821,2.1064,YES
0.0311,0.2528,NO
0.3081,2.3766,YES
0.0406,0.2859,NO
0.1251,0.4796,NO
0.091,0.47,NO
0.11800000000000001,0.5423,NO
0.1053,0.4114,NO
0.2201,0.5299,NO
0.1351,0.5277,NO
0.1328,0.5634,NO
0.0724,0.4648,NO
0.0244,0.2769,NO
0.1404,0.8048,YES
0.3348,2.3499,YES
0.2937,2.6378,YES
0.14300000000000002,1.6171,YES
0.0826,0.5848,NO
0.013000000000000001,0.1773,NO
0.2103,1.7826,YES
0.1395,0.3791,NO
0.1325,1.1911,YES
0.1443,0.2669,NO
