DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_34,Associated
0.0737,0.5327,NO
0.0652,0.6109,NO
0.1144,1.339,NO
0.2164,0.9494,NO
0.0671,1.7135,NO
0.0906,1.6811,NO
0.0589,1.1562,NO
0.0679,0.2571,NO
0.1689,1.3277,NO
0.2469,3.4085,YES
0.0616,0.446,NO
0.33799999999999997,2.8018,YES
0.2427,0.6722,NO
0.2231,1.0829,NO
0.2223,0.6071,NO
0.1142,0.7138,NO
0.0706,1.6237,NO
0.1109,0.4763,NO
0.0747,1.2782,NO
0.2179,0.7773,NO
0.1147,1.5473,NO
0.0779,3.2264,YES
0.0804,2.5841,YES
0.1668,2.8626,YES
0.24,2.8797,YES
0.1573,1.0274,NO
0.0716,3.1616,YES
0.1205,0.8432,NO
0.1072,1.9693,YES
0.2444,2.2432,YES
0.3362,1.1923,NO
0.1579,1.2235,NO
0.1148,1.2368,NO
0.1112,1.7618,NO
0.3947,1.6533,YES
0.0957,0.8453,YES
0.1364,2.0032,NO
0.1056,0.35100000000000003,NO
0.0981,1.3529,NO
0.1058,0.3737,NO
0.1797,0.9738,NO
0.1526,1.1044,NO
0.1551,0.9037,NO
0.2811,1.6438,YES
0.0766,1.4618,NO
0.1126,1.831,YES
0.0341,1.436,NO
0.3399,2.2214,YES
0.0412,1.1258,NO
0.1212,0.3044,NO
0.0769,0.5658,NO
0.1235,0.8107,NO
0.0802,0.6245,NO
0.1903,1.3678,NO
0.1119,0.8894,NO
0.1008,1.8268,NO
0.0886,0.4457,NO
0.1534,0.5663,NO
0.1331,1.2644,NO
0.2865,1.3446,NO
0.1512,1.6325,NO
0.1666,1.7215,NO
0.1465,1.0651,NO
0.0509,0.2578,NO
0.2187,1.399,NO
0.4574,3.59,YES
0.1603,0.6794,NO
0.2015,2.7028,YES
0.205,0.6934,NO
0.2168,0.9736,NO
0.2136,0.5831,NO
0.1919,0.7705,NO
0.1533,1.4726,NO
0.1268,0.4587,NO
0.1947,1.0162,NO
0.1755,0.992,NO
0.2202,1.3224,NO
0.4465,3.3962,YES
0.4252,3.0528,YES
0.3653,2.9678,YES
0.1771,3.0386,YES
0.1659,1.1012,NO
0.1927,3.4782,YES
0.1251,0.9934,NO
0.1303,3.36,YES
0.1814,3.5776,YES
0.3356,1.6155,NO
0.1662,0.688,NO
0.1507,0.9105,NO
0.1441,1.9939,NO
0.3435,2.2336,YES
0.1243,2.1071,YES
0.1731,2.2283,NO
0.0952,0.4479,NO
0.1364,1.2314,NO
0.0887,0.7085,NO
0.2289,1.5406,NO
0.2088,1.8114,NO
0.2075,1.5393,NO
