DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_20,Associated
0.0737,1.1109,NO
0.0652,0.4921,NO
0.1144,0.9693,NO
0.2164,1.4773,NO
0.0671,0.4837,NO
0.0906,0.9754,NO
0.0589,1.348,NO
0.0679,0.2284,NO
0.1689,0.8094,NO
0.2469,2.1229,YES
0.0616,0.8349,NO
0.33799999999999997,1.5490000000000002,YES
0.2427,0.8946,NO
0.2231,1.2716,NO
0.2223,0.3548,NO
0.1142,0.6242,NO
0.0706,0.9134,NO
0.1109,0.3781,NO
0.0747,0.4056,NO
0.2179,0.3789,NO
0.1147,0.6275,NO
0.0779,2.3024,YES
0.0804,2.6411,YES
0.1668,2.021,YES
0.24,2.1435,YES
0.1573,0.8456,NO
0.0716,1.7673,YES
0.1205,0.9418,NO
0.1072,1.6698,YES
0.2444,0.9009999999999999,YES
0.3362,1.0031,NO
0.1579,0.915,NO
0.1148,0.5925,NO
0.1112,1.0007,NO
0.3947,1.6065,YES
0.0957,0.7627,YES
0.1364,0.937,NO
0.1056,0.6028,NO
0.0981,0.8325,NO
0.1058,0.6043,NO
0.1797,0.7088,NO
0.1526,0.893,NO
0.1551,0.3188,NO
0.2811,1.2502,YES
0.0766,0.6919,NO
0.1126,1.3459,YES
0.0341,0.535,NO
0.3399,0.9316,YES
0.0412,0.7176,NO
0.1212,0.802,NO
0.0769,1.0796,NO
0.1235,0.8886,NO
0.0802,0.6534,NO
0.1903,1.046,NO
0.1119,0.7423,NO
0.1008,1.0439,NO
0.0886,1.1917,NO
0.1534,0.5604,NO
0.1331,1.2519,NO
0.2865,1.9932,NO
0.1512,0.9845,NO
0.1666,0.9805,NO
0.1465,1.7425,NO
0.0509,0.3541,NO
0.2187,1.1444,NO
0.4574,3.3384,YES
0.1603,1.0671,NO
0.2015,2.8307,YES
0.205,0.9294,NO
0.2168,1.6605,NO
0.2136,0.129,NO
0.1919,1.1852,NO
0.1533,1.9353,NO
0.1268,0.4982,NO
0.1947,1.2929,NO
0.1755,0.3579,NO
0.2202,1.0256,NO
0.4465,3.5346,YES
0.4252,4.4219,YES
0.3653,3.3512,YES
0.1771,2.7531,YES
0.1659,0.8928,NO
0.1927,3.7156,YES
0.1251,1.2441,NO
0.1303,2.4701,YES
0.1814,1.1361,YES
0.3356,0.9496,NO
0.1662,0.7184,NO
0.1507,0.4831,NO
0.1441,0.9089,NO
0.3435,2.5103,YES
0.1243,1.4044,YES
0.1731,0.9418,NO
0.0952,0.7971,NO
0.1364,0.6615,NO
0.0887,0.4889,NO
0.2289,0.6854,NO
0.2088,1.2127,NO
0.2075,0.4913,NO
0.1923,2.1653,YES
0.0927,0.6957,NO
0.0821,2.2964,YES
0.0311,0.3436,NO
0.3081,1.3688,YES
0.0406,0.5706,NO
0.1251,0.7426,NO
0.091,0.9715,NO
0.11800000000000001,0.6926,NO
0.1053,0.5212,NO
0.2201,0.8271,NO
0.1351,0.4729,NO
0.1328,0.9433,NO
0.0724,1.8559,NO
0.0244,0.6962,NO
0.1404,2.6074,YES
0.3348,4.3345,YES
0.2937,4.2451,YES
0.14300000000000002,1.8778,YES
0.0826,1.7675,NO
0.013000000000000001,0.7013,NO
0.2103,2.1098,YES
0.1395,1.2011,NO
0.1325,2.4032,YES
0.1443,0.9569,NO
0.2165,1.082,NO
0.1934,0.7458,NO
0.1934,0.3379,NO
0.0572,0.8907,NO
0.2318,4.4279,YES
0.0556,0.9777,NO
0.3609,3.7569999999999997,YES
0.1417,0.664,NO
0.255,3.4492,YES
0.0522,1.189,NO
0.0677,2.3863,NO
0.1439,1.4912,NO
0.0494,1.1186,NO
0.1715,2.3422,YES
0.0964,1.4088,NO
0.1343,2.3869,YES
0.1544,1.7657,NO
0.0732,0.5372,NO
0.1975,1.1439,NO
0.2582,1.9703,NO
0.1977,0.7895,NO
0.1701,0.8123,NO
0.1684,2.2867,NO
0.1225,0.9753,NO
0.1458,1.1686,NO
0.4028,3.3422,YES
0.1577,0.8146,NO
0.2904,2.8309,YES
0.1987,1.3861,NO
0.1756,2.0318,NO
0.1689,0.4609,NO
0.054000000000000006,1.3623,NO
0.1469,1.8271,NO
0.0547,0.9811,NO
0.1082,1.2645,NO
0.2019,0.8503,NO
0.1293,1.1996,NO
0.3897,3.5668,YES
0.3612,4.3946,YES
0.2791,3.5351,YES
0.2894,2.7786,YES
0.2226,1.1054,NO
0.1753,3.6219,YES
0.0979,1.25,NO
0.0985,1.252,NO
0.0774,0.3854,NO
0.1069,1.8543,YES
0.3647,3.7114,YES
0.2531,3.9443,YES
0.1331,1.2869,YES
0.0885,1.1797,NO
0.0604,0.2917,NO
0.2068,1.6736,YES
0.2598,1.9674,NO
0.106,1.5389,YES
0.1459,0.9873,NO
0.2252,0.9973,NO
0.2571,0.5471,NO
