DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_96,Associated
0.0737,0.478,NO
0.0652,0.2944,NO
0.1144,0.1932,NO
0.2164,0.5955,NO
0.0671,0.6582,NO
0.0906,0.4873,NO
0.0589,0.5516,NO
0.0679,0.2486,NO
0.1689,0.1347,NO
0.2469,1.3698,YES
0.0616,0.1717,NO
0.33799999999999997,1.8615,YES
0.2427,0.1286,NO
0.2231,0.1717,NO
0.2223,0.2775,NO
0.1142,0.4049,NO
0.0706,0.9227,NO
0.1109,0.2712,NO
0.0747,0.5498,NO
0.2179,0.483,NO
0.1147,0.7279,NO
0.0779,1.4312,YES
0.0804,1.516,YES
0.1668,1.1597,YES
0.24,1.6256,YES
0.1573,0.308,NO
0.0716,0.7599,YES
0.1205,0.4291,NO
0.1072,3.1895,YES
0.2444,1.2894,YES
0.3362,1.0556,NO
0.1579,0.5418,NO
0.1148,0.4825,NO
0.1112,0.8885,NO
0.3947,3.031,YES
0.0957,2.9647,YES
0.1364,0.9559,NO
0.1056,0.0333,NO
0.0981,0.9723,NO
0.1058,0.1127,NO
0.1797,0.4765,NO
0.1526,0.9113,NO
0.1551,0.8201,NO
0.2811,2.2848,YES
0.0766,0.5958,NO
0.1126,3.0835,YES
0.0341,0.6528,NO
0.3399,3.3635,YES
0.0412,0.5292,NO
0.1212,0.0952,NO
0.0769,0.5169,NO
0.1235,0.1626,NO
0.0802,0.3504,NO
0.1903,1.0176,NO
0.1119,0.1569,NO
0.1008,1.1828,NO
0.0886,0.7672,NO
0.1534,0.8499,NO
0.1331,0.4942,NO
0.2865,1.2693,NO
0.1512,1.2266,NO
0.1666,1.5342,NO
0.1465,0.9429,NO
0.0509,0.3618,NO
0.2187,0.3689,NO
0.4574,2.9478,YES
0.1603,0.517,NO
0.2015,4.0,YES
0.205,0.1839,NO
0.2168,0.5093,NO
0.2136,0.4566,NO
0.1919,0.4788,NO
0.1533,1.8122,NO
0.1268,0.3439,NO
0.1947,0.9982,NO
0.1755,0.575,NO
0.2202,1.6155,NO
0.4465,3.6624,YES
0.4252,3.5459,YES
0.3653,3.0787,YES
0.1771,3.1673,YES
0.1659,1.0703,NO
0.1927,2.2545,YES
0.1251,1.1822,NO
0.1303,3.281,YES
0.1814,1.9121,YES
0.3356,1.8352,NO
0.1662,1.2516,NO
0.1507,1.1166,NO
0.1441,2.362,NO
0.3435,3.3128,YES
0.1243,3.1881,YES
0.1731,2.0889,NO
0.0952,0.4877,NO
0.1364,1.9339,NO
0.0887,0.7479,NO
0.2289,1.0753,NO
0.2088,1.4185,NO
0.2075,1.4175,NO
0.1923,2.5911,YES
0.0927,1.6689,NO
0.0821,3.2127,YES
0.0311,1.3707,NO
0.3081,4.0129,YES
0.0406,0.8992,NO
0.1251,0.6747,NO
0.091,1.1514,NO
0.11800000000000001,0.9949,NO
0.1053,0.9945,NO
0.2201,2.6076,NO
0.1351,0.7406,NO
0.1328,2.1972,NO
0.0724,0.5923,NO
0.0244,0.4285,NO
0.1404,1.4409,YES
0.3348,4.1621,YES
0.2937,4.0102,YES
0.14300000000000002,1.8769,YES
0.0826,0.32799999999999996,NO
0.013000000000000001,0.3544,NO
0.2103,1.8676,YES
0.1395,0.1384,NO
0.1325,2.2577,YES
0.1443,0.2578,NO
0.2165,0.3164,NO
0.1934,0.4133,NO
0.1934,0.6978,NO
0.0572,0.3063,NO
0.2318,4.9425,YES
0.0556,0.3203,NO
0.3609,4.3895,YES
0.1417,0.8154,NO
0.255,4.0569999999999995,YES
0.0522,0.9982,NO
0.0677,0.7440000000000001,NO
0.1439,1.5428,NO
0.0494,0.9195,NO
0.1715,1.9363,YES
0.0964,0.3338,NO
0.1343,1.9769,YES
0.1544,0.7148,NO
0.0732,0.8327,NO
0.1975,0.5238,NO
0.2582,1.0489,NO
0.1977,0.9237,NO
0.1701,1.1248,NO
0.1684,0.649,NO
0.1225,0.2976,NO
0.1458,0.4771,NO
0.4028,2.7665,YES
0.1577,0.3403,NO
0.2904,3.5901,YES
0.1987,0.3305,NO
0.1756,0.6424,NO
0.1689,0.5942,NO
0.054000000000000006,0.4593,NO
0.1469,1.5547,NO
0.0547,0.3373,NO
0.1082,0.9102,NO
0.2019,0.5299,NO
0.1293,1.2789,NO
0.3897,3.1771,YES
0.3612,3.2682,YES
0.2791,2.7449,YES
0.2894,2.9189999999999996,YES
0.2226,0.7117,NO
0.1753,1.8248,YES
0.0979,1.0629,NO
0.0985,0.601,NO
0.0774,0.3996,NO
0.1069,1.0801,YES
0.3647,4.5864,YES
0.2531,4.3334,YES
0.1331,1.4717,YES
0.0885,0.3696,NO
0.0604,0.2205,NO
0.2068,1.8246,YES
0.2598,1.1469,NO
0.106,2.0474,YES
0.1459,1.321,NO
0.2252,0.8506,NO
0.2571,0.8919,NO
0.2375,1.2783,NO
0.1453,0.3549,NO
0.2245,5.1938,YES
0.141,0.2505,NO
0.2623,4.5903,YES
0.142,0.9085,NO
0.2555,4.4841,YES
0.2049,1.8376,NO
0.2206,1.6808,NO
0.2228,1.9261,NO
0.1032,1.7693,NO
0.1461,1.6556,YES
0.1116,0.5936,NO
0.1326,2.1938,YES
0.1415,0.7290000000000001,NO
0.0745,0.8249,NO
0.2381,1.4532,NO
0.19,1.5425,NO
0.1547,1.548,NO
0.1997,2.5781,NO
0.1653,0.7117,NO
0.1536,0.2562,NO
0.1999,1.7396,NO
0.1989,2.9569,YES
0.2045,1.6186,NO
0.2447,4.0215,YES
0.2519,0.648,NO
0.2036,0.9567,NO
0.2033,0.9244,NO
0.0533,0.3311,NO
0.105,2.3342,NO
0.055999999999999994,0.2404,NO
0.1113,1.5909,NO
0.2256,0.895,NO
0.0989,1.7106,NO
0.1879,3.8082,YES
0.1445,3.7258,YES
0.1901,3.6067,YES
0.3108,3.5604,YES
0.2405,2.3385,NO
0.1657,2.2717,YES
0.1331,2.5191,NO
0.0949,0.9101,NO
0.1339,1.0357,NO
0.22399999999999998,1.3408,NO
0.1967,1.7038,NO
0.1436,1.8836,NO
0.2079,2.4591,NO
0.1339,1.0422,NO
0.0967,0.6213,NO
0.2198,1.5071,NO
0.3428,2.6448,YES
0.2344,1.8421,NO
0.1736,3.5511,YES
0.1331,0.3484,NO
0.0735,0.8369,NO
0.0647,0.626,NO
0.204,0.5718,NO
0.1327,2.6622,NO
0.1655,0.5513,NO
0.31,1.7918,NO
0.1309,0.9162,NO
0.2819,2.1161,NO
0.4042,3.5827,YES
0.3296,3.4593,YES
0.4941,3.5367,YES
0.1783,3.1618,YES
0.193,2.1857,NO
0.2673,2.2706,YES
0.1726,2.4066,NO
0.1439,0.7020000000000001,NO
0.0769,0.7390000000000001,NO
