DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_9,Associated
0.0737,1.0729,NO
0.0652,0.6259,NO
0.1144,1.018,NO
0.2164,1.6905,NO
0.0671,0.6944,NO
0.0906,1.3809,NO
0.0589,1.2614,NO
0.0679,0.7575,NO
0.1689,0.7214,NO
0.2469,2.5192,YES
0.0616,1.0519,NO
0.33799999999999997,1.8899,YES
0.2427,0.6327,NO
0.2231,0.6514,NO
0.2223,0.4821,NO
0.1142,0.9838,NO
0.0706,1.5686,NO
0.1109,0.8996,NO
0.0747,0.8196,NO
0.2179,0.743,NO
0.1147,1.4505,NO
0.0779,2.6994,YES
0.0804,2.8123,YES
0.1668,1.8419999999999999,YES
0.24,1.5621,YES
0.1573,1.0556,NO
0.0716,1.838,YES
0.1205,1.1449,NO
0.1072,1.8301,YES
0.2444,1.3743,YES
0.3362,0.8504,NO
0.1579,1.0594,NO
0.1148,0.5644,NO
0.1112,1.2535,NO
0.3947,2.3862,YES
0.0957,1.4528,YES
0.1364,1.1013,NO
0.1056,0.8998,NO
0.0981,1.0685,NO
0.1058,0.5122,NO
0.1797,0.5374,NO
0.1526,0.9119,NO
0.1551,0.4154,NO
0.2811,1.329,YES
0.0766,0.9601,NO
0.1126,2.3538,YES
0.0341,0.9955,NO
0.3399,1.9013,YES
0.0412,0.8875,NO
0.1212,0.5949,NO
0.0769,1.1716,NO
0.1235,0.7553,NO
0.0802,0.7405,NO
0.1903,1.1944,NO
0.1119,0.6828,NO
0.1008,1.0563,NO
0.0886,1.1025,NO
0.1534,0.5187,NO
0.1331,1.1342,NO
0.2865,1.7889,NO
0.1512,0.9440000000000001,NO
0.1666,2.126,NO
0.1465,1.4194,NO
0.0509,0.5559,NO
0.2187,1.0583,NO
0.4574,3.9072,YES
0.1603,1.6055,NO
0.2015,2.7727,YES
0.205,0.8348,NO
0.2168,1.1889,NO
0.2136,0.4519,NO
0.1919,1.036,NO
0.1533,1.7531,NO
0.1268,0.7842,NO
0.1947,1.1542,NO
