DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_74,Associated
0.0737,0.3684,NO
0.0652,0.2241,NO
0.1144,0.4635,NO
0.2164,0.3384,NO
0.0671,0.2409,NO
0.0906,0.698,NO
0.0589,0.1539,NO
0.0679,0.0453,NO
0.1689,0.3459,NO
0.2469,2.0886,YES
0.0616,0.518,NO
0.33799999999999997,1.8911,YES
0.2427,0.1059,NO
0.2231,0.0708,NO
0.2223,0.0419,NO
0.1142,0.1428,NO
0.0706,0.3714,NO
0.1109,0.2432,NO
0.0747,0.4267,NO
0.2179,0.5512,NO
0.1147,0.3807,NO
0.0779,2.3949,YES
0.0804,2.1373,YES
0.1668,1.7758,YES
0.24,1.8759,YES
0.1573,0.7345,NO
0.0716,1.6907,YES
0.1205,0.6961,NO
0.1072,3.2747,YES
0.2444,2.1568,YES
0.3362,1.2244,NO
0.1579,0.397,NO
0.1148,0.3067,NO
0.1112,1.0196,NO
0.3947,3.2754,YES
0.0957,3.1582,YES
0.1364,1.0365,NO
0.1056,0.4462,NO
0.0981,0.7323,NO
0.1058,0.6196,NO
0.1797,1.0148,NO
0.1526,1.0724,NO
0.1551,1.1244,NO
0.2811,3.1325,YES
0.0766,0.7218,NO
0.1126,2.2723,YES
0.0341,0.7111,NO
0.3399,3.3181,YES
0.0412,0.2357,NO
0.1212,0.7167,NO
0.0769,0.8961,NO
0.1235,0.6987,NO
0.0802,0.4154,NO
0.1903,0.9877,NO
0.1119,0.6092,NO
0.1008,1.0743,NO
0.0886,0.5049,NO
0.1534,0.3944,NO
0.1331,0.8214,NO
0.2865,0.9073,NO
0.1512,0.7539,NO
0.1666,1.5606,NO
0.1465,0.5276,NO
0.0509,0.2037,NO
0.2187,0.5364,NO
0.4574,3.0401,YES
0.1603,0.9478,NO
0.2015,2.9085,YES
0.205,0.4495,NO
0.2168,0.368,NO
0.2136,0.2939,NO
0.1919,0.4102,NO
0.1533,1.7871,NO
0.1268,0.2489,NO
0.1947,1.275,NO
0.1755,0.5075,NO
0.2202,0.9822,NO
0.4465,3.2421,YES
0.4252,3.6071,YES
0.3653,3.2934,YES
