DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_22,Associated
0.0737,0.8678,NO
0.0652,1.1537,NO
0.1144,0.6017,NO
0.2164,1.2119,NO
0.0671,0.7251,NO
0.0906,1.7039,NO
0.0589,0.9285,NO
0.0679,0.6241,NO
0.1689,1.3869999999999998,NO
0.2469,2.8045,YES
0.0616,1.5339,NO
0.33799999999999997,3.3585,YES
0.2427,0.7278,NO
0.2231,0.5416,NO
0.2223,0.5057,NO
0.1142,0.7545,NO
0.0706,1.817,NO
0.1109,0.5687,NO
0.0747,1.2077,NO
0.2179,0.695,NO
0.1147,1.0526,NO
0.0779,3.427,YES
0.0804,3.0067,YES
0.1668,3.2857,YES
0.24,3.0394,YES
0.1573,1.1118,NO
0.0716,2.5772,YES
0.1205,0.9611,NO
0.1072,2.3011,YES
0.2444,2.217,YES
0.3362,1.5023,NO
0.1579,0.9111,NO
0.1148,0.6468,NO
0.1112,1.0882,NO
0.3947,1.6361,YES
0.0957,2.0038,YES
0.1364,1.1068,NO
0.1056,0.3701,NO
0.0981,1.0002,NO
0.1058,0.5128,NO
0.1797,0.1659,NO
0.1526,0.2519,NO
0.1551,0.3982,NO
0.2811,2.2756,YES
0.0766,1.0951,NO
0.1126,2.3154,YES
0.0341,0.8241,NO
0.3399,3.0456,YES
0.0412,0.7711,NO
0.1212,0.4339,NO
0.0769,0.3888,NO
0.1235,0.8568,NO
0.0802,0.7446,NO
0.1903,1.0624,NO
0.1119,0.4325,NO
0.1008,0.7909,NO
0.0886,0.4783,NO
0.1534,0.8824,NO
0.1331,0.6526,NO
0.2865,0.8712,NO
0.1512,0.5832,NO
0.1666,1.3814,NO
0.1465,0.9571,NO
0.0509,0.2266,NO
0.2187,1.0399,NO
0.4574,3.2089,YES
0.1603,1.3381,NO
0.2015,3.0792,YES
0.205,0.5624,NO
0.2168,0.3568,NO
0.2136,0.308,NO
0.1919,0.5503,NO
0.1533,1.3946,NO
0.1268,0.3388,NO
0.1947,0.8372,NO
0.1755,0.3202,NO
0.2202,0.9669,NO
0.4465,3.5312,YES
0.4252,3.0838,YES
0.3653,3.3226,YES
0.1771,3.1262,YES
0.1659,0.9374,NO
0.1927,2.8223,YES
0.1251,0.5675,NO
0.1303,1.9576,YES
0.1814,1.9369999999999998,YES
0.3356,1.0226,NO
0.1662,1.0273,NO
0.1507,0.5454,NO
0.1441,0.7986,NO
0.3435,1.6403,YES
0.1243,1.6542,YES
0.1731,0.8951,NO
0.0952,0.9272,NO
0.1364,0.7529,NO
0.0887,1.2533,NO
0.2289,1.6423,NO
0.2088,1.5665,NO
0.2075,1.5889,NO
0.1923,2.1414,YES
0.0927,0.9879,NO
0.0821,1.8116,YES
0.0311,0.4535,NO
0.3081,2.6694,YES
0.0406,0.5157,NO
0.1251,1.1822,NO
0.091,1.1442,NO
0.11800000000000001,1.0548,NO
0.1053,1.6064,NO
0.2201,0.6275,NO
0.1351,0.6734,NO
0.1328,0.9165,NO
0.0724,0.6859999999999999,NO
0.0244,0.8335,NO
0.1404,2.069,YES
0.3348,4.168,YES
0.2937,3.6648,YES
0.14300000000000002,2.2523,YES
0.0826,0.7474,NO
0.013000000000000001,0.3177,NO
0.2103,1.9708,YES
0.1395,0.3753,NO
0.1325,2.1914,YES
0.1443,0.7225,NO
0.2165,0.8258,NO
0.1934,0.7758,NO
0.1934,1.0459,NO
0.0572,0.1435,NO
0.2318,4.9271,YES
0.0556,0.2943,NO
0.3609,4.218999999999999,YES
0.1417,0.3327,NO
0.255,4.0267,YES
0.0522,0.7973,NO
0.0677,1.0079,NO
0.1439,1.331,NO
0.0494,0.5902,NO
0.1715,1.7554,YES
0.0964,0.5795,NO
0.1343,1.6612,YES
0.1544,1.091,NO
0.0732,1.3396,NO
0.1975,0.8411,NO
0.2582,1.725,NO
0.1977,1.3928,NO
0.1701,1.857,NO
0.1684,1.1886,NO
0.1225,0.812,NO
0.1458,1.2672,NO
0.4028,3.4661,YES
0.1577,1.645,NO
0.2904,3.7496,YES
0.1987,1.0708,NO
0.1756,0.7528,NO
0.1689,0.6861,NO
0.054000000000000006,0.8285,NO
0.1469,2.37,NO
0.0547,0.7555,NO
0.1082,1.7014,NO
0.2019,0.8045,NO
0.1293,1.5619999999999998,NO
0.3897,4.1743,YES
0.3612,3.7960000000000003,YES
0.2791,3.7986,YES
0.2894,3.6695,YES
0.2226,1.1661,NO
0.1753,3.2856,YES
0.0979,1.1195,NO
0.0985,0.6185,NO
0.0774,1.2013,NO
0.1069,2.3303,YES
0.3647,5.0382,YES
0.2531,4.3531,YES
0.1331,2.8077,YES
0.0885,1.4144,NO
0.0604,0.3399,NO
0.2068,2.0838,YES
0.2598,2.2584,NO
0.106,2.5357,YES
0.1459,2.3242,NO
0.2252,1.1009,NO
0.2571,0.9506,NO
0.2375,1.1789,NO
0.1453,0.4754,NO
0.2245,6.1018,YES
0.141,0.23,NO
0.2623,4.9462,YES
0.142,0.2324,NO
0.2555,4.8719,YES
0.2049,2.7633,NO
0.2206,2.7884,NO
0.2228,2.6177,NO
0.1032,2.1411,NO
0.1461,1.7337,YES
0.1116,2.2228,NO
0.1326,1.7136,YES
0.1415,0.6199,NO
0.0745,0.4347,NO
0.2381,1.1786,NO
