DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_39,Associated
0.0737,0.2444,NO
0.0652,0.5104,NO
0.1144,0.4347,NO
0.2164,1.0909,NO
0.0671,0.8151,NO
0.0906,0.7879999999999999,NO
0.0589,0.7514,NO
0.0679,0.2304,NO
0.1689,0.6981,NO
0.2469,1.6901,YES
0.0616,0.5248,NO
0.33799999999999997,1.8875,YES
0.2427,0.8027,NO
0.2231,1.1667,NO
0.2223,0.9965,NO
0.1142,0.3056,NO
0.0706,0.9535,NO
0.1109,0.2113,NO
0.0747,0.6578,NO
0.2179,0.7658,NO
0.1147,0.7351,NO
0.0779,1.8816,YES
0.0804,1.8230000000000002,YES
0.1668,2.0313,YES
0.24,1.8753,YES
0.1573,0.3358,NO
0.0716,1.929,YES
0.1205,0.5754,NO
0.1072,0.9129999999999999,YES
0.2444,1.4892,YES
0.3362,1.3127,NO
0.1579,0.7059,NO
0.1148,0.7369,NO
0.1112,1.6877,NO
0.3947,2.278,YES
0.0957,1.0119,YES
0.1364,1.7267,NO
0.1056,0.8538,NO
0.0981,1.7137,NO
0.1058,0.9306,NO
0.1797,0.8029999999999999,NO
0.1526,0.8938,NO
0.1551,0.7335,NO
0.2811,1.3586,YES
0.0766,1.1495,NO
0.1126,1.1263,YES
0.0341,0.9175,NO
0.3399,2.0846,YES
0.0412,0.7152,NO
0.1212,0.9893,NO
0.0769,0.9068,NO
0.1235,1.3494,NO
0.0802,0.8281,NO
0.1903,1.6003,NO
0.1119,1.2529,NO
0.1008,1.7478,NO
0.0886,0.3677,NO
0.1534,0.436,NO
0.1331,0.5251,NO
0.2865,1.0315,NO
0.1512,0.5384,NO
0.1666,1.5478,NO
0.1465,0.8493,NO
0.0509,0.46799999999999997,NO
0.2187,0.8439,NO
0.4574,3.4434,YES
0.1603,1.2368,NO
0.2015,3.7560000000000002,YES
0.205,0.4399,NO
0.2168,0.9608,NO
0.2136,0.5046,NO
0.1919,0.0378,NO
0.1533,1.9973,NO
0.1268,0.3854,NO
0.1947,1.2585,NO
0.1755,0.3004,NO
0.2202,0.8301,NO
0.4465,3.6247,YES
0.4252,3.2798,YES
0.3653,3.9553,YES
0.1771,3.2843,YES
0.1659,0.4867,NO
0.1927,3.5472,YES
0.1251,0.5517,NO
0.1303,1.4841,YES
0.1814,1.7853,YES
0.3356,1.5841,NO
0.1662,1.7837,NO
0.1507,1.7795,NO
0.1441,2.016,NO
0.3435,2.938,YES
0.1243,1.4221,YES
0.1731,1.5501,NO
0.0952,0.8554,NO
0.1364,1.7408,NO
0.0887,0.8253,NO
0.2289,1.1066,NO
0.2088,1.2852,NO
0.2075,1.2046,NO
0.1923,1.4502,YES
0.0927,1.601,NO
0.0821,1.4893,YES
0.0311,1.3829,NO
0.3081,2.7074,YES
0.0406,1.5016,NO
0.1251,0.9181,NO
0.091,0.8761,NO
0.11800000000000001,1.3842,NO
0.1053,0.9765,NO
0.2201,1.5738,NO
0.1351,0.9842,NO
0.1328,1.4815,NO
0.0724,0.4959,NO
0.0244,0.4399,NO
0.1404,1.859,YES
0.3348,4.5558,YES
0.2937,4.2596,YES
0.14300000000000002,1.9343,YES
0.0826,1.5017,NO
0.013000000000000001,0.3758,NO
0.2103,1.6818,YES
0.1395,1.0089,NO
0.1325,1.8084,YES
0.1443,0.6739,NO
0.2165,0.611,NO
0.1934,0.6027,NO
0.1934,0.7711,NO
0.0572,0.4006,NO
