DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_79,Associated
0.0737,0.4795,NO
0.0652,0.2569,NO
0.1144,0.9354,NO
0.2164,1.1351,NO
0.0671,0.3806,NO
0.0906,0.3276,NO
0.0589,0.8591,NO
0.0679,0.3815,NO
0.1689,0.4116,NO
0.2469,2.654,YES
0.0616,1.0234,NO
0.33799999999999997,2.5041,YES
0.2427,0.1315,NO
0.2231,0.0785,NO
0.2223,0.0405,NO
0.1142,0.4531,NO
0.0706,1.4466,NO
0.1109,0.2744,NO
0.0747,0.4175,NO
0.2179,0.3067,NO
0.1147,0.8753,NO
0.0779,2.1921,YES
0.0804,2.2626,YES
0.1668,2.6097,YES
0.24,1.881,YES
0.1573,0.3902,NO
0.0716,1.5163,YES
0.1205,0.2244,NO
0.1072,2.6935,YES
0.2444,1.294,YES
0.3362,1.5125,NO
0.1579,1.0419,NO
0.1148,1.0339,NO
0.1112,1.1746,NO
0.3947,2.1482,YES
0.0957,2.4982,YES
0.1364,1.4964,NO
0.1056,0.7326,NO
0.0981,1.3462,NO
0.1058,0.7647,NO
0.1797,0.5666,NO
0.1526,0.8022,NO
0.1551,0.7511,NO
0.2811,2.5792,YES
0.0766,1.4565,NO
0.1126,1.7107,YES
0.0341,0.9890000000000001,NO
0.3399,2.5818,YES
0.0412,1.3141,NO
0.1212,0.8724,NO
0.0769,0.6631,NO
0.1235,1.1168,NO
0.0802,0.8302,NO
0.1903,1.4553,NO
0.1119,0.6554,NO
0.1008,1.3328,NO
0.0886,0.3345,NO
0.1534,0.5538,NO
0.1331,1.0969,NO
0.2865,1.9656,NO
0.1512,0.7414,NO
0.1666,1.0093,NO
0.1465,0.6236,NO
0.0509,0.3224,NO
0.2187,1.1003,NO
0.4574,3.5201,YES
0.1603,1.3832,NO
0.2015,3.0635,YES
0.205,0.2984,NO
0.2168,0.2319,NO
0.2136,0.0995,NO
0.1919,0.5072,NO
0.1533,2.0655,NO
0.1268,0.1381,NO
0.1947,0.8855,NO
0.1755,0.2632,NO
0.2202,1.4483,NO
0.4465,3.2802,YES
0.4252,3.2733,YES
0.3653,3.4589999999999996,YES
0.1771,2.3357,YES
0.1659,1.079,NO
0.1927,1.8405,YES
0.1251,0.6888,NO
0.1303,3.16,YES
0.1814,1.2808,YES
0.3356,1.85,NO
0.1662,0.4033,NO
0.1507,0.2145,NO
0.1441,1.4225,NO
0.3435,2.8549,YES
0.1243,3.1041,YES
0.1731,1.5130000000000001,NO
0.0952,1.0594,NO
0.1364,1.7977,NO
0.0887,1.0852,NO
0.2289,0.0969,NO
0.2088,0.2729,NO
0.2075,0.1606,NO
0.1923,3.1844,YES
0.0927,0.7536,NO
0.0821,2.3053,YES
0.0311,0.6862,NO
0.3081,3.2562,YES
0.0406,0.4666,NO
0.1251,1.0829,NO
0.091,1.1427,NO
0.11800000000000001,1.5934,NO
0.1053,1.2714,NO
0.2201,1.6336,NO
0.1351,0.7233,NO
0.1328,1.7374,NO
0.0724,0.9197,NO
0.0244,0.47,NO
0.1404,2.841,YES
0.3348,4.1741,YES
0.2937,4.442,YES
0.14300000000000002,2.5637,YES
0.0826,1.0092,NO
0.013000000000000001,0.3427,NO
0.2103,3.1265,YES
0.1395,0.5011,NO
0.1325,2.4083,YES
0.1443,0.3974,NO
0.2165,1.0345,NO
0.1934,1.5069,NO
0.1934,1.6976,NO
0.0572,0.5414,NO
0.2318,4.913,YES
0.0556,0.3974,NO
0.3609,4.3169,YES
0.1417,0.4297,NO
0.255,5.12,YES
0.0522,1.206,NO
0.0677,0.1724,NO
0.1439,1.3969,NO
0.0494,0.5714,NO
0.1715,2.8959,YES
0.0964,1.4332,NO
0.1343,2.5351,YES
0.1544,0.6571,NO
0.0732,0.7287,NO
0.1975,1.2186,NO
0.2582,1.597,NO
0.1977,0.4855,NO
0.1701,1.1026,NO
0.1684,0.8314,NO
0.1225,0.5776,NO
0.1458,1.5794,NO
0.4028,3.7021,YES
0.1577,1.6829,NO
0.2904,3.2121,YES
0.1987,0.7701,NO
0.1756,0.7616,NO
0.1689,0.6127,NO
0.054000000000000006,0.7423,NO
0.1469,2.019,NO
0.0547,0.155,NO
0.1082,0.649,NO
0.2019,0.4244,NO
0.1293,1.2641,NO
0.3897,3.2702,YES
0.3612,3.3942,YES
0.2791,3.6029,YES
0.2894,2.4862,YES
0.2226,1.1947,NO
0.1753,1.8459999999999999,YES
0.0979,0.8556,NO
0.0985,0.5319,NO
0.0774,0.3485,NO
0.1069,1.9951,YES
0.3647,4.1159,YES
0.2531,4.2217,YES
0.1331,1.7438,YES
0.0885,0.6337,NO
0.0604,0.192,NO
0.2068,1.9874,YES
0.2598,1.1655,NO
0.106,1.5313,YES
0.1459,1.1027,NO
0.2252,0.3733,NO
0.2571,0.6918,NO
0.2375,0.9024,NO
0.1453,0.2554,NO
0.2245,4.6738,YES
0.141,0.1302,NO
0.2623,3.7819,YES
0.142,0.0762,NO
0.2555,4.6439,YES
0.2049,1.7032,NO
0.2206,0.7701,NO
0.2228,1.5428,NO
0.1032,0.8687,NO
0.1461,2.0311,YES
0.1116,1.4431,NO
0.1326,1.5902,YES
0.1415,0.7391,NO
0.0745,0.5114,NO
0.2381,1.9898,NO
0.19,1.4726,NO
0.1547,0.7947,NO
0.1997,1.4616,NO
0.1653,1.0388,NO
0.1536,0.4891,NO
0.1999,2.3828,NO
0.1989,2.4383,YES
0.2045,1.9737,NO
0.2447,2.2684,YES
0.2519,1.1078,NO
0.2036,1.1276,NO
0.2033,1.1451,NO
0.0533,0.4612,NO
0.105,1.9364,NO
0.055999999999999994,0.109,NO
0.1113,1.2058,NO
0.2256,0.3395,NO
0.0989,1.3788,NO
0.1879,2.2649,YES
0.1445,2.0221,YES
0.1901,2.5025,YES
0.3108,1.9336,YES
0.2405,1.8589,NO
0.1657,1.2961,YES
0.1331,1.5129,NO
0.0949,0.7798,NO
0.1339,0.7671,NO
0.22399999999999998,1.6082,NO
0.1967,1.6042,NO
0.1436,0.6338,NO
0.2079,1.3805,NO
0.1339,1.0367,NO
0.0967,0.7158,NO
0.2198,1.4285,NO
0.3428,3.3522,YES
0.2344,2.1395,NO
0.1736,2.8952,YES
0.1331,0.2842,NO
0.0735,0.3543,NO
0.0647,0.2517,NO
0.204,0.9879,NO
0.1327,2.0775,NO
0.1655,0.4346,NO
0.31,0.5546,NO
0.1309,0.7701,NO
0.2819,1.5747,NO
0.4042,2.9889,YES
0.3296,3.0768,YES
0.4941,3.6065,YES
0.1783,2.208,YES
0.193,1.3838,NO
0.2673,1.8828,YES
0.1726,1.1797,NO
0.1439,0.4755,NO
0.0769,0.4929,NO
0.1953,0.9887,NO
0.2342,1.9788,NO
0.2047,0.8388,NO
0.1823,0.9242,NO
0.1684,0.6159,NO
0.1204,0.4914,NO
0.1751,0.9693,NO
0.3579,3.6222,YES
0.1828,1.3838,NO
0.2083,3.1584,YES
0.2252,0.2284,NO
0.2041,0.2869,NO
0.2007,0.2267,NO
0.0498,0.6916,NO
0.1415,2.2839,NO
0.0515,0.2645,NO
0.1207,0.7557,NO
0.1912,0.35100000000000003,NO
0.14,1.5031,NO
0.4038,3.2966,YES
0.3494,3.3689,YES
0.2799,3.4919,YES
0.2675,2.2925,YES
0.2206,0.8972,NO
0.2003,1.8273,YES
0.1168,0.5692,NO
0.0727,0.3267,NO
0.0714,0.4113,NO
0.10800000000000001,0.4147,NO
0.2886,1.3986,NO
0.1427,0.2605,NO
0.0855,0.3437,NO
0.0605,0.5104,NO
0.0532,0.2709,NO
0.1421,0.5873,NO
0.4397,3.2436,YES
0.0607,0.8323,NO
0.2347,2.8457,YES
0.2118,0.4865,NO
0.2048,0.4603,NO
0.2045,0.2758,NO
0.0849,0.3679,NO
0.1035,1.4395,NO
0.0824,0.0958,NO
0.0975,0.3512,NO
0.1702,0.1895,NO
0.1518,0.8652,NO
0.3372,2.8931,YES
0.3303,3.0302,YES
0.314,3.0439,YES
0.1257,2.1651,YES
0.1375,0.4313,NO
0.1128,1.4759,YES
0.099,0.079,NO
0.1069,0.9822,NO
0.0451,0.9869,NO
0.5095,5.5573,YES
0.1431,1.7919,YES
0.1227,1.9087,YES
0.2847,5.8962,YES
0.2237,1.3736,NO
0.1065,0.8887,NO
0.3266,6.195,YES
0.0974,0.4014,NO
0.3289,5.6034,YES
0.1059,0.2834,NO
0.2131,0.6695,NO
0.1496,0.7328,NO
0.1474,0.9489,NO
0.0902,0.9502,NO
0.0993,3.3526,YES
0.0875,0.7635,NO
0.2369,3.0571,YES
0.2129,1.0819,NO
0.1321,2.8006,YES
0.1271,1.2672,NO
0.08,0.6509,NO
0.3025,1.6059,NO
0.12,0.8803,NO
0.3399,6.1739,YES
0.2516,1.7555,NO
0.2081,6.2707,YES
0.1799,0.6103,NO
0.1547,0.5689,NO
0.3595,4.2299,YES
0.2156,1.6398,NO
0.1535,1.3840000000000001,NO
0.4159,4.2484,YES
0.1827,1.0146,NO
0.1097,0.4481,NO
0.5448,4.2351,YES
0.191,1.0773,NO
0.4381,4.0711,YES
0.1528,0.9095,NO
0.3264,0.7659,NO
0.3203,0.7609999999999999,NO
0.2648,1.0397,NO
0.171,0.6403,NO
0.21899999999999997,2.9771,NO
0.1398,0.3166,NO
0.3673,1.9205,NO
0.1451,0.4503,NO
0.2637,2.6439,NO
0.1991,1.4114,NO
0.1784,0.9359,NO
0.3767,2.2291,NO
0.1917,1.2032,NO
0.3794,4.3303,YES
0.3359,1.5853,NO
0.2874,4.363,YES
0.0798,1.0189,NO
0.0364,0.4882,NO
0.2475,1.9828,YES
0.2794,3.8551,YES
0.2232,3.5172,YES
0.2213,2.0867,YES
0.1233,0.9338,NO
0.0474,0.4052,NO
0.2799,2.585,YES
0.2328,1.1516,NO
0.2608,1.5091,YES
0.1095,0.9544,NO
0.2365,1.5757,NO
0.2061,1.7893,NO
0.2048,1.8515,NO
0.0456,0.4351,NO
0.1795,4.3785,YES
0.0442,0.3295,NO
0.27,3.6168,YES
0.1224,0.2315,NO
0.1913,4.3253,YES
0.2397,1.7582,NO
0.2111,0.8454,NO
0.2935,1.6524,NO
0.1155,1.105,NO
0.243,2.4788,YES
0.1959,1.6617,NO
0.198,1.8231,YES
0.1636,0.5964,NO
0.1646,0.8431,NO
0.3881,4.0889999999999995,YES
0.1762,1.7129,NO
0.1649,1.5559,NO
0.4197,4.1559,YES
0.1681,0.8351,NO
0.153,0.4381,NO
0.4738,4.6586,YES
0.159,1.2777,NO
0.493,4.4893,YES
0.1456,1.0145,NO
0.2244,0.4404,NO
0.1542,0.4895,NO
0.1277,0.617,NO
0.1775,0.4537,NO
0.2106,2.8169,NO
0.1654,0.1873,NO
0.3557,2.5824,NO
0.0902,0.3387,NO
0.2663,2.3234,NO
0.2218,1.4769,NO
0.1764,1.1404,NO
0.3901,1.9551,NO
0.21600000000000003,1.0812,NO
0.402,4.183,YES
0.3584,2.3737,NO
0.3239,4.4427,YES
0.0467,0.7929,NO
0.0184,0.3715,NO
0.0544,1.8564,YES
0.1967,4.6653,YES
0.1251,4.547,YES
0.0526,1.8183,YES
0.0389,0.629,NO
0.0098,0.3653,NO
0.1204,1.8176,YES
0.1152,0.9952,NO
0.0434,1.1783,YES
0.0994,0.9066,NO
0.171,0.4418,NO
0.1733,0.7952,NO
0.1785,0.9001,NO
0.0632,0.5129,NO
0.1652,4.9968,YES
0.0614,0.3706,NO
0.1533,4.3308,YES
0.1347,0.2892,NO
0.1212,5.1231,YES
0.015,1.686,NO
0.0714,0.6781,NO
0.0698,1.4775,NO
0.035,0.7565,NO
0.0672,2.0854,YES
0.0378,1.5049,NO
0.0637,1.6092,YES
0.3024,3.2146,YES
0.0482,1.2308,YES
0.3634,1.4157,NO
0.1548,0.484,NO
0.1459,0.6316,NO
0.1506,0.9251,NO
0.2394,2.4614,YES
0.3693,2.9218,YES
0.1404,1.5364,NO
0.0758,0.4977,NO
0.1517,1.2745,NO
0.067,0.5588,NO
0.2131,0.6701,NO
0.16,0.9665,NO
0.1446,0.8135,NO
0.0844,3.0622,YES
0.095,0.9671,NO
0.2419,2.1464,YES
0.026000000000000002,0.8808,NO
0.2985,3.0321,YES
0.0377,0.7891,NO
0.102,0.42100000000000004,NO
0.0927,0.441,NO
0.1259,0.7749,NO
0.1193,0.5786,NO
0.2177,1.1071,NO
0.15,0.612,NO
0.0996,1.2517,NO
0.0839,0.6507,NO
0.0672,0.9786,NO
0.3068,5.5091,YES
0.1154,1.5734,YES
0.0802,1.8439,YES
0.3166,5.4542,YES
0.0868,1.0652,NO
0.0677,0.5049,NO
0.5456,6.2136,YES
0.0938,0.805,NO
0.3771,5.8052,YES
0.0765,0.7113,NO
0.3042,0.5929,NO
0.1867,0.7319,NO
0.2024,0.9742,NO
0.084,0.4701,NO
0.1127,3.2922,YES
0.0773,0.2663,NO
0.3002,2.7905,YES
0.0821,0.5720000000000001,NO
0.1969,2.5125,YES
0.1353,1.3027,NO
