DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_64,Associated
0.0737,1.1893,NO
0.0652,0.792,NO
0.1144,0.9508,NO
0.2164,1.2871,NO
0.0671,0.7687,NO
0.0906,1.7901,NO
0.0589,0.5603,NO
0.0679,0.7402,NO
0.1689,1.4369999999999998,NO
0.2469,3.2033,YES
0.0616,1.2111,NO
0.33799999999999997,2.479,YES
0.2427,1.1063,NO
0.2231,1.1726,NO
0.2223,0.4755,NO
0.1142,0.8525,NO
0.0706,0.3789,NO
0.1109,0.7188,NO
0.0747,0.8595,NO
0.2179,0.7164,NO
0.1147,0.6828,NO
0.0779,3.2202,YES
0.0804,3.0657,YES
0.1668,2.1976,YES
0.24,2.4507,YES
0.1573,0.9903,NO
0.0716,2.4708,YES
0.1205,1.0486,NO
0.1072,1.6687,YES
0.2444,2.0691,YES
0.3362,1.0546,NO
0.1579,0.8709,NO
0.1148,0.7076,NO
0.1112,0.9142,NO
0.3947,1.8752,YES
0.0957,2.0957,YES
0.1364,0.5355,NO
0.1056,0.4066,NO
0.0981,0.5416,NO
0.1058,0.3925,NO
0.1797,0.5055,NO
0.1526,0.5396,NO
0.1551,0.1615,NO
0.2811,2.0531,YES
0.0766,0.9473,NO
0.1126,2.1466,YES
0.0341,0.7903,NO
0.3399,1.3076,YES
0.0412,0.8487,NO
0.1212,0.5746,NO
0.0769,0.7486,NO
0.1235,0.2255,NO
0.0802,0.4124,NO
0.1903,1.1137,NO
0.1119,0.4753,NO
0.1008,0.5937,NO
0.0886,1.2252,NO
0.1534,0.7719,NO
0.1331,0.7314,NO
0.2865,1.3096,NO
0.1512,0.8882,NO
0.1666,1.8673,NO
0.1465,0.7968,NO
0.0509,0.7924,NO
0.2187,1.2724,NO
0.4574,3.6807,YES
0.1603,1.1207,NO
0.2015,3.0811,YES
0.205,1.1292,NO
0.2168,1.1516,NO
0.2136,0.4497,NO
0.1919,0.8434,NO
0.1533,0.7112,NO
0.1268,0.78,NO
0.1947,0.9679,NO
0.1755,0.6556,NO
0.2202,0.8459,NO
0.4465,3.8031,YES
0.4252,3.5288,YES
0.3653,2.5709,YES
0.1771,3.0776,YES
0.1659,0.9462,NO
0.1927,2.8761,YES
0.1251,1.0217,NO
0.1303,1.8574,YES
0.1814,1.9446,YES
0.3356,0.9772,NO
0.1662,0.7713,NO
0.1507,0.7147,NO
0.1441,0.9399,NO
0.3435,1.9,YES
0.1243,1.9303,YES
0.1731,0.8876,NO
0.0952,0.4676,NO
0.1364,0.6521,NO
0.0887,0.5127,NO
0.2289,1.0402,NO
0.2088,1.0909,NO
0.2075,0.8123,NO
0.1923,1.8030000000000002,YES
0.0927,0.6759999999999999,NO
0.0821,1.8562,YES
0.0311,0.5367,NO
0.3081,1.2992,YES
0.0406,0.6013,NO
0.1251,0.6843,NO
0.091,0.782,NO
0.11800000000000001,0.2787,NO
0.1053,0.248,NO
0.2201,0.8499,NO
0.1351,0.6361,NO
0.1328,0.6046,NO
0.0724,0.9022,NO
0.0244,1.0178,NO
0.1404,2.463,YES
0.3348,3.7498,YES
0.2937,3.3176,YES
0.14300000000000002,2.7401,YES
0.0826,1.1495,NO
0.013000000000000001,0.8806,NO
0.2103,2.3833,YES
0.1395,0.6729,NO
0.1325,1.6402,YES
0.1443,0.8967,NO
0.2165,1.4996,NO
0.1934,1.4566,NO
0.1934,0.2318,NO
0.0572,1.1836,NO
0.2318,3.8808,YES
0.0556,1.0722,NO
0.3609,3.9266,YES
0.1417,0.7365,NO
0.255,3.6185,YES
0.0522,1.3269,NO
0.0677,1.3964,NO
0.1439,1.1543,NO
0.0494,0.929,NO
0.1715,2.2315,YES
0.0964,1.4122,NO
0.1343,2.0829,YES
0.1544,1.0073,NO
0.0732,0.5569,NO
0.1975,1.3334,NO
0.2582,2.2926,NO
0.1977,1.666,NO
0.1701,2.2509,NO
0.1684,0.6671,NO
0.1225,0.5328,NO
0.1458,1.5968,NO
0.4028,3.7702,YES
0.1577,1.4859,NO
0.2904,3.1312,YES
0.1987,1.0892,NO
0.1756,1.3554,NO
0.1689,0.2069,NO
0.054000000000000006,0.7864,NO
0.1469,1.5387,NO
0.0547,0.6466,NO
0.1082,1.6496,NO
0.2019,0.5451,NO
0.1293,1.676,NO
0.3897,3.8506,YES
0.3612,3.7893,YES
0.2791,2.6952,YES
0.2894,3.0807,YES
0.2226,1.5211,NO
0.1753,3.0209,YES
0.0979,1.6425,NO
0.0985,0.8085,NO
0.0774,0.6176,NO
0.1069,2.052,YES
0.3647,3.0462,YES
0.2531,2.8331,YES
0.1331,2.1184,YES
0.0885,0.5977,NO
0.0604,0.5003,NO
0.2068,1.7903,YES
0.2598,0.7901,NO
0.106,1.3103,YES
0.1459,0.8048,NO
0.2252,0.9465,NO
0.2571,1.328,NO
0.2375,0.1365,NO
0.1453,0.7823,NO
0.2245,2.9237,YES
0.141,0.6223,NO
0.2623,2.8864,YES
0.142,0.5932,NO
0.2555,2.8402,YES
0.2049,1.0459,NO
0.2206,1.412,NO
0.2228,0.9302,NO
0.1032,0.65,NO
0.1461,1.9707,YES
0.1116,1.1382,NO
0.1326,1.8109,YES
0.1415,1.3431,NO
0.0745,0.9523,NO
0.2381,1.1206,NO
0.19,1.3872,NO
0.1547,1.063,NO
0.1997,2.1361,NO
0.1653,1.0911,NO
