DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_LSA_21,Associated
0.0737,0.3465,NO
0.0652,0.1352,NO
0.1144,0.5679,NO
0.2164,1.0343,NO
0.0671,0.6974,NO
0.0906,0.7585,NO
0.0589,0.4853,NO
0.0679,0.2615,NO
0.1689,0.4639,NO
0.2469,1.6799,YES
0.0616,0.6115,NO
0.33799999999999997,1.5624,YES
0.2427,0.3597,NO
0.2231,0.5926,NO
0.2223,0.36700000000000005,NO
0.1142,0.2066,NO
0.0706,0.4735,NO
0.1109,0.2164,NO
0.0747,0.5785,NO
0.2179,0.1334,NO
0.1147,0.4913,NO
0.0779,1.6886,YES
0.0804,0.8685,YES
0.1668,1.8084,YES
0.24,2.2876,YES
0.1573,0.8231,NO
0.0716,1.3857,YES
0.1205,0.7801,NO
0.1072,0.7609,YES
0.2444,0.131,YES
0.3362,0.5594,NO
0.1579,0.6867,NO
0.1148,0.5796,NO
0.1112,0.8557,NO
0.3947,0.8224,YES
0.0957,0.6704,YES
0.1364,0.5136,NO
0.1056,0.2614,NO
0.0981,0.5165,NO
0.1058,0.2541,NO
0.1797,0.3832,NO
0.1526,0.4886,NO
0.1551,0.29100000000000004,NO
0.2811,0.4973,YES
0.0766,0.4937,NO
0.1126,0.7734,YES
0.0341,0.3832,NO
0.3399,0.2864,YES
0.0412,0.3863,NO
0.1212,0.2757,NO
0.0769,0.2437,NO
0.1235,0.4295,NO
0.0802,0.3843,NO
0.1903,0.5384,NO
0.1119,0.3569,NO
0.1008,0.7283,NO
0.0886,0.4863,NO
0.1534,0.1454,NO
0.1331,0.4699,NO
0.2865,1.0493,NO
0.1512,0.6823,NO
0.1666,0.8431,NO
0.1465,0.516,NO
0.0509,0.3565,NO
0.2187,0.4379,NO
0.4574,2.1069999999999998,YES
0.1603,0.5449,NO
0.2015,1.9280000000000002,YES
0.205,0.1635,NO
0.2168,0.4522,NO
0.2136,0.1809,NO
0.1919,0.2507,NO
0.1533,0.5673,NO
0.1268,0.3575,NO
0.1947,0.514,NO
0.1755,0.1882,NO
0.2202,0.45399999999999996,NO
0.4465,2.3184,YES
0.4252,1.1196,YES
