DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_47,Associated
0.0737,1.4045,NO
0.0652,0.6612,NO
0.1144,0.9271,NO
0.2164,1.2522,NO
0.0671,0.5975,NO
0.0906,1.2662,NO
0.0589,1.2979,NO
0.0679,0.6292,NO
0.1689,0.7879,NO
0.2469,2.2005,YES
0.0616,1.1739,NO
0.33799999999999997,2.0857,YES
0.2427,0.5422,NO
0.2231,0.9387,NO
0.2223,0.1528,NO
0.1142,0.7831,NO
0.0706,0.9036,NO
0.1109,0.6891,NO
0.0747,1.2498,NO
0.2179,0.4721,NO
0.1147,1.2286,NO
0.0779,1.896,YES
0.0804,2.3603,YES
0.1668,2.0601,YES
0.24,1.88,YES
0.1573,0.8177,NO
0.0716,2.7031,YES
0.1205,0.652,NO
0.1072,2.3562,YES
0.2444,2.381,YES
0.3362,1.2234,NO
0.1579,0.7412,NO
0.1148,0.5633,NO
0.1112,0.8109999999999999,NO
0.3947,1.7245,YES
0.0957,1.9763,YES
0.1364,0.7139,NO
0.1056,0.4847,NO
0.0981,0.5593,NO
0.1058,0.3602,NO
0.1797,0.4178,NO
0.1526,0.5703,NO
0.1551,0.1679,NO
0.2811,2.1185,YES
0.0766,0.4015,NO
0.1126,1.5834,YES
0.0341,0.5677,NO
0.3399,1.3002,YES
0.0412,0.7258,NO
0.1212,0.2775,NO
0.0769,0.3652,NO
0.1235,0.5108,NO
0.0802,0.3141,NO
0.1903,1.1987,NO
0.1119,0.2222,NO
0.1008,0.7737,NO
0.0886,1.5546,NO
0.1534,0.4503,NO
0.1331,1.9140000000000001,NO
0.2865,1.7414,NO
0.1512,0.7971,NO
0.1666,1.963,NO
0.1465,1.722,NO
0.0509,0.664,NO
0.2187,1.4457,NO
0.4574,3.3249,YES
0.1603,1.8391,NO
0.2015,2.5485,YES
0.205,1.1216,NO
0.2168,1.5593,NO
0.2136,0.4266,NO
0.1919,0.6645,NO
0.1533,1.2770000000000001,NO
0.1268,0.8071,NO
0.1947,1.6269999999999998,NO
0.1755,0.3608,NO
0.2202,1.768,NO
0.4465,2.6660000000000004,YES
0.4252,3.4392,YES
0.3653,3.4666,YES
0.1771,3.1009,YES
0.1659,1.7095,NO
0.1927,4.0526,YES
0.1251,1.436,NO
0.1303,3.4813,YES
0.1814,3.1393,YES
0.3356,1.9131,NO
0.1662,1.6566,NO
0.1507,1.1159999999999999,NO
0.1441,1.4866,NO
0.3435,2.7604,YES
0.1243,2.8262,YES
0.1731,1.375,NO
0.0952,1.1863,NO
0.1364,1.0729,NO
0.0887,0.8883,NO
0.2289,1.4253,NO
0.2088,1.2471,NO
0.2075,0.9699,NO
0.1923,2.9915,YES
0.0927,1.3558,NO
0.0821,2.2904,YES
0.0311,1.199,NO
0.3081,1.8966,YES
0.0406,1.3428,NO
0.1251,0.9806,NO
0.091,1.5065,NO
0.11800000000000001,1.2301,NO
0.1053,1.0553,NO
0.2201,1.85,NO
0.1351,1.3451,NO
0.1328,1.2834,NO
0.0724,1.4321,NO
0.0244,0.5374,NO
0.1404,2.4257,YES
0.3348,3.908,YES
0.2937,3.0221,YES
0.14300000000000002,2.0437,YES
0.0826,0.6795,NO
0.013000000000000001,0.3561,NO
0.2103,2.0175,YES
0.1395,1.1315,NO
0.1325,1.9895,YES
0.1443,0.6409999999999999,NO
0.2165,1.3,NO
0.1934,1.2774,NO
0.1934,0.7088,NO
0.0572,0.7902,NO
0.2318,3.4263,YES
0.0556,0.7507,NO
0.3609,3.6153,YES
0.1417,0.5642,NO
0.255,3.5913,YES
0.0522,0.4521,NO
0.0677,1.4657,NO
0.1439,1.2319,NO
0.0494,0.3446,NO
0.1715,2.6189,YES
0.0964,1.6021,NO
0.1343,1.4894,YES
0.1544,1.5575,NO
0.0732,0.4865,NO
0.1975,1.3267,NO
0.2582,1.2119,NO
0.1977,0.1831,NO
0.1701,1.5867,NO
0.1684,1.631,NO
0.1225,0.5913,NO
0.1458,0.948,NO
0.4028,3.6361,YES
0.1577,1.5531,NO
0.2904,3.1174,YES
0.1987,0.7176,NO
0.1756,1.4455,NO
0.1689,0.2054,NO
0.054000000000000006,0.6947,NO
0.1469,0.6601,NO
0.0547,0.9893,NO
0.1082,1.3089,NO
0.2019,0.2744,NO
0.1293,1.3204,NO
0.3897,3.0637,YES
0.3612,3.6675,YES
0.2791,3.4251,YES
0.2894,3.5019,YES
0.2226,1.0115,NO
0.1753,4.1893,YES
0.0979,1.077,NO
0.0985,1.2091,NO
0.0774,0.4239,NO
0.1069,1.9077,YES
0.3647,3.5238,YES
0.2531,2.3706,YES
0.1331,1.2952,YES
0.0885,0.861,NO
0.0604,0.5388,NO
0.2068,1.8579,YES
0.2598,1.5204,NO
0.106,1.5191,YES
0.1459,0.8213,NO
0.2252,0.9725,NO
0.2571,0.8562,NO
0.2375,0.7605,NO
0.1453,0.7422,NO
0.2245,2.998,YES
0.141,0.3512,NO
0.2623,3.0666,YES
0.142,0.4093,NO
0.2555,2.8657,YES
0.2049,1.1738,NO
0.2206,1.8623,NO
0.2228,1.1982,NO
0.1032,1.1086,NO
