DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_35,Associated
0.0737,0.9922,NO
0.0652,0.2518,NO
0.1144,0.519,NO
0.2164,1.7756,NO
0.0671,0.7811,NO
0.0906,0.7355,NO
0.0589,1.1619,NO
0.0679,0.736,NO
0.1689,0.4582,NO
0.2469,3.6222,YES
0.0616,0.3224,NO
0.33799999999999997,1.449,YES
0.2427,0.6496,NO
0.2231,1.0899,NO
0.2223,0.4424,NO
0.1142,0.3545,NO
0.0706,1.0164,NO
0.1109,0.8953,NO
0.0747,0.677,NO
0.2179,0.7996,NO
0.1147,1.3702,NO
0.0779,3.573,YES
0.0804,3.8209,YES
0.1668,3.4183,YES
0.24,3.8929,YES
0.1573,0.7659,NO
0.0716,3.2463,YES
0.1205,0.2139,NO
0.1072,1.8832,YES
0.2444,1.0403,YES
0.3362,0.8511,NO
0.1579,0.792,NO
0.1148,0.4356,NO
0.1112,1.2416,NO
0.3947,1.9734,YES
0.0957,1.5630000000000002,YES
0.1364,1.4805,NO
0.1056,0.7817,NO
0.0981,1.0729,NO
0.1058,0.3891,NO
0.1797,1.0472,NO
0.1526,1.1085,NO
0.1551,0.4816,NO
0.2811,1.5537,YES
0.0766,0.4366,NO
0.1126,1.0108,YES
0.0341,0.35100000000000003,NO
0.3399,1.8179,YES
0.0412,0.6431,NO
0.1212,0.7519,NO
0.0769,0.7644,NO
0.1235,0.6896,NO
0.0802,0.755,NO
0.1903,0.9366,NO
0.1119,0.7546,NO
0.1008,0.9817,NO
0.0886,1.1825,NO
0.1534,0.5982,NO
0.1331,1.1899,NO
0.2865,2.4195,NO
0.1512,1.3959,NO
0.1666,1.8773,NO
0.1465,1.5671,NO
0.0509,0.7192,NO
0.2187,1.7429,NO
0.4574,4.0684,YES
0.1603,1.4989,NO
0.2015,1.725,YES
0.205,0.858,NO
0.2168,1.2688,NO
0.2136,0.4668,NO
0.1919,0.5896,NO
0.1533,1.528,NO
0.1268,0.8614,NO
0.1947,1.3853,NO
0.1755,0.9542,NO
0.2202,1.7794,NO
0.4465,3.9855,YES
0.4252,4.1904,YES
0.3653,3.975,YES
0.1771,4.2351,YES
0.1659,1.8691,NO
0.1927,3.8458,YES
0.1251,1.368,NO
0.1303,2.8405,YES
0.1814,1.0782,YES
0.3356,0.9401,NO
0.1662,0.7254,NO
0.1507,0.3825,NO
0.1441,1.288,NO
0.3435,2.6591,YES
0.1243,2.3311,YES
0.1731,1.5015,NO
0.0952,0.6801,NO
0.1364,0.9696,NO
0.0887,0.3058,NO
0.2289,1.2747,NO
0.2088,1.2984,NO
0.2075,0.5995,NO
0.1923,2.2521,YES
0.0927,0.4275,NO
0.0821,1.6297,YES
0.0311,0.374,NO
0.3081,2.472,YES
0.0406,0.7204,NO
0.1251,0.5765,NO
0.091,0.8566,NO
0.11800000000000001,0.5758,NO
0.1053,0.7197,NO
0.2201,1.114,NO
0.1351,0.6717,NO
0.1328,0.9646,NO
0.0724,1.3369,NO
0.0244,0.3595,NO
0.1404,1.7592,YES
0.3348,4.5183,YES
0.2937,3.6347,YES
0.14300000000000002,2.1603,YES
0.0826,1.7732,NO
0.013000000000000001,0.3472,NO
0.2103,3.1382,YES
0.1395,1.0654,NO
0.1325,2.4655,YES
0.1443,0.7017,NO
0.2165,1.0581,NO
0.1934,0.3945,NO
0.1934,0.3202,NO
0.0572,0.6241,NO
0.2318,3.391,YES
0.0556,0.6212,NO
0.3609,3.6302,YES
0.1417,0.6482,NO
0.255,3.6674,YES
0.0522,1.3048,NO
0.0677,1.7362,NO
0.1439,1.4409999999999998,NO
0.0494,0.8903,NO
0.1715,2.3127,YES
0.0964,1.2603,NO
0.1343,2.1173,YES
0.1544,1.2076,NO
0.0732,0.5649,NO
0.1975,1.2708,NO
0.2582,2.1951,NO
0.1977,0.8914,NO
0.1701,1.5445,NO
0.1684,1.5897,NO
0.1225,0.8036,NO
0.1458,1.4478,NO
0.4028,3.5304,YES
0.1577,1.2939,NO
0.2904,1.6002,YES
0.1987,0.9755,NO
0.1756,1.0455,NO
0.1689,0.4844,NO
0.054000000000000006,0.5292,NO
0.1469,1.1348,NO
0.0547,0.8707,NO
0.1082,0.9124,NO
0.2019,0.9467,NO
0.1293,1.6727,NO
0.3897,3.6208,YES
0.3612,3.6801,YES
0.2791,3.2289,YES
0.2894,3.865,YES
0.2226,1.5241,NO
0.1753,3.7467,YES
0.0979,0.8715,NO
0.0985,1.4214,NO
0.0774,0.2722,NO
0.1069,1.4245,YES
0.3647,3.5804,YES
0.2531,2.866,YES
0.1331,1.286,YES
0.0885,1.7049,NO
0.0604,0.5991,NO
0.2068,2.3157,YES
0.2598,0.4888,NO
0.106,1.6201,YES
0.1459,0.3178,NO
0.2252,1.0974,NO
0.2571,0.6288,NO
0.2375,0.3526,NO
0.1453,0.6581,NO
0.2245,2.7946,YES
0.141,0.7855,NO
0.2623,2.6927,YES
0.142,0.6920000000000001,NO
0.2555,3.1689999999999996,YES
0.2049,0.878,NO
0.2206,1.3665,NO
0.2228,1.1303,NO
0.1032,0.6005,NO
0.1461,1.6655,YES
0.1116,0.6789,NO
0.1326,1.5194,YES
0.1415,1.024,NO
0.0745,0.3053,NO
0.2381,1.3832,NO
0.19,2.1739,NO
0.1547,0.8532,NO
0.1997,1.797,NO
0.1653,1.3178,NO
0.1536,0.6805,NO
0.1999,1.5284,NO
0.1989,3.6603,YES
0.2045,1.4692,NO
0.2447,1.5786,YES
0.2519,0.9489,NO
0.2036,1.166,NO
0.2033,0.5337,NO
0.0533,0.11599999999999999,NO
0.105,0.9164,NO
0.055999999999999994,0.8011,NO
0.1113,1.0599,NO
0.2256,0.8394,NO
0.0989,1.4782,NO
