DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_6,Associated
0.0737,0.5552,NO
0.0652,0.4895,NO
0.1144,0.4602,NO
0.2164,0.4436,NO
0.0671,0.8896,NO
0.0906,0.7222,NO
0.0589,0.6093,NO
0.0679,0.4089,NO
0.1689,0.7063,NO
0.2469,2.0859,YES
0.0616,0.5889,NO
0.33799999999999997,2.0601,YES
0.2427,0.5757,NO
0.2231,0.6232,NO
0.2223,0.6166,NO
0.1142,0.521,NO
0.0706,1.5318,NO
0.1109,0.5044,NO
0.0747,0.4615,NO
0.2179,0.6506,NO
0.1147,0.7221,NO
0.0779,2.0834,YES
0.0804,2.7475,YES
0.1668,1.7277,YES
0.24,2.4336,YES
0.1573,0.6419,NO
0.0716,1.7719999999999998,YES
0.1205,0.8733,NO
0.1072,2.4625,YES
0.2444,2.1518,YES
0.3362,0.8705,NO
0.1579,0.6457,NO
0.1148,0.7716,NO
0.1112,1.1826,NO
0.3947,1.662,YES
0.0957,1.4643,YES
0.1364,1.3298,NO
0.1056,0.5938,NO
0.0981,1.2598,NO
0.1058,0.9002,NO
0.1797,0.5882,NO
0.1526,0.7131,NO
0.1551,0.6226,NO
0.2811,1.7058,YES
0.0766,1.1349,NO
0.1126,1.6931,YES
0.0341,0.6191,NO
0.3399,2.4232,YES
0.0412,0.6352,NO
0.1212,0.6717,NO
0.0769,1.2368,NO
0.1235,0.6573,NO
0.0802,1.0137,NO
0.1903,1.2341,NO
0.1119,0.9163,NO
0.1008,1.3021,NO
0.0886,0.3243,NO
0.1534,0.6629999999999999,NO
0.1331,0.9844,NO
0.2865,0.7899,NO
0.1512,1.5897,NO
0.1666,1.3853,NO
0.1465,0.6163,NO
0.0509,0.1025,NO
0.2187,1.1483,NO
0.4574,2.7096,YES
0.1603,1.1619,NO
0.2015,2.392,YES
0.205,0.4736,NO
0.2168,0.3802,NO
0.2136,0.455,NO
0.1919,0.4621,NO
0.1533,2.4039,NO
0.1268,0.4314,NO
0.1947,1.1633,NO
0.1755,0.3209,NO
0.2202,1.4096,NO
