DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_48,Associated
0.0737,0.5389,NO
0.0652,0.5019,NO
0.1144,0.7252,NO
0.2164,0.8107,NO
0.0671,0.7823,NO
0.0906,0.8553,NO
0.0589,0.7349,NO
0.0679,0.3902,NO
0.1689,0.4722,NO
0.2469,2.271,YES
0.0616,0.4271,NO
0.33799999999999997,1.6019,YES
0.2427,0.3701,NO
0.2231,0.7514,NO
0.2223,0.1229,NO
0.1142,0.1397,NO
0.0706,0.6914,NO
0.1109,0.7699,NO
0.0747,1.1644,NO
0.2179,0.3963,NO
0.1147,0.7571,NO
0.0779,2.0271,YES
0.0804,2.3471,YES
0.1668,1.8875,YES
0.24,1.7036,YES
0.1573,0.9911,NO
0.0716,2.3348,YES
0.1205,0.4499,NO
0.1072,2.1603,YES
0.2444,2.0405,YES
0.3362,0.6995,NO
0.1579,0.452,NO
0.1148,0.4911,NO
0.1112,0.6351,NO
0.3947,1.2926,YES
0.0957,1.6869999999999998,YES
0.1364,0.7639,NO
0.1056,0.3716,NO
0.0981,0.7556,NO
0.1058,0.3656,NO
0.1797,0.4645,NO
0.1526,0.6308,NO
0.1551,0.1829,NO
0.2811,1.8371,YES
0.0766,0.5856,NO
0.1126,1.51,YES
0.0341,0.4264,NO
0.3399,1.1199,YES
0.0412,0.5784,NO
0.1212,0.2075,NO
0.0769,0.7311,NO
0.1235,0.6159,NO
0.0802,0.3588,NO
0.1903,0.8808,NO
0.1119,0.6493,NO
0.1008,0.4652,NO
0.0886,1.0115,NO
0.1534,0.4898,NO
0.1331,1.5868,NO
0.2865,1.4062,NO
0.1512,0.912,NO
0.1666,1.3068,NO
0.1465,1.1291,NO
0.0509,0.5464,NO
0.2187,1.1744,NO
0.4574,3.0338,YES
0.1603,1.2929,NO
0.2015,2.3588,YES
0.205,0.8917,NO
0.2168,1.3288,NO
0.2136,0.4824,NO
0.1919,0.2917,NO
0.1533,0.8721,NO
0.1268,0.8517,NO
0.1947,1.3972,NO
0.1755,0.5349,NO
0.2202,0.9869,NO
0.4465,3.0442,YES
0.4252,3.3007,YES
0.3653,2.6511,YES
0.1771,2.8315,YES
0.1659,1.9171,NO
0.1927,3.0457,YES
0.1251,1.0512,NO
0.1303,1.2441,YES
0.1814,1.2118,YES
0.3356,0.9329,NO
0.1662,0.6234,NO
0.1507,0.3201,NO
0.1441,0.9289,NO
0.3435,0.9898,YES
0.1243,0.9902,YES
0.1731,1.0452,NO
0.0952,0.3529,NO
0.1364,0.8543,NO
0.0887,0.4252,NO
0.2289,0.7663,NO
0.2088,0.82,NO
0.2075,0.3731,NO
0.1923,1.0175,YES
0.0927,0.5171,NO
0.0821,0.777,YES
0.0311,0.4447,NO
0.3081,0.7161,YES
0.0406,0.4998,NO
0.1251,0.3588,NO
0.091,0.6663,NO
0.11800000000000001,0.632,NO
0.1053,0.4498,NO
0.2201,0.9784,NO
0.1351,0.5404,NO
0.1328,0.6356,NO
0.0724,0.9084,NO
0.0244,0.23199999999999998,NO
0.1404,2.6879,YES
0.3348,3.803,YES
0.2937,3.91,YES
0.14300000000000002,2.5113,YES
0.0826,0.8469,NO
0.013000000000000001,0.3617,NO
0.2103,2.6188,YES
0.1395,0.9564,NO
0.1325,2.7013,YES
0.1443,0.5665,NO
0.2165,1.2203,NO
0.1934,1.7924,NO
0.1934,0.8691,NO
0.0572,0.3457,NO
0.2318,3.1823,YES
0.0556,0.4087,NO
0.3609,3.9133,YES
0.1417,0.4882,NO
0.255,3.1180000000000003,YES
0.0522,0.9784,NO
0.0677,1.2435,NO
0.1439,1.001,NO
0.0494,0.7533,NO
0.1715,2.9855,YES
0.0964,1.5227,NO
0.1343,1.7369,YES
0.1544,1.2237,NO
0.0732,0.5846,NO
0.1975,1.6969,NO
0.2582,1.5509,NO
0.1977,0.8848,NO
0.1701,1.5607,NO
0.1684,1.1792,NO
0.1225,0.5901,NO
0.1458,1.5625,NO
0.4028,2.9799,YES
0.1577,1.4337,NO
0.2904,2.4636,YES
0.1987,1.2337,NO
0.1756,1.7332,NO
0.1689,0.7847,NO
0.054000000000000006,0.4502,NO
0.1469,1.0136,NO
0.0547,0.8066,NO
0.1082,1.1876,NO
0.2019,0.7074,NO
0.1293,0.9317,NO
0.3897,2.8799,YES
0.3612,3.3239,YES
0.2791,2.7675,YES
0.2894,3.0826,YES
0.2226,1.9584,NO
0.1753,3.1719,YES
0.0979,1.1093,NO
0.0985,1.0445,NO
0.0774,0.556,NO
0.1069,1.83,YES
0.3647,3.2710000000000004,YES
0.2531,3.5461,YES
0.1331,2.0984,YES
0.0885,0.843,NO
0.0604,0.4965,NO
0.2068,1.9129,YES
0.2598,1.649,NO
0.106,1.9451,YES
0.1459,0.9435,NO
0.2252,1.28,NO
0.2571,1.5451,NO
0.2375,0.7523,NO
0.1453,0.3598,NO
0.2245,2.9874,YES
0.141,0.7758,NO
0.2623,3.7997,YES
0.142,0.792,NO
0.2555,2.8427,YES
0.2049,1.3934,NO
0.2206,1.8228,NO
0.2228,1.2661,NO
0.1032,0.976,NO
0.1461,2.4125,YES
0.1116,1.9971,NO
0.1326,1.2642,YES
0.1415,1.0713,NO
0.0745,0.5563,NO
0.2381,2.0371,NO
0.19,1.5064,NO
0.1547,1.4086,NO
0.1997,1.4919,NO
0.1653,1.4043,NO
0.1536,0.672,NO
0.1999,1.6054,NO
0.1989,2.3321,YES
0.2045,1.6751,NO
0.2447,1.972,YES
0.2519,0.3941,NO
0.2036,1.2918,NO
0.2033,0.2189,NO
0.0533,0.2667,NO
0.105,0.9686,NO
0.055999999999999994,0.7647,NO
0.1113,1.5021,NO
0.2256,0.6277,NO
0.0989,0.919,NO
0.1879,2.6086,YES
0.1445,2.7414,YES
0.1901,2.3797,YES
0.3108,2.7045,YES
0.2405,2.0613,NO
0.1657,2.7871,YES
0.1331,0.8883,NO
0.0949,0.898,NO
0.1339,0.5723,NO
0.22399999999999998,1.6012,NO
0.1967,0.9617,NO
0.1436,0.4244,NO
0.2079,1.1592,NO
0.1339,1.2121,NO
0.0967,0.6022,NO
0.2198,1.0419,NO
0.3428,2.9871,YES
0.2344,1.1096,NO
0.1736,2.3551,YES
0.1331,0.4756,NO
0.0735,1.1025,NO
0.0647,0.233,NO
0.204,0.3486,NO
0.1327,0.3899,NO
0.1655,0.6851,NO
0.31,0.9403,NO
0.1309,0.4623,NO
0.2819,0.6256,NO
0.4042,2.9937,YES
0.3296,3.3998,YES
0.4941,2.6307,YES
0.1783,2.9162,YES
0.193,1.6818,NO
0.2673,3.0743,YES
0.1726,0.8076,NO
0.1439,1.5414,NO
0.0769,1.0077,NO
0.1953,2.165,NO
0.2342,2.2863,NO
0.2047,1.6366,NO
0.1823,1.9971,NO
0.1684,1.6167,NO
0.1204,0.9512,NO
0.1751,1.6793,NO
0.3579,3.7577,YES
0.1828,1.6969,NO
0.2083,2.8025,YES
0.2252,1.3672,NO
0.2041,1.99,NO
0.2007,0.5327,NO
0.0498,0.8114,NO
0.1415,1.5242,NO
0.0515,1.0818,NO
0.1207,2.1181,NO
0.1912,0.8848,NO
0.14,1.525,NO
0.4038,3.8447,YES
0.3494,4.1224,YES
0.2799,3.6247,YES
0.2675,3.5431,YES
0.2206,2.484,NO
0.2003,4.0041,YES
0.1168,1.1838,NO
0.0727,1.3103,NO
0.0714,0.9702,NO
0.10800000000000001,1.2083,NO
0.2886,1.6929,NO
0.1427,0.8785,NO
0.0855,0.8273,NO
