DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_RAW_VSM_79,Associated
0.0737,0.3098,NO
0.0652,0.384,NO
0.1144,0.2962,NO
0.2164,0.3258,NO
0.0671,0.4369,NO
0.0906,0.2198,NO
0.0589,0.419,NO
0.0679,0.3643,NO
0.1689,0.2411,NO
0.2469,1.8304,YES
0.0616,0.1371,NO
0.33799999999999997,0.6932,YES
0.2427,0.3115,NO
0.2231,0.4009,NO
0.2223,0.1117,NO
0.1142,0.1352,NO
0.0706,0.6053,NO
0.1109,0.1474,NO
0.0747,0.3453,NO
0.2179,0.1889,NO
0.1147,0.3106,NO
0.0779,0.7157,YES
0.0804,1.8237,YES
0.1668,1.3566,YES
0.24,1.1769,YES
0.1573,0.3948,NO
0.0716,1.6994,YES
0.1205,0.1112,NO
0.1072,1.2924,YES
0.2444,1.4513,YES
0.3362,0.4764,NO
0.1579,0.2638,NO
0.1148,0.2465,NO
0.1112,0.4426,NO
0.3947,2.1885,YES
0.0957,2.4143,YES
0.1364,0.3639,NO
0.1056,0.3832,NO
0.0981,0.1545,NO
0.1058,0.1956,NO
0.1797,0.121,NO
0.1526,0.1824,NO
0.1551,0.1307,NO
0.2811,0.4472,YES
0.0766,0.24100000000000002,NO
0.1126,1.4724,YES
0.0341,0.2096,NO
0.3399,0.6594,YES
0.0412,0.2183,NO
0.1212,0.1886,NO
0.0769,0.3274,NO
0.1235,0.2609,NO
0.0802,0.22399999999999998,NO
0.1903,0.3004,NO
0.1119,0.3902,NO
0.1008,0.4474,NO
0.0886,0.3445,NO
0.1534,0.3905,NO
0.1331,0.496,NO
0.2865,0.4688,NO
0.1512,0.3998,NO
0.1666,0.3718,NO
0.1465,0.4959,NO
0.0509,0.4961,NO
0.2187,0.3245,NO
0.4574,2.4995,YES
0.1603,0.1837,NO
0.2015,0.7448,YES
0.205,0.2105,NO
0.2168,0.4041,NO
0.2136,0.0621,NO
0.1919,0.1919,NO
0.1533,0.4371,NO
0.1268,0.2647,NO
0.1947,0.2848,NO
0.1755,0.2108,NO
0.2202,0.1668,NO
0.4465,1.5079,YES
0.4252,2.5169,YES
0.3653,1.9234,YES
0.1771,0.9228,YES
0.1659,0.3439,NO
0.1927,1.9262,YES
0.1251,0.2733,NO
0.1303,1.5529,YES
0.1814,1.2615,YES
0.3356,0.2297,NO
0.1662,0.19899999999999998,NO
0.1507,0.2027,NO
0.1441,0.618,NO
0.3435,1.5979,YES
0.1243,2.2407,YES
0.1731,0.3898,NO
0.0952,0.5382,NO
0.1364,0.1932,NO
0.0887,0.3293,NO
0.2289,0.3796,NO
0.2088,0.2148,NO
0.2075,0.3281,NO
0.1923,0.5777,YES
0.0927,0.2493,NO
0.0821,1.235,YES
0.0311,0.1584,NO
0.3081,0.6086,YES
0.0406,0.2776,NO
0.1251,0.3469,NO
0.091,0.4391,NO
0.11800000000000001,0.2871,NO
0.1053,0.1647,NO
0.2201,0.3469,NO
