DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_LSA_8,Associated
0.0737,1.3232,NO
0.0652,0.7075,NO
0.1144,0.9016,NO
0.2164,0.98,NO
0.0671,0.9108,NO
0.0906,1.1782,NO
0.0589,1.1654,NO
0.0679,0.7716,NO
0.1689,1.1239,NO
0.2469,2.7657,YES
0.0616,0.9263,NO
0.33799999999999997,2.6003,YES
0.2427,0.7864,NO
0.2231,1.3083,NO
0.2223,0.5121,NO
0.1142,0.7081,NO
0.0706,1.0447,NO
0.1109,1.0102,NO
0.0747,0.8644,NO
0.2179,0.5226,NO
0.1147,1.3091,NO
0.0779,2.8425,YES
0.0804,3.4205,YES
0.1668,3.0148,YES
0.24,2.2133,YES
0.1573,1.1873,NO
0.0716,2.2725,YES
0.1205,0.5951,NO
0.1072,2.5937,YES
0.2444,2.3123,YES
0.3362,0.8665,NO
0.1579,0.6151,NO
0.1148,0.3572,NO
0.1112,1.13,NO
0.3947,2.4417,YES
0.0957,2.0464,YES
0.1364,1.1202,NO
0.1056,0.3717,NO
0.0981,1.063,NO
0.1058,0.3835,NO
0.1797,0.6802,NO
0.1526,0.7151,NO
0.1551,0.4069,NO
0.2811,1.3213,YES
0.0766,0.7804,NO
0.1126,2.3993,YES
0.0341,0.7521,NO
0.3399,1.9288,YES
0.0412,0.7987,NO
0.1212,0.4543,NO
0.0769,0.4943,NO
0.1235,0.6508,NO
0.0802,0.3626,NO
0.1903,1.1124,NO
0.1119,0.6521,NO
0.1008,1.0834,NO
0.0886,1.0621,NO
0.1534,0.5607,NO
0.1331,0.8924,NO
0.2865,1.0715,NO
0.1512,0.9195,NO
0.1666,1.2182,NO
0.1465,1.0127,NO
0.0509,0.6039,NO
0.2187,1.0206,NO
0.4574,3.3173,YES
0.1603,0.5543,NO
0.2015,2.3684,YES
0.205,0.7862,NO
0.2168,1.4338,NO
0.2136,0.4332,NO
0.1919,1.0598,NO
0.1533,0.8095,NO
0.1268,0.9842,NO
0.1947,0.5846,NO
0.1755,0.4884,NO
0.2202,1.4397,NO
0.4465,3.0883,YES
0.4252,3.6285,YES
0.3653,3.272,YES
0.1771,2.5098,YES
0.1659,0.9567,NO
0.1927,2.4312,YES
0.1251,0.6293,NO
0.1303,3.3776,YES
0.1814,3.0326,YES
0.3356,1.2506,NO
0.1662,0.6355,NO
0.1507,0.7225,NO
0.1441,1.3430000000000002,NO
0.3435,3.3451,YES
0.1243,2.7634,YES
0.1731,1.1366,NO
0.0952,0.9806,NO
0.1364,1.3921,NO
0.0887,0.631,NO
0.2289,0.4032,NO
0.2088,0.6357,NO
0.2075,0.298,NO
0.1923,1.6103,YES
0.0927,1.3441,NO
0.0821,3.201,YES
0.0311,1.0574,NO
0.3081,2.4078,YES
0.0406,1.1942,NO
0.1251,0.9516,NO
0.091,0.8963,NO
0.11800000000000001,0.9311,NO
0.1053,0.4459,NO
0.2201,1.4409,NO
0.1351,0.9666,NO
0.1328,1.0283,NO
0.0724,1.5368,NO
0.0244,0.6689,NO
0.1404,2.3,YES
0.3348,3.8321,YES
0.2937,2.8632,YES
0.14300000000000002,2.3781,YES
0.0826,1.3475,NO
0.013000000000000001,0.6908,NO
0.2103,1.7943,YES
0.1395,1.1904,NO
0.1325,2.6292,YES
0.1443,0.7789,NO
0.2165,1.3305,NO
0.1934,1.9795,NO
0.1934,0.6788,NO
0.0572,0.8104,NO
0.2318,3.5784,YES
0.0556,1.0452,NO
0.3609,3.9827,YES
0.1417,0.7974,NO
0.255,4.1765,YES
0.0522,1.239,NO
0.0677,1.4418,NO
0.1439,1.3867,NO
0.0494,0.9003,NO
0.1715,2.4415,YES
0.0964,1.091,NO
0.1343,1.6229,YES
0.1544,1.1087,NO
0.0732,0.5539,NO
0.1975,0.9019,NO
0.2582,0.8898,NO
0.1977,0.5966,NO
0.1701,1.2155,NO
0.1684,0.9864,NO
0.1225,0.6057,NO
0.1458,1.0672,NO
0.4028,3.3397,YES
0.1577,0.6188,NO
0.2904,2.4219999999999997,YES
0.1987,0.7913,NO
0.1756,1.2538,NO
0.1689,0.4624,NO
0.054000000000000006,0.8373,NO
0.1469,0.5189,NO
0.0547,0.9465,NO
0.1082,0.4532,NO
0.2019,0.3883,NO
0.1293,1.1597,NO
0.3897,3.054,YES
0.3612,3.7038,YES
0.2791,3.2348,YES
0.2894,2.5169,YES
0.2226,1.1508,NO
0.1753,2.4508,YES
0.0979,0.6946,NO
0.0985,0.5946,NO
0.0774,0.3419,NO
0.1069,1.2623,YES
0.3647,2.5428,YES
0.2531,1.8808,YES
0.1331,1.3814,YES
0.0885,0.7567,NO
0.0604,0.3137,NO
0.2068,0.8851,YES
0.2598,0.9178,NO
0.106,1.3979,YES
0.1459,0.3528,NO
0.2252,0.2403,NO
0.2571,1.0545,NO
0.2375,0.2025,NO
0.1453,0.6041,NO
0.2245,2.5563,YES
0.141,0.5709,NO
0.2623,2.7213,YES
0.142,0.5233,NO
0.2555,3.1694,YES
0.2049,0.8568,NO
0.2206,1.0923,NO
0.2228,0.8919,NO
0.1032,0.614,NO
0.1461,1.3554,YES
0.1116,0.5811,NO
0.1326,0.7947,YES
0.1415,1.8423,NO
0.0745,0.9977,NO
0.2381,1.8918,NO
0.19,1.6838,NO
0.1547,1.0311,NO
0.1997,2.4764,NO
0.1653,1.4173,NO
0.1536,0.9926,NO
0.1999,2.2935,NO
0.1989,3.2747,YES
0.2045,1.7901,NO
0.2447,2.7257,YES
0.2519,1.7021,NO
0.2036,1.9977,NO
0.2033,0.9776,NO
0.0533,1.2191,NO
0.105,1.3056,NO
0.055999999999999994,1.446,NO
0.1113,1.0796,NO
0.2256,0.8201,NO
0.0989,1.9494,NO
0.1879,3.2348,YES
0.1445,3.9613,YES
0.1901,3.7007,YES
