DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_52,Associated
0.0737,0.6998,NO
0.0652,0.6956,NO
0.1144,1.1543,NO
0.2164,1.1091,NO
0.0671,0.955,NO
0.0906,0.6057,NO
0.0589,0.3722,NO
0.0679,0.3288,NO
0.1689,0.9837,NO
0.2469,3.3716,YES
0.0616,0.5911,NO
0.33799999999999997,3.3761,YES
0.2427,0.2512,NO
0.2231,0.3614,NO
0.2223,0.1469,NO
0.1142,0.7449,NO
0.0706,0.5775,NO
0.1109,0.5598,NO
0.0747,0.917,NO
0.2179,1.1846,NO
0.1147,0.5425,NO
0.0779,2.9729,YES
0.0804,2.6103,YES
0.1668,3.5887,YES
0.24,2.7135,YES
0.1573,0.7483,NO
0.0716,3.4255,YES
0.1205,1.2339,NO
0.1072,1.1133,YES
0.2444,1.5934,YES
0.3362,1.6814,NO
0.1579,0.5603,NO
0.1148,0.634,NO
0.1112,1.33,NO
0.3947,1.6104,YES
0.0957,0.8244,YES
0.1364,1.5209,NO
0.1056,0.9545,NO
0.0981,1.4983,NO
0.1058,0.8985,NO
0.1797,0.7957,NO
0.1526,0.862,NO
0.1551,0.8987,NO
0.2811,1.8834,YES
0.0766,0.7223,NO
0.1126,1.8048,YES
0.0341,0.8034,NO
0.3399,2.1467,YES
0.0412,0.7190000000000001,NO
0.1212,1.0463,NO
0.0769,0.8447,NO
0.1235,1.1705,NO
0.0802,1.1134,NO
0.1903,1.6326,NO
0.1119,1.3477,NO
0.1008,1.7380000000000002,NO
0.0886,0.6535,NO
0.1534,0.8181,NO
0.1331,1.6112,NO
0.2865,1.5191,NO
0.1512,1.6143,NO
0.1666,1.1653,NO
0.1465,0.2142,NO
0.0509,0.1339,NO
0.2187,1.5959,NO
0.4574,4.0968,YES
0.1603,0.9151,NO
0.2015,4.0413,YES
0.205,0.8144,NO
0.2168,0.8658,NO
0.2136,0.6206,NO
0.1919,0.2755,NO
0.1533,1.1757,NO
0.1268,0.0971,NO
0.1947,1.486,NO
0.1755,0.8157,NO
0.2202,1.0972,NO
0.4465,3.6963,YES
0.4252,3.3664,YES
0.3653,4.3129,YES
0.1771,3.1478,YES
0.1659,1.2672,NO
0.1927,4.3482,YES
0.1251,1.7867,NO
0.1303,1.5376,YES
0.1814,1.601,YES
0.3356,1.7886,NO
0.1662,1.2222,NO
0.1507,1.4363,NO
0.1441,1.4741,NO
0.3435,1.472,YES
0.1243,1.2001,YES
0.1731,1.8728,NO
0.0952,1.1881,NO
0.1364,1.5489,NO
0.0887,1.038,NO
0.2289,0.2561,NO
0.2088,0.665,NO
0.2075,0.5691,NO
0.1923,2.2768,YES
0.0927,1.2832,NO
0.0821,2.2076,YES
0.0311,1.5104,NO
0.3081,2.5758,YES
0.0406,1.1499,NO
