DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_VSM_12,Associated
0.0737,0.4533,NO
0.0652,0.3779,NO
0.1144,0.2625,NO
0.2164,0.8901,NO
0.0671,0.6139,NO
0.0906,0.6129,NO
0.0589,0.5111,NO
0.0679,0.4369,NO
0.1689,0.5279,NO
0.2469,1.4858,YES
0.0616,0.4217,NO
0.33799999999999997,1.7927,YES
0.2427,0.4421,NO
0.2231,0.4979,NO
0.2223,0.406,NO
0.1142,0.4206,NO
0.0706,0.778,NO
0.1109,0.392,NO
0.0747,0.6344,NO
0.2179,0.2202,NO
0.1147,0.3769,NO
0.0779,1.8503,YES
0.0804,1.8643,YES
0.1668,2.042,YES
0.24,1.5805,YES
0.1573,0.4737,NO
0.0716,1.0511,YES
0.1205,0.2258,NO
0.1072,1.5851,YES
0.2444,1.6944,YES
0.3362,0.9249,NO
0.1579,0.8209,NO
0.1148,0.8374,NO
0.1112,1.1924,NO
0.3947,2.705,YES
0.0957,2.4668,YES
0.1364,1.0825,NO
0.1056,0.1534,NO
0.0981,1.0698,NO
0.1058,0.1389,NO
0.1797,0.2767,NO
0.1526,0.2921,NO
0.1551,0.2716,NO
0.2811,1.6709,YES
0.0766,0.8267,NO
0.1126,1.6355,YES
0.0341,0.8789,NO
0.3399,2.5171,YES
0.0412,0.9946,NO
0.1212,0.2196,NO
0.0769,0.1544,NO
0.1235,0.2657,NO
0.0802,0.1867,NO
0.1903,1.1942,NO
0.1119,0.5709,NO
0.1008,1.1804,NO
0.0886,0.6468,NO
0.1534,0.6152,NO
0.1331,0.7009,NO
0.2865,2.0767,NO
0.1512,1.2969,NO
0.1666,1.6012,NO
0.1465,0.6772,NO
0.0509,0.6593,NO
0.2187,1.4492,NO
0.4574,3.5099,YES
0.1603,0.8608,NO
0.2015,3.6128,YES
0.205,0.4225,NO
0.2168,0.7614,NO
0.2136,0.3951,NO
0.1919,0.4901,NO
0.1533,1.3768,NO
0.1268,0.2481,NO
0.1947,1.6885,NO
0.1755,0.1854,NO
0.2202,0.7314,NO
0.4465,3.5774,YES
0.4252,3.6236,YES
0.3653,4.1001,YES
0.1771,3.1246,YES
0.1659,1.058,NO
0.1927,3.1619,YES
0.1251,0.7028,NO
0.1303,1.7407,YES
0.1814,1.8549,YES
0.3356,1.5759999999999998,NO
0.1662,2.0245,NO
0.1507,2.0233,NO
0.1441,2.3486,NO
0.3435,3.094,YES
0.1243,2.414,YES
0.1731,2.4041,NO
0.0952,1.1459,NO
0.1364,2.0195,NO
0.0887,1.5361,NO
0.2289,1.6455,NO
0.2088,1.9765,NO
0.2075,1.6944,NO
0.1923,1.8563,YES
0.0927,2.2607,NO
0.0821,1.4975,YES
0.0311,2.3036,NO
0.3081,2.638,YES
0.0406,1.9045,NO
0.1251,1.615,NO
0.091,1.5387,NO
0.11800000000000001,2.2594,NO
0.1053,1.3147,NO
0.2201,2.5547,NO
0.1351,1.2516,NO
0.1328,1.9293,NO
0.0724,0.6272,NO
0.0244,0.6717,NO
0.1404,1.7032,YES
0.3348,3.6163,YES
0.2937,4.0429,YES
0.14300000000000002,1.9825,YES
0.0826,1.0326,NO
0.013000000000000001,0.5589,NO
0.2103,1.7654,YES
0.1395,0.5168,NO
0.1325,1.6717,YES
0.1443,0.4372,NO
0.2165,0.9523,NO
0.1934,0.9716,NO
0.1934,0.6485,NO
0.0572,0.3984,NO
0.2318,4.5356,YES
0.0556,0.2953,NO
0.3609,4.2469,YES
0.1417,0.9677,NO
0.255,4.8241,YES
0.0522,0.6299,NO
0.0677,0.3469,NO
0.1439,1.1763,NO
0.0494,0.9629,NO
0.1715,2.2586,YES
0.0964,1.7878,NO
0.1343,1.7719999999999998,YES
0.1544,0.6979,NO
0.0732,0.2374,NO
0.1975,0.2303,NO
0.2582,1.6421,NO
0.1977,0.9004,NO
0.1701,0.8606,NO
0.1684,0.5082,NO
0.1225,0.5924,NO
0.1458,0.8813,NO
0.4028,2.9286,YES
0.1577,0.4029,NO
0.2904,3.0558,YES
0.1987,0.369,NO
0.1756,0.5864,NO
0.1689,0.38,NO
0.054000000000000006,0.2922,NO
0.1469,0.9965,NO
0.0547,0.3905,NO
0.1082,0.9657,NO
0.2019,0.2529,NO
0.1293,0.46399999999999997,NO
0.3897,2.9641,YES
0.3612,3.1186,YES
0.2791,3.3374,YES
0.2894,2.4582,YES
0.2226,0.5657,NO
0.1753,2.4287,YES
0.0979,0.1863,NO
0.0985,0.5766,NO
0.0774,0.43,NO
0.1069,1.2404,YES
0.3647,3.6908,YES
0.2531,4.0051,YES
0.1331,1.3655,YES
0.0885,0.8648,NO
0.0604,0.3509,NO
0.2068,1.4240000000000002,YES
0.2598,1.0148,NO
0.106,0.9733,YES
0.1459,0.6521,NO
0.2252,0.7632,NO
0.2571,1.0063,NO
0.2375,0.515,NO
0.1453,0.1645,NO
0.2245,4.0472,YES
0.141,0.1233,NO
0.2623,4.3482,YES
0.142,0.9108,NO
0.2555,4.3962,YES
0.2049,0.9088,NO
0.2206,0.7784,NO
0.2228,1.6853,NO
0.1032,1.1681,NO
0.1461,1.8843,YES
0.1116,1.8021,NO
0.1326,1.2466,YES
0.1415,0.5874,NO
0.0745,0.6348,NO
0.2381,0.72,NO
0.19,1.8684,NO
0.1547,1.0368,NO
0.1997,1.6148,NO
0.1653,0.6388,NO
0.1536,0.6427,NO
0.1999,1.5813,NO
0.1989,3.5637,YES
0.2045,0.9254,NO
0.2447,3.6162,YES
0.2519,0.2163,NO
0.2036,0.615,NO
0.2033,0.1545,NO
0.0533,0.4602,NO
0.105,1.0961,NO
0.055999999999999994,0.2348,NO
0.1113,1.4119,NO
0.2256,0.2034,NO
0.0989,0.4668,NO
0.1879,3.4948,YES
0.1445,3.6692,YES
0.1901,3.9981,YES
0.3108,3.0539,YES
0.2405,1.1740000000000002,NO
0.1657,3.112,YES
0.1331,0.83,NO
0.0949,0.7596,NO
0.1339,0.4672,NO
0.22399999999999998,1.8112,NO
0.1967,2.2344,NO
0.1436,1.7274,NO
0.2079,2.2646,NO
0.1339,1.0487,NO
0.0967,0.6663,NO
0.2198,2.0355,NO
0.3428,2.8887,YES
0.2344,1.5757,NO
0.1736,2.7022,YES
0.1331,0.5554,NO
0.0735,0.7084,NO
0.0647,0.2391,NO
0.204,0.4446,NO
0.1327,1.9144,NO
0.1655,0.2596,NO
0.31,2.2268,NO
0.1309,0.4827,NO
0.2819,1.3767,NO
0.4042,2.9157,YES
0.3296,2.9323,YES
0.4941,3.8465,YES
0.1783,2.4991,YES
0.193,1.9698,NO
0.2673,3.0737,YES
0.1726,1.6161,NO
0.1439,0.8737,NO
0.0769,0.5760000000000001,NO
0.1953,0.6089,NO
0.2342,1.5778,NO
0.2047,0.8111,NO
0.1823,1.2195,NO
0.1684,0.8664,NO
0.1204,0.8612,NO
0.1751,1.209,NO
0.3579,3.1688,YES
0.1828,0.7636,NO
0.2083,3.2327,YES
0.2252,0.4091,NO
0.2041,0.6773,NO
0.2007,0.4311,NO
0.0498,0.6099,NO
0.1415,0.6845,NO
0.0515,0.5409,NO
0.1207,1.047,NO
0.1912,0.5656,NO
0.14,0.2939,NO
0.4038,3.2509,YES
0.3494,3.4183,YES
0.2799,3.6959,YES
0.2675,2.7017,YES
0.2206,1.0295,NO
0.2003,2.5477,YES
0.1168,0.6305,NO
0.0727,0.741,NO
0.0714,0.3552,NO
0.10800000000000001,0.2321,NO
0.2886,1.7405,NO
0.1427,1.0079,NO
0.0855,1.1254,NO
0.0605,0.4616,NO
0.0532,0.5542,NO
0.1421,1.1428,NO
0.4397,3.3874,YES
0.0607,0.3657,NO
0.2347,3.5226,YES
0.2118,0.6592,NO
0.2048,0.976,NO
0.2045,0.6858,NO
0.0849,0.3921,NO
0.1035,1.1686,NO
0.0824,0.3349,NO
0.0975,1.0828,NO
0.1702,0.265,NO
0.1518,0.4074,NO
0.3372,3.2686,YES
0.3303,3.4730000000000003,YES
0.314,3.8663,YES
0.1257,2.9009,YES
0.1375,0.5858,NO
0.1128,2.8276,YES
