DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_45,Associated
0.0737,0.2738,NO
0.0652,0.7240000000000001,NO
0.1144,0.4824,NO
0.2164,0.5951,NO
0.0671,0.8,NO
0.0906,0.5066,NO
0.0589,0.7266,NO
0.0679,0.09699999999999999,NO
0.1689,0.4979,NO
0.2469,1.6302,YES
0.0616,0.6543,NO
0.33799999999999997,1.4291,YES
0.2427,0.5296,NO
0.2231,0.7835,NO
0.2223,0.4422,NO
0.1142,0.5234,NO
0.0706,1.2016,NO
0.1109,0.3683,NO
0.0747,0.9283,NO
0.2179,0.6218,NO
0.1147,0.8845,NO
0.0779,1.3888,YES
0.0804,1.8989,YES
0.1668,1.3118,YES
0.24,1.8583,YES
0.1573,0.4373,NO
0.0716,1.0525,YES
0.1205,0.4087,NO
0.1072,1.651,YES
0.2444,1.4048,YES
0.3362,0.8847,NO
0.1579,0.7937,NO
0.1148,0.875,NO
0.1112,0.6774,NO
0.3947,1.6217,YES
0.0957,1.51,YES
0.1364,0.7073,NO
0.1056,0.6036,NO
0.0981,0.6835,NO
0.1058,0.4351,NO
0.1797,0.674,NO
0.1526,0.7702,NO
0.1551,0.4189,NO
0.2811,1.4919,YES
0.0766,1.0317,NO
0.1126,2.3689,YES
0.0341,0.7857,NO
0.3399,2.4762,YES
0.0412,0.8767,NO
0.1212,0.6008,NO
0.0769,0.8292,NO
0.1235,0.7601,NO
0.0802,0.6691,NO
0.1903,0.4697,NO
0.1119,0.4124,NO
0.1008,0.6777,NO
0.0886,0.6017,NO
0.1534,0.7936,NO
0.1331,0.6923,NO
0.2865,0.9520000000000001,NO
0.1512,1.6372,NO
0.1666,1.0592,NO
0.1465,0.904,NO
0.0509,0.1688,NO
0.2187,0.7515,NO
0.4574,3.6026,YES
0.1603,1.1842,NO
0.2015,2.1032,YES
0.205,0.6188,NO
0.2168,0.9511,NO
0.2136,0.4466,NO
0.1919,0.2679,NO
0.1533,1.6623,NO
0.1268,0.3551,NO
0.1947,1.7116,NO
0.1755,0.4333,NO
0.2202,1.2115,NO
0.4465,3.2529,YES
0.4252,3.858,YES
0.3653,3.4543,YES
0.1771,3.597,YES
0.1659,0.7799,NO
0.1927,3.2939999999999996,YES
0.1251,0.9754,NO
0.1303,2.0835,YES
0.1814,1.5665,YES
0.3356,2.5441,NO
0.1662,1.7568,NO
0.1507,1.9629,NO
0.1441,2.7486,NO
0.3435,2.1398,YES
