DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_MULTI_VSM_95,Associated
0.0737,0.6414,NO
0.0652,0.7885,NO
0.1144,0.4598,NO
0.2164,1.0632,NO
0.0671,0.8338,NO
0.0906,1.4249,NO
0.0589,0.9682,NO
0.0679,0.7798,NO
0.1689,0.8723,NO
0.2469,2.1156,YES
0.0616,0.3336,NO
0.33799999999999997,1.8418,YES
0.2427,0.7896,NO
0.2231,1.5253,NO
0.2223,0.5346,NO
0.1142,0.8454,NO
0.0706,0.9729,NO
0.1109,0.6254,NO
0.0747,1.1918,NO
0.2179,0.5787,NO
0.1147,1.0107,NO
0.0779,1.6079,YES
0.0804,2.7597,YES
0.1668,2.0705,YES
0.24,1.8608,YES
0.1573,0.9535,NO
0.0716,1.6948,YES
0.1205,0.909,NO
0.1072,1.8127,YES
0.2444,2.3827,YES
0.3362,1.0736,NO
0.1579,1.3769999999999998,NO
0.1148,0.7757,NO
0.1112,1.1687,NO
0.3947,1.7076,YES
0.0957,1.994,YES
0.1364,1.0697,NO
0.1056,0.6106,NO
0.0981,1.0412,NO
0.1058,0.3153,NO
0.1797,1.088,NO
0.1526,1.7339,NO
0.1551,0.6481,NO
0.2811,1.5547,YES
0.0766,0.6990000000000001,NO
0.1126,1.5355,YES
0.0341,0.8340000000000001,NO
0.3399,1.8663,YES
0.0412,0.9369,NO
0.1212,0.2325,NO
0.0769,0.1723,NO
0.1235,0.16,NO
0.0802,0.1866,NO
0.1903,1.1711,NO
0.1119,0.6066,NO
0.1008,0.8536,NO
0.0886,0.831,NO
0.1534,0.6431,NO
0.1331,1.0608,NO
0.2865,2.1425,NO
0.1512,1.328,NO
0.1666,2.1906,NO
0.1465,0.7971,NO
0.0509,0.7032,NO
0.2187,1.281,NO
0.4574,3.2691,YES
0.1603,1.0005,NO
0.2015,2.6069999999999998,YES
0.205,1.0747,NO
0.2168,1.5888,NO
0.2136,0.431,NO
0.1919,0.8967,NO
0.1533,1.6382,NO
0.1268,0.7549,NO
0.1947,1.9083,NO
0.1755,0.5575,NO
