DIRECT_NA_NA_VSM,50Traced_NONETRACED_SUM_SINGLE_LSA_28,Associated
0.0737,0.2284,NO
0.0652,0.1692,NO
0.1144,0.9852,NO
0.2164,1.2983,NO
0.0671,0.4144,NO
0.0906,1.275,NO
0.0589,0.1104,NO
0.0679,0.3259,NO
0.1689,1.1638,NO
0.2469,2.3784,YES
0.0616,1.1572,NO
0.33799999999999997,2.5227,YES
0.2427,0.5017,NO
0.2231,0.5786,NO
0.2223,0.5153,NO
0.1142,0.341,NO
0.0706,1.0622,NO
0.1109,0.5391,NO
0.0747,1.1958,NO
0.2179,0.8076,NO
0.1147,1.1769,NO
0.0779,2.3295,YES
0.0804,1.8537,YES
0.1668,2.7969,YES
0.24,2.7624,YES
0.1573,0.4172,NO
0.0716,2.4659999999999997,YES
0.1205,0.4108,NO
0.1072,0.8229,YES
0.2444,1.0775,YES
0.3362,0.4204,NO
0.1579,0.5068,NO
0.1148,0.4516,NO
0.1112,0.2812,NO
0.3947,1.1747,YES
0.0957,0.8135,YES
0.1364,0.2769,NO
0.1056,0.5011,NO
0.0981,0.3339,NO
0.1058,0.4202,NO
0.1797,0.0593,NO
0.1526,0.0998,NO
0.1551,0.0835,NO
0.2811,1.2405,YES
0.0766,0.5979,NO
0.1126,1.8117,YES
0.0341,0.5201,NO
0.3399,1.6735,YES
0.0412,0.5622,NO
0.1212,0.4295,NO
0.0769,0.4863,NO
0.1235,0.4604,NO
0.0802,0.5224,NO
0.1903,0.2406,NO
0.1119,0.4213,NO
0.1008,0.1552,NO
0.0886,0.0761,NO
0.1534,0.4523,NO
0.1331,1.3333,NO
0.2865,1.6294,NO
0.1512,0.4572,NO
0.1666,1.6572,NO
0.1465,0.3774,NO
0.0509,0.1503,NO
0.2187,1.3977,NO
0.4574,3.5678,YES
0.1603,1.6994,NO
0.2015,3.6131,YES
0.205,0.2749,NO
0.2168,0.3695,NO
0.2136,0.3404,NO
0.1919,0.5761,NO
0.1533,1.4071,NO
0.1268,0.8392,NO
0.1947,1.7297,NO
0.1755,0.6543,NO
0.2202,1.8188,NO
0.4465,3.7815,YES
0.4252,3.4253,YES
0.3653,4.2806,YES
0.1771,4.0838,YES
0.1659,0.6023,NO
0.1927,3.5223,YES
0.1251,0.6244,NO
0.1303,1.8865,YES
0.1814,1.3147,YES
0.3356,1.9567,NO
0.1662,1.0822,NO
0.1507,0.7532,NO
0.1441,2.1006,NO
0.3435,1.8156,YES
0.1243,1.7587,YES
0.1731,1.9958,NO
0.0952,1.3558,NO
0.1364,1.9089,NO
0.0887,1.3615,NO
0.2289,0.3022,NO
0.2088,0.28800000000000003,NO
0.2075,0.3145,NO
0.1923,1.7977,YES
0.0927,1.1691,NO
0.0821,2.8124,YES
0.0311,1.3578,NO
0.3081,3.1509,YES
0.0406,1.2126,NO
0.1251,1.4226,NO
0.091,1.4113,NO
0.11800000000000001,2.53,NO
0.1053,1.8362,NO
0.2201,1.9574,NO
0.1351,1.4967,NO
0.1328,1.6109,NO
0.0724,0.2176,NO
0.0244,0.6968,NO
0.1404,1.5003,YES
0.3348,4.67,YES
0.2937,4.1665,YES
0.14300000000000002,1.807,YES
0.0826,0.4012,NO
0.013000000000000001,0.2,NO
0.2103,1.9336,YES
0.1395,0.495,NO
0.1325,2.1345,YES
0.1443,0.5736,NO
0.2165,0.7791,NO
0.1934,1.0595,NO
0.1934,1.7158,NO
0.0572,0.5514,NO
0.2318,5.2337,YES
0.0556,0.5126,NO
0.3609,4.6659,YES
0.1417,1.3717,NO
0.255,3.8077,YES
0.0522,1.1377,NO
0.0677,0.7390000000000001,NO
0.1439,0.9515,NO
0.0494,0.4114,NO
0.1715,2.2204,YES
0.0964,0.6034,NO
0.1343,1.7036,YES
0.1544,0.2492,NO
0.0732,0.2681,NO
0.1975,1.1273,NO
0.2582,1.1972,NO
0.1977,0.3902,NO
0.1701,1.351,NO
0.1684,0.1921,NO
0.1225,0.3343,NO
0.1458,1.0794,NO
0.4028,2.8782,YES
0.1577,1.3167,NO
0.2904,2.8877,YES
0.1987,0.1458,NO
0.1756,0.2152,NO
0.1689,0.1648,NO
0.054000000000000006,0.3252,NO
0.1469,1.264,NO
0.0547,0.6768,NO
0.1082,1.3056,NO
0.2019,0.5571,NO
0.1293,1.4421,NO
0.3897,3.1915,YES
0.3612,2.8521,YES
0.2791,3.4125,YES
0.2894,3.3042,YES
0.2226,0.623,NO
0.1753,2.8847,YES
0.0979,0.6651,NO
0.0985,0.1792,NO
0.0774,0.4863,NO
0.1069,0.9588,YES
0.3647,4.9894,YES
0.2531,4.1818,YES
0.1331,1.5284,YES
0.0885,0.1139,NO
0.0604,0.1926,NO
0.2068,1.6814,YES
0.2598,1.0039,NO
0.106,1.7159,YES
0.1459,1.1954,NO
0.2252,0.6075,NO
0.2571,0.8411,NO
0.2375,1.3417,NO
0.1453,0.4765,NO
0.2245,5.1222,YES
0.141,0.4367,NO
0.2623,4.7879,YES
0.142,1.0807,NO
0.2555,4.0067,YES
0.2049,1.6724,NO
0.2206,0.9434,NO
0.2228,1.5764,NO
0.1032,0.9585,NO
0.1461,1.671,YES
0.1116,1.0957,NO
0.1326,1.1008,YES
0.1415,0.2606,NO
0.0745,0.4087,NO
0.2381,1.331,NO
0.19,1.2385,NO
0.1547,0.5062,NO
0.1997,1.5851,NO
0.1653,0.3503,NO
0.1536,0.3541,NO
0.1999,1.4509999999999998,NO
0.1989,1.9924,YES
0.2045,1.5855,NO
0.2447,2.2232,YES
0.2519,0.9890000000000001,NO
0.2036,1.0695,NO
0.2033,1.0003,NO
0.0533,0.3946,NO
0.105,1.6332,NO
0.055999999999999994,0.4869,NO
0.1113,1.2978,NO
0.2256,1.1081,NO
0.0989,1.1362,NO
0.1879,2.2542,YES
0.1445,1.8089,YES
0.1901,2.5904,YES
0.3108,2.3814,YES
0.2405,1.1461,NO
0.1657,2.3974,YES
0.1331,1.0966,NO
0.0949,0.0947,NO
0.1339,0.2322,NO
0.22399999999999998,1.4055,NO
0.1967,1.4481,NO
0.1436,0.2757,NO
0.2079,1.7513,NO
0.1339,0.1435,NO
0.0967,0.1292,NO
0.2198,1.6263,NO
0.3428,3.326,YES
0.2344,1.8646,NO
0.1736,3.3565,YES
0.1331,0.2492,NO
0.0735,0.33,NO
0.0647,0.1653,NO
0.204,0.3815,NO
0.1327,1.308,NO
0.1655,0.6005,NO
0.31,1.6145,NO
0.1309,0.5971,NO
0.2819,1.5161,NO
0.4042,3.5417,YES
0.3296,3.1733,YES
0.4941,4.3691,YES
0.1783,3.8849,YES
0.193,0.9555,NO
0.2673,3.3182,YES
0.1726,0.9339,NO
0.1439,0.0522,NO
0.0769,0.5127,NO
0.1953,1.6784,NO
0.2342,1.3059,NO
0.2047,0.3448,NO
0.1823,2.0306,NO
0.1684,0.4169,NO
0.1204,0.1273,NO
0.1751,1.6641,NO
0.3579,3.3786,YES
0.1828,1.9416,NO
0.2083,3.3295,YES
0.2252,0.7667,NO
0.2041,0.7829,NO
0.2007,0.8167,NO
0.0498,0.5428,NO
